testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
15 8388608 65536 16384 9473 1729547 16384 14 3 8.00 8 59986378566 11184808 1198372 3661277.99 4194304 652120 130 10 39.80 48 57392 6 2 3.50 4 652120 300 64 159.21 158 8 1 2.53 2 12255232 589824 2638362.20 1966080 914289 368 69 223.16 227
16 8388608 65536 2048 3324 616125 6062 36 18 23.68 23 8734305538 2649030 233016 1440829.02 1458888 99596 30 5 16.43 18 24781 6 1 4.09 4 99596 129 3 43.36 40 8 1 3.24 2 3407872 196608 1132603.09 786432 132364 257 3 57.62 40
17 8388608 65536 2048 7626 268554 3690 27 8 14.41 15 9847301168 5242880 621378 2668645.30 2621440 117048 64 5 31.72 32 17049 6 2 4.62 5 117073 195 5 55.62 45 8 1 2.96 2 7864320 262144 1701913.92 1179648 149841 300 5 71.18 45
18 8388608 65536 2048 10820 189279 2502 16 3 9.77 10 12457729762 16777212 2236960 4979108.62 4575600 157236 215 27 62.84 56 14506 7 4 5.80 6 157261 293 8 86.60 56 8 1 3.08 2 11665408 524288 2646005.56 1703936 190029 421 8 104.64 56
19 8388608 65536 4096 40246 101774 2932 28 1 5.73 5 35051532907 125829120 299593 11954820.23 7340032 469270 1792 6 160.05 96 20521 15 1 7.00 7 469295 1688 4 348.92 280 8 1 3.95 3 33554432 262144 6745389.92 4718592 534831 1944 4 397.64 328
20 8388608 65536 4096 43466 94234 2933 24 1 5.73 5 34848665313 125829120 349525 11881576.99 8388604 466168 1792 6 158.94 105 20796 15 1 7.09 7 466193 1641 6 315.42 239 8 1 3.83 3 37748736 327680 6417265.81 4259840 531729 1897 6 359.76 262
21 8388608 65536 4096 84789 48308 2488 23 1 4.86 3 33296498709 125829120 364722 13382837.10 5592402 442462 1792 5 177.84 70 15777 15 1 6.34 6 442487 3613 7 500.55 322 10 1 4.73 4 83886080 327680 9985649.95 6946816 508023 3869 7 574.69 350
22 8388608 65536 8192 65343 125369 3443 18 1 3.36 3 68109783128 117440512 559240 19782103.73 11744047 908172 1664 7 263.77 152 24096 14 1 7.00 7 908197 2587 8 614.06 516 8 1 4.26 4 58720256 458752 12054494.65 9633792 1039269 3099 8 702.68 520
23 8388608 65536 8192 60555 135281 3684 17 1 3.60 3 68444304061 117440512 493447 18578801.32 12582909 913286 1664 8 247.91 160 26377 14 1 7.16 7 913311 2179 7 553.86 450 8 1 4.17 4 51707904 458752 10824457.68 8388608 1044383 2691 7 633.34 450
24 8388608 65536 8192 50388 162578 3656 19 1 3.57 3 68161590718 117440512 883010 18643761.14 11744047 908956 1664 7 248.62 156 26117 14 2 7.14 7 908981 2156 7 545.93 399 8 1 4.12 4 50331648 393216 10745589.63 8388608 1040053 2668 7 624.66 399
25 8388608 65536 16384 144066 113725 6160 22 1 3.01 1 144480331536 134217728 466033 23454599.28 10485760 1942404 1920 6 315.33 143 45484 16 1 7.38 7 1942404 4667 6 877.72 542 13 1 5.11 3 109051904 327680 16237048.52 8716288 2204548 5691 6 996.18 542
26 8388608 65536 16384 65365 250654 4751 12 1 2.32 1 144050331734 134217728 1198372 30320002.47 20971520 1935878 1920 11 407.47 258 37703 16 1 7.94 8 1935878 3193 12 766.99 638 8 1 3.86 3 60817408 655360 14742561.64 10485760 2198022 4217 12 870.85 645
27 8388608 65536 16384 63081 259729 4592 13 1 2.24 1 143526920036 134217728 645277 31255862.38 19573414 1927892 1920 11 419.84 258 35930 16 1 7.82 7 1927892 3459 14 792.39 624 8 1 3.81 3 62914560 655360 15205657.30 10485760 2190036 4483 14 900.14 626
28 8388608 65536 4096 41189 99444 2971 25 1 5.80 5 34705039210 117440512 335544 11681265.30 7340032 463992 1664 6 156.17 96 21470 15 1 7.23 7 464017 1486 5 316.74 210 8 1 4.05 3 37027840 327680 6547763.59 4587520 529553 1614 5 361.22 266
29 8388608 65536 4096 40086 102180 2717 28 1 5.31 4 33696884909 109051904 299593 12402239.57 7190232 448564 1536 6 165.10 90 18192 14 1 6.70 6 448589 1565 7 347.47 213 8 1 4.06 3 39845888 262144 7510489.88 4915200 514125 1693 7 397.01 284
30 8388608 65536 4096 57116 71713 2529 29 1 4.94 4 32956057014 109051904 289262 13031260.19 6524469 437264 1536 5 172.90 84 16221 14 1 6.41 6 437289 2569 4 360.80 141 8 1 3.89 3 57278464 262144 7905830.33 4456448 502825 2697 4 414.87 163
31 8388608 65536 4096 12322 332413 4945 19 3 9.66 9 19449672284 13981010 1324515 3933199.65 3728268 231110 172 14 46.74 42 22428 6 3 4.54 4 231135 269 7 92.45 60 8 1 3.56 2 13238272 393216 3086361.69 1966080 296671 376 7 118.67 60
32 8388608 65536 4096 17127 239154 3851 13 1 7.52 8 25465476503 50331648 3226385 6612691.90 5991860 322994 640 36 83.87 76 22695 7 5 5.89 6 323019 432 10 167.54 195 8 1 4.31 4 17235968 589824 4838977.97 4259840 388555 560 10 201.53 196
33 8388608 65536 4096 3913 1046767 12227 33 16 23.88 24 17997506495 2621440 254200 1471947.86 1613190 206534 32 8 16.89 20 51331 5 1 4.20 5 206559 196 4 63.44 59 8 1 3.43 2 3538944 196608 1189961.26 786432 272095 324 4 83.57 59
34 8388608 65536 8192 45981 178160 5051 17 1 4.93 4 70158642214 117440512 986894 13890049.93 8388604 939396 1664 8 185.98 108 35603 14 2 7.05 7 939421 1807 7 521.32 469 8 1 4.28 4 41943040 458752 8441125.12 6684672 1070493 1936 7 594.06 553
35 8388608 65536 8192 47778 171459 5024 19 1 4.91 5 70559408518 117440512 883010 14044468.26 8388605 945544 1664 7 188.21 108 35774 15 2 7.12 7 945569 1890 7 527.37 484 8 1 4.29 4 43319296 393216 8452989.84 6750208 1076641 2146 7 600.47 572
36 8388608 65536 8192 46341 176776 4774 25 1 4.66 4 72015715497 125829120 335544 15084984.39 8388606 967768 1792 7 202.72 112 34563 15 1 7.24 7 967793 2030 7 540.67 479 8 1 4.19 4 40501248 327680 8735271.50 6946816 1098865 2286 7 613.89 565
37 8388608 65536 16384 62372 262681 7000 16 1 3.42 3 147670414247 125829120 838860 21095773.46 13421768 1991112 1792 13 284.44 180 55696 16 1 7.96 8 1991112 2479 11 655.19 563 8 1 4.05 3 51970048 524288 10742716.81 8388608 2253256 2991 11 741.45 576
38 8388608 65536 16384 55963 292764 7260 14 1 3.54 3 146731724693 125829120 838860 20210981.36 12582912 1976760 1792 11 272.28 168 58005 16 1 7.99 8 1976760 2409 11 629.14 481 8 1 4.05 3 51511296 589824 10238560.64 8388608 2238904 2843 11 712.57 485
39 8388608 65536 16384 66578 246087 6929 22 1 3.38 3 144955744735 125829120 381300 20920153.66 13421768 1949666 1792 9 281.38 180 54746 16 1 7.90 8 1949666 2688 10 643.88 495 8 1 4.03 3 53149696 393216 10676377.71 8388608 2211810 3200 10 730.45 497
40 8388608 65536 8192 45644 179475 4652 18 1 4.54 4 74564876154 125829120 466033 16028563.23 10785348 1006676 1792 9 216.40 147 37357 16 1 8.03 8 1006701 1887 8 471.08 403 8 1 4.11 4 43122688 458752 8198290.59 6684672 1137773 2015 8 531.92 462
41 8388608 65536 8192 64401 127202 2957 19 1 2.89 2 67201621690 125829120 599186 22726283.97 10066326 894316 1792 7 302.44 130 19501 15 1 6.59 6 894341 2904 8 835.83 597 8 1 4.34 4 62914560 458752 14946580.95 10027008 1025413 3032 8 873.44 617
42 8388608 65536 8192 89195 91843 3714 18 1 3.63 2 67474466063 117440512 466033 18167599.91 8388606 898458 1664 7 241.91 108 25134 15 1 6.77 6 898483 3315 7 605.04 283 9 1 4.61 4 75497472 458752 12375509.55 8388608 1029555 3443 7 668.54 357
43 8388608 65536 8192 39445 207681 5686 20 1 5.55 5 76094496962 125829120 883010 13382781.74 8388604 1030004 1792 7 181.15 110 43860 16 2 7.71 7 1030029 1831 6 458.61 404 8 1 4.27 4 41091072 393216 7412788.77 5963776 1161101 1898 6 505.05 449
44 8388608 65536 8192 42513 192693 5295 22 1 5.17 4 74081079926 125829120 466033 13990761.08 8388606 999288 1792 7 188.72 112 39703 16 1 7.50 7 999313 2108 5 462.64 346 8 1 4.20 4 52428800 327680 7841565.89 5832704 1130385 2236 5 522.12 430
45 8388608 65536 8192 62181 131744 4093 28 1 4.00 3 68177660571 117440512 299593 16657136.71 8388605 909124 1664 6 222.12 108 27502 15 1 6.72 6 909149 3029 5 592.28 427 8 1 4.16 4 62914560 262144 10319449.75 7602176 1040221 3157 5 677.67 555
46 8388608 65536 8192 15278 536195 8554 16 1 8.35 8 50321494369 41943040 2621440 5882802.71 5592402 636612 512 32 74.42 70 50031 7 5 5.85 6 636637 539 10 184.43 223 8 1 4.79 5 16187392 524288 4816287.44 5242880 767709 600 10 222.40 263
47 8388608 65536 8192 5111 1602817 16346 28 5 15.96 15 33107145502 6710884 299593 2025397.38 2097152 371850 78 7 22.75 24 63491 6 1 3.88 4 371875 219 9 90.77 83 8 1 3.15 2 6553600 262144 1634409.21 1179648 502947 347 9 122.76 84
48 8388608 65536 8192 5632 1454545 14902 23 5 14.55 14 34138595503 6710884 838860 2290873.41 2330165 387984 78 7 26.04 27 59452 6 2 3.99 4 388009 238 6 100.68 111 8 1 3.45 2 6750208 327680 1974853.64 1310720 519081 366 6 134.69 115
49 8388608 65536 16384 88421 185295 8724 25 1 4.26 3 154330760834 142606336 599186 17690366.90 9586976 2092734 2048 9 239.88 128 67574 17 1 7.75 7 2092734 3470 6 594.53 418 9 1 4.24 3 69861376 393216 9677637.46 7012352 2354878 3726 6 669.00 475
50 8388608 65536 16384 91120 179806 8655 20 1 4.23 3 152573123718 134217728 419430 17628321.63 9786707 2065878 1920 8 238.69 130 65755 17 1 7.60 7 2065878 3231 10 544.80 419 8 1 3.93 3 62914560 393216 9118955.82 6946816 2328022 3487 10 613.77 497
51 8388608 65536 16384 53388 306885 9421 23 1 4.60 4 148491414037 142606336 466033 15761746.53 9786707 2003580 2048 6 212.67 126 71619 17 1 7.60 7 2003580 2207 9 532.87 445 8 1 4.15 4 46137344 327680 8606415.58 6684672 2265724 2463 9 602.59 514
52 8388608 65536 16384 82750 197993 6074 14 1 2.97 2 143634686487 125829120 932067 23647462.38 14680064 1929548 1792 13 317.67 192 47840 16 1 7.88 7 1929548 3397 9 794.71 592 10 1 4.79 4 83886080 589824 14367783.03 9568256 2191692 3525 9 877.03 672
53 8388608 65536 16384 86458 189502 4855 12 1 2.37 2 143805965990 125829120 838860 29620178.37 19573414 1932154 1792 12 397.97 256 38609 16 1 7.95 8 1932154 3476 11 814.91 615 8 1 3.98 3 67108864 655360 14810042.61 9961472 2194298 3604 11 895.27 702
54 8388608 65536 16384 75757 216270 5435 14 1 2.65 2 143510063649 125829120 699050 26404795.52 16777208 1927634 1792 12 354.67 210 42549 16 1 7.83 7 1927634 3068 12 839.56 641 9 1 4.41 4 75497472 589824 14872970.36 10092544 2189778 3196 12 923.18 734
55 8388608 65536 16384 55190 296865 8061 15 1 3.94 3 148707942848 125829120 559240 18447828.17 12582909 2006940 1792 8 248.97 168 64617 16 1 8.02 8 2006940 2308 8 644.70 564 8 1 4.34 4 50266112 524288 9978975.24 8388608 2269084 2436 9 712.43 642
56 8388608 65536 16384 62263 263141 6464 15 1 3.16 2 142989689581 125829120 559240 22120929.70 13981010 1919680 1792 10 296.98 189 49138 16 1 7.60 7 1919680 2845 9 804.22 692 8 1 4.36 4 62914560 524288 12695228.67 9437184 2181824 2973 9 891.27 789
57 8388608 65536 16384 60562 270532 6544 18 1 3.20 2 143121087152 125829120 466033 21870581.78 13981010 1921666 1792 10 293.65 189 49086 16 1 7.50 7 1921666 2362 7 802.70 797 8 1 4.38 4 52428800 458752 12763593.34 9961472 2183810 2490 7 895.00 903
58 8388608 65536 16384 43263 378706 10900 19 1 5.32 5 152184229294 125829120 599186 13961855.90 8388608 2059938 1792 8 188.99 112 85713 17 1 7.86 7 2059938 1950 8 511.79 461 8 1 4.21 4 46137344 393216 7474458.05 5898240 2322082 2078 10 575.06 525
59 8388608 65536 16384 54578 300194 9548 22 1 4.66 4 148209132310 134217728 381300 15522531.66 9437184 1999240 1920 7 209.39 125 72168 16 1 7.56 7 1999240 2270 9 617.05 570 8 1 4.33 4 58720256 327680 8889812.36 7208960 2261384 2398 9 690.29 649
60 8388608 65536 16384 76152 215148 7798 25 1 3.81 3 142360917793 134217728 335544 18256080.76 9786707 1910000 1920 6 244.93 126 54759 16 1 7.02 7 1910000 3026 5 743.77 662 8 1 4.24 4 62914560 327680 11028264.86 8388608 2172144 3154 5 842.90 787
61 8388608 65536 16384 7599 2156073 19531 18 3 9.54 8 62145577128 8388608 932066 3181894.28 3145728 684142 100 7 35.03 32 71259 6 2 3.65 3 684142 346 57 167.03 170 8 1 3.70 3 11206656 458752 3215753.14 2752512 946311 416 57 230.98 253
62 8388608 65536 16384 10178 1609746 21242 17 2 10.37 10 68052930793 16777216 1480341 3203696.96 3145728 774144 192 16 36.44 36 84741 6 3 3.99 4 774144 343 55 189.00 190 8 1 4.44 4 13107200 458752 3557391.98 3538944 1036313 455 55 252.94 259
63 8388608 65536 16384 7615 2151543 23672 21 2 11.56 12 58279914111 12582912 399457 2461976.77 2516580 623722 128 12 26.35 26 81798 5 1 3.46 3 623722 345 44 152.28 151 8 1 2.81 2 9437184 393216 1991155.27 1376256 885891 411 44 216.23 235
64 8388608 65536 4096 68475 59817 1065 11 1 2.08 1 33568761857 117440512 1198372 31519964.18 19573414 446672 1664 16 419.41 256 7443 14 1 6.99 7 446672 2773 12 568.28 299 8 1 3.43 2 61472768 720896 15454909.52 8388608 512208 2901 12 594.21 303
65 8388608 65536 4096 64389 63613 1039 11 1 2.03 1 33387809467 109051904 1198372 32134561.57 19573414 443910 1536 16 427.25 258 7311 14 1 7.04 7 443910 2847 12 547.36 320 8 1 3.28 2 67108864 720896 14965061.88 8388608 509446 2975 12 591.00 384
66 8388608 65536 4096 65310 62716 1094 12 1 2.14 1 33493785916 117440512 1048576 30615892.06 18874368 445532 1664 18 407.25 252 7660 14 1 7.00 7 445532 2947 10 554.14 331 8 1 3.39 2 62914560 655360 14833194.18 9699328 511068 3075 10 605.53 384
67 8388608 65536 4096 57533 71193 1362 12 1 2.66 2 33455091619 109051904 762600 24563209.71 13981010 444940 1536 11 326.68 189 9557 14 1 7.02 7 444940 2309 11 471.33 269 8 1 3.51 3 58720256 655360 12299468.80 8388608 510476 2437 11 524.64 322
68 8388608 65536 4096 57087 71750 1373 11 1 2.68 2 33303749455 117440512 1048576 24256190.43 12582912 442632 1664 14 322.38 160 9381 14 1 6.83 6 442632 2135 11 494.01 298 8 1 3.54 3 57344000 720896 12557804.69 8388608 508193 2263 11 552.38 341
69 8388608 65536 4096 66182 61889 1309 13 1 2.56 2 33326910610 109051904 699050 25459824.76 15099489 442992 1536 14 338.42 200 9085 14 1 6.94 7 443017 2541 10 483.64 256 8 1 3.46 2 58720256 589824 12691123.77 8388608 508553 2669 10 535.32 307
70 8388608 65536 4096 46368 88336 2087 16 1 4.08 3 33117390884 117440512 524288 15868419.21 8388606 439762 1664 8 210.71 110 14016 14 1 6.72 6 439787 1761 8 390.92 217 8 1 3.76 3 46333952 524288 8887603.25 5570560 505323 1889 8 447.58 253
71 8388608 65536 4096 50752 80706 2090 16 1 4.08 3 33261936814 109051904 524288 15914802.30 8388606 441964 1536 8 211.47 110 14003 14 1 6.70 6 441989 1873 8 397.47 202 8 1 3.81 3 51642368 524288 9042827.62 5898240 507525 2001 8 453.15 242
72 8388608 65536 4096 47116 86934 2137 19 1 4.17 3 33379119795 109051904 441505 15619616.19 9586976 443746 1536 8 207.65 125 14611 14 1 6.84 6 443771 1742 7 379.62 188 8 1 3.78 3 45875200 458752 8631059.00 5570560 509307 1870 7 433.08 218
73 8388608 65536 8192 85426 95895 1966 12 1 1.92 1 69225100673 125829120 1198372 35211139.71 25165818 925206 1792 13 470.60 320 14379 15 1 7.31 7 925231 4079 11 752.83 491 9 1 3.61 2 75497472 720896 17366842.70 10092544 1056303 4207 11 777.84 512
74 8388608 65536 8192 74706 109656 1996 10 1 1.95 1 69337434621 125829120 1048576 34738193.70 22369616 926940 1792 13 464.40 301 14714 15 1 7.37 7 926965 3423 13 707.07 448 9 1 3.49 2 75497472 786432 16422992.52 8978432 1058037 3551 13 756.82 512
75 8388608 65536 8192 77384 105861 2074 12 1 2.03 1 69464627749 117440512 932067 33493070.27 20971520 928868 1664 14 447.86 258 15209 15 1 7.33 7 928893 4459 10 710.16 432 9 1 3.56 3 75497472 655360 16264160.11 8388608 1059965 4587 10 753.35 494
76 8388608 65536 8192 71699 114255 2444 11 1 2.39 1 69026940969 125829120 932067 28243429.20 18175313 922182 1792 12 377.32 252 18107 15 1 7.41 7 922207 3051 12 651.28 427 8 1 3.72 3 62914560 720896 14191211.79 8519680 1053279 3179 12 715.54 491
77 8388608 65536 8192 81662 100315 2382 13 1 2.33 1 69015108528 117440512 645277 28973597.20 18175313 922002 1664 13 387.07 252 17616 15 1 7.40 7 922027 2965 10 670.57 512 8 1 3.65 3 62914560 589824 14309404.45 9175040 1053099 3093 10 742.67 576
78 8388608 65536 8192 68982 118755 2333 11 1 2.28 1 69226042755 109051904 1048576 29672542.97 16777216 925230 1536 12 396.58 225 17174 15 1 7.36 7 925255 2995 11 685.37 438 8 1 3.68 3 67108864 720896 14832269.85 9043968 1056327 3123 11 743.89 497
79 8388608 65536 8192 61706 132758 3693 19 1 3.61 3 68394232943 117440512 441505 18519965.60 10785348 912516 1664 8 247.09 144 26184 15 1 7.09 7 912541 2197 6 584.96 394 8 1 4.19 4 56623104 393216 10937563.28 8388608 1043613 2325 6 659.68 497
80 8388608 65536 8192 48327 169511 3793 17 1 3.70 3 68900437186 117440512 524288 18165156.13 11184808 920230 1664 8 242.61 150 26995 15 1 7.12 7 920255 2184 7 569.82 446 8 1 4.11 4 48234496 458752 10501162.61 8388608 1051327 2312 7 645.78 551
81 8388608 65536 8192 59315 138110 3369 18 1 3.29 2 68214618443 125829120 599186 20247734.77 10485760 909754 1792 7 270.04 130 22836 15 1 6.78 6 909779 2485 8 765.16 791 8 1 4.53 4 58720256 458752 13523309.42 10485760 1040851 2613 8 860.92 901
82 8388608 65536 16384 111072 147507 4524 17 1 2.21 1 143190680550 134217728 645277 31651344.06 16777212 1922758 1920 8 425.01 224 32518 16 1 7.19 7 1922758 5533 7 1128.38 512 13 1 4.76 3 104857600 458752 20943357.83 8454144 2184902 5661 10 955.36 354
83 8388608 65536 16384 105294 155602 4911 18 1 2.40 1 143560214210 134217728 699050 29232379.19 14680064 1928400 1920 9 392.67 192 36368 16 1 7.41 7 1928400 5222 7 967.59 507 13 1 5.00 3 104857600 458752 19727839.99 9830400 2190544 5350 7 906.31 427
84 8388608 65536 16384 91132 179783 3979 15 1 1.94 1 143779195551 125829120 932067 36134505.04 25165824 1931736 1792 13 485.48 320 30752 16 1 7.73 7 1931736 4496 8 919.87 544 10 1 4.02 3 83886080 524288 18787157.94 11206656 2193880 4624 8 938.76 580
85 8388608 65536 16384 72666 225469 5357 16 1 2.62 2 143553230501 125829120 699050 26797317.62 16777212 1928296 1792 12 359.96 224 41807 16 1 7.80 7 1928296 3650 11 849.84 594 9 1 4.39 4 71303168 524288 15069468.65 9830400 2190440 3778 11 908.14 632
86 8388608 65536 16384 79011 207363 5335 14 1 2.60 2 143701528373 125829120 838860 26935619.19 16777212 1930586 1792 11 361.87 224 42214 16 1 7.91 7 1930586 3630 10 834.31 588 9 1 4.35 4 71303168 589824 14818043.06 9764864 2192730 3758 10 906.46 667
87 8388608 65536 16384 78605 208434 5481 15 1 2.68 2 143394560134 125829120 559240 26162116.43 15578836 1925866 1792 11 351.37 210 42623 16 1 7.78 7 1925866 3127 9 839.52 665 9 1 4.37 4 75497472 524288 14687434.53 9895936 2188010 3255 9 920.88 745
88 8388608 65536 16384 64798 252847 6445 15 1 3.15 2 142803969132 125829120 559240 22157326.48 13182092 1916832 1792 10 297.41 175 49153 16 1 7.63 7 1916832 2929 9 791.43 676 8 1 4.30 4 56623104 524288 12485911.61 8912896 2178976 3057 9 880.75 779
89 8388608 65536 16384 56495 290007 6443 14 1 3.15 2 143216967401 125829120 762600 22228304.73 13182092 1923150 1792 9 298.49 172 49410 16 1 7.67 7 1923150 3055 9 798.65 624 8 1 4.35 4 62914560 589824 12618841.60 8978432 2185294 3183 9 886.17 726
90 8388608 65536 16384 54864 298629 6628 17 1 3.24 2 143252178626 125829120 493447 21613183.26 13421768 1923686 1792 10 290.24 176 49829 16 1 7.52 7 1923686 2479 8 805.90 768 8 1 4.39 4 50987008 458752 12621124.97 9895936 2185830 2607 8 901.37 885
