testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
41 8388608 65536 4096 42753 95806 1371 10 1 2.68 2 30966071395 109051904 838860 22586485.34 13981010 406974 1536 15 296.84 172 8805 13 1 6.42 6 406999 1953 13 467.28 328 5 1 2.87 3 41943040 786432 10106532.43 8388608 472535 2081 13 527.38 399
42 8388608 65536 4096 49686 82437 1593 13 1 3.11 2 30948024340 100663296 762600 19427510.57 10066326 406674 1408 10 255.29 130 9877 13 1 6.20 6 406699 2218 11 488.23 334 6 1 3.23 3 44695552 589824 10106712.79 7864320 472235 2346 11 556.22 389
43 8388608 65536 4096 35832 114311 1666 12 1 3.25 3 34014400795 117440512 699050 20416807.20 12582912 453470 1664 12 272.19 160 11548 14 1 6.93 6 453495 1344 10 386.61 361 4 1 2.44 2 33554432 655360 7186473.11 5832704 519031 1472 10 442.10 424
44 8388608 65536 4096 54193 75581 1613 11 1 3.15 3 33083636745 109051904 762600 20510624.14 12582912 439268 1536 14 272.33 160 10868 14 1 6.74 6 439293 1494 11 378.05 317 4 1 2.44 2 33554432 720896 7421003.80 5767168 504829 1622 11 434.45 383
45 8388608 65536 4096 54630 74977 1998 18 1 3.90 3 30735993126 109051904 466033 15383379.94 6990505 403402 1536 8 201.90 88 11859 13 1 5.94 5 403427 1962 7 399.83 246 6 1 3.13 3 50331648 458752 8117358.89 5177344 468963 2090 7 464.32 320
46 8388608 65536 4096 11573 353927 1740 7 1 3.40 3 16915705782 25165824 3595116 9721669.99 8388608 192478 256 36 110.62 100 6924 6 3 3.98 4 192503 330 21 106.47 94 2 1 1.57 2 10092544 1179648 3829944.62 3801088 258039 458 21 142.41 107
47 8388608 65536 4096 8054 508567 2365 8 2 4.62 4 13778066552 16777216 1048576 5825820.95 5592404 144270 192 21 61.00 63 7598 6 1 3.21 4 144295 164 16 71.50 68 2 1 1.52 2 8388608 1048576 2748869.66 2752512 209831 288 18 103.98 83
48 8388608 65536 4096 8015 511041 2174 6 2 4.25 4 14244134222 16777216 2796202 6552039.66 6291456 151698 192 21 69.78 64 7259 5 2 3.34 3 151698 222 21 83.58 83 2 1 1.63 2 8388608 1376256 3192073.41 3342336 217259 307 21 119.64 96
49 8388608 65536 8192 44626 183570 2745 9 1 2.68 2 68886138764 117440512 1198372 25095132.52 16777212 920022 1664 16 335.16 215 19539 15 1 7.12 7 920022 1450 16 451.66 398 4 1 2.29 2 33554432 917504 8087882.63 7012352 1051094 1706 16 516.00 448
50 8388608 65536 8192 38108 214967 2737 14 1 2.67 2 68301046944 125829120 599186 24954712.07 16777212 911080 1792 14 332.88 210 19255 15 1 7.04 7 911080 1792 16 450.58 384 4 1 2.28 2 33554432 589824 8075969.43 6684672 1042152 2048 16 515.41 425
51 8388608 65536 8192 47319 173122 3280 12 1 3.20 3 66462227449 125829120 838860 20262874.22 12582909 883032 1792 11 269.22 160 22462 15 1 6.85 6 883032 1872 16 450.07 353 5 1 2.70 2 41943040 655360 7984180.65 6094848 1014104 2128 16 516.87 382
52 8388608 65536 8192 56554 144852 2557 13 1 2.50 2 64592651874 109051904 1198372 25261107.50 14680064 854530 1536 10 334.19 192 17832 14 1 6.97 6 854530 3346 12 716.89 576 7 1 3.57 3 54525952 655360 12915899.35 8388608 985602 3474 12 787.85 644
53 8388608 65536 8192 59541 137585 2189 8 1 2.14 1 64739478448 117440512 1398101 29574910.21 19573414 856772 1664 16 391.40 256 15223 14 1 6.95 6 856772 3012 16 711.60 566 6 1 3.15 3 50331648 1048576 13381427.12 8716288 987844 3140 16 777.22 608
54 8388608 65536 8192 63421 129168 2208 11 1 2.16 1 64474058788 117440512 932067 29200207.78 19573414 852728 1664 13 386.20 256 15265 14 1 6.91 6 852728 2728 11 697.81 517 6 1 3.12 3 50331648 720896 13198427.19 8454144 983800 2856 11 772.21 597
55 8388608 65536 8192 46675 175511 2732 10 1 2.67 2 66716278816 109051904 1048576 24420307.03 16777212 886934 1536 13 324.65 215 19508 14 1 7.14 7 886934 1813 15 567.82 531 5 1 2.96 3 41943040 786432 10119223.60 8388608 1018006 1941 15 633.09 602
56 8388608 65536 8192 57805 141717 3129 14 1 3.06 2 64408256887 109051904 838860 20584294.31 11184808 851708 1536 14 272.20 147 20932 14 1 6.69 6 851708 2596 9 665.92 528 7 1 3.75 3 58720256 589824 11538421.73 8388608 982805 2724 9 743.99 618
57 8388608 65536 8192 51486 159111 2662 10 1 2.60 2 64261140169 109051904 932067 24140172.87 14680064 849478 1536 13 319.11 192 18065 14 1 6.79 6 849478 2346 13 679.58 569 6 1 3.34 3 50331648 786432 11889236.78 8388608 980575 2474 13 756.62 653
58 8388608 65536 8192 61820 132513 3684 13 1 3.60 3 68058778676 109051904 932067 18474152.74 11184808 907388 1536 12 246.31 147 26215 15 1 7.12 7 907388 1558 16 453.47 375 5 1 2.86 3 41943040 589824 7436245.03 5636096 1038460 1686 16 516.90 450
59 8388608 65536 8192 53399 153411 3234 13 1 3.16 3 66045322429 117440512 645277 20422177.62 10485760 876666 1664 11 271.08 130 21460 14 1 6.64 6 876666 1887 14 529.39 468 5 1 2.86 3 41943040 589824 8812799.25 7012352 1007738 2015 14 601.63 548
60 8388608 65536 8192 76640 106889 4325 20 1 4.22 3 63912308216 109051904 419430 14777412.30 6291456 844072 1536 7 195.16 80 27173 14 1 6.28 6 844072 2923 9 583.33 432 8 1 4.01 3 67108864 393216 9435558.42 6815744 975144 3051 9 672.05 552
61 8388608 65536 8192 14823 552654 2546 6 1 2.49 2 26694506582 41943040 2796202 10484880.83 12582912 276170 512 21 108.47 128 8013 6 2 3.15 3 276170 373 25 135.24 128 2 1 1.49 1 12582912 1376256 4970020.80 4194304 407267 501 25 199.06 192
62 8388608 65536 8192 12862 636914 2727 5 1 2.66 2 31368078627 25165824 5033163 11502779.11 11184808 347542 256 52 127.44 128 10108 6 3 3.71 4 347542 395 32 169.95 170 2 1 1.62 2 12582912 1638400 5015421.67 4849664 478639 523 32 233.82 235
63 8388608 65536 8192 9490 863224 3059 5 1 2.99 3 20985499626 20971520 1677721 6860248.32 6291456 188880 256 50 61.75 64 7821 5 1 2.56 3 188880 255 25 92.23 96 2 1 1.48 1 10485760 1638400 3973540.70 4194304 319977 351 32 156.16 160
64 8388608 65536 2048 50263 40745 501 9 1 1.96 1 15056991289 92274688 1398101 30053874.83 20971520 196986 1280 25 393.19 258 3243 12 1 6.47 6 196986 1724 15 420.01 256 6 1 2.70 2 50331648 983040 12558096.87 8388608 229754 1852 15 462.28 320
65 8388608 65536 2048 46554 43991 490 7 1 1.91 1 15145591162 100663296 1677721 30909369.72 19573414 198330 1408 18 404.76 258 3133 12 1 6.39 6 198355 1762 18 470.04 320 6 1 2.78 2 50331648 1179648 13438543.50 8388608 231123 1890 18 505.74 384
66 8388608 65536 2048 53710 38130 490 8 1 1.91 1 15165544153 100663296 1198372 30950090.11 20971520 198636 1408 21 405.38 258 3120 12 1 6.37 6 198661 1908 16 433.76 256 6 1 2.65 2 50331648 1048576 12873762.77 8388608 231429 2036 16 487.22 384
67 8388608 65536 2048 43032 47592 640 9 1 2.50 2 14934291197 100663296 1398101 23334830.00 14680064 195104 1408 15 304.85 192 3975 12 1 6.21 6 195129 1629 14 374.53 272 5 1 2.63 2 41943040 917504 9889946.62 8388608 227897 1757 14 434.09 314
68 8388608 65536 2048 45923 44596 641 9 1 2.50 2 14985301751 92274688 2097152 23378005.85 13981010 195896 1280 16 305.61 172 4003 12 1 6.24 6 195921 1763 14 366.89 235 5 1 2.59 2 41943040 917504 9699497.67 7864320 228689 1891 14 421.16 288
69 8388608 65536 2048 46327 44207 662 9 1 2.59 2 14895423764 100663296 932067 22500640.13 12582912 194508 1408 25 293.82 160 4078 12 1 6.16 6 194533 1514 14 364.29 237 5 1 2.64 2 41943040 917504 9653117.26 8388608 227301 1642 14 420.15 277
70 8388608 65536 2048 35240 58115 679 9 1 2.65 2 15105691487 100663296 1198372 22246968.32 13981010 197718 1408 14 291.19 172 4173 12 1 6.15 6 197743 1547 14 346.31 256 4 1 2.34 2 33554432 917504 8462257.98 6946816 230486 1675 14 400.85 303
71 8388608 65536 2048 38840 52729 681 11 1 2.66 2 14938530836 100663296 1398101 21936168.63 13981010 195170 1408 11 286.59 168 4093 12 1 6.01 6 195195 1539 14 337.71 219 4 1 2.35 2 33554432 720896 8590077.50 7012352 227963 1667 14 391.02 256
72 8388608 65536 2048 37073 55242 682 8 1 2.66 2 14927886570 92274688 1048576 21888396.73 12582912 195008 1280 16 285.94 160 4054 12 1 5.94 6 195033 1376 16 340.37 234 4 1 2.34 2 33554432 1048576 8628628.86 6684672 227801 1504 16 392.08 256
73 8388608 65536 4096 68920 59431 1033 10 1 2.02 1 31272782523 100663296 1198372 30273748.81 20971520 411650 1408 18 398.50 288 6912 13 1 6.69 6 411675 2316 12 574.16 384 7 1 3.04 2 58720256 786432 13752357.83 8388608 477211 2444 12 620.56 410
74 8388608 65536 4096 57629 71075 906 11 1 1.77 1 31263781898 109051904 1198372 34507485.54 25165824 411502 1536 21 454.20 320 6016 13 1 6.64 6 411527 2432 12 606.97 452 6 1 2.78 2 50331648 720896 14440259.75 8388608 477063 2560 12 658.02 495
75 8388608 65536 4096 53439 76648 920 10 1 1.80 1 31142732782 109051904 1864134 33850796.50 25165824 409660 1536 14 445.28 320 6050 13 1 6.58 6 409685 2517 12 578.65 384 6 1 2.78 2 50331648 786432 14285525.26 8388608 475221 2645 12 629.43 443
76 8388608 65536 4096 44314 92431 1083 10 1 2.12 1 31024539609 109051904 1048576 28646850.98 16777216 407860 1536 19 376.60 224 7024 13 1 6.49 6 407885 1909 12 501.70 374 5 1 2.61 2 41943040 786432 11533264.04 8388608 473421 2037 12 571.07 448
77 8388608 65536 4096 41106 99644 1083 9 1 2.12 2 30878411471 109051904 1398101 28511921.95 19573414 405632 1536 16 374.54 256 6983 13 1 6.45 6 405657 1988 14 503.30 331 5 1 2.60 2 37748736 917504 11508932.56 8388608 471193 2116 14 567.02 384
78 8388608 65536 4096 46929 87280 1080 8 1 2.11 1 31110229684 109051904 1398101 28805768.23 19573414 409162 1536 18 378.85 252 7042 13 1 6.52 6 409187 1854 16 522.59 395 5 1 2.67 2 41943040 1048576 11779556.28 8388608 474723 1982 16 587.53 451
79 8388608 65536 4096 49659 82482 1623 11 1 3.17 3 31041491547 109051904 762600 19125996.02 10485760 408112 1536 12 251.46 130 10298 13 1 6.35 6 408137 1908 12 475.13 361 6 1 3.31 3 41943040 720896 9984237.80 8192000 473673 2036 12 542.58 427
80 8388608 65536 4096 47264 86662 1360 12 1 2.66 2 30909199632 109051904 699050 22727352.67 12582912 406096 1536 14 298.60 160 8470 13 1 6.23 6 406121 1620 10 485.21 384 5 1 2.80 2 37748736 655360 10227953.26 8388608 471657 1748 10 547.80 416
81 8388608 65536 4096 49401 82913 1642 13 1 3.21 2 30869529872 100663296 838860 18799957.29 10485760 405484 1408 10 246.95 130 10274 13 1 6.26 6 405509 1946 12 471.52 332 6 1 3.24 3 50331648 655360 9747005.60 7012352 471045 2074 12 541.43 414
82 8388608 65536 8192 78489 104371 1984 10 1 1.94 1 64943382176 109051904 1048576 32733559.56 22369616 859882 1536 13 433.41 301 13987 14 1 7.05 6 859882 3040 16 758.27 566 8 1 3.43 3 62914560 786432 15940883.98 9437184 990979 3168 16 820.35 640
83 8388608 65536 8192 70808 115693 1987 13 1 1.94 1 64876513513 117440512 1398101 32650484.91 20971520 858868 1664 18 432.24 288 13671 14 1 6.88 6 858868 3166 10 776.55 544 8 1 3.41 2 67108864 655360 16186803.35 8388608 989940 3294 10 814.10 568
84 8388608 65536 8192 63681 128641 1957 13 1 1.91 1 65057300822 117440512 1048576 33243383.15 23068672 861612 1664 18 440.27 320 13837 14 1 7.07 6 861612 3559 12 776.23 511 8 1 3.40 2 67108864 589824 15988335.86 8388608 992684 3687 12 829.31 554
85 8388608 65536 8192 49906 164148 2237 12 1 2.18 1 64449771530 117440512 1198372 28810805.33 19573414 852354 1664 16 381.03 256 15377 14 1 6.87 6 852354 2275 16 691.28 587 6 1 3.12 3 50331648 655360 13080943.04 8716288 983426 2403 16 781.12 693
86 8388608 65536 8192 51180 160062 2236 13 1 2.18 1 64621824267 109051904 1198372 28900636.97 19573414 854962 1536 18 382.36 256 15371 14 1 6.87 6 854962 2368 16 713.66 623 6 1 3.16 3 50331648 589824 13285510.74 9764864 986034 2496 16 782.57 666
87 8388608 65536 8192 67126 122039 2603 13 1 2.54 2 64482368396 117440512 1048576 24772327.47 15379111 852846 1664 10 327.64 200 18070 14 1 6.94 6 852846 2581 11 686.67 512 7 1 3.52 3 58720256 655360 12562254.05 8388608 983918 2709 11 769.89 609
88 8388608 65536 8192 49185 166554 2316 11 1 2.26 2 64375844377 109051904 932067 27796133.15 16777216 851230 1536 12 367.54 215 15399 14 1 6.65 6 851230 2464 16 675.58 624 5 1 2.94 3 41943040 720896 12278493.97 8388608 982302 2592 16 749.85 717
89 8388608 65536 8192 56552 144857 3155 13 1 3.08 2 64453114933 109051904 762600 20428879.54 11184808 852392 1536 10 270.17 147 20899 14 1 6.62 6 852392 2463 11 669.07 531 7 1 3.81 3 58720256 655360 11737806.72 8388608 983464 2591 11 748.45 613
90 8388608 65536 8192 53954 151833 2717 10 1 2.65 2 64264281881 109051904 838860 23652661.72 14680064 849514 1536 14 312.67 192 18555 14 1 6.83 6 849514 2144 12 666.29 554 6 1 3.40 3 50331648 786432 11761133.26 8388608 980586 2272 12 756.04 651
