testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
10 8388608 65536 2048 8326 245976 1646 12 3 6.43 6 9744227328 20976640 10235 5919943.70 5059795 116262 252 2 70.63 64 7738 5 1 4.70 5 116287 349 3 113.45 104 9 1 1.94 1 4456448 65536 2452129.07 2228224 149055 477 34 145.42 113
11 8388608 65536 4096 18466 221813 2295 10 1 4.48 4 27529479848 64018539 20905 11995416.06 8986896 354536 856 3 154.48 119 14740 11 3 6.42 6 354536 873 3 347.58 333 11 1 2.80 2 9043968 65536 5238789.46 5308416 420072 1129 3 411.84 366
12 8388608 65536 4096 29387 139381 1306 5 1 2.55 2 27442378786 83886080 41360 21012541.18 17546585 353194 1152 4 270.44 224 8449 11 2 6.47 6 353194 1296 1 418.48 329 12 1 2.72 2 17301504 65536 8837967.56 7995392 418730 1335 25 419.15 317
13 8388608 65536 4096 28892 141769 1845 7 1 3.60 4 27537328452 83886080 35568 14925381.27 11998968 354648 1152 4 192.22 156 11928 11 2 6.47 6 354648 1105 1 399.83 373 11 1 3.07 3 12582912 65536 7088076.87 6750208 420209 1233 1 436.35 413
14 8388608 65536 4096 27448 149227 2320 9 1 4.53 4 27409975045 74691880 21875 11814644.42 8812845 352710 1017 4 152.03 114 15030 11 3 6.48 6 352710 842 1 349.91 343 12 1 3.02 3 9371648 65536 5501840.60 5701632 418246 948 4 412.47 415
15 8388608 65536 4096 8194 499877 512 1 1 1.00 1 0 16777216 16777216 0.00 16777216 65536 128 128 128.00 128 1024 2 2 2.00 2 65536 128 128 128.00 128 1 1 1.00 1 8388608 8388608 8388608.00 8388608 131072 256 128 173.84 128
16 8388608 65536 512 13805 37088 380 11 2 5.94 6 3501985076 44490964 31020 9215750.20 7206192 45256 576 4 119.09 96 2466 7 5 6.49 7 45256 333 1 130.05 96 10 1 2.70 2 6684672 65536 3840754.53 4063232 53448 461 1 153.59 96
17 8388608 65536 512 3211 159451 623 14 6 9.73 9 2164207787 11217672 7300 3473848.78 2892054 24964 140 2 40.07 36 2576 6 1 4.13 4 24989 127 3 47.96 49 7 1 1.75 1 2162688 65536 1480185.02 1769472 33181 255 3 63.69 50
18 8388608 65536 512 4276 119738 563 13 5 8.80 9 2409081612 11623725 13616 4279008.19 3718684 28582 140 3 50.77 45 2556 6 3 4.54 5 28607 151 1 63.57 65 7 1 1.80 1 2621440 65536 1700791.01 2097152 36799 273 1 81.78 65
19 8388608 65536 1024 14815 69119 602 11 2 4.70 5 6250918327 45244199 22085 10383585.26 7700600 78982 588 3 131.20 96 3509 9 3 5.83 6 79007 562 1 179.97 165 9 1 2.37 2 6750208 65536 4222909.58 4653056 95391 742 1 217.29 168
20 8388608 65536 1024 11183 91567 606 9 2 4.73 4 6255696459 42980371 17982 10322931.45 7687305 79064 558 3 130.47 100 3508 9 2 5.79 6 79089 430 1 177.73 156 9 1 2.26 2 6488064 65536 4040878.64 4587520 95473 686 1 214.55 156
21 8388608 65536 1024 13458 76088 622 9 2 4.86 5 6144345919 48166839 15025 9878369.64 7258503 77348 632 3 124.35 92 3545 9 3 5.70 6 77373 475 1 175.45 153 9 1 2.35 2 6488064 65536 4070788.83 4456448 93757 731 1 212.60 153
22 8388608 65536 2048 15423 132788 970 10 1 3.79 4 12376844862 58688462 22705 12759633.88 9406506 156074 762 3 160.90 120 5623 9 3 5.80 6 156099 723 3 273.86 240 9 1 2.73 2 9633792 65536 6013580.81 6684672 188867 1235 3 331.35 240
23 8388608 65536 2048 13828 148105 939 11 1 3.67 4 12331553657 67108864 22855 13132645.00 9709035 155384 896 3 165.48 120 5424 8 1 5.78 6 155409 775 2 289.40 261 13 1 2.70 2 9633792 65536 6143861.22 6946816 188177 1287 2 350.42 261
24 8388608 65536 2048 14240 143820 909 9 1 3.55 3 12120482159 58720256 48515 13333863.76 9543310 152192 768 3 167.43 120 5206 8 2 5.73 6 152217 826 1 293.86 259 11 1 2.71 2 10354688 65536 6303452.19 7208960 184985 1338 1 357.11 259
25 8388608 65536 4096 20365 201129 1238 5 1 2.42 2 25250994590 74244096 40960 20396603.06 17014550 319758 1000 3 258.29 210 7329 10 2 5.92 6 319758 1368 1 458.11 352 11 1 2.68 2 17104896 65536 9218922.08 8388608 385319 2309 1 551.24 352
26 8388608 65536 4096 21370 191670 1296 6 1 2.53 2 25179167052 83886080 40680 19428369.64 16166395 318658 1152 3 245.88 204 7639 10 1 5.89 6 318658 1279 2 455.88 372 11 1 2.77 2 16973824 65536 9122658.69 8257536 384219 2303 2 548.88 367
27 8388608 65536 4096 20476 200039 1303 6 1 2.54 2 25127591369 83886080 40520 19284413.94 15464216 317874 1152 3 243.96 196 7609 10 1 5.84 6 317874 1382 1 466.09 381 13 1 2.74 2 16973824 65536 9048310.32 8192000 383435 2288 1 561.40 381
28 8388608 65536 1024 12767 80206 729 10 2 5.70 6 6209409617 43408384 13270 8517708.67 6708760 78362 546 3 107.49 84 4206 9 3 5.77 6 78387 502 1 165.72 150 9 1 2.60 2 5767168 65536 3837622.90 4849664 94771 630 1 200.36 158
29 8388608 65536 1024 19354 52908 641 11 2 5.01 5 6040121523 46373512 14940 9422966.49 7136440 75788 602 4 118.23 88 3623 8 2 5.65 6 75813 554 1 170.37 125 8 1 2.50 2 6422528 65536 4165920.13 4849664 92197 682 1 207.18 130
30 8388608 65536 1024 18418 55597 511 8 1 3.99 4 5662795244 58720256 20480 11081791.08 8630272 70036 768 2 137.06 110 2821 8 1 5.52 6 70061 710 1 228.21 163 10 1 2.73 2 8650752 65536 5477389.86 6160384 86445 838 1 280.67 180
31 8388608 65536 1024 5628 181947 923 13 3 7.21 7 5027272103 16759794 8706 5446665.33 4543405 60302 195 1 65.33 56 4322 6 2 4.68 5 60327 207 2 81.19 71 9 1 1.91 2 3342336 65536 2215914.33 2752512 76711 299 2 103.24 71
32 8388608 65536 1024 7812 131080 929 12 3 7.26 7 5437529280 20900082 6800 5853099.33 4834284 66492 265 3 71.57 60 4658 6 3 5.01 5 66517 248 1 99.73 95 9 1 2.14 2 3801088 65536 2499476.09 3211264 82901 341 1 124.29 95
33 8388608 65536 1024 4186 244624 1470 16 6 11.48 12 4814064865 11983725 5850 3274874.06 3008382 57520 140 2 39.13 36 6886 5 1 4.68 5 57545 206 1 75.22 64 7 1 2.37 2 2686976 65536 1664961.34 2031616 73929 334 1 96.64 64
34 8388608 65536 2048 18303 111894 1192 11 2 4.66 5 12181383169 59213696 23130 10219281.18 7443680 153116 777 3 128.45 95 6823 8 2 5.72 6 153141 704 2 275.43 254 11 1 2.95 3 8323072 65536 5273633.69 6488064 185909 960 2 334.37 255
35 8388608 65536 2048 15646 130896 1102 8 1 4.30 4 11936061476 58720256 24576 10831271.76 9150090 149400 768 4 135.57 115 6327 9 2 5.74 6 149425 768 1 286.25 278 10 1 2.90 2 8716288 65536 5486471.53 5832704 182193 1024 1 349.03 292
36 8388608 65536 2048 23654 86581 1115 10 1 4.36 4 12544938340 67108864 28672 11251065.78 8429568 158644 896 3 142.28 108 6533 9 2 5.86 6 158669 798 1 309.90 309 11 1 2.92 2 8781824 65536 5600168.23 6553600 191437 1054 1 373.90 320
37 8388608 65536 4096 19352 211657 1762 9 1 3.44 3 25967942559 75497472 28225 14737765.36 11919165 330698 1024 3 187.68 152 10746 10 3 6.10 6 330698 1052 1 409.28 387 12 1 2.90 2 11927552 65536 7023963.06 7208960 396259 1564 1 489.81 388
38 8388608 65536 4096 16276 251658 1752 8 1 3.42 3 25857832703 75497472 33618 14759036.93 11910028 329010 1024 3 187.79 150 10607 10 3 6.05 6 329010 1051 1 398.32 360 10 1 2.92 2 11862016 65536 7129023.06 7536640 394571 1563 1 477.11 360
39 8388608 65536 4096 16747 244581 1814 8 1 3.54 3 25740984468 66977704 27320 14190178.87 11279720 327234 889 3 180.39 145 10952 10 1 6.04 6 327234 1025 2 410.58 389 12 1 3.04 3 11534336 65536 7152146.35 8126464 392795 1531 2 492.22 388
40 8388608 65536 2048 23682 86479 1185 9 2 4.63 4 13146422048 64505496 20085 11094027.04 8320272 167810 854 3 141.61 108 7333 10 4 6.19 6 167835 874 3 284.95 276 10 1 3.05 3 8650752 65536 5470278.74 6488064 200603 1002 3 338.86 324
41 8388608 65536 2048 25877 79143 979 8 1 3.82 4 12081887910 58720256 21980 12341049.96 8761920 151594 768 2 154.85 110 5534 9 1 5.65 6 151619 881 1 310.06 274 12 1 2.90 2 9437184 65536 6322526.44 7864320 184387 1009 3 374.01 340
42 8388608 65536 2048 23144 88489 1005 9 1 3.93 4 12139088196 59362824 26406 12078694.72 8718689 152452 791 3 151.69 108 5691 9 1 5.66 6 152477 851 1 309.91 278 10 1 2.94 3 9437184 65536 6276410.51 7667712 185245 979 1 373.48 330
43 8388608 65536 2048 17302 118367 1467 10 2 5.73 6 13380316912 45227182 15770 9120870.42 7206000 171396 582 3 116.83 92 9212 10 3 6.28 6 171421 628 6 268.26 282 11 1 3.04 3 6815744 65536 4420248.40 5308416 204189 756 6 319.54 328
44 8388608 65536 2048 19759 103648 1318 11 2 5.15 5 13005070177 49205928 23723 9867276.31 7371805 165670 637 2 125.70 96 7996 10 3 6.07 6 165695 662 2 256.89 270 11 1 2.88 2 7405568 65536 4681365.29 5373952 198463 790 2 307.69 308
45 8388608 65536 2048 24861 82378 1042 9 1 4.07 4 11894486393 67108864 26826 11415054.12 8451204 148764 896 3 142.77 105 5919 9 1 5.68 6 148789 906 2 303.03 253 11 1 3.04 3 9502720 65536 6119794.83 7143424 181557 1034 2 368.27 298
46 8388608 65536 2048 10290 199028 1658 11 2 6.48 7 10796403955 26175522 8520 6511703.23 4962035 131978 330 3 79.60 60 8368 6 3 5.05 5 132003 355 2 137.07 139 10 1 2.30 2 4718592 65536 2970232.15 4063232 164771 419 2 171.10 145
47 8388608 65536 2048 6486 315757 1899 14 3 7.42 7 9128254130 20383470 6632 4806874.21 4079060 106644 255 1 56.16 48 8225 6 1 4.33 4 106669 280 5 104.37 98 7 1 2.09 2 3670016 65536 2317145.53 3080192 139437 408 5 136.44 100
48 8388608 65536 2048 7338 279095 1732 12 3 6.77 7 9736961935 18362405 7168 5621802.50 4410336 115868 224 2 66.90 54 7922 6 2 4.57 5 115893 256 1 119.11 118 7 1 2.04 2 3932160 65536 2512511.97 3407872 148661 384 1 152.79 129
49 8388608 65536 4096 18334 223410 2458 9 1 4.80 5 27151697933 62613353 16392 11046256.28 8969954 348794 860 3 141.90 116 15784 11 2 6.42 6 348794 775 12 340.95 325 13 1 2.93 2 8781824 65536 5039630.82 4915200 414330 1031 12 405.01 335
50 8388608 65536 4096 18239 224573 2419 10 2 4.72 5 27121262734 63629144 19405 11211766.32 8578815 348316 847 3 143.99 112 15355 11 3 6.35 6 348316 747 9 340.15 328 11 1 2.82 2 8388608 65536 4980206.51 5242880 413852 1003 9 404.15 332
51 8388608 65536 4096 24160 169536 2309 9 1 4.51 4 26254357825 82571500 20520 11370445.14 8277745 335114 1125 3 145.13 105 14004 11 2 6.06 6 335114 866 1 336.80 320 13 1 2.87 2 8912896 65536 5376125.80 5963776 400675 1122 1 402.28 325
52 8388608 65536 4096 25931 157957 1370 6 1 2.68 3 25124859988 75497472 48390 18339313.86 15244680 317844 1024 2 232.00 192 8111 10 1 5.92 6 317844 1524 5 500.54 406 13 1 3.16 2 16842752 65536 9787764.58 8388608 383405 1652 10 573.10 473
53 8388608 65536 4096 26769 153012 1390 6 1 2.71 3 25116644585 75426111 39605 18069528.48 14699880 317712 1016 3 228.57 186 8219 10 1 5.91 6 317712 1387 5 497.20 413 12 1 3.10 2 16646144 65536 9488681.88 8388608 383273 1515 5 564.47 453
54 8388608 65536 4096 29474 138969 1361 6 1 2.66 3 24987955066 75497472 48486 18359996.37 14837652 315742 1024 3 231.99 185 8056 10 1 5.92 6 315742 1518 2 498.02 440 11 1 3.09 2 16908288 65536 9577399.39 8388608 381278 1646 2 575.95 502
55 8388608 65536 4096 25122 163044 2083 9 1 4.07 4 26429886339 67607100 23940 12688375.58 9313218 337732 912 2 162.14 120 12832 10 3 6.16 6 337732 998 1 403.02 402 13 1 3.26 3 10223616 65536 6716282.50 7995392 403268 1126 6 471.66 462
56 8388608 65536 4096 25139 162934 1836 8 1 3.59 3 24979623338 68076351 27485 13605459.33 10889795 315632 912 3 171.91 135 10757 10 1 5.86 6 315632 1162 1 455.46 415 12 1 3.38 3 11665408 65536 7852947.52 9043968 381168 1290 4 534.60 515
57 8388608 65536 4096 30486 134356 1834 8 1 3.58 3 25062066860 72105984 21856 13665249.11 10448864 316902 968 2 172.79 132 10800 10 1 5.89 6 316902 1162 1 454.67 429 13 1 3.36 3 11730944 65536 7810387.63 8847360 382463 1290 1 537.17 518
58 8388608 65536 4096 23665 173082 2402 9 1 4.69 5 26684305533 63471616 16384 11109202.97 8790210 341678 847 2 142.25 112 15287 11 1 6.36 6 341678 769 1 340.32 342 12 1 2.99 3 8847360 65536 5227654.59 5439488 407214 897 1 402.78 404
59 8388608 65536 4096 29074 140881 2321 9 1 4.53 4 26133894099 75497472 16816 11259756.18 8224535 333220 1024 3 143.57 105 14093 10 2 6.07 6 333220 811 1 382.57 406 12 1 3.09 3 9109504 65536 5725870.56 6815744 398756 939 1 455.20 484
60 8388608 65536 4096 27974 146421 1933 8 1 3.78 4 24786284321 71502380 26920 12822702.70 9756198 312722 972 3 161.78 125 11320 10 1 5.86 6 312722 1117 1 466.05 475 12 1 3.32 3 11468800 65536 7280327.84 8323072 378258 1245 1 558.73 594
61 8388608 65536 4096 16124 254031 1694 6 2 3.31 3 14618937643 36693440 17920 8629833.32 7456540 158074 450 2 93.31 78 6491 6 2 3.83 4 158074 365 3 155.13 149 7 1 1.79 1 7602176 65536 4053804.97 3538944 223635 482 3 219.25 226
62 8388608 65536 4096 12929 316807 2475 9 2 4.83 5 18959492744 33628176 12284 7660401.11 6662352 224412 425 2 90.67 80 11563 6 3 4.67 5 224412 377 13 219.15 222 7 1 2.26 2 6553600 65536 3721510.41 3473408 289973 505 13 282.90 287
63 8388608 65536 4096 11436 358167 2300 8 2 4.49 4 16358298184 27962025 13650 7112303.56 5594226 184810 336 2 80.35 68 9770 5 1 4.25 5 184810 509 14 180.48 164 8 1 1.94 2 5898240 65536 3265659.92 3014656 250371 637 43 244.26 228
64 8388608 65536 1024 28319 36159 248 4 1 1.94 2 5657430008 58720256 157160 22812217.77 18527709 69932 768 3 281.98 234 1326 8 1 5.35 5 69932 1165 3 328.32 246 9 1 2.31 2 20381696 131072 9837922.39 8388608 86316 1293 3 378.58 307
65 8388608 65536 1024 30188 33920 257 5 1 2.01 2 5639499229 58720256 47285 21943576.77 19271124 69684 768 4 271.14 243 1389 8 1 5.40 6 69684 1201 2 330.26 293 8 1 2.37 2 19595264 65536 9625516.12 8388608 86068 1329 2 380.83 294
66 8388608 65536 1024 28093 36450 255 5 1 1.99 2 5627507087 67108864 113610 22068655.24 18725412 69484 896 5 272.49 225 1352 8 1 5.30 6 69484 1060 6 320.20 245 8 1 2.32 2 19529728 65536 9636036.38 8388608 85893 1188 6 367.06 294
67 8388608 65536 1024 24050 42577 407 7 1 3.18 3 5852802042 53900217 65536 14380349.00 11823785 72922 696 3 179.17 150 2269 8 1 5.57 6 72947 843 5 258.68 215 10 1 2.59 2 11599872 65536 6681230.61 6356992 89307 971 5 311.17 239
68 8388608 65536 1024 20425 50134 427 6 1 3.34 3 5856657413 47809272 73766 13715825.32 11906237 72970 624 3 170.89 147 2349 8 1 5.50 6 72995 929 3 250.84 189 10 1 2.61 2 11141120 131072 6513797.27 6094848 89355 1057 3 300.86 242
69 8388608 65536 1024 24455 41872 413 8 1 3.23 3 5793632389 58720256 136530 14028165.59 11141118 72026 768 2 174.40 145 2264 8 1 5.48 6 72051 834 1 259.18 190 10 1 2.59 2 11403264 65536 6621757.44 6488064 88411 962 1 311.31 256
70 8388608 65536 1024 18604 55041 525 7 1 4.10 4 5893438799 50331648 24564 11225597.71 8970240 73536 640 3 140.07 114 2917 8 1 5.56 6 73561 734 3 231.32 193 10 1 2.66 2 8716288 65536 5376822.19 5439488 89945 862 3 281.96 210
71 8388608 65536 1024 22107 46320 527 9 1 4.12 4 5879889831 44735145 24576 11157286.21 9093120 73320 576 4 139.13 116 2958 8 1 5.61 6 73345 654 1 230.64 206 11 1 2.66 2 8716288 65536 5291486.36 5439488 89729 782 1 279.53 235
72 8388608 65536 1024 23854 42927 516 8 1 4.03 4 5880027733 50180165 40960 11395402.58 9409008 73348 654 4 142.15 117 2905 8 1 5.63 6 73373 698 1 227.16 189 12 1 2.62 2 8716288 65536 5297906.62 5505024 89757 826 1 274.49 220
73 8388608 65536 2048 29535 69341 510 5 1 1.99 2 12049588953 58720256 42256 23626645.01 21706710 151092 768 3 296.26 270 2903 9 1 5.69 6 151117 1736 6 422.11 330 12 1 2.62 2 21954560 65536 10884777.74 8388608 183885 1864 6 473.93 336
74 8388608 65536 2048 28370 72188 499 5 1 1.95 2 11904202254 67108864 74046 23856116.74 21897120 148868 896 3 298.33 270 2816 9 1 5.64 6 148893 1610 1 437.92 330 9 1 2.56 2 21954560 65536 10811713.80 8388608 181661 1738 8 489.65 384
75 8388608 65536 2048 28862 70958 508 4 1 1.98 2 12009437834 67108864 42256 23640625.66 20284794 150478 896 3 296.22 252 2866 9 1 5.64 6 150503 1442 5 431.24 329 9 1 2.60 2 21954560 65536 10907547.55 8388608 183271 1570 5 474.80 332
76 8388608 65536 2048 23054 88834 756 6 1 2.95 3 12144407991 68395338 26524 16064031.73 13715970 152532 920 3 201.76 174 4341 9 1 5.74 6 152557 1095 4 355.61 290 10 1 2.83 2 13893632 65536 7921605.22 7602176 185325 1223 4 414.60 338
77 8388608 65536 2048 25722 79620 758 6 1 2.96 3 12099845874 58720256 26232 15962857.35 12487808 151858 768 3 200.34 156 4328 9 1 5.71 6 151883 1121 1 362.49 292 10 1 2.88 2 13828096 65536 8066433.02 7929856 184651 1249 8 425.46 342
78 8388608 65536 2048 26012 78732 763 8 1 2.98 3 12081763666 58720256 32585 15834552.64 11993035 151580 768 3 198.66 150 4351 9 1 5.70 6 151605 1189 2 365.31 287 12 1 2.88 2 13762560 65536 8000947.37 8060928 184373 1317 6 424.82 337
79 8388608 65536 2048 23414 87469 1021 8 1 3.99 4 12114126738 58720256 33996 11864962.52 8473555 152074 768 3 148.95 108 5763 9 1 5.64 6 152099 816 1 295.34 270 11 1 2.88 3 9043968 65536 6056902.66 7405568 184867 944 1 355.51 312
80 8388608 65536 2048 23741 86264 994 9 1 3.88 4 12079788181 58720256 26100 12152704.41 8923768 151560 768 3 152.47 114 5649 9 1 5.68 6 151585 827 1 313.19 301 10 1 2.91 3 9240576 65536 6226865.88 7667712 184353 955 3 377.00 339
81 8388608 65536 2048 21414 95638 1021 9 1 3.99 4 12091363154 67108864 17056 11842667.14 8089926 151754 896 3 148.63 102 5756 9 1 5.64 6 151779 834 1 303.56 266 10 1 2.96 3 9109504 65536 6217395.27 7995392 184547 962 1 366.16 311
82 8388608 65536 4096 34031 120360 932 5 1 1.82 2 16416713370 83886080 64035 17614499.32 25204242 316042 1152 4 339.10 320 5458 10 1 5.86 6 316042 1969 4 568.42 421 13 1 2.76 2 26542080 65536 12661820.66 8388608 381603 2097 4 619.49 461
83 8388608 65536 4096 33486 122319 943 5 1 1.84 2 20838924432 82098550 63935 22098541.29 24782196 317972 1125 3 337.19 306 5546 10 1 5.88 6 317972 1915 3 566.80 399 13 1 2.78 2 26476544 65536 12598285.86 8388608 383508 2043 16 620.56 442
84 8388608 65536 4096 36481 112277 922 5 1 1.80 2 16521724197 83886080 77076 17919440.56 25127280 317638 1152 3 344.51 312 5418 10 1 5.88 6 317638 1817 16 581.75 419 13 1 2.75 2 26804224 65536 12747051.40 8388608 383174 1945 64 625.08 485
85 8388608 65536 4096 29013 141178 1395 6 1 2.72 3 25060780448 74703519 32076 17964717.17 14381615 316840 1008 3 227.13 180 8196 10 1 5.88 6 316840 1363 2 497.39 427 13 1 3.13 2 16842752 65536 9586608.09 8388608 382376 1491 2 575.00 504
86 8388608 65536 4096 28557 143432 1395 7 1 2.72 3 25037737538 75497472 39160 17948198.95 15038400 316480 1024 3 226.87 188 8236 10 1 5.90 6 316480 1310 1 490.67 403 14 1 3.15 2 16384000 65536 9566603.20 8388608 382016 1438 6 568.48 477
87 8388608 65536 4096 29062 140940 1384 6 1 2.70 3 24971827175 75497472 39865 18043227.73 14400972 315498 1024 3 227.96 185 8118 10 1 5.87 6 315498 1496 6 489.14 384 12 1 3.09 2 16711680 65536 9498457.29 8388608 381059 1624 6 565.37 454
88 8388608 65536 4096 26234 156133 1810 8 1 3.54 3 25025296625 66933640 21900 13826130.73 11040525 316306 889 2 174.75 138 10653 10 1 5.89 6 316306 1150 3 455.77 424 11 1 3.32 3 11599872 65536 7795762.40 8847360 381842 1278 3 537.81 528
89 8388608 65536 4096 28923 141617 1848 8 1 3.61 4 25024912528 75497472 27025 13541619.33 10650822 316302 1024 2 171.16 135 10806 10 1 5.85 6 316302 1157 1 463.11 431 11 1 3.31 3 11468800 65536 7671408.70 8847360 381838 1285 1 547.83 536
90 8388608 65536 4096 24735 165595 1811 10 1 3.54 3 25076234750 63825648 27360 13846623.27 10834600 317082 847 3 175.09 136 10600 10 1 5.85 6 317082 1155 1 453.62 418 11 1 3.30 3 11534336 65536 7816475.45 8847360 382643 1283 1 538.93 526
