testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
20 8388608 65536 512 12827 39915 363 12 2 5.67 5 2393989425 25165824 762600 6595012.19 5592404 28324 320 11 78.03 64 1543 7 1 4.25 4 28349 540 10 126.00 90 4 1 2.22 2 12582912 655360 3438380.14 2621440 36541 796 10 162.40 90
21 8388608 65536 512 11749 43578 410 14 2 6.41 6 2347239473 25165824 699050 5724974.32 4660335 27600 320 10 67.32 52 1728 7 1 4.21 4 27625 491 10 116.07 83 4 1 2.29 2 11141120 589824 3115092.31 2686976 35817 747 10 150.49 83
22 8388608 65536 1024 18382 55706 450 8 1 3.52 4 4770461145 58720256 2097152 10601024.77 8388608 56406 768 16 125.35 100 1954 7 2 4.34 4 56431 985 16 214.57 160 4 1 2.28 2 18874368 1048576 5566354.07 4194304 72815 1497 16 276.86 160
23 8388608 65536 1024 21346 47971 436 8 1 3.41 3 4747012834 50331648 1198372 10887644.11 8388608 56038 640 16 128.53 100 1875 6 1 4.30 4 56063 913 16 222.47 152 4 1 2.20 2 17432576 1048576 5564183.11 4194304 72447 1425 16 287.49 152
24 8388608 65536 1024 21830 46907 438 10 1 3.42 3 4742399075 50331648 1198372 10827395.15 8388608 55970 640 13 127.79 100 1865 6 1 4.26 4 55995 864 18 219.59 153 4 1 2.21 2 22347776 786432 5624901.24 4194304 72379 1376 18 283.84 153
25 8388608 65536 2048 27576 74267 507 5 1 1.98 2 10281077294 67108864 3355442 20278258.96 16777212 124106 896 26 244.79 192 2373 8 2 4.68 5 124131 1621 25 362.96 277 4 1 2.03 1 29360128 1638400 8787089.29 8388608 156899 2645 25 458.77 277
26 8388608 65536 2048 24430 83831 497 5 1 1.94 2 10171745897 58720256 2097152 20466289.53 16777212 122434 768 26 246.35 192 2283 8 1 4.59 5 122434 1579 25 371.01 257 4 1 1.99 1 29360128 1638400 8867757.87 8388608 155227 2603 25 468.96 257
27 8388608 65536 2048 27095 75585 490 6 1 1.91 2 10038926223 58720256 1677721 20487604.54 13981010 120408 768 21 245.73 172 2210 8 1 4.51 5 120408 1878 26 375.10 278 4 1 2.01 1 29360128 1376256 9150904.59 8388608 153201 2902 26 475.78 278
28 8388608 65536 512 13602 37641 428 12 3 6.69 7 2462042935 16777212 762600 5752436.76 5242880 29366 215 11 68.61 63 1905 7 1 4.45 4 29391 383 10 119.96 87 4 1 2.44 2 8388608 655360 3147571.72 2818048 37583 511 10 152.78 93
29 8388608 65536 512 11958 42816 434 13 2 6.78 7 2373955701 20971520 645277 5469944.01 4660335 28022 256 12 64.57 54 1871 6 1 4.31 4 28047 468 10 111.30 71 4 1 2.37 2 10485760 589824 3011828.30 2555904 36239 596 10 143.81 71
30 8388608 65536 512 16602 30839 458 14 1 7.16 6 2246087223 41943040 645277 4904120.57 3728268 26046 512 9 56.87 42 1866 6 1 4.07 4 26071 502 9 119.05 79 4 1 2.40 2 14942208 589824 2891522.64 2293760 34263 630 9 156.45 80
31 8388608 65536 512 6762 75717 546 16 5 8.53 8 2068948034 8388605 1048576 3789282.11 3595116 23350 104 8 42.77 36 2107 6 2 3.86 4 23375 185 12 64.22 57 4 1 2.28 2 6684672 524288 2237160.73 1900544 31542 313 12 86.89 57
32 8388608 65536 512 7736 66184 425 11 4 6.64 6 2156162118 10485760 2287800 5073322.63 4793488 24704 130 22 58.13 56 1718 6 3 4.04 4 24729 247 12 87.38 64 4 1 2.40 2 7667712 720896 3006795.34 2818048 32921 375 12 116.33 64
33 8388608 65536 512 3188 160602 828 17 9 12.94 13 2021065237 4660335 493447 2440900.04 2467235 22458 56 14 27.12 24 3126 5 1 3.78 3 22483 141 8 60.60 56 4 1 2.28 2 3538944 458752 1465119.18 1245184 30675 269 8 82.68 57
34 8388608 65536 1024 18863 54286 583 10 1 4.55 4 4773243651 41943040 1677720 8187381.91 6990505 56428 512 13 96.79 88 2548 6 2 4.37 4 56453 659 14 190.72 147 4 1 2.29 2 18415616 786432 4295056.01 3801088 72837 915 14 246.07 147
35 8388608 65536 1024 13127 78007 595 14 1 4.65 4 4788789221 41943040 1198372 8048385.25 6990505 56690 512 9 95.28 86 2605 7 2 4.38 4 56715 623 9 191.60 144 4 1 2.33 2 14680064 589824 4283522.06 3735552 73099 879 9 246.96 144
36 8388608 65536 1024 19320 53002 592 11 1 4.62 4 4995906653 50331648 932067 8439031.51 8388606 59842 640 11 101.08 96 2697 7 1 4.56 5 59867 705 13 208.60 179 4 1 2.34 2 18612224 720896 4332651.46 3801088 76251 961 13 265.68 180
37 8388608 65536 2048 24221 84554 668 6 1 2.61 3 10492190421 58720256 2796202 15706871.89 13981010 127316 768 21 190.59 168 3270 8 1 4.90 5 127316 1514 21 332.42 256 4 1 2.17 2 23789568 1376256 6970940.22 5636096 160109 2026 21 416.95 256
38 8388608 65536 2048 22787 89875 715 8 1 2.79 3 10421446366 58720256 1677721 14575449.46 12582912 126246 768 18 176.57 160 3447 8 1 4.82 5 126246 1273 21 312.49 235 4 1 2.26 2 25165824 1048576 6847004.93 5636096 159039 1785 21 392.69 235
39 8388608 65536 2048 20693 98970 699 7 1 2.73 3 10369437107 58720256 1677721 14834673.97 12582912 125456 768 25 179.48 156 3348 8 1 4.79 5 125456 1203 25 321.68 240 4 1 2.30 2 23789568 1179648 7112049.43 6094848 158249 1715 25 404.73 240
40 8388608 65536 1024 27572 37139 522 8 1 4.08 4 5441289887 58720256 2396744 10423926.99 10066326 66638 768 18 127.66 128 2609 8 2 5.00 5 66663 719 18 215.74 190 4 1 2.47 2 25165824 1048576 5142655.76 4456448 83047 847 18 267.89 238
41 8388608 65536 1024 21559 47497 492 9 1 3.84 4 4915097837 58720256 932067 9990036.25 8388608 58608 768 18 119.12 96 2197 7 1 4.47 5 58633 948 14 230.84 165 4 1 2.46 2 19595264 917504 5503556.23 4915200 75017 1076 14 291.89 226
42 8388608 65536 1024 18296 55968 489 8 1 3.82 4 4842802709 50331648 1198372 9903482.02 8388608 57500 640 16 117.59 104 2184 7 1 4.47 4 57525 972 16 225.59 165 4 1 2.52 2 17039360 1048576 5584846.39 5046272 73909 1100 16 279.96 213
43 8388608 65536 1024 21301 48072 642 10 1 5.02 5 5454624777 50331648 1677720 8496300.28 8388605 66838 640 13 104.11 100 3171 8 2 4.94 5 66863 665 13 202.62 195 4 1 2.42 2 12582912 786432 4166567.60 3801088 83247 793 13 252.26 247
44 8388608 65536 1024 15987 64052 669 12 2 5.23 5 5319880932 33554432 699050 7951989.43 6990505 64778 448 16 96.83 88 3219 8 1 4.81 5 64803 585 13 190.60 174 4 1 2.45 2 14680064 655360 4041818.26 3670016 81187 713 13 238.79 192
45 8388608 65536 1024 22593 45323 703 12 1 5.49 5 4768178794 50331648 699050 6782615.64 5991860 56338 640 11 80.14 66 3020 7 1 4.30 4 56363 627 10 175.59 107 4 1 2.49 2 14680064 655360 3925789.94 3342336 72747 755 10 226.63 118
46 8388608 65536 1024 13486 75930 793 11 1 6.20 6 4268448157 41943040 2287800 5382658.46 5242880 48720 512 22 61.44 63 3142 6 3 3.96 4 48745 304 13 105.28 99 4 1 2.37 2 10747904 720896 3222549.66 2949120 65129 432 13 140.67 101
47 8388608 65536 1024 5461 187511 1186 14 6 9.27 9 3845759667 6291456 599186 3242630.41 3355440 42146 80 11 35.54 39 4262 6 1 3.59 4 42171 182 14 82.20 80 4 1 2.23 2 5242880 589824 2005134.39 1572864 58530 310 14 114.32 82
48 8388608 65536 1024 6067 168781 997 12 5 7.79 8 3833815850 8388605 1677720 3845351.91 3728268 42030 100 13 42.16 42 3578 6 2 3.59 4 42055 195 10 93.04 93 4 1 2.39 2 5963776 655360 2555554.01 2359296 58439 323 10 129.29 100
49 8388608 65536 2048 23904 85676 997 9 1 3.89 4 11037622416 58720256 1864134 11070834.92 10485760 135648 768 14 136.06 128 5099 9 1 5.11 5 135648 1123 21 267.55 233 4 1 2.23 2 23724032 917504 4832447.89 4194304 168441 1379 21 331.58 236
50 8388608 65536 2048 22874 89533 1003 10 1 3.92 4 11000659263 58720256 838860 10967756.00 10066326 135078 768 16 134.67 128 5079 9 1 5.06 5 135078 815 32 266.43 229 4 1 2.23 2 19529728 786432 4833020.85 4194304 167871 1071 32 330.45 231
51 8388608 65536 2048 16709 122568 1040 9 1 4.06 4 10541429653 58720256 1048576 10135990.05 8388608 128078 768 14 123.15 104 5014 9 1 4.82 5 128078 902 16 260.32 196 4 1 2.33 2 16777216 917504 4896053.63 4194304 160871 1158 16 326.31 196
52 8388608 65536 2048 25717 79636 516 5 1 2.02 2 10202224403 67108864 4194304 19771752.72 13981010 122904 896 32 238.19 172 2406 8 1 4.66 5 122904 1856 25 399.04 320 4 1 2.20 2 29360128 1638400 9308503.82 8388608 155697 1984 25 455.25 384
53 8388608 65536 2048 28590 71633 527 6 1 2.06 2 10326096128 58720256 2097152 19594110.30 16777212 124798 768 32 236.81 192 2513 8 1 4.77 5 124798 1930 21 397.45 299 4 1 2.27 2 29360128 1376256 9336569.06 8388608 157566 2058 21 456.71 362
54 8388608 65536 2048 33303 61495 520 7 1 2.03 2 10317228211 67108864 2097152 19840823.48 13981010 124652 896 32 239.72 172 2427 8 1 4.67 5 124652 2015 32 400.81 320 4 1 2.18 2 29360128 1179648 9277587.34 8388608 157445 2143 32 455.04 384
55 8388608 65536 2048 26232 78072 792 7 1 3.09 3 10986279159 58720256 1677721 13871564.59 12582912 134856 768 26 170.27 160 4007 8 1 5.06 5 134856 1061 18 325.74 277 4 1 2.46 2 29360128 1179648 6743650.38 6291456 167649 1189 18 385.40 341
56 8388608 65536 2048 24038 85198 730 8 1 2.85 3 10389290080 58720256 1677721 14231904.22 12582912 125746 768 21 172.25 130 3547 8 1 4.86 5 125746 1537 16 366.61 298 4 1 2.59 3 25165824 1048576 7582754.38 7667712 158539 1665 16 430.81 372
57 8388608 65536 2048 28340 72265 750 7 1 2.93 3 10437224995 58720256 1398101 13916299.99 11184808 126470 768 18 168.63 128 3549 8 1 4.73 5 126470 1360 21 354.26 305 4 1 2.47 2 23789568 1179648 7257177.72 7012352 159263 1488 21 431.61 384
58 8388608 65536 2048 20533 99741 1137 9 1 4.44 4 10985273453 41943040 1398101 9661630.13 8388608 134830 512 16 118.58 104 5752 9 1 5.06 5 134830 690 18 265.94 254 4 1 2.46 2 18153472 917504 4697905.27 4194304 167623 818 21 328.67 324
59 8388608 65536 2048 19787 103502 1076 9 1 4.20 4 10689748207 58720256 932067 9934710.23 8388608 130326 768 16 121.12 104 5221 8 1 4.85 5 130326 896 16 283.32 285 4 1 2.46 2 20971520 917504 5032263.83 4194304 163119 896 16 350.04 359
60 8388608 65536 2048 22230 92127 1092 10 1 4.27 4 10126785977 50331648 1048576 9273613.53 8388608 121720 640 13 111.47 96 5010 8 1 4.59 5 121720 926 12 290.50 213 4 1 2.66 3 20971520 786432 5365408.36 5439488 154513 1054 12 367.01 314
61 8388608 65536 2048 12302 166476 1269 11 2 4.96 4 2755008437 20971520 1525200 2171007.44 6291456 74730 256 12 58.89 64 4222 6 2 3.33 3 74730 272 55 145.96 144 4 1 2.27 2 12582912 720896 3791705.56 3538944 107523 400 57 209.60 211
62 8388608 65536 2048 9563 214158 1325 8 4 5.18 5 7958290982 10485760 3145728 6006257.34 5592404 88634 128 32 66.89 64 4946 6 3 3.73 4 88634 314 58 173.11 170 4 1 2.69 3 8388608 1048576 4324022.54 4390912 121427 442 58 236.70 229
63 8388608 65536 2048 8817 232278 1521 9 3 5.94 6 6390200659 10485760 932067 4201315.36 3595116 64514 128 28 42.42 38 4641 5 1 3.05 3 64514 243 61 126.00 123 4 1 1.93 1 8388608 917504 2649822.59 2097152 97307 371 61 189.68 191
64 8388608 65536 512 29685 17247 109 4 1 1.70 1 2241156332 50331648 2796202 20561067.27 16777216 26012 640 32 238.64 192 449 6 1 4.12 4 26012 864 32 276.72 246 4 1 1.97 2 29360128 2097152 9831549.75 8388608 34204 992 32 322.68 256
65 8388608 65536 512 22912 22346 110 3 1 1.72 1 2208999956 50331648 2796202 20081817.78 16777212 25514 640 42 231.95 192 448 6 1 4.07 4 25514 1109 42 286.67 214 4 1 1.96 1 29360128 2752512 9688405.33 8388608 33706 1237 42 330.45 256
66 8388608 65536 512 26554 19281 113 3 1 1.77 1 2217388552 50331648 2796202 19622907.54 16777212 25640 640 42 226.90 192 468 6 1 4.14 4 25640 1130 42 264.33 214 4 1 1.92 2 25165824 2752512 9086942.43 8388608 33832 1258 42 296.77 213
67 8388608 65536 512 21188 24164 189 5 1 2.95 4 2278066188 50331648 2097152 12053260.25 8388608 26566 640 32 140.56 96 792 6 1 4.19 4 26591 820 25 195.52 160 4 1 2.19 2 20971520 1638400 6309973.10 4915200 34783 948 25 239.88 182
68 8388608 65536 512 18444 27759 193 5 1 3.02 4 2255976197 41943040 1677721 11688995.84 10485760 26228 512 32 135.90 128 815 6 1 4.22 4 26253 853 32 201.95 160 4 1 2.25 2 19595264 1638400 6214184.90 4915200 34420 981 32 240.70 160
69 8388608 65536 512 17208 29753 197 6 1 3.08 4 2257374304 50331648 2097152 11458752.81 10066326 26256 640 32 133.28 126 834 6 1 4.23 4 26281 948 21 191.83 138 4 1 2.24 2 18874368 1376256 6052504.36 4849664 34473 1076 21 237.74 181
70 8388608 65536 512 16547 30942 310 9 1 4.84 5 2281175004 41943040 1048576 7358629.05 6710884 26610 512 14 85.84 78 1298 6 1 4.19 4 26635 593 14 147.97 107 4 1 2.46 2 19595264 917504 4327863.13 4194304 34827 721 14 190.31 126
71 8388608 65536 512 15698 32615 326 9 1 5.09 5 2300721752 41943040 1048576 7057428.69 6291456 26902 512 14 82.52 75 1388 6 1 4.26 4 26927 517 16 147.95 111 4 1 2.45 2 14286848 917504 4063463.58 3735552 35119 645 16 190.86 140
72 8388608 65536 512 15883 32235 313 10 1 4.89 4 2331406810 50331648 1048576 7448584.06 6291456 27364 640 14 87.42 75 1345 6 1 4.30 4 27389 539 12 152.16 125 4 1 2.41 2 12124160 786432 4175982.11 3735552 35581 667 12 193.38 149
73 8388608 65536 1024 31194 32826 194 3 1 1.52 1 4787098808 58720256 2796202 24675767.05 20971520 56666 768 42 292.09 256 853 7 1 4.40 5 56691 1173 43 337.45 256 4 1 1.98 2 33554432 2752512 11107667.75 8388608 73075 1301 43 380.60 299
74 8388608 65536 1024 24633 41570 195 3 1 1.52 1 4753544404 50331648 2796202 24377150.79 25165824 56152 640 42 287.96 256 863 7 1 4.43 5 56177 1322 43 348.93 256 4 1 1.98 2 33554432 2752512 10928090.34 8388608 72561 1450 43 394.35 298
75 8388608 65536 1024 27917 36680 193 3 1 1.51 1 4767525394 58720256 2796202 24702204.11 20971520 56366 768 42 292.05 256 850 7 1 4.40 5 56391 1344 42 341.76 256 4 1 1.92 1 33554432 2752512 10786751.13 8388608 72775 1472 42 381.02 256
76 8388608 65536 1024 23378 43801 329 6 1 2.57 3 4798842635 58720256 2097152 14586147.83 11184808 56842 768 32 172.77 129 1435 7 1 4.36 4 56867 916 21 264.50 203 4 1 2.22 2 27918336 1376256 7417216.59 7012352 73251 1044 21 324.12 256
77 8388608 65536 1024 20526 49887 331 6 1 2.59 3 4792411339 50331648 2097152 14478584.11 12582912 56734 640 32 171.40 129 1477 7 1 4.46 5 56759 961 21 256.83 192 4 1 2.19 2 23724032 1376256 7099053.70 5636096 73143 1089 21 318.01 255
78 8388608 65536 1024 23256 44031 330 8 1 2.58 3 4762212435 50331648 2097152 14430946.77 11184808 56282 640 32 170.55 129 1473 7 1 4.46 5 56307 1056 16 263.12 192 4 1 2.24 2 23068672 1048576 7248461.15 6291456 72691 1184 16 317.43 256
79 8388608 65536 1024 19007 53874 500 9 1 3.91 4 4945117222 50331648 932067 9890234.44 8388608 59056 640 16 118.11 96 2253 7 1 4.51 5 59081 857 18 228.11 182 4 1 2.51 2 18874368 917504 5505607.84 5111808 75465 985 18 283.70 224
80 8388608 65536 1024 15664 65372 484 9 1 3.78 4 4895870584 50331648 1198372 10115435.09 8388608 58302 640 18 120.46 104 2188 7 1 4.52 5 58327 947 18 229.63 179 4 1 2.48 2 17498112 917504 5555756.75 4915200 74711 1075 18 284.07 224
81 8388608 65536 1024 20382 50240 490 9 1 3.83 4 4872975220 50331648 2097152 9944847.39 8388608 57962 640 18 118.29 104 2223 7 1 4.54 5 57987 1079 14 219.65 160 4 1 2.52 2 18874368 917504 5517938.23 4915200 74371 1207 14 273.42 210
82 8388608 65536 2048 33168 61746 314 3 1 1.23 1 1806346844 67108864 4194304 5752696.96 33554432 125866 896 43 400.85 384 1509 8 1 4.81 5 125866 1920 42 469.65 384 4 1 1.88 1 33554432 2752512 12930644.06 8388608 158659 2048 42 500.50 384
83 8388608 65536 2048 35646 57453 319 4 1 1.25 1 1670731026 67108864 4194304 5237401.34 33554432 123798 896 43 388.08 384 1531 8 1 4.80 5 123798 2368 32 468.93 342 4 1 1.93 1 33554432 2097152 12922807.78 8388608 156591 2496 32 495.54 341
84 8388608 65536 2048 37496 54619 389 4 1 1.52 1 1858076418 67108864 2796202 4776546.06 25165824 126658 896 32 325.60 256 1856 8 1 4.77 5 126658 2133 32 470.85 320 5 1 2.16 2 41943040 2097152 12163145.91 8388608 159426 2261 32 510.98 384
85 8388608 65536 2048 27791 73692 527 5 1 2.06 2 10206139097 58720256 1677721 19366487.85 13981010 122960 768 32 233.32 172 2453 8 1 4.65 5 122960 1547 32 394.10 309 4 1 2.24 2 29360128 1638400 9303363.91 8388608 155728 1675 32 459.37 384
86 8388608 65536 2048 27752 73796 516 5 1 2.02 2 10328612736 58720256 2097152 20016691.35 16777212 124830 768 32 241.92 192 2477 8 1 4.80 5 124830 1600 32 379.42 288 4 1 2.18 2 29360128 1638400 9107885.83 8388608 157623 1728 32 447.79 342
87 8388608 65536 2048 26219 78111 524 6 1 2.05 2 10302328423 67108864 2097152 19660932.10 13981010 124422 896 25 237.45 172 2446 8 1 4.67 5 124422 1600 21 384.02 299 4 1 2.16 2 29360128 1376256 9092324.66 8388608 157215 1728 21 441.62 320
88 8388608 65536 2048 25871 79161 737 7 1 2.88 3 10316828464 58720256 1677721 13998410.40 10485760 124644 768 18 169.12 128 3484 8 1 4.73 5 124644 1455 21 364.46 295 4 1 2.50 2 23068672 1179648 7416357.18 7012352 157412 1583 21 439.70 384
89 8388608 65536 2048 24531 83486 750 7 1 2.93 3 10333805430 58720256 2097152 13778407.24 12582912 124908 768 18 166.54 160 3642 8 1 4.86 5 124908 1391 22 358.93 287 4 1 2.55 3 23068672 1179648 7221792.22 6946816 157676 1519 22 435.57 367
90 8388608 65536 2048 24403 83924 745 8 1 2.91 3 10424402365 58720256 1048576 13992486.40 11184808 126286 768 25 169.51 129 3523 8 1 4.73 5 126286 1396 18 359.79 299 4 1 2.44 2 25165824 1048576 7237267.91 6946816 159079 1524 18 428.78 374
