testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
27 8388608 65536 2048 33966 60295 1842 23 1 7.20 6 10467595591 58720256 466033 5682733.76 3355440 126864 768 6 68.87 40 8611 8 1 4.67 5 126889 1919 7 332.17 231 16 1 4.73 3 42336256 327680 5741845.64 3211264 159632 2943 7 418.98 231
28 8388608 65536 512 9547 53629 1407 36 13 21.98 22 2553062006 3871662 233016 1814543.00 1677720 30684 50 4 21.81 20 6614 7 1 4.70 5 30709 444 4 111.26 64 16 1 6.03 4 8912896 196608 2322495.47 1703936 38876 572 4 141.37 65
29 8388608 65536 512 10536 48595 1372 39 3 21.44 21 2483166549 13981010 215092 1809888.16 1677720 29604 172 4 21.58 20 6257 6 1 4.56 5 29629 442 3 107.74 49 16 1 5.79 4 10289152 196608 2291395.61 1376256 37796 570 3 137.94 49
30 8388608 65536 512 9222 55519 1352 43 1 21.12 21 2356521334 13981010 195083 1742989.15 1572864 27704 172 4 20.49 18 5904 6 1 4.37 4 27729 523 3 115.06 66 16 1 5.77 4 11272192 196608 2299269.38 1310720 35896 651 3 149.57 67
31 8388608 65536 512 5383 95114 1600 42 18 25.00 24 2346653847 2330165 399456 1466658.65 1497965 27424 32 3 17.14 16 6958 6 2 4.35 5 27449 212 3 71.48 37 16 1 4.65 3 6422528 196608 1559205.19 983040 35616 340 3 92.99 37
32 8388608 65536 512 5687 90029 1503 35 16 23.48 23 2365408199 2960682 719022 1573791.22 1525200 27750 40 8 18.46 18 6641 6 3 4.42 4 27775 261 4 83.66 33 16 1 5.70 3 6750208 196608 2021884.04 1048576 35942 389 4 108.59 33
33 8388608 65536 512 3952 129554 2383 45 27 37.23 38 2393412348 1553445 186413 1004369.43 1048575 27888 20 6 11.70 12 10639 5 1 4.46 5 27913 246 3 67.26 54 16 1 5.04 3 4063232 131072 1120634.54 720896 36080 374 3 87.15 54
34 8388608 65536 1024 18626 54976 2123 30 1 16.59 17 5012509314 41943040 599186 2361050.08 2097152 59984 512 5 28.25 24 9796 6 2 4.61 5 60009 618 5 162.63 112 16 1 5.98 4 18481152 262144 3055465.96 2162688 76368 874 5 207.52 112
35 8388608 65536 1024 10467 97831 2181 37 4 17.04 17 5011709001 10485760 453438 2297895.00 2097150 59994 128 4 27.51 24 10026 7 2 4.60 5 60019 665 4 165.80 108 16 1 6.15 4 11993088 196608 3070864.18 2097152 76378 921 4 211.57 114
36 8388608 65536 1024 16880 60663 2152 30 1 16.81 17 5143166849 41943040 279620 2389947.42 2097152 62008 512 5 28.81 24 10204 7 1 4.74 5 62033 756 5 186.85 152 16 1 6.52 5 22151168 262144 3282746.40 2490368 78392 1012 5 236.83 154
37 8388608 65536 2048 25060 81723 2484 19 1 9.70 10 10768412209 58720256 762600 4335109.58 3226385 131494 768 7 52.94 40 12549 8 1 5.05 5 131519 1582 7 308.73 244 16 1 5.57 4 29425664 393216 4780228.43 2949120 164287 2094 7 385.65 244
38 8388608 65536 2048 19087 107298 2605 22 1 10.18 10 10720192175 41943040 466033 4115236.92 3145728 130728 512 7 50.18 40 12966 8 1 4.98 5 130753 1473 8 299.21 235 16 1 5.66 4 24051712 327680 4674901.33 3080192 163521 1985 8 374.19 235
39 8388608 65536 2048 25391 80658 2542 22 1 9.93 10 10684661459 58720256 419430 4203249.98 3226385 130178 768 6 51.21 40 12502 8 1 4.92 5 130203 1405 7 307.81 242 16 1 5.81 4 23592960 393216 4966897.24 3145728 162971 1917 7 385.27 242
40 8388608 65536 1024 18111 56540 1856 27 1 14.50 16 5556887321 41943040 729444 2994012.57 2621440 68362 512 6 36.83 32 9419 8 2 5.07 5 68387 725 4 210.42 184 16 1 6.53 5 19202048 262144 3848866.15 2883584 84746 853 4 260.76 221
41 8388608 65536 1024 20740 49373 1696 27 1 13.25 14 5090337763 41943040 310689 3001378.40 2467235 61218 512 6 36.10 28 7883 7 1 4.65 5 61243 1086 6 221.09 152 16 1 6.43 5 23134208 262144 4149204.53 2818048 77602 1214 6 280.15 205
42 8388608 65536 1024 22408 45697 1654 25 1 12.92 14 5052320017 50331648 466033 3054607.02 2581108 60646 640 6 36.67 32 7702 7 1 4.66 5 60671 1174 5 213.63 147 16 1 6.66 5 19464192 327680 4366002.65 3080192 77030 1302 5 267.47 185
43 8388608 65536 1024 14948 68504 2407 35 4 18.80 18 5574940556 10485760 621378 2316136.50 2207525 68608 128 5 28.50 28 12306 8 2 5.11 5 68633 618 3 196.09 197 16 1 6.84 5 11075584 196608 3094464.28 2293760 84992 746 3 243.53 231
44 8388608 65536 1024 15802 64801 2417 35 4 18.88 19 5408181544 16777216 246723 2237559.60 1997285 66086 224 5 27.34 24 11970 8 1 4.95 5 66111 593 3 179.65 159 16 1 6.67 5 14483456 196608 3011004.97 2228224 82470 721 3 224.71 168
45 8388608 65536 1024 11010 93006 2260 38 1 17.66 17 4937916111 16777212 220752 2184918.63 1906500 58838 215 4 26.03 21 10223 7 1 4.52 5 58863 726 4 172.11 82 16 1 6.54 4 14286848 196608 3153484.98 2031616 75222 854 4 220.59 83
46 8388608 65536 1024 7030 145661 2768 39 2 21.62 21 4721009441 20971520 645276 1705566.99 1613190 55426 256 8 20.02 20 12250 6 3 4.43 5 55451 294 3 111.35 123 16 1 5.54 4 10223616 196608 2128512.06 1310720 71810 422 3 144.49 129
47 8388608 65536 1024 4907 208681 3446 48 12 26.92 24 4313120611 3145728 174762 1251631.05 1198370 49036 40 4 14.23 15 14060 6 1 4.08 4 49061 224 9 95.64 80 16 1 4.84 4 6946816 131072 1477382.88 1114112 65420 352 9 127.77 80
48 8388608 65536 1024 5150 198834 3383 40 18 26.43 26 4554829943 2649030 466032 1346387.80 1353000 52738 35 4 15.59 16 14489 6 2 4.28 4 52763 258 4 104.90 110 16 1 5.38 4 6291456 196608 1681506.83 1114112 69122 386 4 137.69 110
49 8388608 65536 2048 26545 77152 3764 29 1 14.70 16 11310795347 41943040 381300 3004993.45 2621440 139726 512 5 37.12 32 19801 9 1 5.26 5 139726 973 15 272.90 244 16 1 5.94 4 22413312 262144 3388659.11 2424832 172519 1229 15 336.29 248
50 8388608 65536 2048 21616 94744 3715 31 1 14.51 16 11300470260 50331648 270600 3041849.33 2581108 139564 640 5 37.57 32 19168 9 1 5.16 5 139564 826 9 272.59 243 16 1 5.81 4 23265280 262144 3421372.30 2555904 172357 1082 9 335.98 244
51 8388608 65536 2048 17518 116908 3865 30 1 15.10 16 10851646987 41943040 310689 2807670.63 2467235 132692 512 5 34.33 30 19221 9 1 4.97 5 132692 1047 7 262.76 206 16 1 6.30 4 16777216 262144 3556440.33 2490368 165485 1303 7 327.05 204
52 8388608 65536 2048 29758 68821 1922 19 1 7.51 6 10645168098 58720256 559240 5538589.02 3145728 129586 768 7 67.42 39 9148 8 1 4.76 5 129586 1880 8 356.01 236 16 1 5.45 3 42008576 393216 6340900.92 4194304 162379 2008 8 427.31 314
53 8388608 65536 2048 30399 67370 1945 21 1 7.60 7 10723626858 58720256 493447 5513432.83 3355440 130806 768 7 67.25 44 9542 8 1 4.91 5 130806 2223 6 362.34 254 16 1 5.69 4 38076416 393216 6389232.43 4194304 163574 2351 6 437.36 332
54 8388608 65536 2048 31202 65636 1963 20 1 7.67 7 10701951084 67108864 466033 5451834.48 3226385 130464 896 7 66.46 40 9356 8 1 4.77 5 130464 2042 6 363.41 280 16 1 5.56 4 35454976 393216 6360031.12 4194304 163257 2170 6 433.04 344
55 8388608 65536 2048 19899 102919 2903 26 1 11.34 12 11162915000 41943040 419430 3845303.13 3145728 137528 512 6 47.37 40 14912 8 1 5.14 5 137528 1167 6 316.16 260 16 1 6.83 5 24969216 262144 5112468.46 3932160 170321 1295 6 382.74 344
56 8388608 65536 2048 23992 85361 2601 25 1 10.16 10 10670100950 50331648 419430 4102307.17 3145728 129980 640 8 49.97 40 12948 8 1 4.98 5 129980 1592 6 348.47 269 16 1 7.19 6 27328512 327680 5917755.16 4718592 162773 1720 6 424.99 354
57 8388608 65536 2048 25112 81554 2736 24 1 10.69 11 10708418394 58720256 349525 3913895.61 2796200 130548 768 6 47.71 35 13236 8 1 4.84 5 130548 1251 7 348.13 279 16 1 7.05 5 31522816 327680 5701701.83 4718592 163341 1379 7 425.37 367
58 8388608 65536 2048 17137 119507 4289 35 3 16.75 17 11228543012 16777212 399457 2617986.25 2330165 138456 215 4 32.28 28 22250 9 1 5.19 5 138456 663 8 270.95 261 16 1 6.97 5 17235968 196608 3517660.21 2818048 171249 791 8 334.47 329
59 8388608 65536 2048 21258 96340 3856 30 1 15.06 16 10866809515 58720256 279620 2818155.99 2467235 132934 768 5 34.47 28 19086 8 1 4.95 5 132934 703 5 276.95 288 16 1 6.82 5 26673152 262144 3879759.30 3014656 165727 831 7 344.55 356
60 8388608 65536 2048 15622 131097 3914 30 1 15.29 16 10348338319 41943040 299593 2643929.05 2467235 125008 512 5 31.94 28 18632 8 1 4.76 5 125008 940 4 276.57 190 16 1 7.67 6 18022400 262144 4256251.57 3407872 157801 1068 4 348.35 316
61 8388608 65536 2048 8978 228113 4737 35 3 18.50 16 4718048901 13981010 479348 995999.35 1677720 104284 168 4 22.01 20 19883 6 2 4.20 4 104284 326 113 203.68 203 16 1 5.28 4 11730944 196608 2385614.84 1507328 137077 441 113 267.21 276
62 8388608 65536 2048 6630 308898 5218 33 14 20.38 19 9254879828 3595116 762600 1773645.04 1747625 107876 45 8 20.67 20 22563 6 3 4.32 4 107876 318 114 210.70 211 16 1 6.87 5 7864320 262144 2806712.91 2031616 140669 446 114 274.21 289
63 8388608 65536 2048 6569 311767 5852 39 13 22.86 23 8852380607 3226385 215092 1512710.29 1497965 100890 40 8 17.24 16 24272 5 1 4.15 5 100890 353 62 197.05 195 16 1 5.88 5 7667712 196608 2121436.35 1703936 133683 481 62 260.59 263
64 8388608 65536 512 24197 21159 430 16 1 6.72 2 2342317824 50331648 559240 5447250.75 2796200 27510 640 8 63.98 32 1913 6 1 4.45 5 27510 899 8 188.42 103 16 1 4.35 2 33095680 524288 5317650.62 2162688 35702 1027 8 238.01 171
65 8388608 65536 512 23139 22127 424 15 1 6.62 2 2303202121 50331648 559240 5432080.47 2796200 26914 640 8 63.48 32 1823 6 1 4.30 4 26914 1090 8 200.85 128 16 1 4.32 2 38207488 524288 5451911.89 2424832 35106 1218 8 247.23 154
66 8388608 65536 512 23297 21977 433 15 1 6.77 2 2296316008 50331648 559240 5303270.23 2796200 26810 640 9 61.92 32 1899 6 1 4.39 4 26810 1033 8 190.14 70 16 1 4.28 3 32768000 524288 5166421.33 2293760 35002 1161 8 238.11 156
67 8388608 65536 512 23775 21535 725 19 1 11.33 15 2434368584 41943040 524288 3357749.77 2621440 28940 512 8 39.92 32 3223 6 1 4.45 5 28940 798 6 156.43 93 16 1 4.88 3 20185088 393216 3681517.02 1900544 37132 926 6 195.43 128
68 8388608 65536 512 18662 27435 737 21 1 11.52 14 2454893380 41943040 399457 3330927.25 2621440 29250 512 7 39.69 32 3329 6 1 4.52 5 29275 685 6 151.68 82 16 1 5.01 3 20840448 393216 3689923.18 2162688 37442 813 6 194.00 121
69 8388608 65536 512 18951 27017 750 27 1 11.72 15 2401558739 41943040 399457 3202078.32 2621440 28424 512 8 37.90 32 3383 6 1 4.51 5 28449 895 4 155.46 88 16 1 5.31 3 23003136 262144 3767136.85 2097152 36616 1023 4 199.00 128
70 8388608 65536 512 13293 38516 1106 31 1 17.28 18 2413182759 20971520 270600 2181901.23 1973788 28560 256 5 25.82 24 4933 6 1 4.46 5 28585 550 5 134.20 90 16 1 6.01 4 15466496 262144 2933713.85 1769472 36752 678 5 172.54 104
71 8388608 65536 512 9757 52475 1122 32 1 17.53 18 2466365265 10485760 262144 2198186.51 1906500 29364 130 5 26.17 24 5103 6 1 4.55 5 29389 539 4 128.90 88 16 1 6.04 4 11927552 262144 2914255.47 1835008 37581 667 4 164.83 106
72 8388608 65536 512 14038 36472 1125 33 1 17.58 17 2439699603 12582912 254200 2168621.87 1797558 28968 160 5 25.75 21 5089 6 1 4.52 5 28993 618 4 134.85 85 16 1 6.24 4 14024704 196608 2987845.82 1966080 37160 746 4 172.04 101
73 8388608 65536 1024 29992 34142 726 15 1 5.67 2 4948941927 50331648 559240 6816724.42 2995930 59082 640 9 81.38 36 3385 7 1 4.66 5 59107 1237 8 277.50 183 16 1 4.74 3 39256064 524288 6926806.41 3932160 75466 1365 8 335.40 256
74 8388608 65536 1024 31209 32811 750 15 1 5.86 4 4904323312 50331648 559240 6539097.75 3355440 58400 640 9 77.87 40 3520 7 1 4.69 5 58425 1368 8 276.90 152 16 1 4.76 3 40304640 524288 6623032.74 3473408 74784 1496 8 336.86 237
75 8388608 65536 1024 37778 27105 754 15 1 5.89 3 4956767891 58720256 559240 6573962.72 3226385 59214 768 8 78.53 40 3517 7 1 4.66 5 59239 1417 8 270.50 146 16 1 4.66 3 42467328 524288 6562106.66 3997696 75598 1545 8 324.45 229
76 8388608 65536 1024 20807 49214 1226 19 1 9.58 11 5086526278 58720256 524288 4148879.51 2621440 61178 768 7 49.90 32 5589 7 1 4.56 5 61203 1144 6 231.83 175 16 1 5.20 3 25034752 393216 4728468.12 2818048 77562 1272 6 287.27 213
77 8388608 65536 1024 21967 46615 1250 25 1 9.77 10 5052660310 50331648 466033 4042128.25 2796200 60666 640 8 48.53 33 5835 7 1 4.67 5 60691 1174 6 222.31 150 16 1 5.53 4 26542080 327680 4781769.70 3014656 77050 1302 6 281.20 212
78 8388608 65536 1024 20099 50947 1247 30 1 9.74 10 5061525334 41943040 524288 4058961.78 2796200 60826 512 7 48.78 32 5846 7 1 4.69 5 60851 1124 5 222.90 129 16 1 5.50 4 26542080 262144 4760145.40 2949120 77210 1252 5 278.74 195
79 8388608 65536 1024 20825 49171 1778 29 1 13.89 16 5130229750 50331648 289262 2885393.56 2330165 61830 640 5 34.78 28 8313 7 1 4.68 5 61855 811 4 211.83 156 16 1 6.55 5 20512768 262144 4039269.27 2818048 78214 939 4 266.03 187
80 8388608 65536 1024 15178 67466 1673 29 1 13.07 14 5111863077 41943040 289262 3055506.92 2467235 61530 512 5 36.78 30 7882 7 1 4.71 5 61555 1048 4 223.84 165 16 1 6.61 5 18153472 262144 4283701.26 3014656 77914 1176 4 277.27 204
81 8388608 65536 1024 19298 53062 1773 26 1 13.85 15 5077813274 50331648 466033 2863966.88 2467235 61032 640 5 34.42 30 8325 7 1 4.70 5 61057 1260 5 207.68 141 16 1 6.81 5 20578304 262144 4146787.72 2949120 77416 1388 5 262.43 188
82 8388608 65536 2048 38530 53153 1207 15 1 4.71 2 6353483713 67108864 599186 5263863.89 3871662 129700 896 9 107.46 50 5927 8 1 4.91 5 129700 2156 9 413.06 288 16 1 4.58 3 48365568 524288 8228363.87 5111808 162493 2284 9 476.52 357
83 8388608 65536 2048 43602 46970 1224 19 1 4.78 2 10481388961 67108864 599186 8563226.28 4194300 127146 896 9 103.88 50 6009 8 1 4.91 5 127146 2856 6 401.09 266 16 1 4.82 3 50528256 393216 8415454.07 5242880 159939 2984 6 458.28 315
84 8388608 65536 2048 41265 49630 1214 15 1 4.74 2 10658991358 58720256 599186 8780058.78 3871662 129838 768 9 106.95 50 5986 8 1 4.93 5 129838 2202 9 420.19 283 16 1 4.89 3 47251456 524288 8699221.89 5898240 162606 2330 9 479.66 354
85 8388608 65536 2048 30781 66534 1979 18 1 7.73 6 10634911614 58720256 466033 5373881.56 3145728 129428 768 7 65.40 39 9457 8 1 4.78 5 129428 1995 7 351.71 271 16 1 5.50 3 38273024 458752 6183639.94 4128768 162221 2123 7 429.16 347
86 8388608 65536 2048 31610 64789 1903 20 1 7.43 6 10637094167 58720256 559240 5589644.86 3495250 129470 768 8 68.03 44 9390 8 1 4.93 5 129470 1991 8 348.98 253 16 1 5.61 4 37093376 393216 6349671.07 4194304 162238 2119 8 426.94 322
87 8388608 65536 2048 29769 68796 1992 23 1 7.78 7 10664409987 67108864 524288 5353619.47 3050400 129884 896 7 65.20 36 9397 8 1 4.72 5 129884 1754 6 352.95 246 16 1 5.69 4 46071808 327680 6452519.05 4194304 162652 1882 6 424.68 310
88 8388608 65536 2048 23345 87727 2629 24 1 10.27 11 10655944951 50331648 349525 4053231.25 2995930 129742 640 6 49.35 36 12684 8 1 4.82 5 129742 1387 6 350.65 286 16 1 6.83 5 29556736 327680 5736200.83 4456448 162535 1515 6 428.85 356
89 8388608 65536 2048 23550 86963 2771 25 1 10.82 11 10625281743 50331648 645277 3834457.50 3145728 129312 640 6 46.67 40 13727 8 1 4.95 5 129312 1590 6 336.75 273 16 1 7.27 6 25690112 327680 5623697.30 4456448 162105 1718 6 412.48 367
90 8388608 65536 2048 22908 89401 2705 22 1 10.57 10 10735971236 58720256 381300 3968935.76 2796200 130952 768 7 48.41 33 13051 8 1 4.82 5 130952 1330 6 346.43 285 16 1 6.95 5 28770304 327680 5718225.60 4587520 163745 1458 6 419.86 369
