testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
17 8388608 65536 512 4758 107596 64 1 1 1.00 1 939524096 16777216 8388608 14680064.00 16777216 0 0 0 0.00 0 112 2 1 1.75 2 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
18 8388608 65536 512 4762 107517 64 1 1 1.00 1 1342177280 25165824 16777216 20971520.00 25165824 0 0 0 0.00 0 160 3 2 2.50 3 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
19 8388608 65536 1024 24346 42058 128 1 1 1.00 1 5234491392 75497472 8388608 40894464.00 41943040 0 0 0 0.00 0 624 9 1 4.88 5 0 0 0 0.00 0 4 1 2.33 2 33554432 8388608 19531684.30 16777216 0 0 0 0.00 0
20 8388608 65536 1024 22148 46233 128 1 1 1.00 1 5100273664 75497472 8388608 39845888.00 41943040 0 0 0 0.00 0 608 9 1 4.75 5 0 0 0 0.00 0 4 1 2.24 2 33554432 8388608 18751006.12 16777216 0 0 0 0.00 0
21 8388608 65536 1024 19755 51832 128 1 1 1.00 1 4831838208 75497472 8388608 37748736.00 33554432 0 0 0 0.00 0 576 9 1 4.50 4 0 0 0 0.00 0 4 1 2.32 2 33554432 8388608 19483218.58 16777216 0 0 0 0.00 0
22 8388608 65536 2048 48013 42654 256 1 1 1.00 1 10133438464 75497472 8388608 39583744.00 41943040 0 0 0 0.00 0 1208 9 1 4.72 5 0 0 0 0.00 0 8 1 2.88 2 67108864 8388608 24127234.44 16777216 0 0 0 0.00 0
23 8388608 65536 2048 46377 44158 256 1 1 1.00 1 10066329600 67108864 8388608 39321600.00 41943040 0 0 0 0.00 0 1200 8 1 4.69 5 0 0 0 0.00 0 8 1 2.78 2 67108864 8388608 23301688.89 16777216 0 0 0 0.00 0
24 8388608 65536 2048 38956 52571 256 1 1 1.00 1 9932111872 67108864 8388608 38797312.00 41943040 0 0 0 0.00 0 1184 8 1 4.62 5 0 0 0 0.00 0 8 1 2.79 2 67108864 8388608 23424792.15 16777216 0 0 0 0.00 0
25 8388608 65536 4096 92219 44415 512 1 1 1.00 1 22414360576 83886080 8388608 43778048.00 41943040 0 0 0 0.00 0 2672 10 1 5.22 5 0 0 0 0.00 0 16 1 3.46 2 134217728 8388608 29034145.82 16777216 0 0 0 0.00 0
26 8388608 65536 4096 95338 42962 512 1 1 1.00 1 22280142848 83886080 8388608 43515904.00 41943040 0 0 0 0.00 0 2656 10 1 5.19 5 0 0 0 0.00 0 16 1 3.39 2 134217728 8388608 28418549.55 16777216 0 0 0 0.00 0
27 8388608 65536 4096 95598 42845 512 1 1 1.00 1 22011707392 83886080 8388608 42991616.00 41943040 0 0 0 0.00 0 2624 10 1 5.12 5 0 0 0 0.00 0 16 1 3.38 2 134217728 8388608 28365602.31 16777216 0 0 0 0.00 0
28 8388608 65536 1024 21824 46918 128 1 1 1.00 1 5100273664 75497472 8388608 39845888.00 41943040 0 0 0 0.00 0 608 9 1 4.75 5 0 0 0 0.00 0 4 1 1.85 2 33554432 8388608 15549614.83 16777216 0 0 0 0.00 0
29 8388608 65536 1024 21332 48002 128 1 1 1.00 1 4831838208 67108864 8388608 37748736.00 41943040 0 0 0 0.00 0 576 8 1 4.50 5 0 0 0 0.00 0 4 1 1.76 2 33554432 8388608 14731214.05 16777216 0 0 0 0.00 0
30 8388608 65536 1024 22145 46239 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 4 1 1.73 2 33554432 8388608 14510024.65 16777216 0 0 0 0.00 0
31 8388608 65536 1024 6814 150272 128 1 1 1.00 1 2952790016 25165824 16777216 23068672.00 25165824 0 0 0 0.00 0 352 3 2 2.75 3 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
32 8388608 65536 1024 7282 140603 128 1 1 1.00 1 3758096384 33554432 25165824 29360128.00 33554432 0 0 0 0.00 0 448 4 3 3.50 4 0 0 0 0.00 0 2 1 1.08 1 16777216 8388608 9033885.54 8388608 0 0 0 0.00 0
33 8388608 65536 1024 4786 213921 128 1 1 1.00 1 1073741824 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0 128 1 1 1.00 1 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
34 8388608 65536 2048 24566 83366 256 1 1 1.00 1 10871635968 67108864 16777216 42467328.00 41943040 0 0 0 0.00 0 1296 8 2 5.06 5 0 0 0 0.00 0 4 1 2.16 2 33554432 8388608 18119393.28 16777216 0 0 0 0.00 0
35 8388608 65536 2048 23392 87547 256 1 1 1.00 1 11005853696 75497472 16777216 42991616.00 41943040 0 0 0 0.00 0 1312 9 2 5.12 5 0 0 0 0.00 0 4 1 2.41 2 33554432 8388608 20231348.71 16777216 0 0 0 0.00 0
36 8388608 65536 2048 24849 82414 256 1 1 1.00 1 11274289152 75497472 8388608 44040192.00 41943040 0 0 0 0.00 0 1344 9 1 5.25 5 0 0 0 0.00 0 4 1 2.40 2 33554432 8388608 20132659.20 16777216 0 0 0 0.00 0
37 8388608 65536 4096 46913 87309 512 1 1 1.00 1 23353884672 83886080 8388608 45613056.00 41943040 0 0 0 0.00 0 2784 10 1 5.44 5 0 0 0 0.00 0 12 1 3.22 2 100663296 8388608 27029959.11 16777216 0 0 0 0.00 0
38 8388608 65536 4096 43080 95077 512 1 1 1.00 1 23085449216 83886080 8388608 45088768.00 41943040 0 0 0 0.00 0 2752 10 1 5.38 5 0 0 0 0.00 0 8 1 3.21 2 67108864 8388608 26968982.73 16777216 0 0 0 0.00 0
39 8388608 65536 4096 43308 94576 512 1 1 1.00 1 22548578304 83886080 8388608 44040192.00 41943040 0 0 0 0.00 0 2688 10 1 5.25 5 0 0 0 0.00 0 16 1 3.36 2 134217728 8388608 28185722.88 16777216 0 0 0 0.00 0
40 8388608 65536 2048 27921 73347 256 1 1 1.00 1 11811160064 83886080 8388608 46137344.00 50331648 0 0 0 0.00 0 1408 10 1 5.50 6 0 0 0 0.00 0 8 1 3.03 3 67108864 8388608 25455086.34 25165824 0 0 0 0.00 0
41 8388608 65536 2048 30272 67653 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 33554432 0 0 0 0.00 0 1152 9 0 4.50 4 0 0 0 0.00 0 8 1 2.82 2 67108864 8388608 23685481.41 16777216 0 0 0 0.00 0
42 8388608 65536 2048 28571 71679 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 8 1 2.82 2 67108864 8388608 23685481.41 16777216 0 0 0 0.00 0
43 8388608 65536 2048 21394 95727 256 1 1 1.00 1 12348030976 83886080 8388608 48234496.00 50331648 0 0 0 0.00 0 1472 10 1 5.75 6 0 0 0 0.00 0 4 1 1.88 2 33554432 8388608 15750039.51 16777216 0 0 0 0.00 0
44 8388608 65536 2048 21614 94751 256 1 1 1.00 1 11811160064 83886080 8388608 46137344.00 50331648 0 0 0 0.00 0 1408 10 1 5.50 6 0 0 0 0.00 0 4 1 1.96 2 33554432 8388608 16404388.98 16777216 0 0 0 0.00 0
45 8388608 65536 2048 21646 94610 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 4 1 1.85 2 33554432 8388608 15486660.92 16777216 0 0 0 0.00 0
46 8388608 65536 2048 6179 331407 256 1 1 1.00 1 7247757312 33554432 25165824 28311552.00 25165824 0 0 0 0.00 0 864 4 3 3.38 3 0 0 0 0.00 0 2 1 1.17 1 16777216 8388608 9847496.35 8388608 0 0 0 0.00 0
47 8388608 65536 2048 4816 425205 256 1 1 1.00 1 3758096384 16777216 8388608 14680064.00 16777216 0 0 0 0.00 0 448 2 1 1.75 2 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
48 8388608 65536 2048 4811 425611 256 1 1 1.00 1 5368709120 25165824 16777216 20971520.00 25165824 0 0 0 0.00 0 640 3 2 2.50 3 0 0 0 0.00 0 2 1 1.25 1 16777216 8388608 10485760.00 8388608 0 0 0 0.00 0
49 8388608 65536 4096 23552 173909 512 1 1 1.00 1 25232932864 92274688 8388608 49283072.00 50331648 0 0 0 0.00 0 3008 11 1 5.88 6 0 0 0 0.00 0 8 1 2.72 2 67108864 8388608 22855917.45 16777216 0 0 0 0.00 0
50 8388608 65536 4096 24617 166385 512 1 1 1.00 1 24696061952 92274688 8388608 48234496.00 50331648 0 0 0 0.00 0 2944 11 1 5.75 6 0 0 0 0.00 0 8 1 2.67 2 67108864 8388608 22369621.33 16777216 0 0 0 0.00 0
51 8388608 65536 4096 25147 162881 512 1 1 1.00 1 23622320128 92274688 8388608 46137344.00 41943040 0 0 0 0.00 0 2816 11 1 5.50 5 0 0 0 0.00 0 8 1 2.63 2 67108864 8388608 22035746.39 16777216 0 0 0 0.00 0
52 8388608 65536 4096 57816 70844 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 3.86 3 134217728 8388608 32341621.20 25165824 0 0 0 0.00 0
53 8388608 65536 4096 56686 72256 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 3.86 3 134217728 8388608 32341621.20 25165824 0 0 0 0.00 0
54 8388608 65536 4096 54913 74589 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 3.86 3 134217728 8388608 32341621.20 25165824 0 0 0 0.00 0
55 8388608 65536 4096 30325 135068 512 1 1 1.00 1 23622320128 83886080 8388608 46137344.00 41943040 0 0 0 0.00 0 2816 10 1 5.50 5 0 0 0 0.00 0 8 1 2.98 3 67108864 8388608 25023644.20 25165824 0 0 0 0.00 0
56 8388608 65536 4096 31771 128920 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 8 1 2.91 2 67108864 8388608 24403223.27 16777216 0 0 0 0.00 0
57 8388608 65536 4096 33201 123369 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 8 1 2.91 2 67108864 8388608 24403223.27 16777216 0 0 0 0.00 0
58 8388608 65536 4096 21253 192720 512 1 1 1.00 1 24696061952 92274688 8388608 48234496.00 50331648 0 0 0 0.00 0 2944 11 1 5.75 6 0 0 0 0.00 0 4 1 1.88 2 33554432 8388608 15750039.51 16777216 0 0 0 0.00 0
59 8388608 65536 4096 21269 192578 512 1 1 1.00 1 23622320128 83886080 8388608 46137344.00 50331648 0 0 0 0.00 0 2816 10 1 5.50 6 0 0 0 0.00 0 4 1 1.83 2 33554432 8388608 15379114.67 16777216 0 0 0 0.00 0
60 8388608 65536 4096 21301 192287 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 4 1 1.82 2 33554432 8388608 15252014.55 16777216 0 0 0 0.00 0
61 8388608 65536 4096 7037 582041 512 1 1 1.00 1 11811160064 25165824 16777216 23068672.00 25165824 0 0 0 0.00 0 1408 3 2 2.75 3 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
62 8388608 65536 4096 7201 568801 512 1 1 1.00 1 15032385536 33554432 25165824 29360128.00 33554432 0 0 0 0.00 0 1792 4 3 3.50 4 0 0 0 0.00 0 2 1 1.17 1 16777216 8388608 9786709.33 8388608 0 0 0 0.00 0
63 8388608 65536 4096 4847 845023 512 1 1 1.00 1 4294967296 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0 512 1 1 1.00 1 0 0 0 0.00 0 1 1 1.00 1 8388608 8388608 8388608.00 8388608 0 0 0 0.00 0
64 8388608 65536 1024 83300 12292 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 3.56 3 67108864 8388608 29826161.78 25165824 0 0 0 0.00 0
65 8388608 65536 1024 83657 12240 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 16 1 3.66 3 134217728 8388608 30678337.83 25165824 0 0 0 0.00 0
66 8388608 65536 1024 83610 12247 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 3.56 3 67108864 8388608 29826161.78 25165824 0 0 0 0.00 0
67 8388608 65536 1024 42428 24134 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 3.37 3 67108864 8388608 28256363.79 25165824 0 0 0 0.00 0
68 8388608 65536 1024 42339 24185 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 3.37 3 67108864 8388608 28256363.79 25165824 0 0 0 0.00 0
69 8388608 65536 1024 42780 23936 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 3.37 3 67108864 8388608 28256363.79 25165824 0 0 0 0.00 0
70 8388608 65536 1024 30912 33126 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 2.61 2 67108864 8388608 21913098.45 16777216 0 0 0 0.00 0
71 8388608 65536 1024 30642 33417 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 4 1 2.51 2 33554432 8388608 21053761.25 16777216 0 0 0 0.00 0
72 8388608 65536 1024 29817 34341 128 1 1 1.00 1 4294967296 67108864 8388608 33554432.00 33554432 0 0 0 0.00 0 512 8 0 4.00 4 0 0 0 0.00 0 8 1 2.61 2 67108864 8388608 21913098.45 16777216 0 0 0 0.00 0
73 8388608 65536 2048 83467 24536 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 8 1 3.79 3 67108864 8388608 31788409.26 25165824 0 0 0 0.00 0
74 8388608 65536 2048 83735 24458 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 8 1 3.79 3 67108864 8388608 31788409.26 25165824 0 0 0 0.00 0
75 8388608 65536 2048 83351 24570 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 8 1 3.79 3 67108864 8388608 31788409.26 25165824 0 0 0 0.00 0
76 8388608 65536 2048 56182 36452 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 16 1 3.69 3 134217728 8388608 30973321.85 25165824 0 0 0 0.00 0
77 8388608 65536 2048 52628 38914 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 16 1 3.69 3 134217728 8388608 30973321.85 25165824 0 0 0 0.00 0
78 8388608 65536 2048 65325 31350 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 16 1 3.69 3 134217728 8388608 30973321.85 25165824 0 0 0 0.00 0
79 8388608 65536 2048 31215 65609 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 33554432 0 0 0 0.00 0 1152 9 0 4.50 4 0 0 0 0.00 0 8 1 2.82 2 67108864 8388608 23685481.41 16777216 0 0 0 0.00 0
80 8388608 65536 2048 28984 70658 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 8 1 2.82 2 67108864 8388608 23685481.41 16777216 0 0 0 0.00 0
81 8388608 65536 2048 28521 71806 256 1 1 1.00 1 9663676416 75497472 8388608 37748736.00 41943040 0 0 0 0.00 0 1152 9 0 4.50 5 0 0 0 0.00 0 8 1 2.82 2 67108864 8388608 23685481.41 16777216 0 0 0 0.00 0
82 8388608 65536 4096 91440 44794 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 4.10 3 134217728 8388608 34414802.05 25165824 0 0 0 0.00 0
83 8388608 65536 4096 91401 44813 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 4.10 3 134217728 8388608 34414802.05 25165824 0 0 0 0.00 0
84 8388608 65536 4096 91526 44752 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 4.10 3 134217728 8388608 34414802.05 25165824 0 0 0 0.00 0
85 8388608 65536 4096 57864 70785 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 3.86 3 134217728 8388608 32341621.20 25165824 0 0 0 0.00 0
86 8388608 65536 4096 58019 70597 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 3.86 3 134217728 8388608 32341621.20 25165824 0 0 0 0.00 0
87 8388608 65536 4096 54917 74584 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 16 1 3.86 3 134217728 8388608 32341621.20 25165824 0 0 0 0.00 0
88 8388608 65536 4096 32144 127423 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 8 1 2.91 2 67108864 8388608 24403223.27 16777216 0 0 0 0.00 0
89 8388608 65536 4096 32569 125761 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 8 1 2.91 2 67108864 8388608 24403223.27 16777216 0 0 0 0.00 0
90 8388608 65536 4096 33206 123349 512 1 1 1.00 1 21474836480 83886080 8388608 41943040.00 41943040 0 0 0 0.00 0 2560 10 0 5.00 5 0 0 0 0.00 0 8 1 2.91 2 67108864 8388608 24403223.27 16777216 0 0 0 0.00 0
