testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
39 8388608 65536 2048 31605 64799 525 6 1 2.05 2 10373911260 58720256 2097152 19759830.97 16777216 125518 768 32 239.08 192 2510 8 1 4.78 5 125518 1323 32 333.82 256 3 1 1.89 2 20971520 1376256 7793712.47 8388608 158311 1835 32 419.92 256
40 8388608 65536 1024 24196 42321 265 5 1 2.07 2 5421277525 58720256 5033163 20457651.04 16777216 66332 768 43 250.31 215 1325 8 2 5.00 5 66357 768 26 228.82 192 2 1 1.54 2 16777216 1638400 6310681.93 5832704 82741 896 26 280.48 256
41 8388608 65536 1024 21431 47781 248 5 1 1.94 2 4822051297 58720256 1677721 19443755.23 16777216 57184 768 42 230.58 192 1092 7 1 4.40 5 57209 896 32 243.44 171 2 1 1.51 2 16777216 1638400 6677773.47 6946816 73568 1024 32 305.26 256
42 8388608 65536 1024 17809 57499 249 6 1 1.95 2 4768923506 50331648 2796202 19152303.24 16777216 56376 640 32 226.41 192 1096 7 1 4.40 4 56401 896 32 242.06 192 2 1 1.54 2 16777216 1376256 6678430.48 6291456 72760 1024 32 296.98 213
43 8388608 65536 1024 19900 51457 323 5 1 2.52 2 5452035544 58720256 3355442 16879367.01 16777212 66800 768 26 206.81 192 1604 8 2 4.97 5 66825 672 25 208.83 192 2 1 1.53 2 12582912 1638400 5201857.47 4194304 83209 800 25 260.03 256
44 8388608 65536 1024 21661 47273 331 6 1 2.59 2 5290694617 67108864 1677721 15983971.65 13981010 64332 896 32 194.36 172 1588 8 1 4.80 5 64357 640 21 200.49 171 2 1 1.53 2 16777216 1376256 5081463.76 4194304 80741 768 21 250.75 202
45 8388608 65536 1024 17102 59876 366 7 1 2.86 2 4741041121 50331648 1398101 12953664.27 11184808 55936 640 18 152.83 128 1549 7 1 4.23 4 55961 673 18 187.16 125 2 1 1.55 2 16777216 1179648 4730103.31 4194304 72345 801 21 238.76 133
46 8388608 65536 1024 12231 83721 394 6 1 3.08 3 4162986063 41943040 4194303 10565954.47 10485760 47130 512 42 119.62 126 1526 6 3 3.87 4 47155 341 21 111.21 103 2 1 1.51 2 12582912 1376256 4113096.35 4194304 63539 469 21 149.50 115
47 8388608 65536 1024 6231 164339 594 7 3 4.64 5 3430700373 11184808 1198372 5775589.85 5592404 35846 129 21 60.35 63 1895 5 1 3.19 3 35871 160 18 70.75 67 2 1 1.51 2 5636096 1179648 2733981.85 2752512 52255 288 19 103.07 75
48 8388608 65536 1024 7535 135899 516 6 2 4.03 4 3447717616 13981010 2796202 6681623.29 6291456 36202 172 21 70.16 64 1666 5 2 3.23 3 36227 206 21 84.84 83 2 1 1.66 2 8388608 1376256 3435968.19 3801088 52586 320 21 123.44 96
49 8388608 65536 2048 21798 93953 495 5 1 1.93 2 10960834557 67108864 4194304 22143100.12 20971520 134474 896 32 271.66 256 2520 9 1 5.09 5 134474 1131 32 270.57 235 2 1 1.46 1 16777216 1638400 6335474.98 5636096 167267 1387 32 335.88 256
50 8388608 65536 2048 18952 108062 504 5 1 1.97 2 10947133115 67108864 1677721 21720502.21 20971520 134262 896 32 266.39 256 2550 9 1 5.06 5 134262 746 32 270.69 239 2 1 1.46 1 16777216 1638400 6247989.77 5570560 167055 1002 32 336.13 256
51 8388608 65536 2048 18556 110368 519 5 1 2.03 2 6206451018 67108864 2097152 11958479.80 16777216 127470 896 26 245.61 215 2491 9 1 4.80 5 127470 917 32 267.79 192 2 1 1.50 2 16777216 1638400 6326119.02 5636096 160263 1173 32 335.98 192
52 8388608 65536 2048 27689 73964 392 3 1 1.53 1 5813305120 67108864 4194304 14829860.00 20971520 121472 896 42 309.88 256 1830 8 1 4.67 5 121472 1728 42 407.62 341 3 1 1.83 2 25165824 2752512 10128529.70 8388608 154265 1856 42 459.12 384
53 8388608 65536 2048 28781 71158 398 4 1 1.55 1 5969892558 67108864 2796202 14999730.05 20971520 123864 896 43 311.22 256 1881 8 1 4.73 5 123864 1898 32 402.16 320 3 1 1.84 2 25165824 2097152 10014668.05 8388608 156632 2026 32 460.68 342
54 8388608 65536 2048 35197 58186 393 5 1 1.54 1 5954793008 67108864 2796202 15152145.06 20971520 123634 896 42 314.59 256 1835 8 1 4.67 5 123634 1899 42 404.03 320 3 1 1.80 1 25165824 1638400 10039139.54 8388608 156402 2027 42 455.98 384
55 8388608 65536 2048 25305 80932 600 6 1 2.34 2 10918890798 58720256 2097152 18198151.33 16777212 133846 768 32 223.08 192 3021 8 1 5.03 5 133846 1099 21 328.86 278 3 1 2.02 2 25165824 1376256 7303822.81 7012352 166614 1227 21 388.38 350
56 8388608 65536 2048 27638 74100 550 6 1 2.15 2 10305124515 58720256 2097152 18736590.03 16777212 124472 768 32 226.31 192 2656 8 1 4.83 5 124472 1558 22 371.56 299 3 1 2.09 2 25165824 1441792 8114079.24 8388608 157240 1686 22 436.78 371
57 8388608 65536 2048 25563 80115 568 5 1 2.22 2 10382020130 58720256 1677721 18278204.45 16777212 125650 768 32 221.21 192 2680 8 1 4.72 5 125650 1428 25 356.96 298 3 1 2.00 2 20971520 1638400 7765207.22 8388608 158443 1556 25 432.90 363
58 8388608 65536 2048 19807 103397 566 5 1 2.21 2 10915535794 67108864 4194304 19285398.93 16777216 133788 896 32 236.37 210 2845 9 1 5.03 5 133788 726 32 268.11 256 2 1 1.54 2 16777216 1638400 5913008.68 5570560 166581 789 32 330.52 330
59 8388608 65536 2048 18306 111875 541 5 1 2.11 2 6377578610 67108864 2097152 11788500.20 16777216 130072 896 26 240.43 215 2615 8 1 4.83 5 130072 768 26 290.99 289 2 1 1.49 1 16777216 1638400 6087782.22 5570560 162865 896 26 358.73 363
60 8388608 65536 2048 21498 95264 550 5 1 2.15 2 5729978162 58720256 2097152 10418142.11 16777216 120184 768 25 218.52 192 2495 8 1 4.54 5 120184 1045 25 301.97 234 2 1 1.59 2 16777216 1638400 6380561.60 6291456 152977 1173 25 382.44 345
61 8388608 65536 2048 14958 136916 643 6 1 2.51 2 2403335804 41943040 2796202 3737691.76 12582912 69414 512 22 107.95 128 2024 6 2 3.15 3 69414 299 25 135.57 128 2 1 1.50 1 16777216 1376256 4960444.11 4194304 102207 427 32 199.23 192
62 8388608 65536 2048 12598 162565 660 4 2 2.58 2 3534399604 20971520 6291456 5355150.92 11184808 86684 256 64 131.34 128 2430 6 3 3.68 4 86684 352 32 169.64 170 2 1 1.58 2 8388608 2097152 5089991.07 4849664 119477 480 32 233.35 235
63 8388608 65536 2048 9169 223361 765 5 2 2.99 3 5216315751 13981010 1677721 6818713.40 6291456 46772 172 50 61.14 64 1941 5 1 2.54 3 46772 212 32 91.35 96 2 1 1.45 1 8388608 1638400 3898828.30 4194304 79565 340 32 155.10 149
64 8388608 65536 512 24490 20906 81 3 1 1.27 1 2250943140 50331648 4194304 27789421.48 25165824 26154 640 43 322.89 256 335 6 1 4.14 4 26154 853 43 300.62 256 3 1 1.67 1 25165824 2818048 11198504.76 8388608 34346 981 43 343.46 256
65 8388608 65536 512 22475 22780 84 2 1 1.31 1 2206203904 50331648 4194304 26264332.19 25165824 25472 640 64 303.24 256 343 6 1 4.08 4 25472 1024 64 303.24 256 3 1 1.66 1 25165824 4194304 10657989.87 8388608 33664 1152 64 336.64 256
66 8388608 65536 512 26219 19527 86 2 1 1.34 1 2172649472 50331648 4194304 25263365.95 25165824 24960 640 64 290.23 256 348 6 1 4.05 4 24985 1024 64 283.92 256 3 1 1.67 1 25165824 4194304 10395452.02 8388608 33177 1152 64 312.99 256
67 8388608 65536 512 20249 25285 97 3 1 1.52 2 2206203894 50331648 4194304 22744370.04 16777216 25472 640 64 262.60 192 396 6 1 4.08 4 25497 704 43 217.92 192 2 1 1.47 1 16777216 2752512 8201501.50 8388608 33664 832 43 260.96 192
68 8388608 65536 512 19170 26708 97 2 1 1.52 2 2206203904 50331648 4194304 22744370.14 20971520 25472 640 64 262.60 256 398 6 1 4.10 4 25497 832 64 221.71 192 2 1 1.42 1 16777216 4194304 7879299.66 8388608 33664 960 64 260.96 192
69 8388608 65536 512 17888 28622 101 3 1 1.58 2 2206203884 50331648 4194304 21843602.81 20971520 25472 640 64 252.20 256 418 6 1 4.14 4 25497 768 43 212.47 171 2 1 1.44 1 16777216 2752512 7607599.67 8388608 33664 896 43 258.95 192
70 8388608 65536 512 18348 27904 161 5 1 2.52 2 2231649216 50331648 2097152 13861175.25 12582912 25858 640 26 160.61 129 658 6 1 4.09 4 25883 618 25 160.76 117 2 1 1.53 2 16777216 1638400 5201633.57 4194304 34050 746 25 207.62 128
71 8388608 65536 512 17264 29657 163 5 1 2.55 2 2261848206 41943040 2097152 13876369.36 12582912 26318 512 25 161.46 128 681 6 1 4.18 4 26343 566 32 160.63 128 2 1 1.51 2 12582912 1638400 5003644.60 4194304 34510 694 32 206.65 153
72 8388608 65536 512 17015 30091 161 6 1 2.52 2 2283378996 50331648 2097152 14182478.24 12582912 26646 640 25 165.50 160 676 6 1 4.20 4 26671 555 21 166.69 128 2 1 1.52 2 12582912 1376256 5119155.09 4194304 34863 683 21 208.76 150
73 8388608 65536 1024 31250 32768 194 3 1 1.52 1 4787098808 58720256 2796202 24675767.05 20971520 56666 768 42 292.09 256 853 7 1 4.40 5 56691 1173 43 337.45 256 4 1 1.98 2 33554432 2752512 11107667.75 8388608 73050 1301 43 382.46 299
74 8388608 65536 1024 24809 41275 195 3 1 1.52 1 4753544404 50331648 2796202 24377150.79 25165824 56152 640 42 287.96 256 863 7 1 4.43 5 56177 1322 43 348.93 256 4 1 1.98 2 33554432 2752512 10928090.34 8388608 72536 1450 43 396.37 299
75 8388608 65536 1024 28729 35643 193 3 1 1.51 1 4767525394 58720256 2796202 24702204.11 20971520 56366 768 42 292.05 256 850 7 1 4.40 5 56391 1344 42 341.76 256 4 1 1.92 1 33554432 2752512 10786751.13 8388608 72750 1472 42 382.89 256
76 8388608 65536 1024 25566 40053 248 4 1 1.94 2 4806672118 58720256 2796202 19381742.41 16777212 56970 768 42 229.72 192 1089 7 1 4.39 4 56995 853 32 280.76 235 3 1 1.83 2 25165824 2097152 8079542.43 8388608 73354 981 32 342.78 256
77 8388608 65536 1024 21341 47982 253 5 1 1.98 2 4718871331 50331648 2796202 18651665.34 16777212 55624 640 42 219.86 192 1113 7 1 4.40 4 55649 959 25 263.74 192 3 1 1.82 2 20971520 1638400 7710974.33 7667712 72008 1087 25 324.36 235
78 8388608 65536 1024 20742 49368 249 6 1 1.95 2 4749349916 50331648 2796202 19073694.44 16777212 56086 640 42 225.24 192 1108 7 1 4.45 5 56111 939 21 275.05 213 3 1 1.85 2 20971520 1376256 7942130.30 8388608 72470 1067 21 330.91 256
79 8388608 65536 1024 17747 57699 254 4 1 1.98 2 4862596298 50331648 2097152 19144079.91 16777216 57810 640 32 227.60 192 1123 7 1 4.42 5 57835 832 32 235.10 192 2 1 1.56 2 16777216 2097152 6772114.18 6946816 74194 960 32 292.10 235
80 8388608 65536 1024 17789 57563 247 5 1 1.93 2 4794368954 50331648 2097152 19410400.62 16777216 56770 640 32 229.84 192 1096 7 1 4.44 5 56795 1024 26 237.64 192 2 1 1.52 2 16777216 1703936 6631010.43 6291456 73154 1152 26 293.79 256
81 8388608 65536 1024 19696 51990 253 5 1 1.98 2 4819814362 50331648 5592404 19050649.65 16777216 57156 640 42 225.91 192 1142 7 1 4.51 5 57181 896 25 229.64 171 2 1 1.54 2 16777216 1638400 6504072.12 6946816 73565 1024 25 279.71 213
82 8388608 65536 2048 33265 61566 314 3 1 1.23 1 1806346844 67108864 4194304 5752696.96 33554432 125866 896 43 400.85 384 1509 8 1 4.81 5 125866 1920 42 469.65 384 4 1 1.88 1 33554432 2752512 12930644.06 8388608 158659 2048 42 500.50 384
83 8388608 65536 2048 35901 57045 319 4 1 1.25 1 1670731026 67108864 4194304 5237401.34 33554432 123798 896 43 388.08 384 1531 8 1 4.80 5 123798 2368 32 468.93 342 4 1 1.93 1 33554432 2097152 12922807.78 8388608 156566 2496 32 497.03 384
84 8388608 65536 2048 37606 54459 389 4 1 1.52 1 1858076418 67108864 2796202 4776546.06 25165824 126658 896 32 325.60 256 1856 8 1 4.77 5 126658 2133 32 470.85 320 5 1 2.16 2 41943040 2097152 12163145.91 8388608 159451 2261 32 509.43 384
85 8388608 65536 2048 26116 78419 395 3 1 1.54 1 5872025376 67108864 2796202 14865887.03 20971520 122372 896 42 309.80 256 1834 8 1 4.64 5 122372 1536 42 410.64 320 3 1 1.84 2 25165824 2752512 10208087.39 8388608 155140 1664 42 467.29 384
86 8388608 65536 2048 30282 67630 389 4 1 1.52 1 5944726694 67108864 2796202 15282073.76 25165824 123482 896 42 317.43 256 1847 8 1 4.75 5 123482 1600 42 382.30 299 3 1 1.79 1 25165824 2097152 9932104.75 8388608 156250 1728 43 447.71 363
87 8388608 65536 2048 28121 72828 397 4 1 1.55 1 10239693998 67108864 2796202 25792680.10 20971520 123478 896 32 311.03 256 1863 8 1 4.69 5 123478 1472 32 400.90 320 3 1 1.81 2 25165824 2097152 9941493.06 8388608 156246 1600 32 450.28 342
88 8388608 65536 2048 26616 76946 561 5 1 2.19 2 10217603382 58720256 2097152 18213196.76 13981010 123138 768 25 219.50 172 2638 8 1 4.70 5 123138 1419 25 364.31 288 3 1 2.01 2 20971520 1638400 7793635.10 8388608 155931 1547 25 438.01 384
89 8388608 65536 2048 22337 91686 567 5 1 2.21 2 10234100885 58720256 2796202 18049560.64 16777212 123390 768 26 217.62 192 2726 8 1 4.81 5 123390 1439 32 359.74 282 3 1 2.05 2 25165824 1638400 7700504.66 7667712 156158 1567 32 436.20 363
90 8388608 65536 2048 23532 87030 566 6 1 2.21 2 10376987028 58720256 1398101 18333899.34 16777212 125574 768 32 221.86 192 2668 8 1 4.71 5 125574 1407 32 366.10 299 3 1 1.99 2 25165824 1376256 7753574.94 8388608 158367 1535 32 435.07 384
