testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
22 8388608 65536 2048 35569 57578 1402 14 1 5.48 6 11553817629 75497472 762600 8240954.09 5991860 143498 1024 9 102.35 76 7250 9 1 5.17 5 143523 1313 9 274.95 190 8 1 3.65 3 24838144 589824 5813673.16 4194304 176291 1825 9 337.72 190
23 8388608 65536 2048 46528 44016 1417 18 1 5.54 6 11436151063 67108864 466033 8070678.24 5991860 141716 896 9 100.01 72 7154 8 1 5.05 5 141741 1136 7 272.58 182 8 1 3.64 3 27590656 458752 5810459.06 4194304 174509 1648 7 335.59 182
24 8388608 65536 2048 52714 38851 1367 21 1 5.34 5 11381510489 67108864 798914 8325903.80 5991860 140874 896 6 103.05 72 6845 8 2 5.01 5 140899 1395 10 279.01 180 8 1 3.59 3 35651584 393216 5970515.27 4194304 173667 1907 10 343.90 180
25 8388608 65536 4096 62239 65810 1735 12 1 3.39 2 24214093171 75497472 1398100 13956249.67 8388606 303934 1024 11 175.18 108 9439 10 2 5.44 5 303934 2023 14 428.08 310 8 1 3.25 2 39911424 720896 8335141.45 6094848 369495 3047 14 519.68 310
26 8388608 65536 4096 54809 74732 1736 11 1 3.39 3 24238021182 83886080 762600 13961993.77 8388606 304284 1152 12 175.28 105 9416 10 1 5.42 5 304284 1883 11 437.82 320 8 1 3.20 2 39780352 720896 8246520.42 5636096 369845 2907 11 531.39 320
27 8388608 65536 4096 65042 62974 1713 17 1 3.35 2 24046443737 75497472 599186 14037620.40 8388606 301358 1024 8 175.92 105 9249 10 1 5.40 5 301358 1811 9 441.87 320 8 1 3.17 2 39124992 458752 8245804.25 5636096 366919 2835 9 537.22 320
28 8388608 65536 1024 20409 50173 1328 25 2 10.38 9 5819487078 29360128 762600 4382143.88 3728268 72392 384 6 54.51 45 6867 9 2 5.17 5 72417 643 5 144.26 85 8 1 3.89 3 15204352 327680 3298199.51 2490368 88801 771 5 176.89 90
29 8388608 65536 1024 20949 48880 1253 26 1 9.79 9 5672757908 50331648 322638 4527340.71 3495250 70136 640 6 55.97 44 6247 8 1 4.99 5 70161 748 4 148.02 67 8 1 3.87 3 17104896 262144 3515297.41 2490368 86545 876 4 182.58 70
30 8388608 65536 1024 30700 33355 1233 30 1 9.63 8 5509251337 50331648 279620 4468168.16 3226385 67612 640 6 54.84 36 5890 8 1 4.78 5 67637 830 4 159.52 78 8 1 3.79 3 24117248 262144 3542317.80 2359296 84021 958 4 198.16 80
31 8388608 65536 1024 8595 119139 1962 26 6 15.33 15 4386383291 5592404 645276 2235669.36 2207525 50348 66 5 25.66 24 8040 6 2 4.10 4 50373 195 5 68.16 51 8 1 3.33 2 6815744 262144 1812411.25 1310720 66757 323 5 90.33 51
32 8388608 65536 1024 10963 93405 1682 20 5 13.14 14 4485755663 8388605 1324515 2666917.75 2581108 51984 104 14 30.91 30 7077 6 3 4.21 4 52009 250 7 88.00 52 8 1 3.82 3 7274496 393216 2418006.07 1703936 68393 378 7 115.72 52
33 8388608 65536 1024 5347 191509 3103 32 17 24.24 24 4504408698 2467235 262144 1451630.26 1553445 51712 32 8 16.67 20 13041 5 1 4.20 5 51737 190 4 63.79 58 8 1 3.52 3 3538944 262144 1204193.05 851968 68121 318 4 84.00 58
34 8388608 65536 2048 33832 60534 1940 18 1 7.58 8 11537074202 67108864 932066 5946945.46 4660335 143228 896 7 73.83 60 9943 8 2 5.13 5 143253 849 7 246.99 202 8 1 3.99 3 20709376 458752 4632158.18 3735552 176021 1105 7 303.48 204
35 8388608 65536 2048 32403 63204 2019 22 1 7.89 8 11664050221 58720256 798914 5777142.26 5033160 145162 768 6 71.90 60 10497 9 2 5.20 5 145187 938 5 238.01 202 8 1 4.02 3 21757952 327680 4464326.37 3473408 177955 1194 5 291.73 208
36 8388608 65536 2048 45427 45083 1921 20 1 7.50 8 12004398280 67108864 419430 6249036.06 5033160 150380 896 8 78.28 64 10136 9 1 5.28 5 150405 1505 8 278.01 243 8 1 4.12 4 26869760 393216 4877199.24 3997696 183173 1761 8 338.58 249
37 8388608 65536 4096 43744 93635 2379 15 1 4.65 5 24783319941 75497472 645277 10417536.76 7190232 312610 1024 10 131.40 90 13248 10 1 5.57 5 312610 1783 9 397.22 339 8 1 3.65 3 33816576 524288 6832692.65 5242880 378146 2295 9 480.49 343
38 8388608 65536 4096 48515 84427 2366 17 1 4.62 4 24706405735 75497472 493447 10442267.85 7190232 311428 1024 10 131.63 90 13005 10 1 5.50 5 311428 1813 7 383.53 305 8 1 3.55 3 36110336 458752 6742552.59 5046272 376989 2325 7 463.70 307
39 8388608 65536 4096 47396 86420 2380 19 1 4.65 4 24473449495 75497472 441505 10282961.97 7190232 307876 1024 12 129.36 90 13054 10 1 5.48 5 307876 1879 12 389.22 321 8 1 3.67 3 36110336 393216 6874137.31 5177344 373437 2391 12 471.51 321
40 8388608 65536 2048 33506 61123 1694 15 1 6.62 7 12679884854 58720256 1677720 7485174.06 6291456 160696 768 14 94.86 80 9776 10 2 5.77 6 160721 1024 10 276.15 230 8 1 4.07 3 24182784 524288 5280656.69 4325376 193489 1152 10 330.75 272
41 8388608 65536 2048 46026 44496 1465 16 1 5.72 6 11660556596 58720256 524288 7959424.30 5991860 145134 768 11 99.07 72 7654 9 1 5.22 5 145159 1487 8 304.32 215 8 1 4.05 3 34668544 524288 6164512.53 4915200 177927 1615 8 368.38 277
42 8388608 65536 2048 42797 47853 1495 16 1 5.84 6 11680063086 58720256 762600 7812751.23 5991860 145416 768 8 97.27 72 7710 9 1 5.16 5 145441 1305 10 295.01 215 8 1 4.00 3 25493504 524288 6059920.41 4784128 178209 1433 10 357.85 252
43 8388608 65536 2048 22817 89757 2279 18 1 8.90 9 12983158087 50331648 986894 5696866.21 5033160 165306 640 8 72.53 65 13328 10 2 5.85 6 165331 1041 7 261.19 246 8 1 4.34 4 21626880 458752 4224203.60 3604480 198099 1169 7 312.46 292
44 8388608 65536 2048 31644 64720 2155 21 1 8.42 8 12504139759 58720256 399457 5802385.04 5033160 157992 768 9 73.31 63 12041 10 1 5.59 5 158017 1191 6 241.62 200 8 1 4.24 4 27066368 393216 4397343.43 3538944 190785 1319 6 291.72 229
45 8388608 65536 2048 29307 69880 2006 23 1 7.84 7 11481152374 67108864 364722 5723405.97 4194300 142346 896 6 70.96 50 9990 9 1 4.98 5 142371 1097 5 239.28 110 8 1 4.03 3 29949952 327680 4635004.48 3276800 175139 1225 5 294.35 127
46 8388608 65536 2048 11344 180535 3017 21 7 11.79 11 8900266186 7190232 1198371 2950038.51 2796201 102778 90 12 34.07 33 12578 6 3 4.17 4 102803 309 7 106.64 115 8 1 3.63 3 8192000 393216 2561459.82 2031616 135571 437 7 140.63 118
47 8388608 65536 2048 7006 292320 4082 26 3 15.95 15 8247428859 11184808 322638 2020438.23 2097150 92538 129 7 22.67 24 15828 6 1 3.88 4 92563 193 14 90.48 83 8 1 3.15 2 8847360 262144 1635541.53 1179648 125331 321 14 122.51 84
48 8388608 65536 2048 5379 380739 3720 21 10 14.53 15 8566827710 5033160 838860 2302910.67 2396744 97440 60 7 26.19 28 14951 6 2 4.02 4 97465 237 6 99.56 105 8 1 3.39 2 6029312 393216 1934552.59 1310720 130233 365 6 133.03 105
49 8388608 65536 4096 35588 115094 3607 16 1 7.04 8 26163989259 83886080 762600 7253670.43 6291456 333658 1152 9 92.50 80 21222 11 1 5.88 6 333658 1090 12 326.80 291 8 1 3.79 3 25821184 524288 4670876.27 3670016 399219 1346 12 390.63 306
50 8388608 65536 4096 38073 107582 3567 19 1 6.97 7 25909274422 92274688 441505 7263603.71 5991860 329756 1280 8 92.45 76 20535 11 1 5.76 6 329756 1021 13 322.03 278 8 1 3.67 3 23658496 393216 4628525.37 3473408 395317 1277 13 385.68 285
51 8388608 65536 4096 36023 113705 3646 20 1 7.12 8 25169596601 67108864 441505 6903345.20 5242880 318458 896 7 87.34 65 20437 11 1 5.61 5 318458 1261 10 312.52 256 8 1 3.89 3 24576000 393216 4795242.15 3801088 384019 1517 10 376.49 260
52 8388608 65536 4096 57724 70958 1805 10 1 3.53 3 24641938595 75497472 1198372 13652043.54 9586976 310460 1024 16 172.00 126 10106 10 1 5.60 6 310460 2094 13 482.08 344 8 1 3.74 3 35323904 786432 9116268.54 7471104 375996 2222 13 554.57 420
53 8388608 65536 4096 57631 71072 1805 10 1 3.53 3 24603311171 83886080 1048576 13630643.31 8388606 309856 1152 13 171.67 110 10036 10 1 5.56 6 309856 2190 15 481.14 353 8 1 3.72 3 43319296 786432 9108363.61 7798784 375417 2318 15 552.08 430
54 8388608 65536 4096 58924 69513 1859 12 1 3.63 3 24668110454 75497472 762600 13269559.15 8388606 310854 1024 13 167.22 110 10461 10 1 5.63 6 310854 2190 12 477.50 383 8 1 3.82 3 42729472 655360 8999305.01 7667712 376415 2318 12 552.74 457
55 8388608 65536 4096 42974 95313 2780 13 1 5.43 6 25592875543 75497472 699050 9206070.34 7190232 324970 1024 11 116.90 90 16246 10 1 5.84 6 324970 1418 12 395.82 354 8 1 4.18 4 30474240 655360 6580663.72 5636096 390506 1546 12 461.59 432
56 8388608 65536 4096 52601 77869 2340 15 1 4.57 4 24415763421 67108864 838860 10434086.93 7190232 306990 896 14 131.19 90 12955 10 1 5.54 6 306990 2125 12 448.16 348 8 1 4.19 4 34209792 589824 7893303.41 6356992 372526 2253 12 525.42 434
57 8388608 65536 4096 50491 81123 2399 14 1 4.69 5 24461297464 75497472 599186 10196455.80 7190232 307678 1024 13 128.25 95 13351 10 1 5.57 5 307678 1686 12 441.43 351 8 1 4.17 4 37027840 589824 7639458.43 6422528 373214 1814 12 524.18 436
58 8388608 65536 4096 34025 120382 3961 17 1 7.74 8 26017501739 58720256 838860 6568417.51 5592402 331414 768 8 83.67 70 23497 11 1 5.93 6 331414 1049 8 325.55 289 8 1 4.28 4 28966912 458752 4735077.39 4128768 396950 1177 8 389.55 365
59 8388608 65536 4096 41520 98651 3617 19 1 7.06 7 25029621353 67108864 441505 6919994.84 5592402 316340 896 8 87.46 70 20082 10 1 5.55 5 316340 999 8 353.45 344 8 1 4.27 4 24444928 393216 5322549.03 4521984 381901 1127 8 424.81 428
60 8388608 65536 4096 52120 78587 3259 20 1 6.37 7 24074529200 67108864 419430 7387090.89 5242880 301738 896 8 92.59 64 17297 10 1 5.31 5 301738 1862 8 377.17 298 8 1 4.40 4 35651584 393216 6121482.42 5242880 367299 1990 8 458.55 413
61 8388608 65536 4096 8390 488200 4962 21 6 9.69 8 16053361906 6990505 798914 3235260.36 3145728 178904 88 6 36.05 32 18662 6 2 3.76 4 178904 288 66 174.71 174 8 1 3.30 2 9764864 393216 2836334.96 2097152 244465 371 66 238.50 246
62 8388608 65536 4096 7814 524187 5189 16 6 10.13 9 16945341484 6990505 1572864 3265627.57 3145728 192788 84 16 37.15 33 20611 6 3 3.97 4 192788 334 55 188.27 186 8 1 4.33 4 8847360 524288 3552890.17 3407872 258324 462 55 252.27 260
63 8388608 65536 4096 7201 568809 6041 19 6 11.80 12 14675424340 5242880 441505 2429303.81 2516580 157522 64 14 26.08 26 21029 5 1 3.48 3 157522 280 71 153.83 155 8 1 2.92 2 8192000 393216 2032016.83 1441792 223083 408 71 217.64 226
64 8388608 65536 1024 58856 17398 403 14 1 3.15 1 5540286377 67108864 1198372 13747608.88 6710884 68154 896 18 169.12 78 1927 8 1 4.78 5 68154 1254 9 298.92 204 8 1 3.00 2 35586048 589824 8629723.31 7929856 84538 1382 9 340.88 256
65 8388608 65536 1024 47806 21419 401 8 1 3.13 1 5501208552 67108864 1198372 13718724.57 6990505 67556 896 16 168.47 84 1903 8 1 4.75 5 67556 1319 16 302.94 187 8 1 3.01 2 41680896 1048576 8690508.44 7077888 83940 1447 16 351.21 256
66 8388608 65536 1024 46313 22110 395 9 1 3.09 1 5492187442 67108864 1198372 13904272.01 6990505 67416 896 14 170.67 84 1888 8 1 4.78 5 67416 1327 14 307.84 192 8 1 3.00 2 38273024 917504 8731187.28 7864320 83800 1455 14 346.28 256
67 8388608 65536 1024 33688 30396 671 12 1 5.24 6 5650154801 58720256 699050 8420498.96 6291456 69812 768 14 104.04 78 3429 8 1 5.11 5 69812 1130 10 229.64 147 8 1 3.57 3 32112640 655360 5884313.60 4194304 86196 1258 10 280.77 195
68 8388608 65536 1024 42501 24093 678 14 1 5.30 6 5637883671 58720256 1048576 8315462.64 5991860 69636 768 13 102.71 72 3426 8 1 5.05 5 69661 1122 9 226.91 118 8 1 3.62 3 26804224 589824 5952911.00 4063232 86045 1250 9 268.05 147
69 8388608 65536 1024 39081 26201 674 11 1 5.27 6 5580242560 67108864 932067 8279291.63 6291456 68758 896 14 102.01 76 3388 8 1 5.03 5 68783 1013 11 231.59 157 8 1 3.52 2 28377088 720896 5794253.49 4194304 85167 1141 11 276.52 191
70 8388608 65536 1024 29399 34831 974 15 1 7.61 8 5619602004 58720256 559240 5769611.91 4194304 69326 768 8 71.18 52 4837 8 1 4.97 5 69351 815 8 197.02 136 8 1 3.84 3 21495808 524288 4461549.29 3407872 85735 943 8 243.57 143
71 8388608 65536 1024 35632 28738 938 16 1 7.33 8 5630144636 67108864 599186 6002286.39 4660335 69488 896 8 74.08 56 4652 8 1 4.96 5 69513 874 8 193.09 142 8 1 3.74 3 20709376 524288 4527520.03 3145728 85897 1002 8 235.98 153
72 8388608 65536 1024 35971 28467 957 16 1 7.48 8 5650946816 58720256 524288 5904855.61 4194300 69808 768 9 72.94 52 4780 8 1 4.99 5 69833 825 8 189.25 129 8 1 3.74 3 24707072 524288 4419936.55 3342336 86217 953 8 230.53 142
73 8388608 65536 2048 45286 45223 736 13 1 2.88 1 11764619016 67108864 1198372 15984536.71 8388606 146746 896 18 199.38 110 3905 9 1 5.31 5 146771 1697 11 394.55 277 8 1 3.21 2 44695552 655360 9682822.64 8388608 179539 1825 11 447.73 310
74 8388608 65536 2048 56238 36416 701 9 1 2.74 1 11664431506 75497472 1198372 16639702.58 8388606 145228 1024 18 207.17 110 3694 9 1 5.27 5 145253 1682 14 406.87 253 8 1 3.20 2 43515904 917504 10090956.62 8388608 178021 1810 14 458.82 315
75 8388608 65536 2048 60282 33973 720 13 1 2.81 1 11785728777 75497472 1398101 16369067.75 8388608 147084 1024 18 204.28 114 3817 9 1 5.30 5 147109 1652 10 404.15 263 8 1 3.19 2 42139648 589824 9838715.09 8388608 179877 1780 10 446.34 291
76 8388608 65536 2048 53957 37956 1101 15 1 4.30 4 11724881769 75497472 838860 10649302.24 7190232 146128 1024 16 132.72 90 5804 9 1 5.27 5 146153 1451 9 329.92 231 8 1 3.61 3 32505856 524288 7295661.64 5570560 178921 1579 9 386.44 282
77 8388608 65536 2048 46790 43770 1081 10 1 4.22 4 11697498971 75497472 1048576 10820998.12 7190232 145712 1024 14 134.79 90 5704 9 1 5.28 5 145737 1650 13 338.14 245 8 1 3.68 3 32440320 786432 7551236.46 6225920 178505 1778 13 395.80 280
78 8388608 65536 2048 51172 40021 1130 12 1 4.41 5 11768290194 75497472 932067 10414416.10 6990505 146784 1024 14 129.90 84 5940 9 1 5.26 5 146809 1650 11 331.40 216 8 1 3.69 3 33619968 655360 7317860.62 5570560 179577 1778 11 387.86 263
79 8388608 65536 2048 46666 43886 1497 16 1 5.85 6 11727611592 67108864 524288 7834075.88 5991860 146146 896 9 97.63 72 7824 9 1 5.23 5 146171 1217 9 295.29 225 8 1 4.01 3 24772608 524288 6006817.57 4784128 178939 1345 9 356.45 257
80 8388608 65536 2048 37285 54928 1490 15 1 5.82 6 11646715068 67108864 559240 7816587.29 5991860 144912 896 10 97.26 72 7692 9 1 5.16 5 144937 1219 8 301.32 221 8 1 4.05 3 30605312 524288 6128650.78 5046272 177705 1347 8 361.92 273
81 8388608 65536 2048 47386 43219 1574 16 1 6.15 6 11631293658 67108864 762600 7389640.19 5592402 144704 896 8 91.93 70 8107 9 1 5.15 5 144729 1436 9 291.79 208 8 1 4.15 3 29622272 524288 5958404.20 4849664 177497 1564 9 352.88 256
82 8388608 65536 4096 73724 55558 1221 11 1 2.38 1 24716169019 75497472 1398101 20242562.67 11184808 311610 1024 18 255.21 132 6773 10 1 5.55 6 311610 2414 11 539.12 374 8 1 3.20 2 51707904 720896 11680831.88 8388608 377171 2542 11 596.79 410
83 8388608 65536 4096 88045 46521 1206 13 1 2.36 1 24835788763 83886080 1677721 20593523.02 10485760 313428 1152 18 259.89 130 6654 10 1 5.52 6 313428 2837 10 550.84 364 8 1 3.22 2 50331648 655360 12032841.43 8388608 378964 2965 10 599.63 403
84 8388608 65536 4096 79798 51329 1197 12 1 2.34 1 24895509375 75497472 1198372 20798253.45 11184808 314338 1024 18 262.60 150 6719 10 1 5.61 6 314338 2602 11 552.44 359 8 1 3.19 2 50331648 655360 11809972.71 8388608 379899 2730 11 600.16 410
85 8388608 65536 4096 54361 75348 1821 12 1 3.56 3 24551457958 75497472 932067 13482404.15 8388606 309084 1024 16 169.73 108 10051 10 1 5.52 6 309084 2041 11 468.31 342 8 1 3.69 3 41287680 655360 9009191.83 7274496 374620 2169 11 544.51 431
86 8388608 65536 4096 51793 79084 1843 11 1 3.60 3 24674144390 75497472 1048576 13388032.77 8388606 310960 1024 14 168.72 108 10242 10 1 5.56 6 310960 2033 11 473.30 357 8 1 3.73 3 40894464 720896 8975642.73 7274496 376521 2161 11 548.86 420
87 8388608 65536 4096 56633 72325 1833 14 1 3.58 3 24544770483 83886080 932067 13390491.26 8388606 308980 1152 11 168.57 108 10275 10 1 5.61 6 308980 1859 10 463.93 329 8 1 3.73 3 39124992 655360 8905762.18 7340032 374541 1987 10 538.91 416
88 8388608 65536 4096 58666 69818 2438 13 1 4.76 5 24385114239 75497472 838860 10002097.72 7190232 306520 1024 10 125.73 90 13424 10 1 5.51 5 306520 1841 10 458.86 384 8 1 4.30 4 33685504 589824 7816328.91 6946816 372081 1969 10 544.77 492
89 8388608 65536 4096 47847 85606 2520 14 1 4.92 5 24485416668 75497472 762600 9716435.19 7190232 308050 1024 9 122.24 90 13953 10 1 5.54 5 308050 1964 11 452.35 378 8 1 4.29 4 31588352 589824 7528699.91 6684672 373611 2092 11 535.26 475
90 8388608 65536 4096 53422 76672 2376 13 1 4.64 4 24499324877 75497472 762600 10311163.67 7190232 308262 1024 13 129.74 95 13312 10 1 5.60 6 308262 1752 11 441.64 352 8 1 4.19 4 39124992 655360 7704551.52 6619136 373823 1880 11 525.03 428
