testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
16 8388608 65536 2048 4698 435930 2164 17 5 8.45 8 9019393825 12201606 3968 4167926.91 3780332 105130 150 1 48.58 45 9345 6 1 4.32 4 105155 133 1 50.31 51 8 1 1.64 1 2293760 65536 1586880.30 1966080 137923 261 1 65.99 55
17 8388608 65536 2048 7105 288247 1698 12 3 6.63 7 10765026221 18910146 6152 6339826.99 5315960 131580 240 2 77.49 66 8599 6 3 5.06 5 131605 178 1 65.93 62 8 1 1.76 1 3473408 65536 2201248.83 2752512 164373 306 1 82.35 66
18 8388608 65536 2048 8599 238167 1781 13 3 6.96 7 13855620264 27607685 13468 7779685.72 5845260 178624 360 4 100.29 78 11491 7 5 6.45 6 178649 244 1 95.28 91 10 1 2.11 2 4325376 65536 2547588.47 2818048 211417 358 1 112.76 92
19 8388608 65536 4096 39560 103538 1442 8 1 2.82 3 34955270697 117440512 48672 24240825.73 17263976 467844 1664 3 324.44 232 12094 15 1 8.39 8 467869 1229 2 424.56 395 14 1 3.06 2 16973824 65536 8851757.83 8323072 533405 1484 2 480.11 432
20 8388608 65536 4096 33618 121839 1528 7 1 2.98 3 34808034496 123598935 46950 22780127.29 17997940 465612 1750 3 304.72 240 13016 15 1 8.52 9 465637 1199 2 397.30 360 14 1 3.22 2 16449536 65536 8601263.98 7995392 531148 1342 2 451.27 395
21 8388608 65536 4096 60669 67513 732 5 1 1.43 1 32531702403 117440512 200680 44442216.40 41943040 430872 1664 8 588.62 512 5780 15 1 7.90 8 430897 3030 2 692.76 483 14 1 2.96 2 41353216 131072 16666288.26 10813440 496433 3286 2 796.84 531
22 8388608 65536 8192 52694 155463 2211 5 1 2.16 2 68379880799 117440512 77310 30927128.36 25668360 912360 1664 4 412.65 341 18101 14 1 8.19 8 912385 2143 3 727.00 667 17 1 3.76 3 26869760 65536 14201943.83 12648448 1043457 2655 3 831.44 668
23 8388608 65536 8192 33513 244442 2837 9 1 2.77 3 69164769757 117440512 60930 24379545.21 18866760 924316 1664 3 325.81 252 23493 14 1 8.28 8 924341 1643 1 629.23 598 18 1 4.10 3 21364736 65536 12070839.09 11141120 1055413 2155 1 718.46 603
24 8388608 65536 8192 37638 217652 2726 7 1 2.66 3 68608160605 117440512 64278 25168070.65 20398350 915838 1664 4 335.96 270 22483 14 1 8.25 8 915863 1725 1 638.23 555 17 1 4.14 3 22478848 65536 12647058.76 12058624 1046935 2237 1 729.57 555
25 8388608 65536 16384 100728 162655 2561 4 1 1.25 1 142550132881 125829120 229376 55661902.73 58032128 1913010 1792 5 746.98 768 21533 16 1 8.41 8 1913010 4962 1 1010.57 640 19 1 3.28 2 67305472 65536 21740261.18 15335424 2175154 5986 1 1149.05 640
26 8388608 65536 16384 34907 469361 5025 8 1 2.45 2 146336144575 125829120 76842 29121620.81 23052660 1970756 1792 4 392.19 306 43319 16 3 8.62 9 1970756 2343 1 763.86 715 20 1 4.23 3 26738688 65536 14303131.11 12451840 2232900 3276 1 865.47 727
27 8388608 65536 16384 35732 458524 4824 7 1 2.36 2 145633035641 125829120 68530 30189269.41 24178923 1960034 1792 4 406.31 320 41289 16 4 8.56 8 1960034 2481 2 795.47 708 18 1 4.20 3 28508160 65536 14843813.82 11993088 2222178 3505 2 901.86 712
28 8388608 65536 4096 34639 118248 1472 8 1 2.88 3 34123454294 125829120 64216 23181694.49 17387292 455178 1792 4 309.22 234 12637 15 1 8.58 9 455203 1167 1 428.22 410 15 1 3.38 2 16908288 65536 9134237.88 8388608 520714 1295 1 484.39 485
29 8388608 65536 4096 34988 117068 1255 8 1 2.45 2 32880175702 109051904 78392 26199343.19 22461084 436198 1536 5 347.57 288 10431 14 1 8.31 8 436223 1304 4 517.47 512 16 1 3.45 3 20709376 65536 10884355.98 8650752 501759 1432 4 581.41 588
30 8388608 65536 4096 45222 90575 1035 5 1 2.02 2 31843497757 117440512 88298 30766664.50 25165824 420370 1664 6 406.15 336 8270 14 1 7.99 8 420395 1760 3 580.66 481 16 1 3.46 2 26345472 65536 13307286.09 10289152 485906 1888 3 650.48 531
31 8388608 65536 4096 11102 368942 2917 12 2 5.70 6 24253779551 27546552 8960 8314631.32 6187212 304460 350 3 104.37 80 16279 6 4 5.58 6 304485 291 1 108.63 106 10 1 2.07 2 4980736 65536 3082249.63 3735552 370021 386 1 132.01 110
32 8388608 65536 4096 18393 222693 2433 11 2 4.75 5 26839677556 58290176 24564 11031515.64 9117696 344098 762 4 141.43 120 15294 7 5 6.29 6 344123 517 1 209.70 253 11 1 2.93 2 8781824 65536 5146812.47 5242880 409659 645 1 249.64 263
33 8388608 65536 4096 3987 1027338 6179 19 6 12.07 12 19952538299 11985395 5845 3229088.57 2794641 240318 144 2 38.89 36 29579 5 1 4.79 5 240343 209 1 78.16 65 8 1 2.44 2 2752512 65536 1652332.68 2031616 305879 337 1 99.47 65
34 8388608 65536 8192 41969 195191 2553 7 1 2.49 2 69635203137 117440512 58656 27275833.58 23337531 931482 1664 5 364.86 308 22359 14 2 8.76 9 931507 1470 1 612.83 603 20 1 3.43 2 20512768 65536 10693418.14 8585216 1062579 1726 1 697.23 693
35 8388608 65536 8192 39773 205968 2578 7 1 2.52 2 70089743882 117440512 68677 27187643.09 23311500 938420 1664 5 364.01 306 22591 15 2 8.76 9 938445 1585 4 610.57 610 16 1 3.37 2 20512768 65536 10467477.26 8388608 1069517 1841 4 695.39 685
36 8388608 65536 8192 42713 191791 2443 6 1 2.39 2 71668983461 125829120 74417 29336464.78 24239666 962518 1792 5 393.99 320 21662 15 1 8.87 9 962543 1838 2 619.00 587 17 1 3.35 2 22216704 65536 11075492.85 8388608 1093615 2094 2 702.39 658
41 8388608 65536 8192 50461 162343 1945 6 1 1.90 2 67519109298 117440512 123102 34714195.01 30705462 899190 1664 5 462.31 387 15939 15 1 8.19 8 899215 2837 5 1039.55 1027 15 1 4.38 3 36438016 65536 18569650.83 15794176 1030262 2965 25 994.46 841
42 8388608 65536 8192 52538 155925 1842 5 1 1.80 2 68146498964 125829120 124138 36995927.78 33448240 908770 1792 4 493.36 424 14955 15 1 8.12 8 908795 2606 1 865.52 637 16 1 3.91 3 36569088 65536 17839551.13 14942208 1039842 2734 1 887.24 636
43 8388608 65536 8192 37312 219554 2966 8 1 2.90 3 75860279099 125829120 65536 25576628.15 20152320 1026494 1792 5 346.09 270 27470 16 1 9.26 9 1026519 1413 1 529.68 516 17 1 3.30 3 17170432 65536 9129030.73 8388608 1157591 1413 15 554.67 530
44 8388608 65536 8192 37836 216513 2646 7 1 2.58 2 73830182045 125829120 76608 27902563.13 22337660 995512 1792 6 376.23 297 24009 16 1 9.07 9 995537 1604 1 547.60 492 17 1 3.36 2 20054016 65536 10352188.59 8388608 1126609 1732 1 610.96 562
45 8388608 65536 8192 48586 168608 1909 6 1 1.86 2 66385042794 118283805 118352 34774773.60 30773020 881890 1666 5 461.96 384 15820 15 1 8.29 8 881915 2148 1 815.08 796 19 1 3.44 2 30670848 65536 14431625.57 10944512 1012962 2276 3 906.05 904
46 8388608 65536 8192 19094 429035 5243 9 1 5.12 5 53731228397 58720256 24576 10248183.94 8577024 689246 768 4 131.46 114 33353 7 5 6.36 6 689271 474 1 238.83 285 10 1 3.05 2 8781824 65536 4916356.69 4849664 820343 602 1 284.25 325
47 8388608 65536 8192 7375 1110779 7891 14 4 7.71 8 37186277461 20311170 6608 4712492.39 3999296 436770 255 2 55.35 48 34598 6 1 4.38 4 436795 323 2 106.87 99 8 1 2.15 2 3735552 65536 2318779.57 3080192 567867 451 2 138.94 100
48 8388608 65536 8192 8123 1008494 6911 12 3 6.75 7 38933632673 22229718 7236 5633574.40 4602244 463348 280 2 67.05 56 31724 6 2 4.59 5 463373 290 1 121.11 122 9 1 2.04 2 4063232 65536 2501181.97 3276800 594445 418 1 155.37 131
49 8388608 65536 16384 58246 281289 3180 5 1 1.55 1 152951516379 142606336 154386 48097961.13 46993320 2071712 2048 7 651.48 632 29444 17 1 9.26 9 2071712 2967 1 698.02 512 16 1 2.66 2 35520512 65536 13841772.56 8388608 2333856 3223 1 784.75 587
50 8388608 65536 16384 58122 281889 3083 6 1 1.51 1 150576198163 142606336 116277 48840803.82 47441312 2035470 2048 6 660.22 640 28278 17 1 9.17 9 2035470 2833 1 631.35 489 17 1 2.67 2 34406400 65536 14220080.38 9568256 2297614 3089 1 701.99 520
51 8388608 65536 16384 43714 374799 4480 7 1 2.19 2 147325467654 134217728 66486 32885149.03 27821288 1985896 1920 4 443.28 372 40683 17 1 9.08 9 1985896 2013 2 592.63 521 16 1 3.20 2 23199744 65536 11594203.94 9502720 2248040 2269 5 666.68 604
52 8388608 65536 16384 50202 326361 4182 6 1 2.04 2 144096563513 125829120 64032 34456375.78 28911876 1936564 1792 3 463.07 378 35672 16 1 8.53 8 1936564 3055 1 862.23 731 19 1 3.98 3 33292288 65536 16089161.18 12451840 2198708 3183 3 932.45 782
53 8388608 65536 16384 51646 317236 4315 7 1 2.11 2 144650906548 125829120 93204 33522805.69 28024161 1945066 1792 4 450.77 375 36929 16 1 8.56 8 1945066 2909 1 868.33 747 17 1 4.01 3 32374784 65536 15736696.54 11862016 2207210 3037 8 942.45 837
54 8388608 65536 16384 58989 277746 4240 5 1 2.07 2 144489812511 125829120 64280 34077785.97 29054792 1942596 1792 3 458.16 384 36378 16 1 8.58 8 1942596 2881 3 901.86 756 17 1 4.07 3 33488896 65536 16198560.82 12255232 2204740 3009 6 968.27 809
56 8388608 65536 16384 47563 344469 4923 6 1 2.40 2 144203086786 125829120 63935 29291709.69 22982481 1938214 1792 4 393.71 304 41982 16 1 8.53 8 1938214 2241 2 883.42 931 17 1 4.13 3 26673152 65536 14181753.19 11796480 2200358 2369 12 965.07 1020
57 8388608 65536 16384 53892 304015 5007 8 1 2.44 2 144598429711 125829120 75684 28879254.99 22251882 1944250 1792 4 388.31 294 42671 16 1 8.52 8 1944250 2285 2 884.96 905 18 1 4.24 3 26279936 65536 14386452.81 12582912 2206394 2413 2 973.27 1005
58 8388608 65536 16384 36241 452084 5718 8 1 2.79 3 151786858869 134217728 60781 26545445.76 20493900 2053978 1920 4 359.21 273 53055 17 1 9.28 9 2053978 1588 1 543.38 529 17 1 3.27 2 18284544 65536 9356430.46 8388608 2316122 1716 1 603.31 590
61 8388608 65536 16384 15599 1050323 6337 7 2 3.09 3 53746264027 35331770 14332 8481341.96 6954656 559888 428 1 88.35 72 22405 6 2 3.54 3 559888 440 2 137.94 127 6 1 1.72 1 7602176 65536 4143734.26 3932160 822032 568 2 202.52 217
62 8388608 65536 16384 13565 1207814 9841 9 2 4.81 5 74731556661 36928308 12284 7593898.65 6742215 880512 460 2 89.47 80 45518 6 3 4.63 5 880512 519 17 214.97 213 9 1 2.34 2 6684672 65536 3853700.27 3801088 1142656 561 21 278.97 289
63 8388608 65536 16384 12292 1332899 9612 10 2 4.69 5 66697138341 27962025 13640 6938944.90 5592405 758566 336 2 78.92 68 41682 5 1 4.34 5 758566 563 1 185.20 165 7 1 2.06 2 5898240 65536 3306636.21 3080192 1020735 690 40 249.14 237
64 8388608 65536 4096 61273 66848 867 5 1 1.69 2 33912575792 112850878 134988 39114850.97 39667507 451922 1586 6 521.25 512 7009 14 1 8.08 8 451922 2524 1 709.45 507 15 1 3.72 3 39845888 65536 18009626.92 13828096 517458 2652 8 725.75 496
65 8388608 65536 4096 50298 81434 848 5 1 1.66 2 33795819506 113436848 171585 39853560.74 41732844 450152 1599 5 530.84 512 6874 14 1 8.11 8 450177 2562 1 664.96 493 15 1 3.51 2 39387136 65536 17269355.53 12648448 515713 2690 8 709.37 519
66 8388608 65536 4096 57124 71703 847 4 1 1.65 2 33819335606 109051904 132846 39928377.34 39779456 450510 1536 5 531.89 512 6782 14 1 8.01 8 450535 2317 2 652.95 457 15 1 3.42 2 39387136 65536 17063365.62 11993088 516071 2445 4 712.81 512
67 8388608 65536 4096 44224 92619 1019 5 1 1.99 2 33765072882 109051904 87684 33135498.41 28497882 449674 1536 5 441.29 376 8121 14 1 7.97 8 449699 2348 1 569.24 418 16 1 3.47 2 30277632 65536 14423239.03 10289152 515235 2476 1 629.10 477
68 8388608 65536 4096 45821 89391 1040 5 1 2.03 2 33767652051 109051904 87378 32468896.20 28535856 449710 1536 5 432.41 377 8387 14 1 8.06 8 449735 2077 3 574.37 444 16 1 3.59 2 30212096 65536 14455120.66 10485760 515246 2205 3 637.68 481
69 8388608 65536 4096 45155 90709 1008 5 1 1.97 2 33707687927 107696017 89394 33440166.59 30172167 448798 1512 3 445.24 392 8061 14 1 8.00 8 448823 2148 1 555.47 384 14 1 3.47 2 30867456 65536 14516534.46 9830400 514359 2276 1 619.71 448
70 8388608 65536 4096 36106 113443 1339 7 1 2.62 3 33618216495 117440512 59562 25106957.80 18861956 447442 1664 4 334.16 246 10694 14 1 7.99 8 447467 1533 4 482.70 389 15 1 3.55 2 20840448 65536 11154122.83 8454144 513003 1661 4 547.50 455
71 8388608 65536 4096 42193 97077 1414 8 1 2.76 3 33944320308 109051904 55062 24005884.23 17511444 452434 1536 3 319.97 231 11294 14 1 7.99 8 452459 1592 2 469.36 365 15 1 3.66 3 19267584 65536 11014173.24 9633792 517970 1720 2 532.34 415
72 8388608 65536 4096 40441 101283 1411 7 1 2.76 3 33988012448 109051904 81180 24087889.76 17987192 453074 1536 4 321.10 240 11203 14 1 7.94 8 453099 1428 4 456.75 365 15 1 3.55 3 18874368 65536 10782875.94 9109504 518610 1556 9 519.65 411
73 8388608 65536 8192 60484 135440 1731 4 1 1.69 2 69685358491 125829120 145705 40257283.93 39549265 932234 1792 5 538.55 512 14286 15 1 8.25 8 932259 3248 1 853.72 597 20 1 3.85 2 43122688 65536 18782970.89 13172736 1063331 3376 1 868.73 595
74 8388608 65536 8192 83139 98533 1676 5 1 1.64 2 69581618511 125829120 166936 41516478.83 40663777 930668 1792 3 555.29 512 13740 15 1 8.20 8 930693 3168 3 812.12 581 17 1 3.60 2 43253760 65536 18239106.85 12910592 1061765 3296 7 861.12 635
75 8388608 65536 8192 68311 119922 1706 4 1 1.67 2 69797760465 125829120 82440 40913106.95 38995682 933948 1792 3 547.45 512 13881 15 1 8.14 8 933973 3153 12 798.95 560 19 1 3.56 2 42532864 65536 17894823.25 12451840 1065020 3281 20 850.65 626
76 8388608 65536 8192 58849 139203 2127 7 1 2.08 2 69811521471 111156794 61908 32821589.78 28013610 934160 1573 3 439.19 370 17605 15 1 8.28 8 934185 2646 3 735.00 611 19 1 3.96 3 32112640 65536 15726750.25 11796480 1065257 2774 3 802.15 676
77 8388608 65536 8192 48834 167751 2055 5 1 2.01 2 69606707540 124890090 78250 33871877.15 29892240 931034 1778 3 453.06 385 16965 15 1 8.26 8 931059 2630 1 740.11 612 18 1 3.83 3 32440320 65536 15726655.86 12255232 1062131 2758 4 810.79 690
78 8388608 65536 8192 49251 166331 2051 5 1 2.00 2 69763675935 117440512 113141 34014469.01 29908608 933426 1664 5 455.11 392 16946 15 1 8.26 8 933451 2887 1 758.29 632 17 1 3.86 3 33488896 65536 15909450.61 11665408 1064523 3015 2 821.39 682
79 8388608 65536 8192 39740 206139 2678 6 1 2.62 3 69152216774 117440512 55260 25822336.36 20088500 924146 1664 4 345.09 266 21999 15 1 8.21 8 924171 1850 1 675.07 632 20 1 4.09 3 23199744 65536 12875584.97 11141120 1055243 1978 1 757.53 738
80 8388608 65536 8192 46200 177316 2551 7 1 2.49 2 69480628971 125829120 101331 27236624.45 21422520 929132 1792 4 364.22 286 21068 15 1 8.26 8 929157 1794 1 674.77 649 15 1 3.89 3 23527424 65536 12852669.14 11010048 1060229 1922 2 755.69 756
81 8388608 65536 8192 43717 187387 2514 6 1 2.46 2 68334356334 110956062 64325 27181525.99 21074443 911608 1560 4 362.61 276 20585 15 1 8.19 8 911633 1993 2 918.98 1000 16 1 4.62 4 26804224 65536 15341957.00 14352384 1042705 2121 115 1008.42 1111
82 8388608 65536 16384 83909 195259 3177 7 1 1.55 1 143847764031 125829120 109296 45277860.88 42929934 1932808 1792 3 608.38 567 26853 16 1 8.45 8 1932808 4478 5 1288.54 896 20 1 4.41 3 56426496 65536 23612668.13 15859712 2194952 4606 13 1002.72 461
83 8388608 65536 16384 83640 195887 3306 5 1 1.61 1 144096964882 125829120 124460 43586498.75 41943040 1936608 1792 3 585.79 539 28005 16 1 8.47 8 1936608 4191 1 1072.91 711 20 1 4.33 3 51445760 65536 22269041.64 15794176 2198752 4319 2 978.53 557
84 8388608 65536 16384 76268 214821 3514 5 1 1.72 2 144555517528 134217728 171632 41137028.32 39361920 1943594 1920 4 553.10 512 30010 16 1 8.54 8 1943594 4089 2 964.08 703 20 1 4.04 3 44433408 65536 19473965.45 13828096 2205738 4217 2 984.70 682
85 8388608 65536 16384 60015 272998 4074 6 1 1.99 2 144276615050 134217728 83885 35413994.86 30064768 1939358 1920 4 476.03 387 34734 16 1 8.53 8 1939358 2916 1 910.92 761 18 1 4.01 3 34799616 65536 16662159.03 12713984 2201502 3044 5 958.42 778
86 8388608 65536 16384 53210 307912 4320 6 1 2.11 2 144702906098 134217728 77815 33496043.08 27733764 1945842 1920 3 450.43 370 36846 16 1 8.53 8 1945842 3014 1 897.11 791 19 1 4.05 3 32374784 65536 15917123.58 12255232 2207986 3142 8 965.87 843
87 8388608 65536 16384 56639 289270 4177 6 1 2.04 2 144394499926 129526608 81440 34568948.99 30101256 1941132 1845 4 464.72 396 35731 16 1 8.55 8 1941132 3054 1 898.67 798 19 1 4.00 3 33816576 65536 16179460.70 12255232 2203276 3182 12 965.93 850
88 8388608 65536 16384 53585 305757 4813 7 1 2.35 2 144096206694 134217728 64925 29938958.38 23410062 1936624 1920 4 402.37 308 40962 16 1 8.51 8 1936624 2544 2 872.35 888 17 1 4.03 3 27066368 65536 14164795.01 11534336 2198768 2672 6 953.09 982
90 8388608 65536 16384 51613 317439 4923 7 1 2.40 2 144089514078 125829120 63450 29268639.87 22682180 1936540 1792 4 393.37 297 41861 16 1 8.50 8 1936540 2338 1 868.01 901 17 1 4.11 3 26411008 65536 14155904.77 11993088 2198709 2466 1 962.24 1001
