testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
10 8388608 65536 1024 5637 181656 1850 19 9 14.45 15 3966703186 4660335 441505 2144163.88 2097150 43894 56 12 23.73 20 6876 5 1 3.72 3 43919 141 39 85.61 86 8 1 2.43 1 6029312 393216 1397869.43 786432 60303 246 39 117.55 94
11 8388608 65536 2048 22167 92389 1870 14 1 7.30 8 11473190948 58720256 1797558 6135396.23 5242880 142272 768 14 76.08 64 9901 9 2 5.29 5 142272 840 16 278.42 243 8 1 3.58 3 28770304 589824 4151799.29 3145728 175065 1096 16 341.92 256
12 8388608 65536 2048 28078 72939 996 9 1 3.89 4 11676620928 67108864 2097152 11723514.99 8388604 145394 896 16 145.98 100 5308 9 2 5.33 5 145394 1411 16 340.50 267 8 1 3.28 2 34209792 917504 7225262.89 5570560 178187 1411 22 357.09 277
13 8388608 65536 2048 23277 87983 1299 12 1 5.07 5 11668604567 58720256 2796200 8982759.48 6990505 145278 768 26 111.84 88 7211 9 2 5.55 6 145278 1176 13 316.51 269 8 1 3.79 3 30408704 720896 6134817.38 4915200 178046 1176 13 371.70 349
14 8388608 65536 2048 19604 104468 1748 15 1 6.83 8 11388741674 58720256 699050 6515298.44 5592402 140998 768 11 80.66 70 9382 9 1 5.37 5 140998 744 11 282.00 267 8 1 3.71 3 23724032 524288 4508285.26 3538944 173791 872 14 342.78 341
15 8388608 65536 2048 9580 213778 2048 13 2 8.00 8 3201951700 12582912 1290554 1563452.98 4194304 81538 160 10 39.81 48 7178 6 2 3.50 4 81538 262 89 159.25 160 8 1 2.56 2 13369344 589824 2668741.72 2097152 114331 368 95 222.87 226
16 8388608 65536 256 6287 40718 435 21 7 13.59 14 1145155976 5592402 1198371 2632542.47 2581108 13336 70 12 30.66 32 1864 6 3 4.29 4 13336 236 6 62.91 31 8 1 3.32 2 7405568 393216 2036405.62 1310720 17432 364 6 82.23 31
17 8388608 65536 256 2929 87401 801 37 18 25.03 24 1082380459 2796198 226719 1351286.47 1398100 12328 35 5 15.39 16 3259 6 1 4.07 4 12353 122 3 45.75 40 8 1 3.23 2 3211264 196608 1067820.70 786432 16449 250 3 60.92 40
18 8388608 65536 256 4470 57270 608 24 14 19.00 19 1094001007 2995930 699050 1799343.76 1766020 12534 36 6 20.62 21 2478 6 2 4.08 4 12559 161 5 54.84 41 8 1 3.19 2 4521984 327680 1404463.51 1048576 16655 289 5 72.73 41
19 8388608 65536 512 9962 51395 653 17 4 10.20 10 2458274717 12582912 524288 3764586.09 3495250 29296 160 8 44.86 42 2928 7 1 4.48 4 29321 461 8 120.66 82 8 1 3.32 2 11730944 458752 2782348.32 1966080 37513 717 8 154.37 82
20 8388608 65536 512 13482 37976 680 22 4 10.62 9 2452615461 10485760 381300 3606787.44 3226385 29196 128 7 42.94 36 2998 7 1 4.41 4 29221 485 6 124.88 87 8 1 3.38 2 13172736 327680 2759301.77 1900544 37413 741 6 159.88 87
21 8388608 65536 512 9783 52335 755 25 4 11.80 11 2391092918 12582912 335544 3167010.49 2796200 28250 160 6 37.42 32 3284 7 1 4.35 4 28275 512 5 110.88 79 8 1 3.47 3 10158080 327680 2521924.93 1703936 36467 768 5 143.01 79
22 8388608 65536 1024 19250 53194 867 13 1 6.77 8 4869217961 50331648 1290554 5616168.35 4194304 57898 640 10 66.78 52 3827 7 2 4.41 4 57923 929 11 205.40 146 8 1 3.54 3 20709376 589824 4503372.02 3276800 74307 1441 11 263.50 146
23 8388608 65536 1024 24046 42585 827 15 1 6.46 7 4821127119 50331648 559240 5829657.94 4793488 57166 640 9 69.12 56 3612 6 1 4.37 4 57191 1047 8 205.72 140 8 1 3.36 2 19529728 524288 4488056.61 3080192 73575 1559 8 264.66 140
24 8388608 65536 1024 26944 38004 833 17 1 6.51 7 4812303709 50331648 559240 5777075.28 4660335 57024 640 8 68.46 54 3610 6 1 4.33 4 57049 985 13 208.97 142 8 1 3.46 2 28508160 458752 4612527.98 3145728 73433 1497 13 268.99 142
25 8388608 65536 2048 29743 68856 1008 10 1 3.94 4 10400287708 58720256 1677720 10317745.74 6990505 125920 768 13 124.92 84 4693 8 2 4.66 5 125945 1726 13 334.07 250 8 1 3.05 2 38600704 786432 6766282.87 4194304 158713 2750 13 420.99 250
26 8388608 65536 2048 24494 83612 965 10 1 3.77 3 10345961627 58720256 932067 10721203.76 6710884 125078 768 14 129.61 80 4466 8 1 4.63 5 125103 1604 16 346.55 251 8 1 2.98 2 34471936 786432 6905604.44 4194304 157871 2628 16 437.32 251
27 8388608 65536 2048 28494 71874 967 12 1 3.78 3 10245263213 58720256 932067 10594894.74 6710884 123542 768 11 127.76 78 4423 8 1 4.57 5 123542 1943 14 343.17 245 8 1 3.01 2 38404096 655360 6978155.42 4194304 156335 2967 14 433.06 245
28 8388608 65536 512 10522 48659 807 21 5 12.61 12 2506776586 8388605 399457 3106290.69 2796200 30024 104 7 37.20 33 3688 7 1 4.57 5 30049 393 6 112.97 77 8 1 3.91 3 8847360 393216 2653097.22 2097152 38241 521 6 143.76 83
29 8388608 65536 512 10155 50418 808 28 3 12.62 13 2431290570 13981010 299593 3009022.98 2796200 28870 172 6 35.73 32 3586 6 1 4.44 4 28895 445 5 107.02 59 8 1 3.78 3 9895936 262144 2562125.77 1900544 37087 573 5 137.36 59
30 8388608 65536 512 16830 30421 831 27 1 12.98 13 2307334892 41943040 310689 2776576.28 2236960 26952 512 6 32.43 24 3529 6 1 4.25 4 26977 481 5 115.29 74 8 1 3.77 3 14811136 262144 2462681.67 1638400 35169 609 5 150.29 76
31 8388608 65536 512 5444 94048 963 25 10 15.05 15 2209960152 4194300 671088 2294870.36 2236960 25420 52 5 26.40 24 3957 6 2 4.11 4 25445 187 7 67.67 48 8 1 3.25 2 5963776 327680 1807051.71 1245184 33637 315 7 89.46 48
32 8388608 65536 512 6439 79515 804 19 8 12.56 12 2222787900 5592402 1324515 2764661.57 2621440 25678 70 12 31.94 30 3344 6 3 4.16 4 25703 248 7 85.11 43 8 1 3.67 3 6815744 393216 2439235.52 1703936 33895 376 7 112.24 43
33 8388608 65536 512 3226 158710 1534 30 17 23.97 24 2244041312 2467235 279620 1462869.17 1613190 25714 32 8 16.76 20 6426 5 1 4.19 5 25739 182 4 63.40 58 8 1 3.51 3 3473408 262144 1212916.82 917504 33931 310 4 83.57 58
34 8388608 65536 1024 18386 55694 1121 16 1 8.76 9 4886576218 41943040 1048576 4359122.41 4194300 58140 512 8 51.86 48 5023 6 2 4.48 4 58165 642 9 180.08 133 8 1 3.67 3 18874368 524288 3567571.12 2818048 74524 898 9 231.44 133
35 8388608 65536 1024 13527 75700 1133 22 1 8.85 9 4857942277 25165824 762600 4287680.74 4194300 57710 256 6 50.94 48 5050 7 2 4.46 4 57735 634 7 175.49 131 8 1 3.69 3 16842752 393216 3549579.23 2621440 74119 890 7 225.29 131
36 8388608 65536 1024 16871 60695 1139 18 1 8.90 8 5059379459 41943040 493447 4441948.60 4194300 60776 512 7 53.36 48 5282 7 1 4.64 5 60801 697 8 198.05 172 8 1 3.81 3 20709376 458752 3645823.91 2883584 77185 953 8 251.42 173
37 8388608 65536 2048 23426 87424 1303 11 1 5.09 5 10636338636 58720256 1398101 8162961.35 6291456 129508 768 12 99.39 80 6444 8 1 4.95 5 129508 1572 13 319.77 269 8 1 3.43 2 25690112 786432 5662896.66 3997696 162301 2084 13 399.76 267
38 8388608 65536 2048 22684 90283 1374 13 1 5.37 6 10561173338 58720256 838860 7686443.48 5991860 128354 768 12 93.42 76 6710 8 1 4.88 5 128354 1236 11 304.16 243 8 1 3.53 3 23461888 589824 5548760.58 4194304 161147 1748 11 380.96 243
39 8388608 65536 2048 23283 87961 1352 12 1 5.28 5 10482667497 58720256 838860 7753452.29 5991860 127166 768 10 94.06 72 6540 8 1 4.84 5 127166 1361 11 304.95 230 8 1 3.55 2 26345472 655360 5684075.18 4194304 159959 1873 11 382.68 230
40 8388608 65536 1024 19385 52824 1009 15 1 7.88 8 5499384001 50331648 1290554 5450331.02 5242880 67516 640 10 66.91 64 5061 8 2 5.02 5 67541 643 10 211.07 194 8 1 4.01 3 20250624 524288 4356949.60 3670016 83925 771 10 261.45 230
41 8388608 65536 1024 17085 59935 929 14 1 7.26 8 4996891726 41943040 599186 5378785.50 4194304 59822 512 9 64.39 48 4232 7 1 4.56 5 59847 1072 9 224.99 153 8 1 4.03 3 22282240 589824 4760949.87 3866624 76231 1200 9 285.51 222
42 8388608 65536 1024 20238 50597 920 15 1 7.19 8 4963382982 50331648 838860 5394981.50 4793488 59326 640 9 64.48 57 4203 7 1 4.57 5 59351 1033 9 219.82 157 8 1 4.10 3 17498112 524288 4843840.00 4063232 75735 1161 9 273.41 212
43 8388608 65536 1024 15548 65860 1254 18 2 9.80 9 5506545212 20971520 1118480 4391184.38 4194304 67608 256 9 53.91 54 6318 8 2 5.04 5 67633 637 7 198.34 198 8 1 4.05 3 11730944 458752 3530788.78 2883584 84017 765 7 246.38 242
44 8388608 65536 1024 15578 65733 1271 21 3 9.93 10 5335934712 22369616 399457 4198217.71 3813000 65016 301 10 51.15 48 6171 8 1 4.86 5 65041 564 6 183.21 159 8 1 3.92 3 15597568 393216 3384917.77 2752512 81425 692 6 229.37 181
45 8388608 65536 1024 16523 61974 1290 22 1 10.08 9 4863364983 25165824 381300 3770050.37 3355440 57766 320 7 44.78 39 5703 7 1 4.42 4 57791 669 6 170.98 92 8 1 3.99 3 16252928 327680 3403007.28 2555904 74175 797 6 219.45 107
46 8388608 65536 1024 7655 133768 1509 21 2 11.79 12 4500470057 20971520 1198371 2982418.86 2796200 52172 256 12 34.57 33 6354 6 3 4.21 4 52197 274 6 106.74 113 8 1 3.61 3 9437184 393216 2552776.15 1966080 68581 391 6 140.25 117
47 8388608 65536 1024 4787 213912 2072 28 10 16.19 15 4140169819 5033160 299593 1998151.46 1906500 46492 65 7 22.44 21 8077 6 1 3.90 4 46517 189 14 90.68 85 8 1 3.20 2 5963776 262144 1630645.64 1179648 62901 317 14 122.61 85
48 8388608 65536 1024 5239 195457 1851 23 11 14.46 14 4284110001 4194300 838860 2314484.06 2396744 48726 55 7 26.32 27 7427 6 2 4.01 4 48751 234 7 99.29 104 8 1 3.41 2 5570560 327680 1958260.19 1310720 65135 362 7 132.66 104
49 8388608 65536 2048 26285 77915 1955 17 1 7.64 8 11177082823 50331648 838860 5717177.91 5033163 137734 640 9 70.45 64 10146 9 1 5.19 5 137734 1050 13 269.01 229 8 1 3.55 3 21954560 458752 3908366.24 3014656 170527 1306 13 332.41 235
50 8388608 65536 2048 21880 93601 1974 17 1 7.71 8 11117627609 50331648 493447 5632030.20 4793488 136836 640 8 69.32 60 10042 9 1 5.09 5 136836 801 18 267.78 238 8 1 3.52 3 20774912 458752 3894592.76 3014656 169629 1057 18 331.31 240
51 8388608 65536 2048 18368 111498 2033 17 1 7.94 8 10691656412 50331648 493447 5259053.82 4660335 130320 640 8 64.10 56 9952 9 1 4.90 5 130320 952 9 261.69 198 8 1 3.78 3 16449536 458752 4060841.63 3145728 163113 1208 9 326.88 198
52 8388608 65536 2048 27978 73200 1011 9 1 3.95 3 10437816820 58720256 1398101 10324250.07 6291456 126480 768 14 125.10 80 4732 8 1 4.68 5 126480 1765 16 376.43 267 8 1 3.45 2 37748736 917504 7612309.94 6225920 159248 1893 16 444.83 351
53 8388608 65536 2048 30896 66286 1021 13 1 3.99 3 10482249153 58720256 1048576 10266649.51 6990505 127154 768 14 124.54 80 4930 8 1 4.83 5 127154 2141 10 373.98 271 8 1 3.57 3 37683200 589824 7587596.61 5963776 159947 2269 10 445.53 341
54 8388608 65536 2048 31067 65922 1009 11 1 3.94 4 10490930140 67108864 932067 10397353.95 6291456 127290 896 16 126.15 76 4739 8 1 4.70 5 127290 2110 11 384.56 307 8 1 3.44 2 37093376 720896 7612163.34 6291456 160083 2238 11 449.67 353
55 8388608 65536 2048 24590 83285 1540 14 1 6.02 7 11079028393 50331648 838860 7194174.28 5991860 136258 640 14 88.48 72 7838 8 1 5.09 5 136258 1137 9 320.61 260 8 1 4.10 3 26542080 589824 5796592.33 4915200 169051 1265 9 383.34 345
56 8388608 65536 2048 22054 92862 1406 15 1 5.49 6 10504745192 50331648 762600 7471369.27 5991860 127514 640 13 90.69 72 6894 8 1 4.90 5 127514 1421 9 352.25 273 8 1 4.36 4 27262976 589824 6644048.80 5898240 160307 1549 9 422.97 348
57 8388608 65536 2048 26861 76244 1468 13 1 5.73 6 10585109551 58720256 699050 7210565.09 5592402 128712 768 12 87.68 64 7008 8 1 4.77 5 128712 1379 11 346.93 298 8 1 4.19 4 23592960 589824 6325144.56 5701632 161505 1507 11 425.01 380
58 8388608 65536 2048 17059 120053 2247 17 1 8.78 9 11107404653 41943040 762600 4943215.24 4575600 136662 512 8 60.82 56 11488 9 1 5.11 5 136662 668 19 267.96 260 8 1 4.09 4 16777216 458752 3955740.82 3407872 169455 796 19 331.61 327
59 8388608 65536 2048 22592 90651 2071 18 1 8.09 8 10751047660 58720256 466033 5191234.99 4660335 131234 768 8 63.37 56 10099 8 1 4.88 5 131234 821 9 275.12 284 8 1 4.05 3 23068672 458752 4307829.69 3670016 164027 837 10 342.44 353
60 8388608 65536 2048 16621 123217 2100 19 1 8.20 8 10215748999 41943040 466033 4864642.38 4194304 123058 512 7 58.60 52 9779 8 1 4.66 5 123058 865 7 281.60 197 8 1 4.45 4 17432576 458752 4644025.80 4194304 155851 993 7 355.82 317
61 8388608 65536 2048 8943 229005 2466 20 3 9.63 8 8011802729 13981010 838860 3248906.22 3145728 89248 168 7 36.19 32 9275 6 2 3.76 4 89248 288 79 174.31 173 8 1 3.37 3 11599872 393216 2903573.19 2097152 122041 389 83 237.90 240
62 8388608 65536 2048 7284 281164 2648 16 7 10.34 10 8495569097 6291456 1572864 3208296.49 3050400 96668 80 16 36.51 33 10535 6 3 3.98 4 96668 314 86 188.80 187 8 1 4.29 4 8257536 524288 3455282.16 3342336 129461 442 86 252.36 244
63 8388608 65536 2048 6618 309459 3025 18 7 11.82 11 7333206322 5991860 466033 2424200.44 2516580 78626 72 14 25.99 26 10523 5 1 3.48 3 78626 257 58 153.57 150 8 1 2.90 2 7929856 458752 2014992.32 1441792 111419 385 58 217.19 204
64 8388608 65536 512 27909 18345 215 8 1 3.36 2 2279004691 50331648 1198372 10600021.82 5991860 26584 640 16 123.65 72 910 6 1 4.23 4 26584 928 18 233.19 185 8 1 2.99 2 30801920 1048576 7496973.47 4784128 34776 1056 18 282.73 226
65 8388608 65536 512 22862 22395 217 7 1 3.39 1 2236881878 50331648 1198372 10308211.42 5991860 25934 640 18 119.51 64 891 6 1 4.11 4 25934 1180 18 259.34 170 8 1 3.04 2 34734080 1179648 7633042.78 6356992 34126 1308 18 307.44 256
66 8388608 65536 512 24116 21230 220 7 1 3.44 1 2242354432 50331648 1198372 10192520.15 5991860 26018 640 18 118.26 72 923 6 1 4.20 4 26018 1051 18 230.25 150 8 1 2.81 2 27721728 1179648 6835324.88 4194304 34210 1179 18 271.51 171
67 8388608 65536 512 25477 20096 374 11 1 5.84 8 2332188933 50331648 1048576 6235799.29 4194304 27394 640 16 73.25 48 1604 6 1 4.29 4 27394 835 12 175.60 128 8 1 3.29 2 23461888 720896 4779024.79 3145728 35586 963 12 221.03 166
68 8388608 65536 512 18404 27820 377 11 1 5.89 7 2359663069 41943040 762600 6259053.23 5242880 27802 512 15 73.75 64 1655 6 1 4.39 4 27827 779 11 171.77 106 8 1 3.35 2 19267584 720896 4775106.85 3145728 36019 907 11 215.68 144
69 8388608 65536 512 18601 27525 384 13 1 6.00 7 2325519992 50331648 932067 6056041.65 5242880 27286 640 16 71.06 63 1673 6 1 4.36 4 27311 879 9 167.55 107 8 1 3.39 2 22937600 589824 4706652.24 3145728 35503 1007 9 212.59 144
70 8388608 65536 512 17605 29082 588 16 1 9.19 9 2329173018 20971520 524288 3961178.60 3728268 27328 256 9 46.48 42 2524 6 1 4.29 4 27353 567 8 140.27 103 8 1 3.88 3 15794176 524288 3575789.12 2752512 35545 695 8 179.52 112
71 8388608 65536 512 11104 46109 618 16 1 9.66 9 2364471545 25165824 524288 3826005.74 3355440 27854 320 8 45.07 40 2704 6 1 4.38 4 27879 558 8 141.52 107 8 1 3.98 3 11403264 524288 3479102.59 2752512 36071 686 8 181.26 128
72 8388608 65536 512 11941 42877 597 17 1 9.33 9 2382427707 16777212 493447 3990666.18 3495250 28126 215 8 47.11 44 2630 6 1 4.41 4 28151 597 7 142.18 107 8 1 3.85 3 11075584 458752 3479731.65 2555904 36343 725 7 179.92 129
73 8388608 65536 1024 31128 32896 377 7 1 2.95 1 4840066394 50331648 1198372 12838372.40 6990505 57470 640 18 152.44 88 1700 7 1 4.51 5 57495 1206 18 310.78 252 8 1 3.09 2 35717120 1179648 8784202.80 8060928 73879 1334 18 362.15 277
74 8388608 65536 1024 26430 38743 383 7 1 2.99 1 4814581052 50331648 1198372 12570707.71 7190232 57078 640 18 149.03 90 1746 7 1 4.56 5 57103 1308 18 313.75 225 8 1 3.08 2 34275328 1179648 8506017.02 6225920 73487 1436 18 373.03 263
75 8388608 65536 1024 28236 36265 382 7 1 2.98 1 4827723180 58720256 1198372 12638018.80 7190232 57276 768 18 149.94 90 1728 7 1 4.52 5 57301 1381 18 301.58 175 8 1 3.04 2 34930688 1179648 8498911.55 6815744 73685 1509 18 354.25 256
76 8388608 65536 1024 23094 44340 641 10 1 5.01 6 4914851198 58720256 1048576 7667474.57 5242880 58600 768 13 91.42 64 2843 7 1 4.44 4 58625 1076 12 246.32 196 8 1 3.43 2 32505856 786432 5927806.30 4194304 75009 1204 13 302.46 227
77 8388608 65536 1024 21348 47967 650 11 1 5.08 6 4883685049 50331648 1048576 7513361.61 5592404 58118 640 16 89.41 64 2957 7 1 4.55 5 58143 989 11 238.29 166 8 1 3.54 3 25231360 720896 5840386.45 4194304 74527 1117 11 300.51 230
78 8388608 65536 1024 21126 48471 637 15 1 4.98 5 4914638267 50331648 1048576 7715287.70 5991860 58594 640 16 91.98 72 2924 7 1 4.59 5 58619 1062 8 241.23 162 8 1 3.50 3 27066368 524288 5877701.21 4194304 75003 1190 9 298.82 236
79 8388608 65536 1024 20683 49509 953 17 1 7.45 8 5065288880 50331648 493447 5315098.51 4194304 60868 640 9 63.87 52 4385 7 1 4.60 5 60893 849 9 217.47 171 8 1 4.03 3 20971520 458752 4649023.94 3932160 77277 977 9 273.06 203
80 8388608 65536 1024 17321 59118 919 15 1 7.18 8 5007248248 41943040 559240 5448583.51 4660335 59990 512 9 65.28 56 4239 7 1 4.61 5 60015 1018 8 225.62 169 8 1 4.06 3 17760256 524288 4794297.38 3866624 76399 1146 8 278.83 208
81 8388608 65536 1024 19119 53559 944 14 1 7.38 8 4973139594 50331648 932067 5268156.35 4660335 59480 640 9 63.01 56 4328 7 1 4.58 5 59505 1070 9 212.52 148 8 1 4.16 4 19529728 589824 4773163.32 3866624 75889 1198 9 267.21 201
82 8388608 65536 2048 39590 51730 622 7 1 2.43 1 6197622597 67108864 1398101 9964023.47 10066326 127330 896 18 204.71 125 3018 8 1 4.85 5 127330 2038 18 437.56 320 8 1 2.94 2 43974656 1179648 10236275.64 8388608 160123 2166 18 491.17 384
83 8388608 65536 2048 38598 53059 627 8 1 2.45 1 6069416710 67108864 1398101 9680090.45 10066326 125380 896 18 199.97 125 3028 8 1 4.83 5 125380 2663 16 436.86 309 8 1 3.06 2 42729472 1048576 10458513.95 8388608 158173 2791 16 482.23 338
84 8388608 65536 2048 39664 51633 617 7 1 2.41 1 6216157453 58720256 1398101 10074809.49 8388608 127618 768 18 206.84 110 2973 8 1 4.82 5 127618 2159 18 447.78 298 8 1 3.00 2 43188224 1179648 10606515.54 8388608 160411 2287 18 501.28 382
85 8388608 65536 2048 29250 70017 1020 10 1 3.98 3 10386300042 58720256 838860 10182647.10 5991860 125694 768 14 123.23 76 4787 8 1 4.69 5 125694 1783 14 359.13 278 8 1 3.40 2 34734080 786432 7375685.82 5373952 158462 1911 14 435.34 339
86 8388608 65536 2048 31480 65057 999 11 1 3.90 3 10467412215 58720256 1048576 10477890.11 6990505 126934 768 16 127.06 88 4852 8 1 4.86 5 126934 1737 16 361.64 274 8 1 3.50 3 36831232 720896 7545948.29 5439488 159727 1865 16 434.04 332
87 8388608 65536 2048 26322 77805 1028 14 1 4.02 4 10496097029 67108864 1048576 10210211.12 5991860 127358 896 13 123.89 76 4815 8 1 4.68 5 127358 1668 9 373.48 275 8 1 3.50 3 34734080 589824 7626466.23 5898240 160126 1796 9 438.70 326
88 8388608 65536 2048 23796 86064 1425 13 1 5.57 6 10482508152 50331648 838860 7356146.07 5242880 127154 640 10 89.23 64 6774 8 1 4.75 5 127154 1434 13 354.19 294 8 1 4.20 4 26869760 589824 6498959.56 5701632 159947 1562 13 431.12 369
89 8388608 65536 2048 23997 85344 1471 13 1 5.75 6 10498587466 58720256 1198372 7137041.11 5991860 127402 768 11 86.61 72 7202 8 1 4.90 5 127402 1434 10 340.65 276 8 1 4.26 4 23855104 589824 6215282.05 5570560 160195 1562 10 416.09 360
90 8388608 65536 2048 24164 84754 1442 14 1 5.63 6 10584412807 58720256 599186 7340092.10 5592404 128716 768 13 89.26 70 6863 8 1 4.76 5 128716 1231 9 348.82 285 8 1 4.07 3 30212096 589824 6272032.17 5439488 161509 1359 9 421.69 380
