testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
12 8388608 65536 16384 67427 242988 19864 38 1 9.70 7 156776806856 134217728 453438 7892509.41 4415050 2130028 1920 4 107.23 60 168981 17 2 8.51 8 2130028 2945 3 588.08 414 32 1 10.41 6 77004800 196608 9661267.28 6094848 2392172 2945 5 587.47 389
13 8388608 65536 16384 58054 282220 30186 42 1 14.74 13 156473840462 125829120 289262 5183656.01 3355440 2125270 1792 3 70.41 45 256242 17 1 8.49 8 2125270 2135 3 559.58 456 32 1 12.87 10 55967744 196608 7856073.70 5832704 2387439 2263 3 592.12 474
14 8388608 65536 16384 47391 345719 36140 50 1 17.65 15 156339324933 125829120 171196 4325935.94 2581104 2123004 1792 3 58.74 35 298265 17 1 8.25 8 2123004 2087 2 529.82 436 32 1 12.42 9 54198272 131072 6507079.32 4259840 2385148 2087 3 589.65 496
15 8388608 65536 16384 8722 1878468 65536 50 4 32.00 32 66864255812 8388608 335544 1020267.58 1048576 755832 96 3 11.53 12 255304 6 2 3.90 4 755832 251 102 184.53 185 32 1 7.36 5 12386304 131072 1922706.64 1310720 1017976 362 133 248.53 241
16 8388608 65536 2048 4454 459811 12215 50 39 47.71 48 9236824168 1290552 167772 756187.00 713924 106710 15 3 8.74 9 52600 6 1 4.31 4 106710 171 2 44.35 28 32 1 5.23 3 6029312 131072 908179.85 589824 139478 299 2 57.97 28
17 8388608 65536 2048 6232 328626 10225 50 21 39.94 41 10511338766 2396742 335544 1028003.79 998640 126976 30 3 12.42 12 50014 6 2 4.89 5 126976 223 2 58.19 32 32 1 6.36 4 8519680 131072 1330239.24 786432 159744 344 2 73.21 32
18 8388608 65536 2048 8704 235294 7870 47 9 30.74 33 13262595288 5592402 780332 1685209.06 1545264 168884 75 9 21.46 18 48909 7 4 6.21 6 168909 373 2 86.98 43 32 1 6.81 3 11599872 131072 1840337.76 917504 201677 501 2 103.85 43
19 8388608 65536 4096 44958 91107 9852 50 1 19.24 18 35326262936 109051904 167772 3585694.57 2314096 473200 1536 3 48.03 30 71662 15 1 7.27 7 473225 1697 2 315.90 232 32 1 11.02 7 40042496 131072 5430949.47 3145728 538761 1953 2 359.65 256
20 8388608 65536 4096 38489 106420 9658 50 1 18.86 17 35115690518 125829120 174762 3635917.43 2348808 470014 1792 2 48.67 30 70690 15 1 7.32 7 470039 1722 2 292.49 196 32 1 10.29 6 34144256 131072 5111082.69 2686976 535575 1722 2 333.28 215
21 8388608 65536 4096 84812 48295 6914 47 1 13.50 10 33803863728 125829120 220752 4889190.59 2097150 449900 1792 3 65.07 25 45116 15 1 6.53 6 449925 3169 3 468.67 282 32 1 11.15 7 81592320 131072 8350955.18 4456448 515436 3425 3 537.47 310
22 8388608 65536 8192 80065 102316 12258 49 1 11.97 10 68688375594 117440512 171196 5603554.87 2995930 916748 1664 3 74.79 40 87218 14 1 7.12 7 916773 2749 3 561.40 429 32 1 12.42 9 68288512 131072 9780648.27 6488064 1047845 3261 3 641.67 429
23 8388608 65536 8192 65862 124381 12924 46 1 12.62 11 68904862063 117440512 195083 5331543.03 3090535 920048 1664 3 71.19 42 93725 14 1 7.25 7 920073 2418 3 493.34 356 32 1 11.81 8 54919168 131072 8676936.68 5308416 1051145 2930 3 563.62 356
24 8388608 65536 8192 57403 142710 12773 46 1 12.47 10 68504134814 117440512 182361 5363198.53 3195656 913982 1664 3 71.56 42 93419 14 1 7.31 7 914007 2473 2 496.47 325 32 1 11.77 8 59703296 131072 8629036.03 4915200 1045079 2985 2 567.67 325
25 8388608 65536 16384 196621 83327 13864 43 1 6.77 3 144890714652 134217728 226719 10450859.39 4194297 1948494 1920 3 140.54 55 102581 16 1 7.40 7 1948494 4763 4 828.44 447 32 1 9.89 5 120651776 196608 13962641.86 8323072 2210638 5787 4 939.90 447
26 8388608 65536 16384 69447 235920 17286 39 1 8.44 6 144490307719 134217728 279620 8358805.26 4194302 1942452 1920 4 112.37 56 136816 16 1 7.91 7 1942452 3117 4 730.79 598 32 1 11.14 7 79167488 196608 11769338.83 7077888 2204596 4141 4 829.42 605
27 8388608 65536 16384 93520 175192 16620 40 1 8.12 5 143985216524 125829120 209715 8663370.43 4194302 1934672 1792 4 116.41 55 129984 16 1 7.82 7 1934672 3344 4 746.69 552 32 1 10.89 6 89522176 196608 12062885.08 6619136 2196816 4368 4 847.86 552
28 8388608 65536 4096 39888 102687 10169 48 1 19.86 19 34920792951 83886080 178481 3434043.95 2164800 467078 1152 3 45.93 28 76456 15 1 7.52 7 467103 1515 3 300.39 184 32 1 11.62 8 41091072 131072 5303964.61 2752512 532614 1643 3 342.74 228
29 8388608 65536 4096 43927 93245 9266 50 1 18.10 16 33901803057 109051904 171196 3658731.17 2174823 451514 1536 3 48.73 30 64657 14 1 6.98 6 451539 1525 2 317.09 142 32 1 11.53 7 36831232 131072 6040176.26 3014656 517050 1653 2 362.84 195
30 8388608 65536 4096 55863 73322 7840 50 1 15.31 12 33248394128 100663296 167772 4240866.60 2097152 441608 1408 3 56.33 28 53118 14 1 6.78 6 441633 2673 2 330.56 85 32 1 10.37 6 68222976 131072 6491417.60 2752512 507144 2801 2 379.88 88
31 8388608 65536 4096 9647 424587 16857 47 11 32.92 35 22289658649 3813000 535443 1322279.09 1258290 271988 50 6 16.14 15 87649 6 3 5.20 5 272013 355 2 93.28 34 32 1 7.84 3 12320768 131072 1979061.72 851968 337524 483 2 115.79 34
32 8388608 65536 4096 10762 380598 14693 45 10 28.70 30 26665736035 5872020 1048575 1814859.87 1623600 340500 78 10 23.17 20 91001 7 5 6.19 6 340525 450 3 146.02 41 32 1 11.17 4 15597568 196608 3266630.90 1441792 406036 556 3 174.19 41
33 8388608 65536 4096 5398 758799 25252 50 40 49.32 50 19733233612 1048575 167772 781452.31 838860 231622 16 4 9.17 8 116028 5 1 4.59 5 231647 289 2 69.15 48 32 1 6.42 3 5505024 131072 1076834.21 589824 297183 417 2 88.71 48
34 8388608 65536 8192 57392 142737 18489 50 1 18.06 17 70697313646 109051904 335544 3823749.99 2287800 947186 1536 3 51.23 30 133809 14 2 7.24 7 947211 1989 2 470.55 416 32 1 13.14 10 47513600 131072 6937435.33 4718592 1078258 1989 2 535.91 493
35 8388608 65536 8192 67226 121857 18311 48 1 17.88 16 71081843663 117440512 349524 3881920.36 2258466 953100 1664 3 52.05 30 133320 15 2 7.28 7 953125 1956 2 481.86 435 32 1 13.08 10 53608448 131072 6969327.73 4718592 1084172 2212 2 548.39 506
36 8388608 65536 8192 58413 140242 16925 50 1 16.53 14 72415452646 125829120 167772 4278608.72 2553054 973526 1792 3 57.52 35 125842 15 1 7.44 7 973551 2219 2 496.96 435 32 1 12.47 9 46006272 131072 7173100.92 4718592 1104598 2475 2 564.15 497
37 8388608 65536 16384 65482 250206 25431 48 1 12.42 10 148066798190 125829120 279620 5822295.55 3454129 1996978 1792 4 78.53 45 203856 16 1 8.02 8 1996978 2794 3 627.39 522 32 1 12.10 8 66912256 131072 8791272.45 5767168 2259122 3306 3 709.75 536
38 8388608 65536 16384 56312 290950 26445 44 1 12.91 11 147140716247 125829120 226719 5564027.84 3262231 1982788 1792 4 74.98 44 214141 16 1 8.10 8 1982788 2550 3 610.28 443 32 1 12.24 9 58982400 196608 8412365.69 5242880 2244932 3062 3 690.96 449
39 8388608 65536 16384 74291 220538 25377 50 1 12.39 10 145584288879 125829120 167772 5736859.71 3355440 1958942 1792 3 77.19 45 203416 16 1 8.02 8 1958942 2671 4 613.51 441 32 1 12.17 9 61276160 131072 8710495.61 5111808 2221111 3183 4 695.40 442
40 8388608 65536 8192 41251 198589 16304 50 1 15.92 14 74653456908 117440512 190650 4578843.04 2995930 1007946 1664 3 61.82 40 130743 16 1 8.02 8 1007971 2113 3 453.84 374 32 1 11.93 9 47448064 131072 6810828.80 4653056 1139018 2241 3 512.84 443
41 8388608 65536 8192 82073 99813 10396 41 1 10.15 7 67756118961 125829120 204600 6517518.18 2796200 902534 1792 3 86.82 36 70011 15 1 6.73 6 902559 3338 3 810.92 518 32 1 13.33 10 92405760 196608 12895184.24 7798784 1033631 3466 3 871.53 576
42 8388608 65536 8192 110014 74463 11121 45 1 10.86 7 67897576645 117440512 186413 6105348.14 2903742 904714 1664 3 81.35 36 77353 15 1 6.96 6 904739 4291 3 561.60 201 32 1 11.86 8 97648640 131072 10408045.28 5505024 1035811 4419 3 628.53 275
43 8388608 65536 8192 37778 216845 19995 50 1 19.53 18 76371868623 125829120 246723 3819548.32 2287800 1033988 1792 3 51.71 30 157028 16 1 7.85 7 1034013 1628 2 445.50 388 32 1 12.88 10 46989312 131072 6262066.12 4390912 1165060 1628 2 494.72 438
44 8388608 65536 8192 45421 180357 18267 50 1 17.84 16 74409044382 117440512 167772 4073413.50 2446675 1004022 1664 3 54.96 32 139677 16 1 7.65 7 1004048 2126 2 442.70 317 32 1 12.33 9 50855936 131072 6565132.86 4128768 1135094 2254 2 500.04 396
45 8388608 65536 8192 72976 112256 14204 50 1 13.87 11 68649052768 109051904 167772 4833078.91 2435400 915968 1536 3 64.49 30 99918 15 1 7.03 6 915994 3280 2 546.86 361 32 1 12.68 9 83820544 131072 8710107.09 5308416 1047066 3408 2 625.11 483
46 8388608 65536 8192 11360 721126 31923 50 4 31.17 33 53787872515 10485760 838860 1684925.37 1613190 687006 132 10 21.52 20 200400 7 5 6.28 6 687032 476 3 180.75 247 32 1 11.86 5 15990784 131072 3172587.72 1441792 818078 604 3 215.28 254
47 8388608 65536 8192 6232 1314505 44447 50 5 43.41 44 35833056316 6710884 167772 806197.41 838860 411156 78 3 9.25 9 186397 6 1 4.19 4 411156 273 8 100.38 81 32 1 7.49 5 7929856 131072 1427183.99 1114112 542253 401 8 132.35 81
48 8388608 65536 8192 6380 1284012 45122 50 5 44.06 45 37431916585 6710884 335544 829571.31 838860 436784 78 3 9.68 9 198229 6 2 4.39 4 436810 326 2 108.52 111 32 1 8.67 6 9109504 131072 1628024.45 1114112 567882 454 2 141.09 111
49 8388608 65536 16384 91800 178474 27405 50 1 13.38 11 154803210133 142606336 209715 5648721.41 2960682 2099566 2048 3 76.61 40 213858 17 1 7.80 7 2099566 3613 3 550.49 354 32 1 10.98 7 86441984 131072 7946248.41 4653056 2361710 3869 3 619.22 373
50 8388608 65536 16384 90760 180520 30237 50 1 14.76 12 153265489327 134217728 167772 5068806.08 2903742 2075842 1920 3 68.65 40 229527 17 1 7.59 7 2075842 3329 3 529.15 405 32 1 11.03 7 67239936 131072 7362914.49 4456448 2337986 3585 3 595.97 477
51 8388608 65536 16384 53348 307115 34122 50 1 16.66 15 149282284624 134217728 167772 4374957.05 2669100 2015078 1920 3 59.06 35 263404 17 1 7.72 7 2015078 2275 3 517.35 428 32 1 12.35 9 57409536 131072 6996063.24 4521984 2277222 2457 3 584.65 496
52 8388608 65536 16384 80235 204200 17849 38 1 8.72 6 143804657579 125829120 226719 8056734.70 4516939 1932052 1792 4 108.24 60 140010 16 1 7.84 7 1932052 3776 4 772.20 526 32 1 11.96 8 98041856 196608 12278441.03 7536640 2194196 3904 4 860.47 620
53 8388608 65536 16384 85588 191428 17780 40 1 8.68 6 144027229300 117440512 299593 8100519.08 4194304 1935472 1664 4 108.86 56 141556 16 1 7.96 8 1935472 3746 3 781.38 548 32 1 12.02 8 87228416 196608 12232236.23 7667712 2197616 3874 4 871.03 652
54 8388608 65536 16384 80324 203973 17654 45 1 8.62 6 143753951738 117440512 186413 8142854.41 4194302 1931260 1664 4 109.40 56 137742 16 1 7.80 7 1931260 3527 3 804.02 580 32 1 11.97 8 86769664 131072 12489633.24 7667712 2193404 3655 3 895.63 680
55 8388608 65536 16384 51878 315817 29029 50 1 14.17 13 148913304924 125829120 190650 5129811.74 3282498 2009918 1792 3 69.24 44 232625 16 1 8.01 8 2009918 2302 3 627.51 535 32 1 13.42 11 54460416 131072 8587188.88 6356992 2272088 2430 3 699.32 615
56 8388608 65536 16384 64474 254117 23170 43 1 11.31 9 143354175937 117440512 199728 6187059.82 3532040 1925000 1664 3 83.08 48 178562 16 1 7.71 7 1925000 3164 3 774.02 645 32 1 13.45 10 77987840 196608 10794699.21 7405568 2187170 3292 3 865.52 749
57 8388608 65536 16384 66024 248152 23459 49 1 11.45 10 143584926981 125829120 171196 6120675.52 3595116 1928550 1792 3 82.21 48 176703 16 1 7.53 7 1928550 2648 2 772.97 727 32 1 13.43 10 64946176 131072 10913475.19 7667712 2190694 2776 2 866.23 838
58 8388608 65536 16384 44774 365926 38455 50 1 18.78 17 152814538514 125829120 199728 3973853.56 2467230 2068996 1792 3 53.80 32 305676 17 1 7.95 7 2068996 1956 3 509.35 447 32 1 12.36 9 52166656 131072 6179411.52 4194304 2331140 2084 3 573.18 516
59 8388608 65536 16384 62294 263010 34594 50 1 16.89 15 148824456199 109051904 167772 4302030.88 2542000 2008172 1536 3 58.05 35 266096 16 1 7.69 7 2008172 2188 2 605.24 551 32 1 13.30 10 76480512 131072 7438627.61 5177344 2270316 2316 2 678.72 629
60 8388608 65536 16384 65048 251875 27284 50 1 13.32 10 143027440127 117440512 167772 5242172.71 2669100 1919700 1664 3 70.36 35 196602 16 1 7.21 7 1919700 3463 3 719.80 644 32 1 13.07 10 85196800 131072 9503412.56 6488064 2181844 3591 3 816.86 770
61 8388608 65536 16384 9783 1674741 71330 50 4 34.83 37 75997708004 8388608 335544 1065438.22 998640 889680 96 3 12.47 12 317480 6 2 4.45 5 889680 454 91 217.21 207 32 1 9.75 7 14221312 131072 2317794.70 1507328 1151824 561 91 281.21 297
62 8388608 65536 16384 13025 1257888 73540 50 2 35.91 36 80722648571 16777216 503316 1097669.96 1048575 958096 192 6 13.03 12 348790 6 3 4.74 5 958096 439 74 233.91 229 32 1 11.95 9 15204352 131072 2740563.70 1966080 1220240 524 74 297.91 305
63 8388608 65536 16384 9456 1732656 78065 50 3 38.12 41 76505788790 8388606 167772 980026.76 953250 893050 86 6 11.44 12 351297 5 1 4.50 5 893050 524 28 218.03 218 32 1 10.56 8 12058624 131072 2275869.35 1835008 1155220 652 28 281.97 284
64 8388608 65536 4096 80521 50868 3422 36 1 6.68 4 33788894865 117440512 254200 9874019.54 4194302 449998 1664 4 131.50 55 23667 14 1 6.92 7 449998 2978 3 510.78 214 32 1 8.43 4 96534528 196608 12036047.12 5963776 515534 3106 3 555.53 259
65 8388608 65536 4096 83572 49011 3416 37 1 6.67 4 33578117232 109051904 270600 9829659.61 4194302 446758 1536 4 130.78 56 24184 14 1 7.08 7 446758 2968 4 480.38 219 32 1 8.27 4 82706432 196608 11474265.07 5570560 512294 3096 4 533.08 278
66 8388608 65536 4096 74412 55044 3555 36 1 6.94 4 33622393244 117440512 239674 9457775.88 3914680 447430 1664 4 125.86 50 24672 14 1 6.94 7 447430 3141 3 502.73 261 32 1 8.48 4 87162880 196608 11563959.08 6356992 512966 3269 3 563.08 320
67 8388608 65536 4096 75501 54250 4394 40 1 8.58 5 33555049457 100663296 209715 7636561.10 3595116 446404 1408 4 101.59 45 30652 14 1 6.98 7 446404 2668 3 450.00 217 32 1 9.16 5 83296256 196608 10031907.52 4784128 511940 2796 3 505.37 275
68 8388608 65536 4096 62049 66012 4500 38 1 8.79 6 33545871705 100663296 262144 7454638.16 3417579 446260 1408 4 99.17 45 31113 14 1 6.91 6 446260 2650 3 446.26 194 32 1 9.07 5 70057984 196608 9784173.03 4521984 511796 2778 3 505.23 271
69 8388608 65536 4096 60946 67207 4271 48 1 8.34 5 33554589594 109051904 174762 7856377.80 3788400 446380 1536 3 104.51 48 29862 14 1 6.99 7 446406 2718 2 445.51 202 32 1 8.89 5 74317824 131072 9990746.57 4718592 511916 2846 2 504.35 264
70 8388608 65536 4096 56065 73058 6493 47 1 12.68 10 33182331767 109051904 178481 5110477.71 2892620 440678 1536 3 67.87 36 44722 14 1 6.89 7 440704 1897 2 357.71 140 32 1 9.81 5 55115776 131072 7281530.04 3145728 506214 2025 2 410.22 153
71 8388608 65536 4096 49567 82635 6705 49 1 13.10 11 33391780536 100663296 171196 4980131.33 2903742 443892 1408 3 66.20 36 46335 14 1 6.91 7 443918 2382 3 358.87 134 32 1 9.93 5 58130432 131072 7158163.98 3145728 509428 2510 3 409.51 142
72 8388608 65536 4096 50996 80320 6698 50 1 13.08 11 33522422345 109051904 167772 5004840.60 2892620 445906 1536 3 66.57 36 47246 14 1 7.05 7 445932 1926 3 352.79 135 32 1 9.97 5 64618496 131072 7074055.73 3080192 511442 2054 3 403.03 144
73 8388608 65536 8192 76784 106688 6227 33 1 6.08 3 69460670874 125829120 270600 11154756.85 5126363 928764 1792 4 149.15 66 45292 15 1 7.27 7 928790 4446 4 694.68 377 32 1 8.98 5 88276992 262144 13770134.84 7471104 1059836 4574 4 743.22 435
74 8388608 65536 8192 94129 87029 6151 35 1 6.01 3 69539992749 117440512 270600 11305477.61 4893350 929926 1664 4 151.18 63 44906 15 1 7.30 7 929952 3972 4 655.82 364 32 1 8.53 4 103481344 196608 13209263.85 7733248 1060998 4100 4 724.73 450
75 8388608 65536 8192 79191 103446 6329 39 1 6.18 3 69627854767 117440512 215092 11001399.08 4660330 931294 1664 4 147.15 63 46381 15 1 7.33 7 931320 4532 3 659.11 374 32 1 8.66 5 106233856 196608 12998103.85 7208960 1062366 4660 3 718.79 439
76 8388608 65536 8192 69668 117586 8388 41 1 8.19 6 69277497029 100663296 204600 8259119.82 4194302 925916 1408 4 110.39 56 62011 15 1 7.39 7 925942 3006 3 609.17 333 32 1 10.27 6 89194496 196608 11473522.24 6029312 1057014 3134 3 678.44 422
77 8388608 65536 8192 76309 107352 8400 45 1 8.20 6 69262382060 109051904 186413 8245521.67 4194304 925734 1536 3 110.21 56 62005 15 1 7.38 7 925760 3036 3 626.78 407 32 1 10.27 6 78643200 131072 11470493.21 6291456 1056832 3164 3 701.75 483
78 8388608 65536 8192 77727 105394 8293 39 1 8.10 5 69409911610 109051904 246723 8369698.74 4194300 928000 1536 4 111.90 54 60770 15 1 7.33 7 928026 3380 3 647.61 364 32 1 10.41 6 85917696 196608 11887621.96 6356992 1059098 3508 3 713.20 441
79 8388608 65536 8192 56959 143822 12745 50 1 12.45 10 68619570441 109051904 167772 5384038.48 3050400 915808 1536 3 71.86 40 91606 15 1 7.19 7 915834 2624 3 540.63 293 32 1 12.14 8 65929216 131072 9095515.80 4980736 1046906 2752 3 612.94 382
80 8388608 65536 8192 64815 126390 12850 46 1 12.55 10 69146740920 117440512 182361 5381069.33 3195656 923826 1664 3 71.89 42 92861 15 1 7.23 7 923852 2676 3 536.50 350 32 1 11.85 8 64684032 131072 8823827.61 5308416 1054924 2804 3 609.78 452
81 8388608 65536 8192 74320 110226 12060 43 1 11.78 9 68597691230 117440512 204600 5688034.10 3019896 915398 1664 3 75.90 40 84140 15 1 6.98 7 915424 2637 3 754.68 754 32 1 14.10 11 80478208 196608 11495350.54 7864320 1046496 2765 3 857.78 876
82 8388608 65536 16384 110442 148349 10241 37 1 5.00 2 143485527313 134217728 262144 14010890.28 5242880 1927178 1920 4 188.18 70 72189 16 1 7.05 6 1927178 5846 4 1061.81 446 32 1 9.18 5 126222336 196608 18242380.98 8388608 2189322 5974 4 946.12 335
83 8388608 65536 16384 111932 146374 11075 38 1 5.41 3 143707690970 134217728 270600 12975863.74 5242880 1930648 1920 4 174.32 70 82017 16 1 7.41 7 1930648 5302 3 911.11 408 32 1 9.75 5 130285568 196608 17083258.45 8388608 2192792 5430 3 893.56 413
84 8388608 65536 16384 117137 139870 11625 32 1 5.68 3 143975051734 125829120 270600 12384950.69 5592402 1934660 1792 4 166.42 75 88937 16 1 7.65 7 1934660 4551 4 868.73 480 32 1 9.63 5 109576192 262144 15592507.11 8388608 2196804 4679 4 912.67 534
85 8388608 65536 16384 84807 193191 17325 41 1 8.46 6 143823201442 125829120 226719 8301483.49 4194304 1932350 1792 4 111.54 56 134198 16 1 7.75 7 1932350 3333 3 812.94 502 32 1 11.93 8 90046464 196608 12782636.32 7798784 2194494 3461 3 888.82 569
86 8388608 65536 16384 88737 184635 17237 37 1 8.42 6 143927320320 125829120 226719 8349905.45 4194302 1933928 1792 4 112.20 56 135987 16 1 7.89 7 1933928 3771 3 798.15 517 32 1 11.85 8 88801280 196608 12544922.60 7864320 2196072 3899 3 885.16 613
87 8388608 65536 16384 75666 216530 17766 43 1 8.67 6 143746514414 117440512 195083 8091101.79 4194302 1931104 1664 4 108.70 56 137832 16 1 7.76 7 1931104 3231 3 803.62 590 32 1 11.83 8 88539136 196608 12337582.34 7471104 2193248 3359 3 892.29 685
88 8388608 65536 16384 84822 193157 22940 41 1 11.20 9 143273272986 125829120 204600 6245565.52 3495250 1923788 1792 4 83.86 45 176258 16 1 7.68 7 1923788 3148 3 761.90 615 32 1 13.23 10 75825152 196608 10750850.05 7274496 2185932 3276 3 853.88 728
89 8388608 65536 16384 71685 228555 23159 42 1 11.31 9 143540735404 125829120 220752 6198054.12 3355440 1927928 1792 3 83.25 45 179340 16 1 7.74 7 1927928 3665 3 771.79 561 32 1 13.62 11 86835200 196608 10904305.10 7405568 2190072 3793 3 863.93 669
90 8388608 65536 16384 64683 253296 23442 45 1 11.45 9 143672545923 125829120 186413 6128851.89 3495250 1929918 1792 3 82.33 48 175931 16 1 7.50 7 1929918 2544 3 773.82 693 32 1 13.22 10 61603840 131072 10793222.81 7536640 2192062 2672 3 870.56 806
