testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
11 8388608 65536 8192 45966 178218 2638 7 1 2.58 2 69551069368 117440512 67848 26365075.58 20682840 930216 1664 4 352.62 265 22369 15 1 8.48 9 930216 1299 1 484.99 468 14 1 2.85 2 17760256 65536 8870369.90 8388608 1061288 1555 1 551.60 542
12 8388608 65536 8192 36857 222264 2842 7 1 2.78 3 71104758534 109051904 35696 25019267.61 18794046 953900 1536 3 335.64 250 23796 15 4 8.37 8 953900 1425 1 538.62 533 14 1 3.35 3 18874368 65536 10028875.18 8388608 1084972 1447 10 535.79 505
13 8388608 65536 8192 35616 230008 2709 7 1 2.65 3 70251314897 117440512 47985 25932563.64 21336237 940896 1664 4 347.32 282 22905 15 1 8.46 8 940896 1534 1 548.95 522 14 1 3.29 2 20185088 65536 10085055.25 8388608 1071968 1534 1 557.74 512
14 8388608 65536 8192 36235 226079 2677 7 1 2.61 3 65188148343 117440512 60907 24351194.75 21254620 929164 1664 4 347.09 280 23113 15 1 8.63 9 929164 1480 2 498.21 483 16 1 3.00 2 18350080 65536 9016821.50 8388608 1060236 1480 2 541.49 528
15 8388608 65536 8192 8192 1000000 1024 1 1 1.00 1 0 16777216 16777216 0.00 16777216 131072 128 128 128.00 128 2048 2 2 2.00 2 131072 128 128 128.00 128 1 1 1.00 1 8388608 8388608 8388608.00 8388608 262144 256 128 177.12 128
16 8388608 65536 1024 24866 41180 573 8 1 4.48 5 11124078236 92274688 57933 19413749.10 14234231 153306 1280 8 267.55 198 5872 11 9 10.25 10 153331 617 1 242.23 198 13 1 3.74 2 13697024 65536 7087829.09 6356992 169715 743 1 268.11 198
17 8388608 65536 1024 2986 342933 1187 15 5 9.27 9 4328928427 11217672 3648 3646948.97 3017450 49824 140 2 41.97 36 4901 6 1 4.13 4 49849 136 1 47.61 49 6 1 1.68 1 2097152 65536 1484944.38 1769472 66233 264 1 63.26 51
18 8388608 65536 1024 4740 216033 974 13 4 7.61 8 4746447174 13108400 5120 4873149.05 3987565 56032 165 3 57.53 48 4338 6 2 4.45 4 56057 196 1 61.67 52 7 1 1.70 1 2883584 65536 1859661.04 2293760 72441 321 1 79.69 52
19 8388608 65536 2048 30645 66829 640 6 1 2.50 2 15491605612 100663296 45180 24205633.77 18230535 203628 1408 5 318.17 231 4845 13 1 7.57 8 203628 1086 2 327.38 300 12 1 2.50 2 15728640 65536 8023018.26 7995392 236421 1342 2 377.07 330
20 8388608 65536 2048 26264 77977 664 6 1 2.59 2 15617908944 109051904 44616 23520947.20 18682700 205548 1536 4 309.56 248 5059 13 1 7.62 8 205573 893 1 323.23 277 12 1 2.57 2 15597568 65536 7940151.18 7602176 238341 1132 1 372.99 314
21 8388608 65536 2048 30135 67960 598 7 1 2.34 2 15065540133 109051904 86878 25193210.92 19857774 197132 1536 4 329.65 252 4430 13 1 7.41 8 197132 956 4 306.11 246 12 1 2.46 2 16515072 65536 8351843.90 8388608 229925 1211 4 355.92 248
22 8388608 65536 4096 29939 136811 1471 8 1 2.87 3 31672943198 106788968 41360 21531572.53 15154140 417772 1488 3 284.01 195 10956 13 1 7.45 7 417797 1315 2 443.99 392 14 1 3.37 3 17367040 65536 9742870.84 8388608 483333 1827 2 513.64 401
23 8388608 65536 4096 32631 125524 1452 8 1 2.84 3 31375244424 92274688 60907 21608295.06 16368219 413226 1280 4 284.59 213 11001 12 1 7.58 8 413251 1407 1 454.12 400 15 1 3.41 2 18284544 65536 9738096.35 8388608 478787 1919 1 526.14 401
24 8388608 65536 4096 39345 104104 1199 5 1 2.34 2 30455500707 100663296 63546 25400751.22 20590218 399208 1408 4 332.95 259 8861 12 1 7.39 8 399233 1503 1 482.17 391 16 1 3.24 2 22085632 65536 11119920.70 8388608 464769 2015 1 561.32 408
25 8388608 65536 8192 27298 300095 2595 6 1 2.53 2 65816120980 107225001 64860 25362667.04 19555398 873210 1500 3 336.50 256 20329 14 2 7.83 8 873210 1797 4 632.76 567 17 1 3.52 2 22675456 65536 11396818.21 8650752 1004307 2821 4 727.23 567
26 8388608 65536 8192 32562 251581 2212 6 1 2.16 2 60912547472 117440512 85974 27537318.03 24858768 863924 1664 4 390.56 320 17230 14 1 7.79 8 863924 1932 1 648.11 564 16 1 3.25 2 25755648 65536 12322006.40 9109504 995021 2956 1 745.89 564
27 8388608 65536 8192 26547 308584 2588 6 1 2.53 2 65865970219 110865062 54610 25450529.45 19922944 873958 1560 3 337.70 260 20143 14 1 7.78 8 873958 1812 1 634.22 580 16 1 3.53 2 22740992 65536 11547273.16 8650752 1005030 2836 1 729.34 580
28 8388608 65536 2048 28316 72326 648 6 1 2.53 2 15264543526 100663296 81081 23556394.33 17617550 200168 1408 5 308.90 222 4844 13 1 7.48 8 200193 834 3 348.16 329 11 1 2.60 2 15400960 65536 8180971.97 8388608 232961 956 3 391.53 365
29 8388608 65536 2048 31523 64968 515 6 1 2.01 2 14494321891 92274688 179109 28144314.35 25165824 188412 1280 7 365.85 310 3771 12 1 7.32 8 188412 1194 2 431.15 384 11 1 2.71 2 20709376 65536 10413256.09 8388608 221205 1322 2 487.24 449
30 8388608 65536 2048 38724 52887 426 5 1 1.66 1 13897561295 92274688 75456 32623383.32 27240966 179300 1280 5 420.89 352 2986 12 1 7.01 7 179325 1439 3 478.20 376 11 1 2.59 2 26017792 131072 12064312.89 8388608 212093 1567 3 539.68 384
31 8388608 65536 2048 5521 370947 2050 15 4 8.01 8 10035970792 16633728 5412 4895595.51 3713832 120296 210 2 58.68 45 9610 6 2 4.69 5 120321 185 1 78.80 77 8 1 1.97 2 3145728 65536 2054311.35 2555904 153089 292 1 100.25 77
32 8388608 65536 2048 7723 265181 2027 14 4 7.92 8 11031272923 18924030 6156 5442167.20 4318276 135216 240 2 66.71 54 10182 6 3 5.02 5 135241 230 1 94.05 91 9 1 2.12 2 3473408 65536 2292586.30 2883584 168009 325 1 116.84 91
33 8388608 65536 2048 4204 487155 2737 17 5 10.69 11 9189285610 11985395 3510 3357429.89 2972525 108476 140 2 39.63 36 12475 5 1 4.56 5 108501 210 1 68.98 61 7 1 2.17 2 2686976 65536 1608718.59 1966080 141269 338 1 89.81 61
34 8388608 65536 4096 32173 127311 1087 6 1 2.12 2 30800549810 100663296 49340 28335372.41 25116475 404444 1408 4 372.07 312 8401 12 2 7.73 8 404469 1267 1 510.05 512 13 1 2.79 2 20578304 65536 10212403.61 8388608 470005 1523 1 590.46 591
35 8388608 65536 4096 31629 129501 1164 5 1 2.27 2 31071157420 98594868 95650 26693434.21 23625840 408576 1375 5 351.01 301 9182 13 2 7.89 8 408601 1297 4 506.32 499 14 1 2.92 2 19988480 65536 9889052.84 8388608 474137 1553 4 585.35 594
36 8388608 65536 4096 36117 113409 1040 6 1 2.03 2 31692456434 108773704 117689 30473515.80 25679412 418056 1524 4 401.98 344 8218 13 1 7.90 8 418081 1406 1 529.89 489 13 1 2.76 2 22282240 65536 10642271.76 8388608 483617 1641 1 612.17 561
37 8388608 65536 8192 44164 185490 2951 8 1 2.88 3 67086799256 109051904 54348 22733581.58 18181356 892640 1536 3 302.49 240 23595 14 2 8.00 8 892640 1589 2 567.84 534 15 1 3.51 3 19005440 65536 9991063.24 8388608 1023712 2101 2 651.22 564
38 8388608 65536 8192 40872 200430 2835 7 1 2.77 3 66468925593 109051904 47550 23445829.13 18357816 883184 1536 4 311.53 240 22463 14 1 7.92 8 883184 1735 1 559.69 495 16 1 3.50 2 19988480 65536 10366544.17 8388608 1014281 2247 1 642.36 514
39 8388608 65536 8192 36597 223843 2352 5 1 2.30 2 65439443091 117440512 79457 27822892.47 22676520 867480 1664 4 368.83 294 18391 14 1 7.82 8 867480 1844 1 608.76 539 14 1 3.27 2 23592960 65536 11663001.94 8650752 998552 2356 1 700.74 556
40 8388608 65536 4096 31854 128586 1610 7 1 3.14 3 33517725443 100663296 45630 20818463.01 15575584 445906 1408 4 276.96 210 13006 14 2 8.08 8 445931 1315 2 439.77 434 14 1 3.33 3 15990784 65536 8581122.10 8126464 511467 1443 2 495.13 479
41 8388608 65536 4096 37172 110190 1298 6 1 2.54 2 31364196421 100663296 58656 24163479.52 19273232 413066 1408 3 318.23 248 9629 13 1 7.42 8 413091 1651 7 541.40 487 17 1 3.38 2 20512768 65536 11024836.79 8847360 478627 1779 7 609.72 563
42 8388608 65536 4096 42039 97433 1197 6 1 2.34 2 31308655730 92274688 53770 26155936.28 20584350 412204 1280 4 344.36 265 8936 13 1 7.47 8 412229 1766 2 569.38 504 15 1 3.44 3 22413312 65536 12051258.14 9764864 477765 1894 2 643.02 568
43 8388608 65536 4096 32611 125601 1417 7 1 2.77 3 33847612004 104994617 68382 23886811.58 19317370 450942 1476 5 318.24 256 12014 14 1 8.48 9 450967 1182 2 434.88 445 13 1 2.90 2 15925248 65536 8167930.07 8060928 516503 1310 2 491.91 496
44 8388608 65536 4096 32160 127363 1099 6 1 2.15 2 32715013751 117440512 73744 29767983.39 25165824 433666 1664 4 394.60 336 8982 14 1 8.17 8 433691 1224 1 450.35 415 11 1 2.60 2 19333120 65536 9463610.72 8388608 499227 1352 1 507.34 459
45 8388608 65536 4096 39125 104690 895 5 1 1.75 2 29499418022 92274688 78276 32960243.60 28531701 384584 1280 5 429.70 378 6682 13 1 7.47 8 384609 1702 12 596.29 512 16 1 2.87 2 27000832 65536 12676864.77 8454144 450120 1830 12 675.86 595
46 8388608 65536 4096 9318 439579 3397 13 3 6.63 7 17278575140 24248226 5919 5086421.88 4617580 263612 310 2 77.60 57 17046 6 3 5.02 5 263637 306 3 131.62 127 10 1 2.29 2 4456448 65536 2904408.69 3866624 329173 407 3 164.34 136
47 8388608 65536 4096 7161 571987 3844 13 3 7.51 7 18388462229 20335212 6616 4783679.04 3946020 215316 255 2 56.01 48 16682 6 1 4.34 4 215341 318 1 105.30 98 7 1 2.09 2 3670016 65536 2303619.11 3080192 280877 446 1 137.35 101
48 8388608 65536 4096 7453 549577 3576 12 3 6.98 7 19519055187 18669378 8755 5458348.77 4458036 232356 240 2 64.98 55 16429 6 2 4.59 5 232381 246 3 117.96 119 8 1 2.04 2 3932160 65536 2429096.69 3145728 297917 367 3 151.23 131
49 8388608 65536 8192 49875 164250 2615 8 1 2.55 2 64638611293 122557560 67176 24718398.20 20967324 920788 1736 4 352.12 270 22143 15 1 8.47 9 920788 1282 1 473.41 453 13 1 2.76 2 17629184 65536 8597492.76 8388608 1051885 1484 1 539.98 516
50 8388608 65536 8192 37443 218785 2438 7 1 2.38 2 63795405109 125829120 54348 26167106.28 22853288 907926 1792 5 372.41 292 20371 15 1 8.36 8 907926 1423 1 475.85 431 13 1 2.74 2 19070976 65536 9145973.53 8388608 1038998 1679 1 543.41 494
51 8388608 65536 8192 37839 216496 2102 6 1 2.05 2 52936705598 117440512 53910 25183970.31 26330304 873302 1664 4 415.46 350 17079 15 1 8.13 8 873302 1816 2 488.42 385 14 1 2.68 2 22478848 65536 10312181.49 8388608 1004399 2072 2 560.80 455
52 8388608 65536 8192 47334 173067 2397 6 1 2.34 2 56742141669 109051904 73692 23672149.22 21616324 865808 1536 3 361.20 279 18547 14 1 7.74 8 865808 2269 3 742.55 718 17 1 3.75 3 25559040 65536 13241087.90 10027008 996880 2397 20 815.78 788
53 8388608 65536 8192 41420 197778 2481 6 1 2.42 2 56926118759 109051904 46668 22944828.20 20469136 868608 1536 3 350.10 270 19121 14 1 7.71 8 868608 2113 4 723.84 686 16 1 3.76 3 24379392 65536 12878912.62 10223616 999680 2241 4 802.31 746
54 8388608 65536 8192 46377 176639 2511 7 1 2.45 2 65461864627 109051904 58660 26070037.68 20179580 867812 1536 4 345.60 264 19343 14 1 7.70 8 867812 2234 1 727.42 698 16 1 3.79 3 24576000 65536 12830823.56 10354688 998884 2362 2 814.75 773
55 8388608 65536 8192 38636 212030 2399 6 1 2.34 2 66628548691 109051904 53025 27773467.57 23564453 885598 1536 3 369.15 306 19335 14 1 8.06 8 885598 1593 3 604.09 599 15 1 3.23 2 22151168 65536 11123286.33 8388608 1016695 1721 3 661.05 652
56 8388608 65536 8192 52659 155566 2207 6 1 2.16 2 47456626789 109051904 63840 21502776.07 24003928 855222 1536 3 387.50 300 16894 14 1 7.65 8 855222 2061 1 737.90 694 18 1 3.51 3 26542080 65536 13438204.49 10158080 986294 2189 1 810.43 763
57 8388608 65536 8192 48393 169280 2175 6 1 2.12 2 55834754497 109051904 89509 25671151.49 24333365 851978 1536 4 391.71 315 16688 14 1 7.67 8 851978 2281 2 746.69 713 13 1 3.47 2 26607616 65536 13402364.22 10289152 983050 2409 2 818.53 789
58 8388608 65536 8192 38003 215561 2468 7 1 2.41 2 63417735106 117440512 69320 25696002.88 23189994 902148 1664 5 365.54 301 20759 15 1 8.41 8 902148 1298 2 478.59 462 13 1 2.76 2 18219008 65536 9021197.16 8388608 1033220 1426 2 542.09 522
59 8388608 65536 8192 38648 211964 2221 7 1 2.17 2 56737281336 117440512 74515 25545826.81 25165824 865768 1664 6 389.81 330 18212 14 1 8.20 8 865768 1556 1 595.44 597 14 1 2.94 2 22347776 65536 10543722.76 8388608 996865 1684 10 662.81 666
60 8388608 65536 8192 51286 159731 1705 5 1 1.67 1 27787215573 117440512 104293 16297487.14 33554432 817228 1664 4 479.31 396 13165 14 1 7.72 8 817228 2021 6 734.92 702 13 1 2.84 2 30932992 65536 13388149.25 8519680 948325 2149 15 816.82 783
61 8388608 65536 8192 15825 517661 3314 7 2 3.24 3 28557631762 36693440 10752 8617269.69 7331520 305722 444 2 92.25 78 12406 6 2 3.74 3 305722 415 5 150.01 144 8 1 1.76 1 7667712 65536 4051766.68 3538944 436794 543 5 214.22 222
62 8388608 65536 8192 14068 582314 4952 10 2 4.84 5 37938283247 32970822 12284 7661204.21 6898320 449054 410 2 90.68 81 23187 6 3 4.68 5 449054 428 21 219.26 220 9 1 2.29 2 6619136 65536 3749421.85 3538944 580126 531 21 283.26 292
63 8388608 65536 8192 11450 715458 4666 9 2 4.56 4 32976314658 27962025 13645 7067362.76 5679785 373742 336 2 80.10 68 20042 5 1 4.30 5 373742 506 36 182.58 168 7 1 1.97 2 5898240 65536 3253367.13 2949120 504839 634 44 246.38 238
64 8388608 65536 2048 37221 55022 529 6 1 2.07 2 15585023513 100663296 144834 29461292.09 24368058 205026 1408 5 387.57 315 3867 12 1 7.31 7 205026 1646 3 424.48 358 13 1 3.04 2 25034752 65536 12270919.36 8388608 237794 1774 3 477.50 384
65 8388608 65536 2048 43891 46661 552 5 1 2.16 2 15524379287 97063032 59915 28123875.52 24193746 204112 1353 4 369.77 308 3988 12 1 7.22 7 204112 1641 5 444.69 373 15 1 3.14 2 24903680 65536 12223754.08 8388608 236880 1769 8 505.07 417
66 8388608 65536 2048 39878 51356 527 5 1 2.06 2 15547308823 92274688 110538 29501534.77 24539436 204476 1280 4 388.00 318 3874 12 1 7.35 7 204476 1682 3 455.40 384 14 1 3.11 2 25493504 65536 12488371.71 8847360 237269 1810 3 516.93 436
67 8388608 65536 2048 33182 61720 716 7 1 2.80 3 15531943011 92274688 56350 21692657.84 14142177 204222 1280 3 285.23 189 5280 12 1 7.37 7 204247 1190 4 380.35 329 17 1 3.21 2 17104896 65536 9447309.39 8388608 236990 1318 4 441.32 398
68 8388608 65536 2048 30029 68200 670 8 1 2.62 2 15506384605 92274688 41445 23143857.62 16976152 203854 1280 2 304.26 224 4870 12 1 7.27 7 203854 1223 2 392.03 335 12 1 3.02 2 17301504 65536 9619887.96 8388608 236647 1351 2 454.22 388
69 8388608 65536 2048 29334 69816 687 7 1 2.68 3 15628374180 92274688 113463 22748725.15 16469520 205698 1280 4 299.41 210 5060 12 1 7.37 7 205723 1096 2 384.53 349 14 1 3.04 2 16973824 65536 9397539.25 8388608 238466 1224 2 444.07 397
70 8388608 65536 2048 31892 64216 763 7 1 2.98 3 15479035996 92274688 58656 20287072.08 14487411 203452 1280 3 266.65 186 5550 12 1 7.27 7 203452 1273 3 387.53 353 15 1 3.18 2 15466496 65536 8856358.08 8388608 236245 1401 3 445.75 402
71 8388608 65536 2048 34345 59630 668 7 1 2.61 2 15149451751 92274688 51618 22678819.99 15718955 198418 1280 4 297.03 202 4858 12 1 7.27 8 198443 1359 4 398.48 316 13 1 3.11 2 18022400 65536 9712183.14 8388608 231186 1487 4 462.37 381
72 8388608 65536 2048 31383 65258 643 7 1 2.51 2 15045093105 92274688 62132 23398278.55 18062996 196796 1280 4 306.06 231 4675 12 1 7.27 8 196821 1376 2 412.62 349 14 1 3.11 2 18677760 65536 10023122.12 8388608 229564 1504 2 475.29 402
73 8388608 65536 4096 45297 90425 1071 6 1 2.09 2 27667671912 100663296 80784 25833493.85 25098496 422182 1408 4 394.19 320 8052 13 1 7.52 7 422207 1967 2 594.66 491 14 1 3.45 2 27983872 65536 13682828.27 9568256 487743 2095 11 657.34 556
74 8388608 65536 4096 49590 82597 1083 5 1 2.12 2 31982418353 100663296 66470 29531318.89 24288404 422474 1408 4 390.10 324 8141 13 1 7.52 8 422499 1898 1 607.91 501 15 1 3.51 2 27525120 65536 13815215.27 10223616 488035 2026 10 666.71 561
75 8388608 65536 4096 43468 94230 1053 6 1 2.06 2 27578169225 100663296 80658 26190094.23 25852530 420816 1408 4 399.64 330 7874 13 1 7.48 7 420841 1969 4 594.41 473 14 1 3.38 2 27983872 65536 13685515.10 9764864 486377 2097 4 658.16 549
76 8388608 65536 4096 43682 93768 1362 8 1 2.66 3 31983276952 100663296 57192 23482582.20 19124880 422488 1408 4 310.20 244 10251 13 1 7.53 8 422513 1592 2 533.48 488 18 1 3.55 3 20054016 65536 11093701.31 9175040 488049 1720 2 604.77 560
77 8388608 65536 4096 37004 110690 1306 7 1 2.55 2 31941195917 104188084 88605 24457270.99 19573414 421842 1464 4 323.00 252 9757 13 1 7.47 8 421867 1793 2 542.25 493 15 1 3.45 3 20643840 65536 11282516.64 9043968 487403 1921 3 615.41 560
78 8388608 65536 4096 35824 114336 1333 7 1 2.60 2 31866457143 100663296 68754 23905819.31 17680900 420698 1408 4 315.60 234 10031 13 1 7.53 8 420723 1554 1 527.22 450 18 1 3.50 2 20578304 65536 11126337.79 8585216 486259 1682 1 595.91 546
79 8388608 65536 4096 37705 108632 1216 6 1 2.38 2 30968786596 100663296 73213 25467752.13 20735880 407002 1408 4 334.71 261 9065 13 1 7.45 8 407027 1748 5 561.42 488 14 1 3.39 2 21889024 65536 11581245.46 9306112 472563 1876 5 636.88 582
80 8388608 65536 4096 36105 113446 1215 6 1 2.37 2 31005818795 100663296 52955 25519192.42 19993020 407590 1408 3 335.47 264 9069 13 1 7.46 8 407615 1616 3 564.56 531 14 1 3.44 2 22151168 65536 11753898.99 9240576 473151 1744 3 629.19 595
81 8388608 65536 4096 50673 80832 1152 6 1 2.25 2 30945362011 100663296 66930 26862293.41 21640820 406670 1408 3 353.01 272 8586 13 1 7.45 8 406695 1857 4 564.85 485 15 1 3.35 2 23265280 65536 12074324.00 8978432 472231 1985 4 637.29 574
82 8388608 65536 8192 55964 146379 2047 6 1 2.00 2 44704472758 109051904 78840 21839019.42 28250565 878734 1536 4 429.28 372 15957 14 1 7.80 8 878734 2514 2 766.12 651 17 1 3.82 3 32636928 65536 15851172.70 11403264 1009806 2642 6 838.01 741
83 8388608 65536 8192 54545 150187 2018 6 1 1.97 2 35927426625 110412218 80970 17803481.97 28501825 875890 1560 4 434.04 372 15706 14 1 7.78 8 875890 2645 5 808.76 670 18 1 3.86 3 33619968 65536 16246248.56 11993088 1006962 2773 9 852.64 707
84 8388608 65536 8192 60220 136034 2000 6 1 1.95 2 44539640365 117440512 81760 22269820.18 28704768 876224 1664 4 438.11 375 15534 14 1 7.77 8 876224 2552 3 798.75 650 17 1 3.80 2 33947648 65536 16156179.80 11599872 1007296 2680 4 861.67 721
85 8388608 65536 8192 46482 176240 2562 7 1 2.50 2 65630831433 109051904 68478 25617030.22 20205800 870370 1536 4 339.72 264 19877 14 1 7.76 8 870370 2039 4 727.13 736 18 1 3.86 3 23855104 65536 12778524.71 10223616 1001442 2167 13 816.17 832
86 8388608 65536 8192 47357 172983 2541 7 1 2.48 2 61259571749 109051904 58170 24108450.12 19872041 869212 1536 3 342.07 260 19570 14 1 7.70 8 869212 2207 2 739.13 754 18 1 3.90 3 24379392 65536 13069101.32 10747904 1000284 2335 2 810.60 822
87 8388608 65536 8192 47546 172296 2441 6 1 2.38 2 65276328670 105173809 59745 26741634.03 21049077 864956 1476 3 354.34 272 18843 14 1 7.72 8 864956 2228 3 736.13 712 16 1 3.73 3 24903680 65536 12931000.60 10092544 996053 2356 12 825.23 787
88 8388608 65536 8192 53332 153603 2312 6 1 2.26 2 60237264868 109051904 74562 26054180.31 22088340 853634 1536 3 369.22 280 17895 14 1 7.74 8 853634 2236 8 748.15 739 15 1 3.69 3 25952256 65536 13336162.93 10420224 984706 2364 8 821.27 807
89 8388608 65536 8192 45916 178412 2210 6 1 2.16 2 55858903578 109051904 63935 25275521.98 24347416 852352 1536 4 385.68 312 17111 14 1 7.74 8 852352 2297 5 750.97 715 17 1 3.58 3 26673152 65536 13502969.89 10485760 983424 2425 15 826.41 791
90 8388608 65536 8192 46271 177043 2104 5 1 2.05 2 51316821813 109051904 53008 24390124.44 25165824 848580 1536 3 403.32 325 16272 14 1 7.73 8 848580 2227 2 747.65 726 16 1 3.43 2 27656192 65536 13553403.73 10354688 979677 2355 19 829.53 794
