testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
38 8388608 65536 4096 30817 132913 8335 43 1 16.28 15 25073182166 67108864 195083 3008180.22 2013264 316818 896 4 38.01 25 47071 10 1 5.65 6 316818 1686 3 371.42 286 32 1 9.94 6 34340864 196608 5289835.71 3407872 382354 2198 3 448.25 288
39 8388608 65536 4096 43178 94863 8269 48 1 16.15 15 24950346238 67108864 174762 3017335.38 1997285 314930 896 3 38.09 25 46753 10 1 5.65 6 314930 1682 4 378.52 287 32 1 10.06 7 40435712 196608 5364505.12 3276800 380491 2194 4 456.77 289
40 8388608 65536 2048 28814 71076 5939 42 1 23.20 24 12778649368 58720256 466032 2151650.00 1779400 162086 768 4 27.29 24 34919 10 2 5.88 6 162086 1045 3 261.43 216 32 1 11.58 8 29097984 196608 4235473.22 2883584 194879 1173 3 313.81 254
41 8388608 65536 2048 28528 71789 4657 49 1 18.19 17 11854522428 58720256 171196 2545527.68 1735572 147970 768 3 31.77 21 25094 9 1 5.39 5 147995 1812 3 286.26 164 32 1 10.70 7 36372480 131072 5047166.31 3080192 180738 1940 3 346.91 212
42 8388608 65536 2048 21729 94251 4930 45 1 19.26 18 11865406956 58720256 226719 2406776.26 1677720 148116 768 3 30.04 20 26126 9 1 5.30 5 148141 1520 2 282.71 162 32 1 10.85 7 28311552 131072 4922031.20 3080192 180884 1648 2 345.20 199
43 8388608 65536 2048 20282 100976 7831 50 5 30.59 32 13154742584 11744047 199728 1679829.22 1398100 167766 156 3 21.42 18 46884 10 1 5.99 6 167791 1024 3 251.56 234 32 1 12.42 9 22872064 131072 3480454.51 2490368 200534 1152 3 301.10 270
44 8388608 65536 2048 24535 83472 7464 50 2 29.16 30 12735218085 33554432 167772 1706218.93 1398100 161252 448 3 21.60 16 43057 10 1 5.77 6 161252 1212 2 226.80 180 32 1 11.89 8 24707072 131072 3512512.35 2228224 194020 1340 2 272.88 195
45 8388608 65536 2048 22217 92181 6229 50 1 24.33 25 11788657285 58720256 167772 1892544.11 1398096 146768 768 3 23.56 16 32578 9 1 5.23 5 146793 1290 2 225.84 71 32 1 10.73 6 28573696 131072 3877705.07 2097152 179536 1418 2 276.63 72
46 8388608 65536 2048 6953 294549 9890 50 20 38.63 39 10103987802 2516580 503316 1021636.78 998640 120226 35 6 12.16 12 46599 6 3 4.71 5 120251 319 2 120.61 161 32 1 8.73 5 8519680 131072 1877994.90 1048576 153019 447 2 153.48 167
47 8388608 65536 2048 6523 313965 11076 50 5 43.27 45 8927581212 6710884 167772 806029.36 838860 102292 78 3 9.24 9 46452 6 1 4.19 4 102317 267 3 99.92 82 32 1 7.50 6 8912896 131072 1428318.89 1114112 135085 395 3 131.92 82
48 8388608 65536 2048 5471 374337 11442 50 30 44.70 47 9404656905 1677720 335544 821941.70 838860 109832 25 3 9.60 9 50540 6 2 4.42 5 109857 300 2 108.13 111 32 1 8.70 6 7274496 131072 1608508.36 1114112 142625 428 2 140.38 111
49 8388608 65536 4096 31104 131687 12619 50 1 24.65 27 26689999466 83886080 262144 2115064.54 1677718 341298 1152 3 27.05 20 75419 11 1 5.98 6 341298 1097 13 333.30 291 32 1 10.60 7 21823488 131072 3747859.58 2621440 406834 1353 13 397.30 309
50 8388608 65536 4096 28058 145983 12421 50 1 24.26 26 26519118855 92274688 167772 2135022.85 1677720 338680 1280 3 27.27 20 73262 11 1 5.90 6 338680 1142 14 330.74 289 32 1 10.13 7 24707072 131072 3664504.05 2359296 404216 1398 14 394.74 296
51 8388608 65536 4096 24994 163879 12451 50 1 24.32 26 25685652783 58720256 190650 2062938.94 1597828 325882 768 3 26.17 20 71686 11 1 5.76 6 325882 1252 5 318.56 255 32 1 10.82 7 31981568 131072 3870242.92 2555904 391418 1508 5 382.62 261
52 8388608 65536 4096 38673 105913 6538 38 1 12.77 10 24877925010 75497472 349525 3805127.72 2330165 313956 1024 4 48.02 30 37090 10 1 5.67 6 313956 2123 3 449.15 272 32 1 10.50 7 49020928 196608 7041324.44 4325376 379517 2251 3 531.54 374
53 8388608 65536 4096 38525 106320 6458 35 1 12.61 10 24892090047 67108864 299593 3854458.04 2396744 314204 896 4 48.65 30 36229 10 1 5.61 6 314204 2650 3 450.79 308 32 1 10.30 6 47054848 196608 7070995.36 4325376 379765 2778 3 528.92 398
54 8388608 65536 4096 36681 111665 6572 40 1 12.84 11 24904356062 75497472 209715 3789463.80 2396744 314414 1024 4 47.84 30 37476 10 1 5.70 6 314414 2361 3 447.25 306 32 1 10.56 7 53215232 196608 7018670.95 4456448 379950 2489 3 529.18 390
55 8388608 65536 4096 29629 138242 9843 42 1 19.22 19 25715078586 75497472 220752 2612524.49 2024834 326744 1024 4 33.20 25 58194 10 1 5.91 6 326744 1544 3 383.95 337 32 1 12.33 9 39976960 196608 5446708.07 3932160 392280 1672 3 454.55 418
56 8388608 65536 4096 37737 108540 7956 40 1 15.54 14 24668261418 67108864 220752 3100585.90 2097152 310770 896 4 39.06 27 44875 10 1 5.64 6 310770 2466 3 437.09 330 32 1 12.09 8 46661632 196608 6642347.40 4456448 376306 2594 3 516.19 425
57 8388608 65536 4096 32971 124230 8379 40 1 16.37 15 24739314110 67108864 209715 2952537.79 1997285 311772 896 4 37.21 25 47777 10 1 5.70 6 311772 1965 3 427.08 306 32 1 12.51 9 37945344 196608 6475499.21 4456448 377333 2093 4 511.99 412
58 8388608 65536 4096 21881 187194 13892 50 3 27.13 28 26336827601 16777212 239674 1895826.92 1631112 335958 215 3 24.18 20 84294 11 1 6.07 6 335958 1189 5 328.73 288 32 1 12.44 9 23986176 131072 3882016.93 2752512 401494 1317 5 392.85 373
59 8388608 65536 4096 23310 175718 12570 48 1 24.55 26 25477028054 58720256 182361 2026812.10 1613190 322768 768 3 25.68 20 71835 10 1 5.71 6 322768 1075 3 346.32 347 32 1 12.55 9 27131904 131072 4444270.16 3342336 388304 1203 3 415.74 426
60 8388608 65536 4096 32713 125210 11084 50 1 21.65 23 24529764623 67108864 167772 2213078.73 1525200 308298 896 3 27.81 20 61090 10 1 5.51 5 308298 2063 2 371.89 266 32 1 13.12 9 41549824 131072 5263847.58 3801088 373859 2191 2 450.43 387
61 8388608 65536 4096 6948 589522 18214 50 6 35.57 35 19222554377 4194303 335544 1055372.48 1023000 225918 44 3 12.40 12 81491 6 2 4.47 5 225918 362 95 220.62 220 32 1 9.34 6 9961472 131072 2189948.33 1376256 291454 426 95 284.62 295
62 8388608 65536 4096 6932 590882 18842 50 21 36.80 35 20416464721 2097150 503316 1083561.44 1075460 242812 28 6 12.89 12 90004 6 3 4.78 5 242812 388 75 237.12 237 32 1 10.99 7 8978432 131072 2467989.07 1507328 308348 516 75 301.12 287
63 8388608 65536 4096 7431 551204 19984 50 6 39.03 40 19234020121 4194303 167772 962470.98 998640 224470 44 6 11.23 12 89894 5 1 4.50 5 224470 431 41 219.21 217 32 1 10.49 9 9240576 131072 2217975.63 1900544 290031 559 41 282.96 284
64 8388608 65536 1024 38650 26494 1551 49 1 12.12 9 5772039190 58720256 270600 3721495.29 1677720 71610 768 4 46.17 20 7719 8 1 4.98 5 71610 1349 3 228.06 115 32 1 6.90 3 42598400 196608 5158116.98 2097152 87994 1477 3 270.75 144
65 8388608 65536 1024 35676 28702 1523 32 1 11.90 8 5720943411 67108864 270600 3756364.68 1623600 70834 896 4 46.51 20 7509 8 1 4.93 5 70834 1490 4 235.33 119 32 1 7.00 3 41680896 262144 5332013.85 2228224 87218 1618 4 279.54 141
66 8388608 65536 1024 35798 28604 1507 35 1 11.77 9 5746035945 58720256 270600 3812897.11 1747625 71204 768 4 47.25 20 7424 8 1 4.93 5 71204 1589 4 243.85 103 32 1 7.10 3 44302336 196608 5492982.94 2228224 87588 1717 4 286.24 142
67 8388608 65536 1024 28257 36238 2344 43 1 18.31 18 5795210683 58720256 195083 2472359.51 1677720 71946 768 4 30.69 20 12189 8 1 5.20 5 71946 1116 3 191.86 91 32 1 8.42 4 35848192 131072 3999688.80 1769472 88330 1244 3 235.55 111
68 8388608 65536 1024 32212 31789 2356 47 1 18.41 18 5804823949 58720256 262144 2463847.18 1623600 72112 768 4 30.61 20 12172 8 1 5.17 5 72137 1144 2 189.83 71 32 1 8.57 5 35127296 131072 4084277.36 1966080 88496 1272 2 229.86 102
69 8388608 65536 1024 26246 39015 2413 44 1 18.85 19 5805032700 50331648 190650 2405732.57 1587033 72098 640 4 29.88 20 12548 8 1 5.20 5 72123 950 3 188.80 95 32 1 8.66 4 40828928 131072 3999325.35 2031616 88482 1078 3 229.82 118
70 8388608 65536 1024 21677 47239 3008 50 1 23.50 24 5756897169 58720256 167772 1913862.09 1342176 71362 768 3 23.72 16 15509 8 1 5.16 5 71362 850 2 177.96 100 32 1 9.13 5 23724032 131072 3385331.94 1769472 87771 978 2 218.34 102
71 8388608 65536 1024 26543 38578 2894 46 1 22.61 25 5765116355 67108864 204600 1992092.73 1360314 71462 896 3 24.69 16 14796 8 1 5.11 5 71487 1104 3 175.64 78 32 1 8.90 5 26542080 131072 3464254.27 1769472 87846 1232 3 214.26 94
72 8388608 65536 1024 22141 46249 2962 49 1 23.14 22 5791498948 41943040 171196 1955266.36 1353000 71832 512 3 24.25 16 15304 8 1 5.17 5 71857 1215 2 175.69 85 32 1 9.31 5 26279936 131072 3517630.83 1966080 88216 1343 2 215.16 98
73 8388608 65536 2048 43742 46819 2719 44 1 10.62 7 12004709525 67108864 270600 4415119.35 1997285 150312 896 4 55.28 25 14570 9 1 5.36 5 150337 1706 3 326.11 162 32 1 7.81 4 54460416 131072 6433421.38 2949120 183105 1834 3 387.93 253
74 8388608 65536 2048 46233 44297 2601 35 1 10.16 6 12012836617 67108864 270600 4618545.41 2097150 150416 896 4 57.83 25 13763 9 1 5.29 5 150441 1809 4 327.05 158 32 1 7.74 4 52232192 196608 6745563.72 3211264 183209 1937 4 387.33 256
75 8388608 65536 2048 51319 39907 2711 40 1 10.59 8 12018129613 75497472 279620 4433098.34 2207525 150536 1024 5 55.53 28 14283 9 1 5.27 5 150536 2201 3 338.28 160 32 1 8.02 4 64749568 196608 6745093.17 3276800 183329 2329 3 390.89 237
76 8388608 65536 2048 32846 62351 3886 43 1 15.18 15 11946601868 75497472 220752 3074267.08 1935828 149386 1024 4 38.44 24 20854 9 1 5.37 5 149411 1710 3 286.23 154 32 1 9.28 5 39518208 196608 5312236.75 2752512 182154 1838 3 345.64 211
77 8388608 65536 2048 31883 64234 3808 36 1 14.88 14 11927643374 67108864 233016 3132259.29 1935828 149198 896 4 39.18 24 20231 9 1 5.31 5 149223 1660 3 301.46 172 32 1 9.66 6 44236800 196608 5694054.50 3276800 181966 1788 3 360.33 236
78 8388608 65536 2048 31961 64078 3933 42 1 15.36 15 11980572640 58720256 246723 3046166.45 1957340 149938 768 4 38.12 24 21050 9 1 5.35 5 149963 1798 3 294.05 167 32 1 9.46 6 38404096 196608 5380608.69 2949120 182706 1926 3 353.40 213
79 8388608 65536 2048 24007 85308 4821 47 1 18.83 17 11910029962 58720256 178481 2470448.03 1766020 148800 768 3 30.86 21 25938 9 1 5.38 5 148825 1433 3 274.58 178 32 1 10.38 7 28639232 131072 4764653.55 2883584 181568 1561 3 334.38 214
80 8388608 65536 2048 34558 59262 4934 48 1 19.27 19 11823339019 50331648 174762 2396298.95 1677720 147456 640 3 29.89 20 26284 9 1 5.33 5 147481 1427 2 276.18 156 32 1 10.97 7 44630016 131072 4931269.19 3080192 180224 1555 2 334.99 201
81 8388608 65536 2048 25066 81704 5127 48 1 20.03 18 11836717661 58720256 209715 2308702.49 1623600 147722 768 3 28.81 20 27223 9 1 5.31 5 147747 1384 3 276.16 173 32 1 11.04 7 32964608 131072 4798139.14 3014656 180490 1512 3 337.36 201
82 8388608 65536 4096 54702 74878 4527 37 1 8.84 5 25041806629 75497472 279620 5531655.98 2396744 316406 1024 4 69.89 30 25232 10 1 5.57 5 316406 2749 3 493.61 299 32 1 8.46 5 59113472 196608 8399098.16 4653056 381942 2877 3 576.08 398
83 8388608 65536 4096 57927 70709 4407 38 1 8.61 6 25119724057 83886080 289262 5699960.08 2796198 317666 1152 4 72.08 35 23996 10 1 5.44 5 317666 3398 3 496.35 284 32 1 8.38 5 64421888 196608 8774817.01 5046272 383202 3526 3 567.71 368
84 8388608 65536 4096 65274 62750 4349 37 1 8.49 5 25126076151 67108864 270600 5777437.61 2649030 317760 896 4 73.07 35 24545 10 1 5.64 6 317760 3287 4 491.89 294 32 1 8.39 5 75235328 196608 8581138.20 4784128 383296 3415 4 570.38 388
85 8388608 65536 4096 42027 97461 6484 39 1 12.66 10 24858096953 75497472 215092 3833759.55 2396742 313594 1024 4 48.36 30 36227 10 1 5.59 5 313594 2191 3 446.08 295 32 1 10.15 6 42860544 196608 6963034.69 4194304 379130 2319 3 530.25 392
86 8388608 65536 4096 38764 105665 6627 37 1 12.94 11 24997707458 67108864 262144 3772100.11 2287800 315780 896 4 47.65 30 37203 10 1 5.61 6 315780 2334 4 440.42 289 32 1 10.29 7 45678592 196608 6914174.94 4259840 381341 2462 4 520.25 383
87 8388608 65536 4096 42492 96394 6612 40 1 12.91 11 24798896200 67108864 209715 3750589.26 2396744 312802 896 4 47.31 30 37554 10 1 5.68 6 312802 2327 3 434.45 280 32 1 10.50 7 45154304 196608 6930986.23 4194304 378338 2455 3 515.45 372
88 8388608 65536 4096 30269 135319 8480 40 1 16.56 16 24643311196 58720256 209715 2906050.85 2013264 310368 768 4 36.60 25 47809 10 1 5.64 6 310368 1950 3 434.08 361 32 1 12.49 9 43974656 196608 6434786.04 4653056 375929 2078 3 519.24 475
89 8388608 65536 4096 34977 117105 8723 42 1 17.04 15 24722286723 58720256 220752 2834149.57 2024834 311532 768 3 35.71 25 49172 10 1 5.64 6 311532 1842 3 438.16 351 32 1 12.53 9 37748736 196608 6299643.82 4521984 377093 1970 3 523.01 458
90 8388608 65536 4096 35253 116188 8281 42 1 16.17 14 24737139146 67108864 199728 2987216.42 2097150 311762 896 4 37.65 25 47328 10 1 5.72 6 311762 1818 4 427.66 305 32 1 12.30 9 44040192 196608 6425014.55 4456448 377298 1946 4 514.03 409
