testid msgsize chunksize datasize time bandwidth numpaths/job maxpath/job minpath/job avgpath/job medpath/job totalhopbytes maxhopbytes minhopbytes avghopbytes medhopbytes totalcopies maxcopies/path mincopies/paths avgcopies/paths medcopies/path totalhops maxhops/path minhop/path avghops/path medhop/path totalcopies/node maxopies/node mincopies/node avgcopies/node medcopies/node maxloadpath minloadpath avgloadpath medloadpath maxloadlink minloadlink avgloadlink medloadlink totalrput maxrputs minrput avgrput medrput
10 8388608 65536 2048 8316 246272 973 5 3 3.80 4 6162830190 13981010 1677721 6333843.98 6291456 61162 168 50 62.86 64 2825 5 1 2.90 3 61187 127 25 59.69 64 2 1 1.48 1 5570560 1638400 3219558.83 2752512 93955 218 25 91.66 68
11 8388608 65536 4096 29518 138762 1311 6 1 2.56 3 26673813136 83886080 2796202 20346158.00 16777212 341462 1152 21 260.46 215 7885 11 2 6.01 6 341462 1365 21 337.08 288 3 1 1.90 2 25165824 1376256 6438093.39 5570560 407023 1386 21 401.40 320
12 8388608 65536 4096 30657 133607 937 5 1 1.83 1 27203135952 83886080 3355442 29032162.17 22369616 349544 1152 25 373.05 301 5830 11 2 6.22 6 349544 1471 26 436.93 363 4 1 2.16 2 33554432 1638400 10063885.64 8388608 415080 1471 26 421.40 320
13 8388608 65536 4096 31619 129542 960 5 1 1.88 2 26769444868 83886080 6291456 27884838.40 25165818 342942 1152 64 357.23 320 5990 11 2 6.24 6 342942 1428 32 401.57 331 3 1 1.92 2 25165824 1638400 8591147.05 8388608 408503 1428 32 428.20 383
14 8388608 65536 4096 29122 140649 1268 7 1 2.48 3 26370025780 92274688 1398101 20796550.30 16777216 336840 1280 26 265.65 215 7658 11 1 6.04 6 336840 1002 21 338.87 310 3 1 1.93 2 25165824 1179648 6654078.61 5636096 402376 1130 21 399.98 384
15 8388608 65536 4096 4950 827474 1024 2 2 2.00 2 8589934592 8388608 8388608 8388608.00 8388608 65536 64 64 64.00 64 2048 2 2 2.00 2 65536 64 64 64.00 64 2 1 1.33 1 8388608 4194304 5592405.33 4194304 131097 192 64 127.90 64
16 8388608 65536 512 17565 29148 149 6 1 2.33 2 3197457568 58720256 6990505 21459446.77 20971520 40592 768 84 272.43 256 891 7 5 5.98 6 40592 469 21 159.18 128 2 1 1.56 2 16777216 1376256 5589350.04 5570560 48784 513 21 191.31 139
17 8388608 65536 512 3033 168809 515 11 6 8.05 8 1884673172 5592404 762600 3659559.56 4194304 20468 66 14 39.74 48 1806 5 1 3.51 4 20493 99 12 40.26 37 2 1 1.53 2 2818048 720896 1586369.73 1507328 28685 210 13 56.36 39
18 8388608 65536 512 5217 98140 414 9 3 6.47 7 1931603118 10485760 1864134 4665708.01 4194304 21256 128 14 51.34 48 1487 5 2 3.59 4 21281 131 14 54.29 48 2 1 1.59 2 5636096 917504 2066278.51 2097152 29473 240 14 75.19 51
19 8388608 65536 1024 22061 46416 444 9 1 3.47 3 5759997010 75497472 1198372 12972966.24 10485760 71498 1024 14 161.03 128 2201 9 1 4.96 5 71523 992 14 172.34 126 3 1 1.85 2 20971520 917504 4839861.14 4128768 87907 1248 14 211.82 128
20 8388608 65536 1024 18037 56772 320 8 1 2.50 2 5795409259 75497472 1048576 18110653.93 13981010 72032 1024 21 225.10 172 1596 9 1 4.99 5 72057 832 16 178.36 128 2 1 1.46 1 16777216 1048576 5306255.47 4194304 88441 1088 16 218.91 128
21 8388608 65536 1024 18625 54979 344 9 1 2.69 2 5702122640 58720256 1048576 16575937.91 13981010 70610 768 15 205.26 168 1704 9 1 4.95 5 70635 875 14 165.42 116 2 1 1.48 1 16777216 917504 4948992.00 4194304 86994 1131 14 204.21 128
22 8388608 65536 2048 22591 90655 564 7 1 2.20 2 11400517070 75497472 2097152 20213682.75 16777216 141182 1024 19 250.32 210 2883 9 1 5.11 5 141207 1067 19 304.98 245 3 1 1.88 2 20971520 1179648 7431543.16 6946816 173975 1579 19 375.76 245
23 8388608 65536 2048 23670 86523 558 7 1 2.18 2 11361130431 67108864 1198372 20360448.80 16777212 140588 896 26 251.95 192 2818 8 1 5.05 5 140613 1135 21 298.54 213 3 1 1.88 2 25165824 1179648 7579091.94 7012352 173381 1647 21 368.11 213
24 8388608 65536 2048 24455 83745 559 9 1 2.18 2 11175209705 67108864 1864134 19991430.60 16777212 137746 896 14 246.42 192 2769 8 2 4.95 5 137771 1263 18 306.84 235 3 1 1.93 2 25165824 917504 7771074.76 7012352 170539 1775 18 379.82 235
25 8388608 65536 4096 31042 131950 880 6 1 1.72 1 24092920054 75497472 4194304 27378318.24 20971520 302094 1024 32 343.29 256 4805 10 2 5.46 5 302094 1756 25 454.28 363 4 1 2.07 2 33554432 1376256 10380439.33 8388608 367655 2780 25 552.03 362
26 8388608 65536 4096 27554 148653 891 6 1 1.74 1 24026650062 83886080 1398101 26965937.22 20971520 301074 1152 25 337.91 258 4846 10 1 5.44 5 301074 1835 25 459.65 362 4 1 2.07 2 33554432 1376256 10250065.26 8388608 366635 2859 25 558.89 362
27 8388608 65536 4096 31743 129036 891 8 1 1.74 1 23881247518 75497472 1398101 26802746.93 20971520 298864 1024 16 335.43 256 4826 10 1 5.42 5 298864 1824 26 456.98 341 4 1 2.04 2 33554432 1048576 10102080.54 8388608 364400 2848 26 557.19 341
28 8388608 65536 1024 18937 54074 363 9 1 2.84 2 5803105294 67108864 1864134 15986515.96 13981010 72148 896 14 198.75 168 1843 9 2 5.08 5 72148 704 14 157.87 106 2 1 1.51 2 16777216 917504 4740223.16 4194304 88557 832 14 192.93 128
29 8388608 65536 1024 21735 47112 340 9 1 2.66 2 5560847777 67108864 932067 16355434.64 11184808 68452 896 18 201.33 129 1641 8 1 4.83 5 68477 725 14 169.08 106 2 1 1.53 2 16777216 917504 5196086.07 4194304 84836 853 14 209.99 128
30 8388608 65536 1024 22328 45861 519 13 1 4.05 3 5363783044 58720256 645277 10334842.09 6990505 65440 768 12 126.09 84 2395 8 1 4.61 5 65465 853 9 167.00 89 3 1 1.98 2 20971520 589824 4442765.26 3145728 81849 981 9 208.80 96
31 8388608 65536 1024 8301 123358 588 9 2 4.59 5 4016118527 13981010 1864134 6830133.55 6291456 44836 172 15 76.25 64 2218 5 2 3.77 4 44861 186 14 67.77 64 2 1 1.53 2 8388608 917504 2770796.91 2752512 61245 314 14 92.52 64
32 8388608 65536 1024 11602 88260 447 6 1 3.49 4 4259175453 25165824 4194303 9528356.72 8388608 48594 256 42 108.71 96 1794 6 3 4.01 4 48619 277 21 102.57 90 2 1 1.56 2 10485760 1376256 3709406.10 3735552 64978 405 21 137.37 96
33 8388608 65536 1024 4062 252092 841 9 5 6.57 7 3419614886 8388605 932067 4066129.47 3595116 35532 100 28 42.25 38 2697 5 1 3.21 3 35557 124 14 52.52 44 2 1 1.55 2 3342336 917504 1950898.50 2097152 51941 252 14 76.72 54
34 8388608 65536 2048 22071 92791 500 6 1 1.95 2 11388094259 67108864 2796202 22776188.52 20971520 140994 896 21 281.99 256 2505 8 2 5.01 5 141019 960 21 273.29 239 2 1 1.47 1 16777216 1376256 6702570.00 6291456 173762 1216 21 337.40 256
35 8388608 65536 2048 27182 75343 521 6 1 2.04 2 11503856992 75497472 2796202 22080339.72 16777216 142758 1024 21 274.01 215 2647 9 2 5.08 5 142783 939 21 277.79 256 2 1 1.50 2 16777216 1376256 6521129.22 5636096 175551 1195 21 341.54 256
36 8388608 65536 2048 25990 78799 495 7 1 1.93 2 11927042366 75497472 1398101 24095035.08 20971520 149212 1024 19 301.44 256 2583 9 1 5.22 5 149237 1408 18 312.21 296 2 1 1.51 2 16777216 1179648 6958133.77 6946816 181980 1664 18 381.51 320
37 8388608 65536 4096 33475 122359 918 6 1 1.79 2 24654118203 75497472 2097152 26856337.91 20971520 310656 1024 21 338.41 258 5148 10 1 5.61 6 310656 1536 21 412.56 362 3 1 1.83 2 25165824 1376256 8773707.80 8388608 376192 2048 21 499.59 363
38 8388608 65536 4096 38628 106037 918 6 1 1.79 2 24454189592 75497472 1398101 26638550.75 22369616 307604 1024 22 335.08 258 5085 10 1 5.54 5 307604 1621 21 404.21 320 3 1 1.82 2 25165824 1376256 8774346.26 8388608 373140 2133 21 490.33 320
39 8388608 65536 4096 28840 142024 951 7 1 1.86 2 24304193149 83886080 1198372 25556459.67 20971520 305314 1152 32 321.05 256 5215 10 1 5.48 5 305314 1600 21 410.92 350 3 1 1.87 2 25165824 1179648 8704880.23 8388608 370875 2112 21 498.49 352
40 8388608 65536 2048 24833 82470 433 5 1 1.69 2 12590181851 75497472 5033163 29076632.45 25165824 159334 1024 50 367.98 320 2491 10 2 5.75 6 159359 1152 26 296.21 256 2 1 1.49 1 16777216 1703936 7520667.07 8388608 192102 1280 26 349.28 298
41 8388608 65536 2048 27964 73237 579 6 1 2.26 2 11454643330 67108864 1398101 19783494.53 16777212 142008 896 26 245.26 192 2988 9 1 5.16 5 142033 1301 21 317.04 224 3 1 1.97 2 25165824 1376256 7570469.22 7012352 174801 1429 21 377.54 284
42 8388608 65536 2048 27607 74184 592 8 1 2.31 2 11469822676 67108864 2097152 19374700.47 16777212 142244 896 16 240.28 192 3017 9 1 5.10 5 142269 1365 18 310.63 224 3 1 1.96 2 25165824 1048576 7447783.40 7012352 175037 1493 18 374.81 278
43 8388608 65536 2048 29742 68858 858 8 1 3.35 3 12871478358 83886080 2396744 15001723.03 12582912 163630 1152 18 190.71 160 4965 10 2 5.79 6 163655 1024 16 272.76 253 3 1 2.06 2 20971520 1048576 5329664.32 4915200 196423 1152 16 326.28 299
44 8388608 65536 2048 22353 91620 556 6 1 2.17 2 12378229314 83886080 1398101 22263002.36 19573414 156098 1152 25 280.75 256 3058 10 1 5.50 5 156123 1152 21 260.20 213 2 1 1.54 2 16777216 1376256 6229251.22 5570560 188891 1280 21 314.82 256
45 8388608 65536 2048 24346 84120 819 9 1 3.20 3 11363047298 75497472 932067 13874294.63 10485760 140594 1024 15 171.67 128 3987 9 1 4.87 5 140619 1164 14 251.55 138 3 1 2.00 2 20971520 917504 5689259.91 4194304 173387 1292 14 309.62 182
46 8388608 65536 2048 12399 165174 811 6 1 3.17 3 8329048054 25165824 4194303 10270096.24 10485760 94290 256 42 116.26 126 3173 6 3 3.91 4 94315 345 21 108.91 96 2 1 1.50 2 10485760 1376256 3948256.56 4194304 127083 473 21 146.58 107
47 8388608 65536 2048 6307 324718 1187 8 2 4.64 5 6758220873 11184808 1048576 5693530.64 5592404 70166 129 21 59.11 52 3749 5 1 3.16 3 70191 193 16 69.98 64 2 1 1.53 2 6291456 1048576 2757924.21 2818048 102959 321 16 102.65 75
48 8388608 65536 2048 7902 259174 1052 6 2 4.11 4 6985752405 13981010 3355442 6640449.05 6291456 73798 172 25 70.15 64 3449 5 2 3.28 3 73823 192 21 83.70 85 2 1 1.62 2 8388608 1376256 3278830.69 3735552 106591 310 21 120.85 96
49 8388608 65536 4096 25458 160892 901 5 1 1.76 2 25975603790 83886080 2097152 28829748.93 25165824 330814 1152 26 367.16 320 5281 11 1 5.86 6 330814 1216 26 331.15 299 2 1 1.45 1 16777216 1638400 7110647.03 8388608 396350 1472 26 396.75 320
50 8388608 65536 4096 27827 147195 1366 6 1 2.67 3 25737644786 92274688 1398101 18841614.05 16777212 327180 1280 21 239.52 210 7832 11 1 5.73 6 327180 950 25 322.34 288 3 1 1.89 2 20971520 1376256 6207678.67 5570560 392716 1206 25 386.91 299
51 8388608 65536 4096 29004 141221 1387 8 1 2.71 3 24979674077 92274688 1198372 18009858.74 13981010 315606 1280 16 227.55 172 7707 11 1 5.56 5 315606 1301 22 318.47 266 3 1 1.94 2 25165824 1048576 6298164.93 5570560 381142 1557 22 384.60 276
52 8388608 65536 4096 31171 131404 927 6 1 1.81 2 24447198729 75497472 2796202 26372382.66 20971520 307498 1024 32 331.71 256 5176 10 1 5.58 6 307498 1919 25 510.79 384 4 1 2.30 2 33554432 1376256 10860575.84 8388608 373034 2047 25 568.65 448
53 8388608 65536 4096 30929 132432 918 5 1 1.79 1 24354085168 83886080 2097152 26529504.54 20971520 306076 1152 25 333.42 256 5094 10 1 5.55 6 306076 2016 25 501.76 384 4 1 2.25 2 33554432 1638400 10738079.38 8388608 371612 2144 25 563.05 448
54 8388608 65536 4096 37784 108405 950 6 1 1.86 1 24470127418 75497472 1398101 25758028.86 20971520 307848 1024 25 324.05 256 5320 10 1 5.60 6 307848 2176 21 493.35 406 4 1 2.28 2 33554432 1376256 10470729.06 8388608 373384 2304 21 563.17 469
55 8388608 65536 4096 28808 142182 1063 7 1 2.08 2 25420476660 75497472 2097152 23913900.90 19573414 322348 1024 32 303.24 256 6176 10 1 5.81 6 322348 1408 25 410.11 365 3 1 2.01 2 25165824 1179648 8256046.06 8388608 387909 1536 25 469.06 427
56 8388608 65536 4096 33515 122213 928 6 1 1.81 2 24173170994 83886080 2097152 26048675.64 20971520 303308 1152 32 326.84 256 5094 10 1 5.49 5 303308 1877 21 460.25 384 3 1 2.00 2 25165824 1376256 9498059.09 8388608 368844 2005 26 533.01 448
57 8388608 65536 4096 35052 116854 939 6 1 1.83 2 24178204194 75497472 1398101 25748886.26 20971520 303392 1024 32 323.10 256 5194 10 1 5.53 6 303392 1536 21 453.50 373 3 1 1.99 2 25165824 1376256 9275179.81 8388608 368928 1664 21 530.83 448
58 8388608 65536 4096 25094 163226 1498 7 1 2.93 3 25819812468 75497472 2097152 17236189.90 14680064 328430 1024 19 219.25 192 8823 11 1 5.89 6 328430 1099 18 328.76 292 3 1 2.08 2 25165824 1179648 6092250.07 5570560 393991 1227 18 393.20 374
59 8388608 65536 4096 24575 166673 1386 8 1 2.71 3 24859057910 83886080 1048576 17935828.22 13981010 313776 1152 18 226.39 172 7617 10 1 5.50 5 313776 1066 18 362.33 342 3 1 2.02 2 20971520 1048576 6602547.47 5898240 379312 1194 18 433.00 427
60 8388608 65536 4096 29416 139243 1283 7 1 2.51 2 23790010447 67108864 1198372 18542486.71 13981010 297458 896 18 231.85 172 6679 10 1 5.21 5 297458 1643 18 387.32 319 3 1 2.06 2 25165824 1179648 7344604.75 6553600 362994 1771 18 471.42 437
61 8388608 65536 4096 13613 300888 1275 6 1 2.49 2 13263786630 25165824 2796202 10402969.91 12582912 136812 256 22 107.30 128 3980 6 2 3.12 3 136812 384 25 134.26 128 2 1 1.49 1 12582912 1376256 4977882.33 4194304 202348 426 26 198.58 203
62 8388608 65536 4096 14170 289061 1317 4 1 2.57 2 15721648546 41943040 6291456 11937470.42 11184808 174338 512 64 132.38 128 4902 6 3 3.72 4 174338 384 32 170.75 170 2 1 1.61 2 12582912 2097152 5152534.40 4849664 239874 512 32 234.94 235
63 8388608 65536 4096 8369 489425 1527 5 2 2.98 3 10464787927 20971520 1677721 6853168.26 6291456 94054 256 50 61.59 64 3899 5 1 2.55 3 94054 202 25 91.85 96 2 1 1.46 1 8388608 1638400 3915720.79 4194304 159615 320 32 155.72 160
64 8388608 65536 1024 31592 32413 209 7 1 1.63 1 5481355936 67108864 2796202 26226583.43 19573414 67256 896 42 321.80 252 1020 8 1 4.88 5 67256 1354 18 331.31 256 4 1 2.02 2 33554432 1179648 10832867.67 8388608 83640 1482 18 370.09 256
65 8388608 65536 1024 34631 29568 206 4 1 1.61 1 5427429212 67108864 2796202 26346743.75 20971520 66436 896 32 322.50 256 990 8 1 4.81 5 66436 1172 32 340.70 256 4 1 1.94 1 33554432 2097152 10663441.10 8388608 82845 1300 32 374.86 256
66 8388608 65536 1024 29861 34292 203 5 1 1.59 1 5433860453 67108864 2796202 26767785.48 20971520 66534 896 26 327.75 256 987 8 1 4.86 5 66559 1162 25 344.87 256 4 1 1.95 1 33554432 1638400 10739355.83 8388608 82943 1290 25 380.47 256
67 8388608 65536 1024 30025 34104 262 5 1 2.05 2 5493419420 58720256 2796202 20967249.69 16777216 67438 768 42 257.40 215 1324 8 1 5.05 5 67463 960 26 269.85 213 3 1 1.92 2 25165824 1638400 7972944.26 8388608 83847 1088 26 318.81 256
68 8388608 65536 1024 27549 37170 261 5 1 2.04 2 5505722710 67108864 2796202 21094723.03 16777212 67632 896 32 259.13 210 1312 8 1 5.03 5 67657 1045 25 277.28 213 3 1 1.95 2 25165824 1638400 8181385.70 8388608 84041 1173 25 318.34 235
69 8388608 65536 1024 24525 41753 257 4 1 2.01 2 5453992930 67108864 2796202 21221762.37 16777212 66838 896 32 260.07 215 1283 8 1 4.99 5 66863 916 32 268.53 192 3 1 1.89 2 25165824 2097152 8020642.64 8388608 83247 1044 32 317.74 256
70 8388608 65536 1024 21762 47054 258 5 1 2.02 2 5470770300 67108864 2097152 21204536.05 16777216 67088 896 32 260.03 210 1258 8 1 4.88 5 67113 768 32 223.71 160 2 1 1.50 2 16777216 1638400 6535747.90 5636096 83497 896 32 277.40 192
71 8388608 65536 1024 22806 44900 254 5 1 1.98 2 5454272652 67108864 2796202 21473514.38 16777216 66830 896 26 263.11 210 1249 8 1 4.92 5 66855 768 25 220.64 171 2 1 1.47 1 16777216 1638400 6423454.30 5570560 83214 896 25 268.43 192
72 8388608 65536 1024 24620 41592 255 5 1 1.99 2 5538717974 58720256 2097152 21720462.64 16777216 68118 768 32 267.13 210 1244 8 1 4.88 5 68143 939 25 231.78 171 2 1 1.50 2 16777216 1638400 6680244.96 6946816 84502 1067 25 277.97 212
73 8388608 65536 2048 39686 51605 374 6 1 1.46 1 11745449024 75497472 2796202 31404943.91 29360128 146454 1024 43 391.59 384 2010 9 1 5.37 6 146479 1600 21 441.20 363 4 1 2.05 2 33554432 1376256 11997439.22 8388608 179247 1728 21 479.27 384
74 8388608 65536 2048 35552 57605 356 4 1 1.39 1 11639193408 75497472 2796202 32694363.51 29360128 144836 1024 43 406.84 384 1898 9 1 5.33 6 144861 1601 32 436.33 256 4 1 2.03 2 33554432 2097152 12461944.05 8388608 177629 1729 32 480.08 320
75 8388608 65536 2048 38863 52697 362 6 1 1.41 1 11762226278 75497472 4194304 32492337.78 29360128 146712 1024 42 405.28 384 1972 9 1 5.45 6 146737 1536 21 431.58 298 4 1 2.00 2 33554432 1376256 11917326.52 8388608 179505 1664 21 463.84 299
76 8388608 65536 2048 29819 68681 424 6 1 1.66 1 11567051231 75497472 2796202 27280781.21 25165824 143734 1024 42 339.00 320 2229 9 1 5.26 5 143759 1418 21 358.50 256 3 1 1.91 2 25165824 1376256 9894982.95 8388608 176502 1546 21 413.35 320
77 8388608 65536 2048 28146 72763 422 4 1 1.65 1 11563695750 75497472 2796202 27402122.63 20971520 143688 1024 42 340.49 258 2229 9 1 5.28 5 143713 1579 32 371.35 288 3 1 1.84 2 25165824 2097152 9525716.98 8388608 176456 1707 32 428.29 342
78 8388608 65536 2048 30096 68048 437 5 1 1.71 1 11598648311 75497472 2097152 26541529.32 20971520 144216 1024 42 330.01 256 2295 9 1 5.25 5 144241 1547 25 358.81 256 3 1 1.85 2 25165824 1638400 9361439.41 8388608 176984 1675 25 413.51 277
79 8388608 65536 2048 29937 68410 597 6 1 2.33 2 11535733191 67108864 1398101 19322836.17 16777212 143244 896 21 239.94 192 3085 9 1 5.17 5 143269 1263 21 308.11 235 3 1 1.98 2 20971520 1376256 7394309.25 6946816 176037 1391 21 370.60 277
80 8388608 65536 2048 25775 79456 591 7 1 2.31 2 11492472080 67108864 1398101 19445807.24 14680064 142588 896 26 241.27 192 3012 9 1 5.10 5 142613 1177 21 324.86 277 3 1 1.99 2 25165824 1179648 7580561.22 7012352 175381 1305 21 387.15 320
81 8388608 65536 2048 27025 75781 618 7 1 2.41 2 11505214702 67108864 2097152 18616852.27 13981010 142788 896 18 231.05 172 3190 9 1 5.16 5 142813 1326 25 302.57 222 3 1 2.02 2 25165824 1179648 7286407.86 6291456 175581 1454 25 364.28 276
82 8388608 65536 4096 41626 98400 774 7 1 1.51 1 24672852848 83886080 2796202 31877070.86 29360128 310944 1152 32 401.74 384 4325 10 1 5.59 6 310944 2283 22 570.54 416 5 1 2.32 2 41943040 1179648 13222397.26 8388608 376480 2411 22 617.18 448
83 8388608 65536 4096 45670 89686 763 7 1 1.49 1 24803395615 83886080 4194304 32507726.89 25165824 312930 1152 32 410.13 320 4285 10 1 5.62 6 312930 2624 18 575.24 384 5 1 2.32 2 41943040 1179648 13407106.91 8388608 378491 2752 18 607.53 405
84 8388608 65536 4096 46613 87872 752 7 1 1.47 1 24824087529 75497472 2097152 33010754.69 29360128 313248 1024 32 416.55 384 4242 10 1 5.64 6 313248 2411 18 576.88 384 5 1 2.28 2 41943040 1179648 13339058.69 8388608 378784 2539 18 613.91 427
85 8388608 65536 4096 38217 107177 936 7 1 1.83 1 24420714626 75497472 1677721 26090507.08 20971520 307098 1024 32 328.10 256 5196 10 1 5.55 6 307098 1770 18 485.15 378 4 1 2.22 2 33554432 1179648 10449696.97 8388608 372634 1898 18 553.69 448
86 8388608 65536 4096 32868 124619 943 7 1 1.84 2 24507716452 75497472 2097152 25989094.86 20971520 308424 1024 26 327.07 256 5256 10 1 5.57 6 308424 1941 18 495.86 394 4 1 2.26 2 33554432 1179648 10518387.36 8388608 373985 2069 18 557.35 448
87 8388608 65536 4096 35115 116645 948 7 1 1.85 1 24384363964 83886080 2097152 25721902.92 20971520 306542 1152 22 323.36 256 5300 10 1 5.59 6 306542 1856 19 481.23 373 4 1 2.24 2 33554432 1179648 10293163.28 8388608 372078 1984 19 547.17 427
88 8388608 65536 4096 28349 144484 964 6 1 1.88 2 24118365286 75497472 2097152 25019051.13 20971520 302478 1024 21 313.77 256 5285 10 1 5.48 5 302478 1600 25 469.69 405 3 1 2.02 2 25165824 1376256 9240676.44 8388608 368014 1728 26 552.57 511
89 8388608 65536 4096 31679 129297 965 6 1 1.88 2 24251744217 75497472 1677721 25131341.16 20971520 304516 1024 21 315.56 256 5327 10 1 5.52 6 304516 1568 25 466.33 384 3 1 2.02 2 25165824 1376256 9207185.98 8388608 370052 1696 25 546.61 491
90 8388608 65536 4096 35717 114679 933 6 1 1.82 2 24180161513 75497472 2097152 25916571.83 20971520 303428 1024 42 325.22 256 5160 10 1 5.53 6 303428 1814 22 454.91 363 3 1 2.00 2 25165824 1376256 9354129.48 8388608 368989 1942 22 532.45 458
