524288 1
589824 3
655360 1
720896 6
786432 10
851968 28
917504 71
983040 23
1048576 119
1179648 122
1245184 53
1376256 109
1441792 73
1507328 8
1572864 4
1638400 68
1703936 140
1769472 3
1835008 21
1900544 16
1966080 7
2031616 8
2097152 289
2162688 5
2228224 12
2293760 7
2359296 25
2424832 38
2490368 13
2555904 14
2621440 7
2686976 8
2752512 129
2818048 249
2883584 20
2949120 5
3014656 18
3080192 18
3145728 22
3211264 1
3276800 31
3342336 56
3407872 27
3473408 18
3538944 18
3604480 13
3670016 16
3735552 25
3801088 26
3866624 8
3932160 6
3997696 20
4063232 11
4128768 10
4194304 498
4259840 8
4325376 1
4390912 8
4456448 9
4521984 20
4587520 7
4653056 8
4718592 7
4784128 16
4849664 16
4915200 22
4980736 11
5046272 22
5111808 18
5177344 5
5242880 36
5308416 8
5373952 23
5439488 22
5505024 9
5570560 100
5636096 61
5701632 4
5767168 4
5832704 21
5898240 36
5963776 11
6029312 14
6094848 7
6160384 5
6225920 15
6291456 97
6356992 3
6422528 7
6488064 4
6553600 5
6619136 11
6684672 23
6750208 21
6815744 13
6881280 11
6946816 31
7012352 59
7077888 11
7143424 8
7208960 27
7274496 6
7340032 12
7405568 6
7471104 15
7536640 21
7602176 11
7667712 16
7733248 8
7798784 8
7864320 5
7929856 12
7995392 11
8060928 10
8126464 7
8192000 6
8257536 4
8323072 11
8388608 948
8454144 9
8519680 4
8585216 2
8650752 8
8716288 9
8781824 5
8847360 6
8912896 7
8978432 4
9043968 9
9109504 20
9175040 5
9240576 7
9306112 15
9371648 12
9437184 29
9502720 9
9568256 30
9633792 15
9699328 7
9764864 67
9830400 38
9895936 6
9961472 6
10027008 25
10092544 44
10158080 5
10223616 10
10289152 11
10354688 8
10420224 12
10485760 116
10551296 4
10616832 8
10682368 11
10747904 20
10813440 16
10878976 10
10944512 5
11010048 11
11075584 7
11141120 40
11206656 74
11272192 10
11337728 6
11403264 9
11468800 7
11534336 16
11599872 8
11665408 21
11730944 21
11796480 14
11862016 14
11927552 12
11993088 12
12058624 4
12124160 8
12189696 16
12255232 8
12320768 14
12386304 14
12451840 9
12517376 11
12582912 180
12648448 10
12713984 5
12779520 5
12845056 12
12910592 9
12976128 6
13041664 5
13107200 7
13172736 10
13238272 13
13303808 20
13369344 7
13434880 22
13500416 13
13565952 12
13631488 16
13697024 2
13762560 19
13828096 11
13893632 10
13959168 37
14024704 26
14090240 8
14155776 4
14221312 18
14286848 27
14352384 10
14417920 6
14483456 5
14548992 5
14614528 4
14680064 30
14745600 3
14811136 4
14876672 4
14942208 9
15007744 9
15073280 14
15138816 6
15204352 11
15269888 7
15335424 22
15400960 39
15466496 2
15532032 14
15597568 9
15663104 8
15728640 13
15794176 5
15859712 9
15925248 8
15990784 7
16056320 22
16121856 13
16187392 13
16252928 4
16318464 4
16384000 10
16449536 3
16515072 7
16580608 5
16646144 8
16711680 3
16777216 213
16842752 11
16908288 7
16973824 3
17039360 7
17104896 13
17170432 5
17235968 8
17301504 8
17367040 9
17432576 12
17498112 12
17563648 8
17629184 4
17694720 10
17760256 6
17825792 8
17891328 6
17956864 14
18022400 5
18087936 4
18153472 29
18219008 25
18284544 5
18350080 3
18415616 9
18481152 23
18546688 4
18612224 8
18677760 8
18743296 5
18808832 7
18874368 34
18939904 4
19005440 5
19070976 11
19136512 11
19202048 9
19267584 7
19333120 8
19398656 4
19464192 7
19529728 19
19595264 35
19660800 11
19726336 5
19791872 8
19857408 9
19922944 11
19988480 7
20054016 10
20119552 10
20185088 6
20250624 10
20316160 7
20381696 9
20447232 4
20512768 6
20578304 11
20709376 9
20774912 6
20840448 9
20905984 11
20971520 77
21037056 6
21102592 2
21168128 5
21233664 8
21299200 6
21364736 6
21430272 7
21495808 7
21561344 4
21626880 8
21692416 13
21757952 7
21823488 9
21889024 4
21954560 8
22020096 10
22085632 2
22151168 11
22216704 11
22282240 12
22347776 23
22413312 22
22478848 4
22544384 9
22609920 10
22675456 19
22740992 9
22806528 5
22872064 7
22937600 3
23003136 5
23068672 24
23134208 2
23199744 5
23265280 2
23330816 8
23396352 8
23461888 6
23527424 11
23592960 3
23658496 5
23724032 28
23789568 18
23855104 5
23920640 7
23986176 9
24051712 4
24117248 7
24182784 4
24248320 14
24313856 7
24379392 8
24444928 10
24510464 7
24576000 4
24641536 5
24707072 6
24772608 8
24838144 6
24903680 5
24969216 5
25034752 3
25100288 8
25165824 70
25296896 1
25362432 4
25427968 11
25493504 10
25559040 4
25624576 6
25690112 6
25755648 5
25821184 8
25886720 3
25952256 5
