O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 5694.0000 89919.2132   276 7 3 4.00 4   854 4 2 3.09 4  11691 126 2 51.28 61  4 1 1.55 1  4259840 131072 2366207.07 2621440  19883 250 2 78.90 67  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 31024.0000 33006.7045   295 5 1 2.00 2  1803 10 2 6.11 6  81945 736 3 207.46 165  6 1 1.81 2  10747904 65536 6481338.98 6225920  98304 992 3 248.87 170  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 87920.0000 23293.9035   266 2 1 1.00 1  1480 10 1 5.56 5  148591 2304 43 450.28 256  6 1 1.81 1  33619968 2818048 14510262.54 8388608  181334 2816 43 551.17 256  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 99209.0000 41286.5768   575 3 1 1.00 1  3479 11 1 6.05 6  328448 2816 7 486.59 256  9 1 1.98 1  46268416 458752 14695580.78 8388608  394009 3840 7 582.85 256  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 25905.0000 39529.0484   544 7 2 4.00 4  3349 10 2 6.16 6  83097 520 11 187.16 181  8 1 2.26 2  7340032 65536 4392148.53 4390912  99481 579 11 217.68 203  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 7257.0000 141105.1399   663 8 3 5.00 5  2641 5 3 3.98 3  47849 166 2 70.57 62  6 1 1.61 1  3866624 65536 2572087.71 3342336  64233 237 2 94.32 82  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 34204.0000 59876.0379   781 7 1 3.00 3  4515 10 2 5.78 6  154783 830 5 297.66 275  10 1 2.30 2  10551296 65536 6263865.41 6488064  187551 1051 5 360.68 308  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 48773.0000 83980.8911   989 4 1 1.00 2  6040 11 2 6.11 6  334222 1732 1 415.18 358  9 1 2.24 2  19202048 65536 9728384.81 8388608  399783 1942 1 491.13 404  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 36516.0000 56085.0038   704 6 1 2.00 3  4042 10 3 5.74 6  157217 1071 1 316.97 294  9 1 2.45 2  12713984 65536 7567914.02 8388608  189985 1199 5 361.88 322  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 31023.0000 66015.5369   838 10 1 3.00 3  4916 10 3 5.87 6  155407 659 1 290.48 282  11 1 2.44 2  9502720 65536 6134626.07 7077888  188175 763 14 344.01 339  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 12380.0000 165428.1099   694 5 2 2.00 3  2214 5 1 3.19 3  69145 194 1 68.73 64  4 1 1.15 1  4390912 65536 3466942.87 4128768  101913 296 1 100.41 64  
