O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 5291.0000 96768.0968   386 9 3 6.00 6  1544 6 2 4.00 4  23685 129 1 49.14 42  5 1 1.44 1  2949120 65536 1943624.46 2621440  31852 199 1 65.40 43  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 19251.0000 53192.0420   407 7 1 3.00 3  2551 10 2 6.27 6  83047 579 1 192.24 176  8 1 1.98 2  8650752 65536 5057974.86 5439488  99431 835 1 230.16 180  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 26263.0000 77980.4287   561 5 1 2.00 2  3328 10 2 5.93 6  156923 1285 1 349.49 255  10 1 2.38 2  17039360 65536 8878536.41 8388608  189691 1797 1 422.47 255  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 22183.0000 184645.9000  1169 6 1 2.00 2  7362 11 3 6.30 6  345118 1372 1 413.81 350  11 1 2.53 2  18284544 65536 9264241.15 8388608  410679 2396 1 491.83 350  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 14298.0000 71618.4082   765 10 2 5.00 6  4878 10 3 6.38 6  87333 403 4 164.78 162  9 1 2.61 2  5963776 65536 3639828.02 3801088  103717 506 4 193.14 187  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 6537.0000 156646.7799   889 12 3 6.00 7  4249 5 3 4.78 5  61151 174 2 75.12 73  7 1 1.78 1  3538944 65536 2134325.78 2424832  77535 258 2 95.25 87  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 19484.0000 105111.8867  1121 9 2 4.00 4  6904 10 3 6.16 6  165981 659 2 257.33 246  10 1 2.65 2  8060928 65536 4995617.98 5505024  198749 915 2 308.14 247  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 22674.0000 180647.4376  1722 7 1 3.00 3  11065 11 3 6.43 6  354106 1404 1 385.74 354  12 1 2.93 2  12976128 65536 7285207.45 7012352  419667 1585 2 456.66 372  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 23332.0000 87776.4444   992 11 1 3.00 4  6141 10 3 6.19 6  169203 850 9 287.27 258  9 1 2.86 2  10223616 65536 6170038.72 6488064  201971 978 9 334.94 315  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 24482.0000 83653.2963  1180 10 2 4.00 5  7252 10 4 6.15 6  167259 614 1 253.81 261  10 1 2.68 2  7667712 65536 4850973.75 5636096  200027 713 1 303.53 315  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 8393.0000 244012.8679  1646 12 3 6.00 6  7738 5 1 4.70 5  116287 349 3 113.45 104  9 1 1.94 1  4456448 65536 2452129.07 2228224  149055 477 34 145.42 113  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 18539.0000 220939.6408  2295 10 1 4.00 4  14740 11 3 6.42 6  354536 873 3 347.58 333  11 1 2.80 2  9043968 65536 5238789.46 5308416  420072 1129 3 411.84 366  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 29211.0000 140221.1496  1306 5 1 2.00 2  8449 11 2 6.47 6  353194 1296 1 418.48 329  12 1 2.72 2  17301504 65536 8837967.56 7995392  418730 1335 25 419.15 317  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 29189.0000 140326.8355  1845 7 1 3.00 4  11928 11 2 6.47 6  354648 1105 1 399.83 373  11 1 3.07 3  12582912 65536 7088076.87 6750208  420184 1233 1 436.78 413  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 27534.0000 148761.5312  2320 9 1 4.00 4  15030 11 3 6.48 6  352710 842 1 349.91 343  12 1 3.02 3  9371648 65536 5501840.60 5701632  418271 948 4 412.09 415  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 8232.0000 497570.4568   512 1 1 1.00 1  1024 2 2 2.00 2  65536 128 128 128.00 128  1 1 1.00 1  8388608 8388608 8388608.00 8388608  131072 256 128 173.84 128  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 13897.0000 36842.4840   380 11 2 5.00 6  2466 7 5 6.49 7  45256 333 1 130.05 96  10 1 2.70 2  6684672 65536 3840754.53 4063232  53448 461 1 153.59 96  
