O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 7185.0000 71259.5685   386 9 3 6.00 6  1544 6 2 4.00 4  11867 63 1 24.62 21  5 1 1.44 1  3145728 131072 1945088.95 2490368  15963 100 1 32.71 21  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 26273.0000 38975.3740   407 7 1 3.00 3  2551 10 2 6.27 6  41541 290 1 96.16 87  8 1 1.98 2  8912896 131072 5058483.68 5373952  49733 418 1 115.12 89  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 38337.0000 53420.9771   561 5 1 2.00 2  3328 10 2 5.93 6  78477 644 1 174.78 127  10 1 2.38 2  17301504 131072 8878817.28 8388608  94836 900 1 211.69 127  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 43616.0000 93910.4916  1169 6 1 2.00 2  7362 11 3 6.30 6  172558 688 1 206.90 175  11 1 2.53 2  18612224 131072 9264196.03 8388608  205351 1200 1 245.93 175  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 17893.0000 57229.0840   765 10 2 5.00 6  4878 10 3 6.38 6  43675 201 2 82.41 81  9 1 2.61 2  6422528 131072 3639547.20 3670016  51867 252 2 96.59 93  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 7775.0000 131704.1801   889 12 3 6.00 7  4249 5 3 4.78 5  30593 87 1 37.58 36  7 1 1.78 1  3801088 131072 2134601.14 2490368  38785 131 1 47.65 44  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 32650.0000 62725.8806  1121 9 2 4.00 4  6904 10 3 6.16 6  82995 326 1 128.67 122  10 1 2.65 2  8519680 131072 4995215.76 5505024  99379 454 1 154.08 125  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 34842.0000 117559.2676  1722 7 1 3.00 3  11065 11 3 6.43 6  177042 702 1 192.86 177  12 1 2.93 2  13369344 131072 7284825.52 6946816  209810 796 1 228.55 186  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 28554.0000 71723.7515   992 11 1 3.00 4  6141 10 3 6.19 6  84607 427 5 143.65 129  9 1 2.86 2  10485760 131072 6169610.98 6553600  100991 491 5 167.48 158  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 30464.0000 67226.8908  1180 10 2 4.00 5  7252 10 4 6.15 6  83641 307 1 126.92 130  10 1 2.68 2  8126464 131072 4850925.24 5636096  100025 353 1 151.78 156  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 10632.0000 192626.0346  1646 12 3 6.00 6  7738 5 1 4.70 5  58313 173 2 56.89 52  9 1 1.94 1  4849664 131072 2457295.60 2228224  74697 237 18 72.88 57  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 28224.0000 145124.7166  2295 10 1 4.00 4  14740 11 3 6.42 6  177264 437 2 173.79 167  11 1 2.80 2  9568256 131072 5238689.69 5373952  210032 565 2 205.91 181  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 34529.0000 118624.9240  1306 5 1 2.00 2  8449 11 2 6.47 6  176598 649 1 209.24 164  12 1 2.72 2  17694720 131072 8838009.78 7995392  209366 666 13 209.58 159  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 37854.0000 108205.2095  1845 7 1 3.00 4  11928 11 2 6.47 6  177318 550 1 199.91 186  11 1 3.07 3  12976128 131072 7087874.44 6684672  210111 614 1 218.18 206  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 34867.0000 117474.9763  2320 9 1 4.00 4  15030 11 3 6.48 6  176352 424 1 174.95 171  12 1 3.02 3  9830400 131072 5501761.67 5636096  209120 473 2 206.23 207  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 8843.0000 463191.2247   512 1 1 1.00 1  1024 2 2 2.00 2  32768 64 64 64.00 64  1 1 1.00 1  8388608 8388608 8388608.00 8388608  65536 128 64 86.92 64  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 18747.0000 27311.0364   380 11 2 5.00 6  2466 7 5 6.49 7  22663 169 1 64.94 47  10 1 2.70 2  7077888 131072 3842191.72 4063232  26759 233 1 76.67 47  
O  17 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 5109.0000 100215.3063   623 14 6 9.00 9  2576 6 1 4.13 4  12549 68 2 24.09 24  7 1 1.75 1  2490368 131072 1483935.04 1703936  16645 132 2 31.95 24  
O  18 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 5361.0000 95504.5700   563 13 5 8.00 9  2556 6 3 4.54 5  14321 77 1 31.82 31  7 1 1.80 1  2883584 131072 1701253.51 1966080  18417 141 1 40.93 31  
O  19 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 18829.0000 54384.1946   602 11 2 4.00 5  3509 9 3 5.83 6  39505 282 1 89.99 82  9 1 2.37 2  7208960 131072 4221935.39 4587520  47697 373 1 108.65 84  
O  20 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 18620.0000 54994.6294   606 9 2 4.00 4  3508 9 2 5.79 6  39557 217 1 88.89 78  9 1 2.26 2  6815744 131072 4040878.64 4587520  47749 345 1 107.30 78  
O  21 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 19600.0000 52244.8980   622 9 2 4.00 5  3545 9 3 5.70 6  38693 241 1 87.74 77  9 1 2.35 2  6815744 131072 4070267.67 4456448  46885 369 1 106.32 77  
O  22 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 26775.0000 76489.2624   970 10 1 3.00 4  5623 9 3 5.80 6  78055 364 2 136.94 119  9 1 2.73 2  9961472 131072 6013134.99 6684672  94439 620 2 165.68 119  
O  23 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 24947.0000 82094.0394   939 11 1 3.00 4  5424 8 1 5.78 6  77711 391 1 144.71 130  13 1 2.70 2  10092544 131072 6143469.38 6946816  94095 647 1 175.22 130  
O  24 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 24722.0000 82841.1941   909 9 1 3.00 3  5206 8 2 5.73 6  76125 414 1 146.96 128  11 1 2.71 2  10878976 131072 6303724.83 7208960  92509 670 1 178.59 128  
O  25 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 32697.0000 125271.4316  1238 5 1 2.00 2  7329 10 2 5.92 6  159870 684 1 229.04 174  11 1 2.68 2  17432576 131072 9218491.40 8388608  192663 1160 1 275.63 174  
O  26 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 31814.0000 128748.3498  1296 6 1 2.00 2  7639 10 1 5.89 6  159332 650 1 227.94 186  11 1 2.77 2  17432576 131072 9122801.16 8257536  192100 1162 1 274.82 186  
O  27 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 34026.0000 120378.5341  1303 6 1 2.00 2  7609 10 1 5.84 6  158928 689 1 233.03 190  13 1 2.74 2  17301504 131072 9047885.53 8257536  191721 1148 1 280.70 190  
O  28 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 17340.0000 59054.2099   729 10 2 5.00 6  4206 9 3 5.77 6  39207 249 1 82.89 74  9 1 2.60 2  6029312 131072 3837703.91 4718592  47399 313 1 100.21 80  
O  29 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 23174.0000 44187.4515   641 11 2 5.00 5  3623 8 2 5.65 6  37921 279 1 85.22 62  8 1 2.50 2  6684672 131072 4166100.92 4718592  46113 343 1 103.62 65  
O  30 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 25063.0000 40857.0403   511 8 1 3.00 4  2821 8 1 5.52 6  35057 355 1 114.19 81  10 1 2.73 2  9043968 131072 5479164.53 6160384  43224 419 1 140.79 93  
O  31 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 7622.0000 134347.9402   923 13 3 7.00 7  4322 6 2 4.68 5  30165 105 1 40.60 35  9 1 1.91 2  3538944 131072 2215278.62 2621440  38357 150 1 51.62 35  
O  32 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 10499.0000 97533.0984   929 12 3 7.00 7  4658 6 3 5.01 5  33221 125 1 49.81 47  9 1 2.14 2  4063232 131072 2496460.16 3014656  41413 173 1 62.09 47  
O  33 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 5033.0000 203457.1826  1470 16 6 11.00 12  6886 5 1 4.68 5  28969 107 1 37.87 32  7 1 2.37 2  3014656 131072 1673251.91 1966080  37161 171 1 48.58 32  
O  34 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 25815.0000 79333.7207  1192 11 2 4.00 5  6823 8 2 5.72 6  76589 351 1 137.75 127  11 1 2.95 3  8781824 131072 5273974.14 6422528  92973 479 1 167.22 127  
O  35 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 25186.0000 81315.0163  1102 8 1 4.00 4  6327 9 2 5.74 6  74753 384 1 143.20 138  10 1 2.90 2  9043968 131072 5488158.12 5767168  91137 512 1 174.59 146  
O  36 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 33074.0000 61921.7512  1115 10 1 4.00 4  6533 9 2 5.86 6  79351 401 1 154.98 153  11 1 2.92 2  9175040 131072 5600402.29 6553600  95735 529 1 186.98 160  
O  37 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 29948.0000 136770.4020  1762 9 1 3.00 3  10746 10 3 6.10 6  165348 529 1 204.64 194  12 1 2.90 2  12189696 131072 7023927.60 7208960  198116 785 1 245.19 194  
