O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 4046.0000 126544.7355   128 2 2 2.00 2   256 2 2 2.00 2  8217 64 64 63.70 64  1 1 1.00 1  4194304 4194304 4194304.00 4194304  16409 128 64 85.02 64  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 46285.0000 22123.7982   128 1 1 1.00 1   768 10 2 6.00 6  81945 1408 128 317.62 256  5 1 1.46 1  41943040 8388608 12224764.60 8388608  98304 1664 128 379.55 256  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 130028.0000 15750.4537   256 1 1 1.00 1  1408 10 1 5.50 5  147456 4736 128 501.55 256  17 1 1.97 1  142606336 8388608 16496033.61 8388608  180249 5248 128 611.01 256  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 248159.0000 16505.5468   512 1 1 1.00 1  3072 11 1 6.00 6  327680 6528 128 517.66 256  23 1 2.11 1  192937984 8388608 17662648.24 8388608  393241 7552 128 620.25 256  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 33529.0000 30540.7259   128 1 1 1.00 1   768 10 2 6.00 6  81920 1024 128 275.82 256  3 1 1.27 1  25165824 8388608 10613592.99 8388608  98304 1024 128 295.21 256  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 7638.0000 134066.5096   283 3 2 2.00 2   849 3 3 3.00 3  32793 170 42 82.60 85  2 1 1.20 1  5636096 2752512 4536937.28 5570560  49177 214 42 109.04 86  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 52004.0000 39381.5860   256 1 1 1.00 1  1408 10 1 5.50 6  147481 2304 128 405.17 384  6 1 1.51 1  50331648 8388608 12700172.11 8388608  180249 2560 128 485.85 384  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 80761.0000 50717.5493   512 1 1 1.00 1  3072 11 1 6.00 6  327680 4736 128 511.20 256  8 1 1.84 1  67108864 8388608 15431020.23 8388608  393241 4736 128 596.72 384  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 41582.0000 49252.0802   256 1 1 1.00 1  1410 10 2 5.51 5  147737 1536 128 391.88 384  3 1 1.46 1  25165824 8388608 12231579.40 8388608  180505 1664 128 409.31 384  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 36543.0000 56043.5651   256 1 1 1.00 1  1408 10 1 5.50 6  147481 1280 128 356.23 256  3 1 1.36 1  25165824 8388608 11389739.70 8388608  180224 1280 128 398.73 384  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 11213.0000 182645.1440   578 4 2 2.00 2  1292 3 1 2.24 3  36989 102 6 68.88 73  5 1 1.23 1  6684672 65536 4360645.37 4718592  69757 230 6 115.68 100  
