O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 6224.0000 82262.2108   280 7 3 4.00 4   878 4 2 3.14 4  14033 124 1 52.56 61  5 1 1.52 1  4194304 65536 2525866.67 2686976  22200 248 2 81.62 71  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 29369.0000 34866.6962   423 6 1 3.00 3  2628 10 2 6.21 6  82649 640 1 195.85 172  8 1 2.15 2  8650752 65536 5314159.12 5570560  99033 896 1 234.68 180  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 52081.0000 39323.3617   553 5 1 2.00 2  3212 10 2 5.81 6  155969 1278 3 348.92 254  10 1 2.31 2  16973824 65536 8910251.90 8388608  188737 1790 3 422.23 255  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 59337.0000 69029.4420   956 5 1 1.00 2  5896 11 2 6.17 6  337179 1772 1 432.84 342  10 1 2.40 2  22609920 65536 10736652.50 8388608  402715 2796 1 516.96 342  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 18867.0000 54274.6595   685 9 2 5.00 5  4354 10 3 6.36 6  86371 410 1 172.05 173  9 1 2.48 2  6225920 65536 3827466.33 4128768  102755 532 1 199.91 195  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 7649.0000 133873.7090   814 10 3 6.00 6  3648 5 3 4.48 5  55749 168 1 73.74 70  6 1 1.73 1  3670016 65536 2241778.88 2555904  72133 252 1 95.41 82  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 32792.0000 62454.2571   981 8 1 3.00 4  5861 10 3 5.97 6  161549 712 3 276.62 259  11 1 2.52 2  8978432 65536 5467205.03 5963776  194317 968 3 332.73 266  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 38218.0000 107174.6298  1178 5 1 2.00 2  7400 11 2 6.28 6  338940 1586 1 412.34 365  10 1 2.47 2  17039360 65536 8838859.33 8323072  404476 1833 1 489.09 388  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 31554.0000 64904.6080   901 8 1 3.00 3  5479 10 3 6.08 6  165914 1024 2 295.22 269  10 1 2.75 2  10878976 65536 6536558.01 6881280  198707 1152 2 341.42 322  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 25199.0000 81273.0664  1072 9 2 4.00 4  6526 10 3 6.09 6  163587 633 2 266.43 263  10 1 2.60 2  8388608 65536 5130256.33 5832704  196355 727 3 318.76 326  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 11669.0000 175507.7556  1141 9 2 4.00 4  4735 5 1 4.15 5  94063 306 4 91.86 76  6 1 1.58 1  4390912 65536 2776598.07 3473408  126831 380 4 123.86 88  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 38556.0000 106235.0866  1901 8 1 3.00 4  11955 11 2 6.29 6  344644 920 3 341.57 322  10 1 2.52 2  9895936 65536 5656893.20 5636096  410205 1176 3 406.14 367  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 42828.0000 95638.3674  1254 5 1 2.00 2  8036 11 2 6.41 6  351134 1308 1 427.69 366  13 1 2.69 2  17563648 65536 9157238.47 8388608  416695 1421 2 418.37 320  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 33139.0000 123600.5914  1735 8 1 3.00 3  11130 11 3 6.41 6  350266 1119 1 409.67 384  11 1 3.05 2  12910592 65536 7461664.81 7536640  415827 1121 4 438.64 409  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 31894.0000 128425.4092  2108 9 1 4.00 4  13484 11 2 6.40 6  347910 879 15 350.72 334  11 1 2.84 2  9764864 65536 5709143.92 5767168  413471 879 15 412.23 407  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 8232.0000 497570.4568   512 1 1 1.00 1  1024 2 2 2.00 2  65536 128 128 128.00 128  1 1 1.00 1  8388608 8388608 8388608.00 8388608  131072 256 128 174.30 128  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 15575.0000 32873.1942   355 9 2 5.00 5  2263 7 5 6.37 6  44321 355 3 135.12 93  8 1 2.75 2  7143424 65536 4174579.57 4390912  52513 483 3 160.10 93  
O  17 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 7013.0000 73007.2722   488 12 5 7.00 7  1929 5 1 3.95 4  23755 123 3 47.23 35  5 1 1.49 1  2228224 65536 1615475.05 1966080  31947 251 3 63.51 35  
O  18 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 8729.0000 58655.0579   463 12 4 7.00 7  2027 5 2 4.38 4  27925 153 1 64.79 66  7 1 1.64 1  2818048 65536 1916795.23 2359296  36117 281 1 83.80 66  
O  19 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 25318.0000 40445.5328   517 8 2 4.00 4  2918 9 2 5.64 6  75737 584 2 198.78 197  8 1 2.23 2  7405568 65536 4607330.88 4849664  92121 840 2 241.79 205  
O  20 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 24849.0000 41208.9018   527 8 2 4.00 4  3028 9 1 5.75 6  76055 584 2 197.03 182  8 1 2.26 2  7536640 65536 4519734.26 4653056  92439 781 2 239.48 188  
O  21 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 25183.0000 40662.3516   508 7 2 3.00 4  2811 9 1 5.53 5  73379 566 4 186.72 155  8 1 2.15 2  7536640 65536 4510022.67 4784128  89763 822 4 228.40 156  
O  22 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 32446.0000 63120.2614   885 8 1 3.00 3  5007 9 3 5.66 6  150355 844 1 289.70 265  8 1 2.67 2  10485760 65536 6409994.94 6881280  183123 1356 1 352.84 265  
O  23 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 36064.0000 56787.9326   836 7 1 3.00 3  4642 8 3 5.55 6  148767 806 1 300.54 271  10 1 2.55 2  10747904 65536 6532366.48 6946816  181535 1318 1 366.74 271  
O  24 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 37967.0000 53941.5808   830 9 1 3.00 3  4633 8 1 5.58 6  146873 959 3 308.56 256  11 1 2.72 2  11534336 65536 6912104.62 7536640  179641 1471 3 377.40 256  
O  25 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 48390.0000 84645.5879  1197 6 1 2.00 2  6882 10 3 5.75 6  307122 1366 1 462.53 376  10 1 2.67 2  17825792 65536 9484471.72 8388608  372683 2366 1 560.43 376  
