O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 7673.0000 66727.4860   276 7 3 4.00 4   854 4 2 3.09 4  5887 64 1 25.82 30  4 1 1.55 1  4325376 131072 2373118.14 2752512  9958 126 1 39.67 34  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 35098.0000 29175.4516   295 5 1 2.00 2  1803 10 2 6.11 6  40985 369 2 103.76 83  6 1 1.81 2  11010048 131072 6481338.98 6160384  49177 497 2 124.18 85  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 100372.0000 20404.0968   266 2 1 1.00 1  1480 10 1 5.56 5  74309 1152 22 225.18 128  6 1 1.81 1  33816576 2883584 14510422.58 8388608  90693 1408 22 274.83 128  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 103410.0000 39609.3221   575 3 1 1.00 1  3479 11 1 6.05 6  164224 1408 4 243.29 128  9 1 1.98 1  46399488 524288 14695580.78 8388608  197017 1920 4 291.45 128  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 28971.0000 35345.6905   544 7 2 4.00 4  3349 10 2 6.16 6  41559 258 6 93.60 90  8 1 2.26 2  7602176 131072 4391971.88 4325376  49751 286 6 108.86 101  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 8727.0000 117337.0001   663 8 3 5.00 5  2641 5 3 3.98 3  23939 82 1 35.31 31  6 1 1.61 1  4063232 131072 2572247.94 3276800  32131 117 1 47.18 41  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 39498.0000 51850.7266   781 7 1 3.00 3  4515 10 2 5.78 6  77403 415 3 148.85 137  10 1 2.30 2  10878976 131072 6263798.61 6422528  93787 528 3 180.36 155  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 64009.0000 63991.0013   989 4 1 1.00 2  6040 11 2 6.11 6  167114 867 1 207.60 179  9 1 2.24 2  19529728 131072 9728530.82 8388608  199882 969 1 245.86 202  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 42822.0000 47825.8839   704 6 1 2.00 3  4042 10 3 5.74 6  78619 536 1 158.51 147  9 1 2.45 2  12976128 131072 7567754.66 8388608  95003 600 3 180.96 161  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 36271.0000 56463.8416   838 10 1 3.00 3  4916 10 3 5.87 6  77721 328 1 145.27 141  11 1 2.44 2  9699328 131072 6134952.12 7077888  94105 381 7 172.04 169  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 13470.0000 152041.5739   694 5 2 2.00 3  2214 5 1 3.19 3  34619 98 1 34.41 32  4 1 1.15 1  4587520 131072 3469256.71 4063232  51003 150 1 50.25 32  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 48221.0000 84942.2451  1213 5 1 2.00 2  7484 11 1 6.17 6  165788 586 1 175.44 146  9 1 2.11 2  14548992 131072 7345507.21 7208960  198581 701 1 209.47 171  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 42933.0000 95404.4674  1095 5 1 2.00 2  6893 11 2 6.29 6  169702 690 1 215.08 192  11 1 2.56 2  19136512 131072 9847179.16 8388608  202495 708 3 204.75 155  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 43199.0000 94817.0097  1433 5 1 2.00 3  8864 11 2 6.19 6  169382 578 1 199.98 188  11 1 2.67 2  14155776 131072 7966387.49 8126464  202175 638 7 214.62 200  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 35126.0000 116608.7798  1695 7 1 3.00 3  10567 11 2 6.23 6  168462 391 9 173.85 166  10 1 2.51 2  11010048 131072 6264992.53 6553600  201255 429 13 204.11 200  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 8843.0000 463191.2247   512 1 1 1.00 1  1024 2 2 2.00 2  32768 64 64 64.00 64  1 1 1.00 1  8388608 8388608 8388608.00 8388608  65536 128 64 86.69 64  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 24223.0000 21136.9360   278 7 2 4.00 4  1650 7 5 5.94 6  20887 184 3 84.22 88  7 1 2.69 2  8126464 131072 5327841.98 6553600  24983 234 3 100.74 110  
O  17 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 9513.0000 53821.0869   314 8 4 4.00 5  1117 5 1 3.56 4  10599 72 1 26.56 21  4 1 1.29 1  3145728 131072 2225493.33 2621440  14695 136 1 36.74 21  
O  18 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 10979.0000 46634.4840   354 10 3 5.00 5  1444 5 2 4.08 4  12625 104 1 35.36 28  5 1 1.58 1  3670016 131072 2389059.07 3014656  16721 168 1 46.84 28  
O  19 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 37653.0000 27195.7082   366 6 1 2.00 3  1946 9 2 5.32 5  35017 323 6 112.96 101  7 1 2.00 2  9568256 131072 5811307.24 6422528  43209 451 6 139.38 109  
O  20 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 30870.0000 33171.3638   341 5 1 2.00 3  1798 9 1 5.27 5  34387 345 2 115.78 104  7 1 1.96 1  10616832 131072 6075858.27 6422528  42554 440 2 143.28 107  
O  21 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 36031.0000 28419.9717   366 7 1 2.00 3  1864 9 1 5.09 5  33449 331 3 110.76 84  9 1 2.07 2  10354688 131072 6047330.77 6553600  41641 459 3 137.88 85  
