35 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 41727.0000 49080.9308  1102 6327 6327 2178 9 2 5.74 6 10 1 2.90 2
36 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 42657.0000 48010.8775  1115 6533 6533 2240 9 2 5.86 6 11 1 2.92 2
37 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 48561.0000 84347.5217  1762 10746 10746 3703 10 3 6.10 6 12 1 2.90 2
38 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 60519.0000 67681.2241  1752 10607 10607 3638 10 3 6.05 6 10 1 2.92 2
39 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 56395.0000 72630.5524  1814 10952 10952 3605 10 1 6.04 6 12 1 3.04 3
40 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 49151.0000 41667.5144  1185 7333 7333 2403 10 4 6.19 6 10 1 3.05 3
41 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 47206.0000 43384.3156  979 5534 5534 1911 9 1 5.65 6 12 1 2.90 2
42 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 46116.0000 44409.7493  1005 5691 5691 1934 9 1 5.66 6 10 1 2.94 3
43 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 40314.0000 50801.2105  1467 9212 9212 3027 10 3 6.28 6 11 1 3.04 3
44 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 38266.0000 53520.0962  1318 7996 7996 2778 10 3 6.07 6 11 1 2.88 2
45 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 49251.0000 41582.9120  1042 5919 5919 1944 9 1 5.68 6 11 1 3.04 3
46 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 25988.0000 78805.6026  1658 8368 8368 3635 6 3 5.05 5 10 1 2.30 2
47 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 21270.0000 96285.8486  1899 8225 8225 3943 6 1 4.33 4 7 1 2.09 2
48 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 21326.0000 96033.0113  1732 7922 7922 3883 6 2 4.57 5 7 1 2.04 2
49 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 45996.0000 89051.2218  2458 15784 15784 5396 11 2 6.42 6 13 1 2.93 2
50 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 50891.0000 80485.7440  2419 15355 15355 5449 11 3 6.35 6 11 1 2.82 2
51 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 49820.0000 82215.9775  2309 14004 14004 4887 11 2 6.06 6 13 1 2.87 2
52 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 56913.0000 71969.4973  1370 8111 8111 2567 10 1 5.92 6 13 1 3.16 2
53 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 58096.0000 70503.9934  1390 8219 8219 2648 10 1 5.91 6 12 1 3.10 2
54 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 56863.0000 72032.7805  1361 8056 8056 2609 10 1 5.92 6 11 1 3.09 2
55 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 44876.0000 91273.7321  2083 12832 12832 3937 10 3 6.16 6 13 1 3.26 3
56 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 51230.0000 79953.1524  1836 10757 10757 3185 10 1 5.86 6 12 1 3.38 3
57 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 55085.0000 74357.8107  1834 10800 10800 3215 10 1 5.89 6 13 1 3.36 3
58 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 44989.0000 91044.4775  2402 15287 15287 5105 11 1 6.36 6 12 1 2.99 3
59 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 43390.0000 94399.6313  2321 14093 14093 4567 10 2 6.07 6 12 1 3.09 3
60 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 45949.0000 89142.3100  1933 11320 11320 3406 10 1 5.86 6 12 1 3.32 3
61 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 21365.0000 191715.4224  1694 6491 6491 3619 6 2 3.83 4 7 1 1.79 1
62 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 23752.0000 172448.6359  2475 11563 11563 5108 6 3 4.67 5 7 1 2.26 2
63 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 25860.0000 158391.3380  2300 9770 9770 5030 5 1 4.25 5 8 1 1.94 2
64 OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 45200.0000 22654.8673  248 1326 1326 575 8 1 5.35 5 9 1 2.31 2
