0 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 512 5290.0000 96786.3894  386 1544 1544 1074 6 2 4.00 4 5 1 1.44 1
1 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 1024 26102.0000 39230.7103  407 2551 2551 1288 10 2 6.27 6 8 1 1.98 2
2 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 2048 61562.0000 33267.2753  561 3328 3328 1400 10 2 5.93 6 10 1 2.38 2
3 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 4096 140808.0000 29089.2563  1169 7362 7362 2905 11 3 6.30 6 11 1 2.53 2
4 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 1024 18726.0000 54683.3280  765 4878 4878 1867 10 3 6.38 6 9 1 2.61 2
5 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 1024 7227.0000 141690.8814  889 4249 4249 2382 5 3 4.78 5 7 1 1.78 1
6 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 2048 25113.0000 81551.3877  1121 6904 6904 2610 10 3 6.16 6 10 1 2.65 2
7 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 4096 53120.0000 77108.4337  1722 11065 11065 3776 11 3 6.43 6 12 1 2.93 2
8 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 2048 63482.0000 32261.1134  992 6141 6141 2146 10 3 6.19 6 9 1 2.86 2
9 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 2048 42336.0000 48374.9055  1180 7252 7252 2702 10 4 6.15 6 10 1 2.68 2
10 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 2048 11230.0000 182368.6554  1646 7738 7738 3983 5 1 4.70 5 9 1 1.94 1
11 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 4096 40872.0000 100215.3063  2295 14740 14740 5257 11 3 6.42 6 11 1 2.80 2
12 OPTIQ_Alltoallv msg = 8388608 chunk = 32768 4096 154959.0000 26432.7984  1306 8449 8449 3107 11 2 6.47 6 12 1 2.72 2
