0 199.5 40100.2 357 22409
1 300.3 53280.1 680 23529.4
2 619.8 51629.6 1291 24787
3 922 69414.3 1453 44046.8
4 328.3 48735.9 688 23255.8
5 202 79207.9 404 39604
6 432.4 74005.5 743 43068.6
7 684.8 93457.9 1151 55603.8
8 661.1 48404.2 923 34669.6
9 515.2 62111.8 959 33368.1
10 234.6 136402 325 98461.5
11 469.1 136431 1248 51282.1
12 1063 60207 1300 49230.8
13 706.9 90536.1 1272 50314.5
14 541.1 118278 909 70407
15 235 272340 299 214047
16 257.5 31068 428 18691.6
17 227.4 35180.3 384 20833.3
18 227.7 35133.9 370 21621.6
19 421.3 37977.7 586 27303.8
20 427.7 37409.4 609 26272.6
21 391.1 40910.3 518 30888
22 677 47267.4 893 35834.3
23 653 49004.6 847 37780.4
24 639.3 50054.7 786 40712.5
25 844.6 75775.5 1408 45454.5
26 854.4 74906.4 1153 55507.4
27 840.8 76118 1114 57450.6
28 462 34632 617 25931.9
29 470.3 34020.8 569 28119.5
30 474.6 33712.6 853 18757.3
31 275.3 58118.4 482 33195
32 306.8 52151.2 501 31936.1
33 233.9 68405.3 353 45325.8
34 477 67086 752 42553.2
35 401.1 79780.6 767 41721
36 478.2 66917.6 682 46920.8
37 717.8 89161.3 1046 61185.5
38 743 86137.3 1128 56737.6
39 682.7 93745.4 1073 59645.9
40 643.3 49743.5 1006 31809.1
41 653.3 48982.1 955 33507.9
42 656.1 48773.1 972 32921.8
43 469.1 68215.7 809 39555
44 487.8 65600.7 672 47619
45 505 63366.3 828 38647.3
46 267.3 119716 514 62256.8
47 228.3 140166 395 81012.7
48 229.8 139252 458 69869
49 469.2 136402 1124 56939.5
50 437.8 146185 1019 62806.7
51 495.8 129084 992 64516.1
52 1029.3 62178.2 1331 48084.1
53 1042.6 61385 1276 50156.7
54 1012.2 63228.6 1299 49268.7
55 664.6 96298.5 1011 63303.7
56 680.1 94103.8 1127 56787.9
57 676 94674.6 1148 55749.1
58 525.4 121812 806 79404.5
59 513.7 124586 854 74941.5
60 495.3 129215 1156 55363.3
61 285.2 224404 505 126733
62 311.3 205589 531 120527
63 234.2 273271 505 126733
64 1835.3 8717.92 1096 14598.5
65 1846.2 8666.45 1171 13663.5
66 1789.7 8940.05 1103 14505.9
67 1071.7 14929.6 843 18979.8
68 991.4 16138.8 800 20000
69 953.9 16773.2 715 22377.6
70 607 26359.1 883 18120
71 616 25974 814 19656
72 610.4 26212.3 848 18867.9
73 1825.5 17529.4 1294 24729.5
74 1750.8 18277.4 1465 21843
75 1754.5 18238.8 1334 23988
76 1036.4 30876.1 1158 27633.9
77 1035.9 30891 1098 29143.9
78 1044.1 30648.4 1158 27633.9
79 656.4 48750.8 853 37514.7
80 649.7 49253.5 838 38186.2
81 655.9 48787.9 809 39555
82 2221.3 28812 1520 42105.3
83 2165.5 29554.4 1518 42160.7
84 2117.7 30221.5 1548 41343.7
85 1006 63618.3 1247 51323.2
86 1035.3 61817.8 1235 51821.9
87 1032.4 61991.5 1206 53068
88 678.6 94311.8 1032 62015.5
89 678.7 94297.9 1054 60721.1
90 676.5 94604.6 1135 56387.7
