0 1743.2 73428.2 1574 81321.5
1 5426.9 47172.4 5119 50009.8
2 14158.1 36163 14361 35652.1
3 20593.7 49723.9 13556 75538.5
4 6055.8 42273.5 5192 49306.6
5 1746.7 146562 2846 89950.8
6 7693.7 66548 7329 69859.5
7 16573.8 61784.3 13962 73341.9
8 12362.1 41416.9 10333 49550
9 7733.7 66203.8 10305 49684.6
10 2399.1 213413 2394 213868
11 8354.8 122564 12056 84937
12 22153.4 46223.2 11407 89769.4
13 12743.3 80356 13409 76366.6
14 8424.7 121547 10109 101296
15 2400 426667 4237 241680
16 2891 44275.3 2651 48283.7
17 2394.6 53453.6 1735 73775.2
18 2394.4 53458.1 2184 58608.1
19 7251.7 35302.1 6123 41809.6
20 6715.9 38118.5 4473 57232.3
21 6680 38323.4 3896 65708.4
22 12866.3 39793.9 7420 69002.7
23 12061.5 42449.1 7915 64687.3
24 13174.2 38863.8 7201 71101.2
25 21016.1 48724.6 14485 70693.8
26 19993.4 51216.9 9610 106556
27 19815.9 51675.7 10408 98385.9
28 7353.2 34814.8 4189 61112.4
29 7268 35222.9 4460 57399.1
30 6862.5 37304.2 8333 30721.2
31 3334.9 76763.9 2728 93841.6
32 3645.3 70227.4 3412 75029.3
33 2405.1 106440 1981 129228
34 7778.6 65821.6 8260 61985.5
35 6761.6 75721.7 7485 68403.5
36 7611.6 67265.8 6001 85319.1
37 15461.4 66229.4 9737 105166
38 14830.6 69046.4 10809 94735.9
39 13997.2 73157.5 10425 98225.4
40 10283.6 49788 9565 53528.5
41 11838.2 43249.8 9389 54531.9
42 11448.5 44722 10095 50718.2
43 6948.8 73681.8 6041 84754.2
44 7435.9 68855.1 6916 74031.2
45 7847.1 65247 9995 51225.6
46 2927.7 174881 4098 124939
47 2394.3 213841 3084 166018
48 2396.4 213654 3269 156623
49 8472.5 120862 9793 104564
50 8275.4 123740 9283 110309
51 8774.2 116706 10155 100837
52 21323.1 48023 14192 72153.3
53 21986.3 46574.5 13899 73674.4
54 21126.1 48470.8 14770 69329.7
55 12294.8 83287.2 9762 104897
56 12903.1 79360.8 11927 85855.6
57 12383.6 82690 12913 79299.9
58 8364.9 122416 8481 120740
59 7491.6 136686 10361 98832.2
60 7038.7 145481 12958 79024.5
61 3362.8 304508 6628 154496
62 3663.8 279491 5328 192192
63 2408.1 425232 5241 195383
64 30742.1 8327.34 10141 25244.1
65 31828.2 8043.18 12135 21096
66 30478.2 8399.45 11398 22460.1
67 17519.6 14612.2 7688 33298.6
68 17138.1 14937.5 9497 26955.9
69 17105.3 14966.1 8282 30910.4
70 11727.8 21828.5 8648 29602.2
71 11585.3 22097 7745 33053.6
72 11888.9 21532.7 8747 29267.2
73 30736.9 16657.5 15126 33849
74 30453.3 16812.6 17496 29263.8
75 30478.5 16798.7 15325 33409.5
76 16961.4 30186.2 13173 38867.4
77 17924 28565.1 11870 43133.9
78 18084.2 28312 13748 37241.8
79 11184.6 45777.2 7885 64933.4
80 10940.2 46799.9 8888 57605.8
81 11391 44947.8 8848 57866.2
82 38588.4 26536.5 18269 56051.2
83 38658.6 26488.3 18491 55378.3
84 38636.7 26503.3 17451 58678.6
85 21420.6 47804.4 14576 70252.5
86 21765.8 47046.3 16299 62825.9
87 21106.8 48515.2 14583 70218.8
88 12896.2 79403.2 12401 82574
89 12434.1 82354.2 11356 90172.6
90 12423.3 82425.8 13945 73431.3
