0 921.6 69444.4 659 97116.8
1 2245.9 56992.7 4311 29691.5
2 5893.5 43437.7 8375 30567.2
3 9304.8 55025.4 9200 55652.2
4 2782.3 46005.1 4424 28933.1
5 923.9 138543 1146 111693
6 3323.8 77020.3 6015 42560.3
7 6889.8 74312.8 7420 69002.7
8 6112.9 41878.6 5158 49631.6
9 3842.1 66630.2 4945 51769.5
10 1244.2 205755 872 293578
11 3802 134666 5200 98461.5
12 10710.6 47803.1 6581 77799.7
13 5923.7 86432.5 5596 91493.9
14 4113.6 124465 6466 79183.4
15 1245.9 410948 2033 251845
16 1479.8 43249.1 2817 22719.2
17 1239.6 51629.6 1127 56787.9
18 1238.9 51658.7 2147 29809
19 3331 38426.9 4110 31143.6
20 3128.6 40912.9 3406 37580.7
21 2919.4 43844.6 3732 34298
22 5828.4 43922.9 5421 47223.8
23 5572.4 45940.7 5139 49815.1
24 5819.1 43993.1 5727 44700.5
25 8276.9 61858.9 7089 72224.6
26 7931.3 64554.4 7596 67403.9
27 7833.8 65357.8 7534 67958.6
28 3513.8 36427.8 4341 29486.3
29 3596.9 35586.2 4009 31928.2
30 3347.4 38238.6 4171 30688.1
31 1625.9 78725.6 2520 50793.7
32 1832.1 69865.2 3188 40150.6
33 1243.9 102902 924 138528
34 3505 73038.5 4837 52925.4
35 3071.5 83346.9 5881 43530
36 3621.5 70688.9 5246 48799.1
37 6469.3 79143 5811 88108.8
38 6519.8 78530 5935 86267.9
39 6022.4 85015.9 7232 70796.5
40 5041.3 50780.6 5210 49136.3
41 5597.3 45736.3 4675 54759.4
42 5517.7 46396.1 4758 53804.1
43 3444.1 74330 4916 52074.9
44 3725.7 68711.9 4325 59190.8
45 3809.2 67205.7 4465 57334.8
46 1487.7 172078 3315 77224.7
47 1240.3 206402 1484 172507
48 1241.2 206252 2809 91135.6
49 3591.2 142571 7113 71980.9
50 3544.3 144457 6632 77201.4
51 3941.9 129887 6936 73817.8
52 10188.2 50254.2 8048 63618.3
53 10668.3 47992.7 7982 64144.3
54 10316.9 49627.3 8732 58634.9
55 5794.3 88362.7 5772 88704.1
56 6093.8 84019.8 7784 65776
57 5790.9 88414.6 7643 66989.4
58 4049.1 126448 5423 94412.7
59 3777.1 135554 5218 98121.9
60 3445.6 148595 6067 84391
61 1669.9 306605 3598 142301
62 1851.7 276503 3314 154496
63 1247.3 410487 1231 415922
64 15267.8 8383.66 6198 20651.8
65 15604.4 8202.81 5891 21728.1
66 15231.4 8403.69 6050 21157
67 8623.6 14843 5127 24965.9
68 8423.6 15195.4 4615 27735.6
69 8424.4 15194 5247 24394.9
70 5657.4 22625.2 4829 26506.5
71 5495.7 23290.9 3863 33134.9
72 5739.7 22300.8 5128 24961
73 15173.6 16871.4 7296 35087.7
74 15127.2 16923.2 7090 36107.2
75 15100 16953.6 7635 33529.8
76 8265.6 30971.7 5293 48365.8
77 8768.4 29195.7 6529 39209.7
78 8754.8 29241.1 5738 44614.8
79 5389.4 47500.6 5429 47154.2
80 5260.9 48660.9 6457 39646.9
81 5510.4 46457.6 5172 49497.3
82 19183.6 26689.5 9392 54514.5
83 19141.5 26748.2 8992 56939.5
84 19112.4 26788.9 9174 55809.9
85 10366.8 49388.4 6795 75349.5
86 10732.6 47705.1 8365 61207.4
87 10320.1 49611.9 7313 70012.3
88 6140.1 83386.3 6133 83482.8
89 5770.7 88724.1 7578 67564
90 5790.9 88414.6 7448 68743.3
