0 6670.7 76753.6 6226 82235.8 1 1 1 2 2 2 5 1 1.38 6 2 3.95
1 24013.4 42642.9 22100 46334.8 2 1 1.82 8 2 5 7 1 2.1 8 3 5.25
2 38511.1 53179.5 41067 49869.7 4 1 2.67 8 1 4.5 2 1 1.24 8 1 4.7
3 78199.8 52378.7 69112 59266.1 8 1 3.81 9 1 5 3 1 1.51 9 2 5.15
4 27224.5 37613.2 17465 58631.5 2 1 1.25 8 2 5 9 1 2.17 8 3 5.5
5 6674.8 153413 11168 91690.5 1 1 1 3 3 3 7 1 1.73 5 3 4.58
6 34398.6 59537.3 29367 69738.1 2 1 1.8 8 1 4.5 8 1 2.17 8 2 5.15
7 43348.1 94490.9 48822 83896.6 4 1 2.76 9 1 5 2 1 1.28 9 2 5.29
8 52794.3 38792.1 47690 42944 3 1 1.5 8 1 4.5 8 1 2.2 8 2 5.29
9 32911.8 62226.9 46086 44438.7 2 1 1.2 8 1 4.5 6 1 1.63 8 2 5.17
10 9330.5 219495 8419 243259 1 1 1 1 1 1 1 1 1 5 1 2.02
11 37248.6 109964 42764 95781.5 2 1 1.82 9 1 5 2 1 1.1 9 2 5.28
12 90741.9 45139 58579 69922.7 6 1 2.5 9 1 5 7 1 1.98 9 2 5.5
13 53868.6 76036.9 54606 75010.1 3 1 1.67 9 1 5 7 1 2 9 3 5.48
14 37884.5 108118 45804 89424.5 2 1 1.33 9 1 5 8 1 2.33 9 2 5.49
15 9331.1 438962 14976 273504 1 1 1 2 2 2 1 1 1 2 2 2
16 11479.1 44602.8 11500 44521.7 2 1 1.12 4 3 3.38 6 1 1.88 6 3 4.97
17 9355.9 54724.8 6575 77870.7 1 1 1 2 1 1.75 6 1 1.54 6 1 3.93
18 9356.5 54721.3 9647 53073.5 1 1 1 3 2 2.5 6 1 1.66 6 2 4.43
19 30868.5 33173 24244 42237.3 2 1 1.77 7 1 3.88 7 1 1.99 7 2 4.89
20 28804.6 35549.9 21367 47924.4 2 1 1.76 7 1 3.75 6 1 1.97 7 1 4.84
21 24432 41912.2 16637 61549.6 2 1 1.75 7 1 3.5 8 1 2.03 7 1 4.8
22 43831.9 46724 27391 74769.1 4 1 2.49 7 1 3.72 7 1 2.22 7 2 4.77
23 43719.3 46844.3 26840 76304 4 1 2.48 6 1 3.69 8 1 2.14 6 1 4.67
24 45278 45231.7 24422 83858.8 4 1 2.47 6 1 3.62 7 1 2.18 6 2 4.65
25 80052.9 51166.2 52658 77785 8 1 3 8 1 4.22 3 1 1.42 8 1 4.63
26 78208.7 52372.7 50747 80714.1 8 1 3.46 8 1 4.19 7 1 2.04 8 1 4.81
27 77740 52688.4 45553 89917.2 8 1 3.43 8 1 4.12 8 1 1.96 8 1 4.82
28 30640.5 33419.8 17414 58803.3 2 1 1.2 7 1 3.75 7 1 2.41 7 3 4.97
29 29221.8 35042.3 17366 58965.8 2 1 1.12 6 1 3.5 8 1 2.29 6 3 4.9
30 28459 35981.6 42360 24173.7 2 1 1.2 6 0 3 1 1 1 6 1 3.64
31 12729.2 80445 10383 98622.8 1 1 1 3 2 2.75 7 1 1.93 6 2 4.64
32 13975.4 73271.6 13342 76750.1 2 1 1.08 4 3 3.5 8 1 2 6 3 4.89
33 9863.7 103815 7449 137468 1 1 1 1 1 1 5 1 1.56 5 1 3.55
34 33395.5 61325.6 30275 67646.6 2 1 1.78 6 2 4.06 6 1 1.78 6 2 4.66
35 32850.6 62342.8 30039 68178 2 1 1.78 7 2 4.12 6 1 1.71 7 2 4.64
36 33945.5 60332 24753 82737.4 2 1 1.79 7 1 4.25 8 1 2.39 7 2 5.04
37 46240 88581.3 30656 133612 4 1 2.65 8 1 4.44 8 1 2.38 8 2 5.04
38 48161.8 85046.7 43058 95127.5 4 1 2.64 8 1 4.38 2 1 1.21 8 1 4.71
39 43924.4 93251.1 30030 136397 4 1 2.62 8 1 4.25 8 1 2.47 8 1 4.93
40 42805.7 47844.1 47901 42754.8 3 1 1.44 8 1 4.5 7 1 2.12 8 2 5.15
41 48552.4 42181.2 44488 46034.9 3 1 1.75 7 0 3.5 8 1 2.48 7 1 4.88
42 46753.8 43803.9 44399 46127.2 3 1 1.75 7 0 3.5 8 1 2.39 7 1 4.82
43 27501.7 74468.1 21414 95638.4 2 1 1.17 8 1 4.75 8 1 2.74 8 3 5.4
44 30421.8 67320.1 26687 76741.5 2 1 1.2 8 1 4.5 9 1 2.5 8 3 5.28
45 32589.3 62842.7 36640 55895.2 2 1 1.27 7 0 3.5 7 1 1.87 7 1 4.52
46 11509.5 177940 18315 111821 2 1 1.12 4 3 3.38 7 1 2.19 6 3 4.78
47 9357 218874 11878 172420 1 1 1 2 1 1.75 6 1 1.84 6 1 3.97
48 9357.9 218853 13322 153731 1 1 1 3 2 2.5 7 1 1.92 6 2 4.3
49 36663.3 111719 34541 118584 2 1 1.81 9 1 4.88 8 1 2.19 9 1 5.33
50 33309.5 122968 32604 125629 2 1 1.81 9 1 4.75 7 1 2.08 9 1 5.3
51 32883.6 124561 29563 138552 2 1 1.8 9 1 4.5 9 1 2.58 9 2 5.23
52 87326 46904.7 55691 73548.7 6 1 2.67 8 0 4 9 1 2.05 8 1 4.95
53 89145.3 45947.5 58506 70009.9 6 1 2.67 8 0 4 7 1 1.94 8 1 4.89
54 86073.5 47587.2 53229 76950.5 6 1 2.67 8 0 4 8 1 2.06 8 1 4.88
55 51250.5 79921.2 45388 90244.1 3 1 1.5 8 1 4.5 8 1 2.63 8 1 5.32
56 54238 75519 55781 73430 3 1 1.6 8 0 4 8 1 2.77 8 1 4.98
57 51405.6 79680 46997 87154.5 3 1 1.78 8 0 4 9 1 2.62 8 1 5.02
58 34857.5 117507 31218 131206 2 1 1.23 9 1 4.75 8 1 2.71 9 2 5.4
59 31270.6 130986 40528 101066 2 1 1.16 8 1 4.5 7 1 2.22 8 1 5.14
60 30371.2 134865 51589 79396.8 2 1 1.23 8 0 4 8 1 2.87 8 1 4.95
61 13211.6 310031 24128 169761 1 1 1 3 2 2.75 6 1 1.66 5 2 3.57
62 14282.2 286791 18787 218023 2 1 1.08 4 3 3.5 7 1 2.19 6 3 4.41
63 9854 415669 23466 174550 1 1 1 1 1 1 6 1 1.6 5 1 3.25
64 123632 8282.65 49203 20811.7 8 1 2.82 6 0 3 4 5 1 96 6 1
65 127611 8024.37 59803 17122.9 8 1 2.82 6 0 3 3 3 1 64 6 1
66 122342 8370 51720 19798.9 8 1 2.82 6 0 3 4 5 1 92 6 1
67 70635.7 14496.9 30905 33133.8 6 1 2.4 6 0 3 3 1 1.36 6 1 4.41
68 69448.9 14744.7 30380 33706.4 6 1 2.4 6 0 3 4 6 1 164 6 1
69 69633.2 14705.6 28347 36123.8 6 1 2.4 6 0 3 6 1 1.87 6 1 4.46
70 48786.3 20989.5 40663 25182.6 3 1 1.71 6 0 3 5 1 1.58 6 1 4.41
