25 1
26 3
32 4
42 3
43 16
64 23
68 1
74 1
75 1
85 8
96 4
100 2
106 4
107 7
110 1
111 1
117 1
118 1
128 58
138 1
139 1
149 2
150 3
160 5
169 1
170 3
171 8
174 1
187 1
192 38
193 1
196 1
202 1
213 3
214 7
218 1
224 1
235 8
236 1
254 1
256 28
257 3
264 1
266 1
267 1
273 1
276 1
277 13
278 6
286 1
288 1
298 4
299 11
300 1
304 1
309 1
310 1
319 1
320 14
324 2
330 2
331 1
340 2
341 4
342 2
346 1
351 1
352 3
353 1
362 4
363 6
371 1
372 1
373 1
374 2
384 12
385 2
395 1
404 2
405 5
406 1
416 1
425 2
426 3
427 6
428 1
435 1
438 1
446 1
448 9
449 1
458 1
459 2
461 1
469 5
470 1
477 1
478 1
480 2
490 3
491 1
501 3
502 2
512 8
515 1
523 1
532 1
533 2
534 4
544 4
554 2
555 8
566 1
575 2
576 3
585 1
587 2
591 1
596 1
597 4
598 2
608 1
609 1
618 2
619 2
630 1
632 1
640 6
641 1
651 2
653 1
661 2
662 4
672 3
677 1
682 5
683 2
693 1
699 1
703 1
704 7
705 1
715 3
718 1
722 1
724 1
725 6
726 3
732 1
737 1
746 2
747 3
767 1
768 3
769 1
779 1
788 2
789 4
790 1
805 1
810 1
811 3
812 2
832 3
843 1
845 1
846 1
857 1
865 1
874 1
875 5
876 1
885 1
890 1
896 2
911 1
918 1
939 2
950 1
965 1
1002 2
1003 2
1024 1
1055 1
1057 1
1077 1
1078 2
1089 1
1108 1
1109 1
1110 2
1130 1
1131 1
1152 1
1156 1
1162 1
1166 2
1173 2
1174 1
1188 1
1189 1
1194 1
1196 1
1205 1
1216 1
1237 1
1249 1
1258 1
1290 1
1291 1
1301 1
1322 1
1323 1
1324 1
1344 1
1365 1
1376 1
1386 1
1408 3
1409 1
1440 1
1472 1
1482 2
1483 1
1504 1
1513 1
1524 1
1558 4
1579 1
1600 1
1610 1
1621 1
1653 1
1654 1
1706 1
1824 1
