0 3392.9 75451.7 1816 140969
1 12013.2 42619.8 13298 38502
2 29363.1 34873.7 31328 32686.4
3 40440 50642.9 30342 67497.2
4 13000.9 39381.9 16671 30712
5 3396.2 150757 4242 120698
6 16979.5 60308 18151 56415.6
7 34007.4 60222.2 33023 62017.4
8 26091.3 39246.8 25538 40097.1
9 16073.9 63705.8 24236 42251.2
10 4709.6 217428 3666 279324
11 17983.9 113880 25590 80031.3
12 45181.9 45327.9 28626 71543.4
13 26424.5 77503.8 23584 86838.5
14 17755.1 115347 23038 88896.6
15 4710.7 434755 7205 284247
16 5767.9 44383.6 6253 40940.3
17 4704.2 54419.5 2137 119794
18 4704.1 54420.6 4245 60306.2
19 15380.2 33289.6 18471 27719.1
20 13785.9 37139.4 16158 31687.1
21 14191.7 36077.4 15534 32960
22 27120.1 37758 16613 61638.5
23 25924.2 39499.8 17680 57918.6
24 26936 38016 19835 51625.9
25 40026.2 51166.5 26348 77728.9
26 39370.3 52018.9 25846 79238.6
27 39205.8 52237.2 28978 70674.3
28 15461.6 33114.3 18926 27052.7
29 14906.3 34347.9 18637 27472.2
30 13968.9 36652.9 16510 31011.5
31 6738.3 75983.6 5901 86765
32 7221.6 70898.4 13000 39384.6
33 4728.8 108273 2652 193062
34 14346.4 71376.8 19829 51641.5
35 14471.3 70760.8 16875 60681.5
36 15115 67747.3 17221 59462.3
37 30192.7 67831 22335 91694.6
38 28976.4 70678.2 22215 92190
39 24657.3 83058.6 25527 80228.8
40 21000.2 48761.4 21025 48703.9
41 24054.1 42570.7 18865 54280.4
42 22991.1 44539 23651 43296.3
43 14136.7 72435.6 17923 57133.3
44 14882.7 68804.7 16735 61189.1
45 16054.8 63781.5 17292 59218.1
46 5775.2 177310 14097 72639.6
47 4705.3 217627 4726 216674
48 4705.7 217608 5907 173354
49 18482 110811 19406 105534
50 18011.3 113706 25328 80859.1
51 18786.9 109012 26268 77965.6
52 43185.3 47423.5 31013 66036.8
53 44301.4 46228.8 31318 65393.7
54 42761.6 47893.4 30911 66254.7
55 25235.2 81156.5 22341 91670
56 26536.6 77176.4 28004 73132.4
57 25229.1 81176.1 28578 71663.5
58 17246.4 118749 19885 102992
59 15328.1 133611 23239 88127.7
60 14209.4 144130 22922 89346.5
61 6778.4 302136 12701 161247
62 7269.6 281721 13767 148762
63 4735.4 432487 9000 227556
64 61649 8305.08 22928 22330.8
65 63949.6 8006.31 24202 21155.3
66 61244.3 8359.96 24941 20528.4
67 35389.2 14467.7 22836 22420.7
68 34500.6 14840.3 18684 27403.1
69 34656.7 14773.5 20931 24461.3
70 23972.7 21357.6 18630 27482.6
71 23608.4 21687.2 16671 30712
72 24397.5 20985.8 16616 30813.7
73 61807.9 16567.5 30229 33874.8
74 61916.9 16538.3 27619 37075.9
75 61623.1 16617.1 31568 32437.9
76 34296.9 29856.9 25008 40946.9
77 36150.2 28326.3 25426 40273.7
78 36359.2 28163.4 25225 40594.6
79 22275.8 45969.2 20783 49271
80 22144.5 46241.7 25749 39768.5
81 23111.8 44306.4 22470 45571.9
82 77923.8 26282.1 35272 58063.1
83 77727.2 26348.6 34379 59571.2
84 77646.7 26375.9 35546 57615.5
85 43423.5 47163.4 26565 77093.9
86 43930.1 46619.5 30903 66271.9
87 42857.3 47786.5 25521 80247.6
88 26484.3 77328.8 21904 93498.9
89 25372.1 80718.6 27984 73184.7
90 25272.1 81038 25259 81080
