OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 512 16568.0000 30902.9454  386 1544 1544 1074 6 2 4.00 4 5 1 1.44 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 42755.0000 23950.4152  407 2551 2551 1288 10 2 6.27 6 8 1 1.98 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 64070.0000 31965.0382  561 3328 3328 1400 10 2 5.93 6 10 1 2.38 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 77240.0000 53029.5184  1169 7362 7362 2905 11 3 6.30 6 11 1 2.53 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 35530.0000 28820.7149  765 4878 4878 1867 10 3 6.38 6 9 1 2.61 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 19047.0000 53761.7473  889 4249 4249 2382 5 3 4.78 5 7 1 1.78 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 44590.0000 45929.5806  1121 6904 6904 2610 10 3 6.16 6 10 1 2.65 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 62729.0000 65296.7527  1722 11065 11065 3776 11 3 6.43 6 12 1 2.93 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 44812.0000 45702.0441  992 6141 6141 2146 10 3 6.19 6 9 1 2.86 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 40250.0000 50881.9876  1180 7252 7252 2702 10 4 6.15 6 10 1 2.68 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 19044.0000 107540.4327  1646 7738 7738 3983 5 1 4.70 5 9 1 1.94 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 55645.0000 73609.4887  2295 14740 14740 5257 11 3 6.42 6 11 1 2.80 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 78221.0000 52364.4546  1306 8449 8449 3107 11 2 6.47 6 12 1 2.72 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 49725.0000 82373.0518  1845 11928 11928 3885 11 2 6.47 6 11 1 3.07 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 45029.0000 90963.6012  2320 15030 15030 4985 11 3 6.48 6 12 1 3.02 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 9492.0000 431521.2811  512 1024 1024 1024 2 2 2.00 2 1 1 1.00 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 512 33232.0000 15406.8368  380 2466 2466 912 7 5 6.49 7 10 1 2.70 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 512 18828.0000 27193.5415  623 2576 2576 1468 6 1 4.13 4 7 1 1.75 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 512 23599.0000 21695.8346  563 2556 2556 1417 6 3 4.54 5 7 1 1.80 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 38030.0000 26926.1110  602 3509 3509 1480 9 3 5.83 6 9 1 2.37 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 47935.0000 21362.2614  606 3508 3508 1549 9 2 5.79 6 9 1 2.26 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 36311.0000 28200.8207  622 3545 3545 1509 9 3 5.70 6 9 1 2.35 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 54701.0000 37439.9006  970 5623 5623 2062 9 3 5.80 6 9 1 2.73 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 50497.0000 40556.8648  939 5424 5424 2007 8 1 5.78 6 13 1 2.70 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 43129.0000 47485.4506  909 5206 5206 1924 8 2 5.73 6 11 1 2.71 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 70995.0000 57694.2038  1238 7329 7329 2739 10 2 5.92 6 11 1 2.68 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 78071.0000 52465.0639  1296 7639 7639 2761 10 1 5.89 6 11 1 2.77 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 76639.0000 53445.3738  1303 7609 7609 2778 10 1 5.84 6 13 1 2.74 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 37795.0000 27093.5309  729 4206 4206 1618 9 3 5.77 6 9 1 2.60 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 33158.0000 30882.4416  641 3623 3623 1450 8 2 5.65 6 8 1 2.50 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 36638.0000 27949.1239  511 2821 2821 1034 8 1 5.52 6 10 1 2.73 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 23695.0000 43215.8683  923 4322 4322 2268 6 2 4.68 5 9 1 1.91 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 25917.0000 39510.7458  929 4658 4658 2173 6 3 5.01 5 9 1 2.14 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 19074.0000 53685.6454  1470 6886 6886 2911 5 1 4.68 5 7 1 2.37 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 41944.0000 48827.0074  1192 6823 6823 2310 8 2 5.72 6 11 1 2.95 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 41680.0000 49136.2764  1102 6327 6327 2178 9 2 5.74 6 10 1 2.90 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 43052.0000 47570.3800  1115 6533 6533 2240 9 2 5.86 6 11 1 2.92 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 48585.0000 84305.8557  1762 10746 10746 3703 10 3 6.10 6 12 1 2.90 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 60511.0000 67690.1720  1752 10607 10607 3638 10 3 6.05 6 10 1 2.92 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 56325.0000 72720.8167  1814 10952 10952 3605 10 1 6.04 6 12 1 3.04 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 49261.0000 41574.4707  1185 7333 7333 2403 10 4 6.19 6 10 1 3.05 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 47148.0000 43437.6856  979 5534 5534 1911 9 1 5.65 6 12 1 2.90 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 46091.0000 44433.8374  1005 5691 5691 1934 9 1 5.66 6 10 1 2.94 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 40318.0000 50796.1704  1467 9212 9212 3027 10 3 6.28 6 11 1 3.04 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 38282.0000 53497.7274  1318 7996 7996 2778 10 3 6.07 6 11 1 2.88 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 48052.0000 42620.4945  1042 5919 5919 1944 9 1 5.68 6 11 1 3.04 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 25988.0000 78805.6026  1658 8368 8368 3635 6 3 5.05 5 10 1 2.30 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 21276.0000 96258.6952  1899 8225 8225 3943 6 1 4.33 4 7 1 2.09 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 21329.0000 96019.5040  1732 7922 7922 3883 6 2 4.57 5 7 1 2.04 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 46004.0000 89035.7360  2458 15784 15784 5396 11 2 6.42 6 13 1 2.93 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 50891.0000 80485.7440  2419 15355 15355 5449 11 3 6.35 6 11 1 2.82 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 49857.0000 82154.9632  2309 14004 14004 4887 11 2 6.06 6 13 1 2.87 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 57369.0000 71397.4446  1370 8111 8111 2567 10 1 5.92 6 13 1 3.16 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 58559.0000 69946.5496  1390 8219 8219 2648 10 1 5.91 6 12 1 3.10 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 58336.0000 70213.9331  1361 8056 8056 2609 10 1 5.92 6 11 1 3.09 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 44885.0000 91255.4305  2083 12832 12832 3937 10 3 6.16 6 13 1 3.26 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 51281.0000 79873.6374  1836 10757 10757 3185 10 1 5.86 6 12 1 3.38 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 53993.0000 75861.6858  1834 10800 10800 3215 10 1 5.89 6 13 1 3.36 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 44991.0000 91040.4303  2402 15287 15287 5105 11 1 6.36 6 12 1 2.99 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 43222.0000 94766.5541  2321 14093 14093 4567 10 2 6.07 6 12 1 3.09 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 45710.0000 89608.4008  1933 11320 11320 3406 10 1 5.86 6 12 1 3.32 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 21365.0000 191715.4224  1694 6491 6491 3619 6 2 3.83 4 7 1 1.79 1
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 23750.0000 172463.1579  2475 11563 11563 5108 6 3 4.67 5 7 1 2.26 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 25862.0000 158379.0890  2300 9770 9770 5030 5 1 4.25 5 8 1 1.94 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 45397.0000 22556.5566  248 1326 1326 575 8 1 5.35 5 9 1 2.31 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 39053.0000 26220.7769  257 1389 1389 586 8 1 5.40 6 8 1 2.37 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 62765.0000 16314.8251  255 1352 1352 584 8 1 5.30 6 8 1 2.32 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 37575.0000 27252.1623  407 2269 2269 876 8 1 5.57 6 10 1 2.59 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 34287.0000 29865.5467  427 2349 2349 899 8 1 5.50 6 10 1 2.61 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 40511.0000 25277.0852  413 2264 2264 875 8 1 5.48 6 10 1 2.59 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 35402.0000 28924.9195  525 2917 2917 1096 8 1 5.56 6 10 1 2.66 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 36141.0000 28333.4717  527 2958 2958 1111 8 1 5.61 6 11 1 2.66 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 1024 37487.0000 27316.1363  516 2905 2905 1110 8 1 5.63 6 12 1 2.62 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 57692.0000 35498.8560  510 2903 2903 1108 9 1 5.69 6 12 1 2.62 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 51343.0000 39888.5924  499 2816 2816 1101 9 1 5.64 6 9 1 2.56 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 70460.0000 29066.1368  508 2866 2866 1104 9 1 5.64 6 9 1 2.60 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 50550.0000 40514.3422  756 4341 4341 1533 9 1 5.74 6 10 1 2.83 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 47455.0000 43156.6747  758 4328 4328 1501 9 1 5.71 6 10 1 2.88 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 47329.0000 43271.5671  763 4351 4351 1510 9 1 5.70 6 12 1 2.88 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 45896.0000 44622.6251  1021 5763 5763 2000 9 1 5.64 6 11 1 2.88 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 42121.0000 48621.8276  994 5649 5649 1940 9 1 5.68 6 10 1 2.91 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 2048 43339.0000 47255.3589  1021 5756 5756 1945 9 1 5.64 6 10 1 2.96 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 63817.0000 64183.5248  932 5458 5458 1976 10 1 5.86 6 13 1 2.76 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 74335.0000 55101.9035  943 5546 5546 1995 10 1 5.88 6 13 1 2.78 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 68998.0000 59364.0395  922 5418 5418 1970 10 1 5.88 6 13 1 2.75 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 53826.0000 76097.0535  1395 8196 8196 2618 10 1 5.88 6 13 1 3.13 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 58308.0000 70247.6504  1395 8236 8236 2617 10 1 5.90 6 14 1 3.15 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 62425.0000 65614.7377  1384 8118 8118 2629 10 1 5.87 6 12 1 3.09 2
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 46713.0000 87684.3705  1810 10653 10653 3210 10 1 5.89 6 11 1 3.32 3
OPTIQ_Alltoallv msg = 8388608 chunk = 4194304 4096 53570.0000 76460.7056  1848 10806 10806 3262 10 1 5.85 6 11 1 3.31 3
