21 3
22 1
25 1
32 12
42 6
43 12
64 16
75 2
77 1
85 5
86 2
90 1
96 3
103 1
106 3
107 4
116 1
117 1
128 26
129 1
139 1
149 1
150 1
153 1
160 5
170 3
171 2
181 1
192 6
196 1
202 1
203 1
213 3
214 4
224 3
234 1
235 1
245 1
250 1
256 10
266 2
267 1
277 1
278 3
282 1
288 1
295 1
298 1
299 4
307 1
320 6
332 1
341 2
342 1
346 1
350 1
352 1
353 1
357 1
362 1
367 1
368 1
372 1
373 1
383 1
384 12
385 1
396 1
404 1
405 1
407 1
410 1
426 3
427 2
428 1
437 2
447 1
448 4
459 1
468 1
469 1
470 3
481 1
490 1
491 1
494 1
495 1
512 3
524 1
533 1
534 1
544 2
554 2
555 1
558 1
565 2
566 1
576 1
577 1
587 2
597 4
617 1
619 1
629 1
630 1
631 1
632 1
640 4
641 2
651 1
660 1
662 1
671 1
683 1
704 2
714 1
725 1
746 2
747 2
757 1
769 1
789 2
791 1
799 1
810 1
854 1
874 2
875 1
879 1
885 2
887 1
895 1
896 1
897 1
906 1
939 1
948 1
959 1
964 1
969 1
981 2
1002 1
1003 1
1024 1
1034 1
1045 1
1046 1
1067 1
1076 1
1108 1
1110 1
1131 2
1177 1
1184 2
1195 1
1237 1
1301 2
1332 1
1600 1
