65536 6
131072 6
262144 11
327680 3
393216 2
458752 11
524288 6
589824 5
655360 1
720896 1
786432 1
851968 6
917504 5
983040 4
1048576 3
1114112 6
1179648 5
1245184 4
1310720 1
1376256 11
1441792 3
1507328 3
1572864 5
1638400 6
1769472 1
1835008 2
1900544 4
1966080 3
2031616 2
2097152 4
2162688 2
2228224 9
2293760 6
2359296 5
2424832 1
2490368 9
2555904 3
2686976 4
2752512 6
2818048 8
2883584 4
2949120 10
3014656 1
3145728 7
3211264 8
3276800 2
3342336 10
3407872 6
3473408 8
3538944 5
3604480 6
3670016 7
3735552 9
3801088 6
3866624 7
3932160 2
3997696 3
4063232 10
4128768 4
4259840 1
4325376 4
4390912 7
4456448 5
4521984 3
4587520 6
4653056 7
4718592 3
4784128 4
4849664 8
4915200 13
4980736 3
5046272 7
5111808 2
5177344 5
5242880 7
5308416 4
5373952 8
5439488 2
5505024 5
5570560 8
5636096 2
5701632 5
5767168 1
5898240 6
5963776 4
6029312 7
6094848 14
6160384 6
6225920 3
6291456 1
6356992 2
6422528 6
6488064 1
6553600 10
6619136 2
6684672 2
6750208 7
6815744 4
6881280 3
6946816 7
7012352 7
7077888 8
7143424 2
7208960 11
7274496 2
7340032 8
7405568 5
7471104 3
7536640 2
7602176 4
7667712 1
7733248 2
7798784 5
7864320 7
7929856 11
7995392 5
8060928 3
8126464 7
8192000 1
8257536 8
8323072 10
8388608 66
8519680 3
8585216 3
8650752 3
8716288 4
8781824 3
8847360 3
8912896 1
8978432 2
9109504 2
9175040 2
9240576 2
9306112 1
9371648 2
9502720 3
9568256 4
9633792 1
9699328 1
9830400 1
9895936 2
9961472 3
10027008 1
10092544 4
10158080 3
10223616 1
10289152 1
10354688 1
10420224 2
10485760 1
10551296 4
10616832 3
10682368 1
10747904 5
10878976 2
11141120 2
11206656 1
11272192 2
11337728 1
11403264 3
11468800 2
11599872 2
11730944 2
11862016 4
11927552 1
11993088 2
12189696 1
12255232 1
12320768 2
12386304 1
12451840 1
12582912 8
12648448 3
12713984 1
12779520 2
12845056 4
12910592 1
12976128 1
13238272 2
13434880 1
13500416 1
13565952 2
13631488 2
13697024 1
13762560 1
13828096 2
13893632 3
13959168 1
14090240 1
14352384 1
14483456 1
14548992 1
14680064 1
14942208 1
15073280 1
15138816 6
15204352 12
15269888 28
15335424 104
15400960 100
15466496 68
15532032 37
15597568 16
15728640 2
