1376256 11
1441792 2
1638400 7
1703936 4
2097152 44
2752512 54
2818048 105
2883584 1
3342336 1
3407872 2
3801088 1
4194304 117
4456448 1
4521984 1
4849664 6
4915200 14
5046272 2
5570560 26
5636096 24
5832704 1
5898240 3
6160384 1
6291456 18
6750208 2
6946816 6
7012352 19
7208960 1
7274496 1
7667712 3
7733248 3
7798784 1
8257536 2
8323072 3
8388608 221
8650752 1
8912896 1
8978432 1
9109504 2
9764864 15
9830400 4
10027008 1
10092544 3
10420224 1
10485760 19
10551296 1
11141120 16
11206656 39
11468800 2
11730944 1
11796480 1
11862016 6
11927552 2
12582912 54
12910592 1
13238272 2
13303808 2
13893632 1
13959168 22
14024704 8
14221312 1
14286848 1
14680064 5
14942208 1
15335424 5
15400960 11
15663104 1
16056320 7
16121856 3
16777216 69
17039360 1
17432576 1
17498112 4
18153472 18
18219008 7
18415616 1
18874368 7
19529728 8
19595264 13
20971520 14
21626880 2
21692416 1
22282240 1
22347776 12
23068672 2
23724032 4
25165824 14
27918336 3
29360128 2
