4 2
7 3
18 1
22 1
38 2
42 2
45 1
51 1
53 1
57 1
59 1
63 1
68 1
70 2
73 1
74 2
75 4
79 1
82 2
85 1
87 1
90 1
93 2
94 1
97 1
98 1
100 1
103 1
104 1
105 1
107 2
108 1
110 2
111 1
113 2
115 1
120 3
121 5
123 1
124 1
126 1
127 2
128 10
135 1
137 1
138 1
142 1
153 1
154 1
158 2
160 1
161 1
168 1
169 1
171 1
177 1
184 1
186 2
188 1
189 2
190 2
192 2
196 1
197 1
200 1
205 1
208 1
209 1
211 1
218 1
221 2
224 1
226 1
227 1
233 2
234 10
235 6
236 2
238 3
239 1
243 1
245 1
247 1
249 1
250 1
254 1
255 1
256 1
257 1
260 1
268 1
269 1
274 1
276 1
278 1
287 1
288 2
289 1
290 1
294 1
296 1
297 2
298 1
301 1
306 1
307 1
310 1
311 1
314 3
319 1
320 1
321 1
322 1
325 1
331 1
335 1
336 1
337 1
341 1
343 1
344 2
345 1
351 1
356 1
360 1
361 1
366 1
368 1
377 1
378 2
379 1
381 1
382 1
393 1
394 1
402 1
404 2
413 1
414 2
415 1
416 1
418 1
421 1
422 1
423 1
427 1
429 1
430 1
432 2
434 1
436 1
438 1
440 1
443 2
449 1
450 1
454 1
461 1
465 1
469 1
474 1
480 1
482 1
486 1
487 1
489 1
493 1
502 1
503 1
525 1
529 1
531 1
543 1
552 1
553 3
556 1
566 1
567 2
570 1
573 1
578 1
588 1
600 1
611 1
612 1
613 1
621 2
629 1
631 1
636 1
647 1
652 1
654 1
655 1
666 1
688 1
690 1
693 1
700 1
706 1
715 1
746 1
749 1
761 1
767 1
777 1
788 1
790 1
804 1
806 1
813 1
817 1
844 1
851 1
855 1
867 1
869 1
887 2
892 1
957 1
1010 1
1032 2
1043 1
1045 2
1047 2
1048 2
1051 3
1053 2
1054 1
1060 1
1066 1
1067 1
1070 1
1085 1
1089 3
1090 2
1091 1
1092 2
1094 1
1098 1
1123 1
1218 1
