0 7
6 2
10 2
12 1
16 1
20 1
22 1
27 1
30 1
36 1
40 3
45 2
55 3
56 2
60 1
63 2
64 1
66 4
70 3
72 1
78 1
80 3
81 1
84 1
88 2
96 2
99 2
100 1
104 1
108 2
110 2
112 1
117 1
119 2
120 1
121 3
126 2
128 9
130 2
136 1
140 1
144 2
152 1
154 1
156 2
160 6
165 3
175 1
176 1
180 4
182 2
186 1
192 1
198 1
200 1
203 1
208 7
209 1
210 3
216 4
220 2
221 1
224 2
225 2
231 1
232 1
234 7
238 2
240 2
250 1
252 1
256 26
259 1
260 9
261 1
265 1
272 1
273 2
275 1
280 3
285 1
286 3
287 1
288 3
290 1
296 1
299 2
300 2
301 1
305 2
308 1
310 3
315 2
318 1
320 4
322 1
324 1
329 1
330 1
335 2
336 1
338 5
340 1
341 2
342 1
350 2
351 2
355 1
360 5
364 2
365 1
366 1
368 1
369 1
375 2
378 1
380 1
384 70
387 1
390 7
392 1
396 2
399 1
400 1
402 1
405 1
407 1
408 2
415 2
416 4
418 1
420 3
429 2
430 1
432 2
434 1
440 2
442 1
448 4
450 4
455 1
459 1
460 1
462 1
464 1
468 5
470 1
472 1
475 1
476 1
477 1
480 2
484 1
486 2
490 1
495 2
496 1
497 1
500 2
504 3
507 2
510 2
512 126
513 1
516 1
520 4
528 3
530 2
539 1
540 2
544 1
549 1
552 2
558 2
560 2
567 2
570 1
572 1
574 2
576 2
578 1
580 1
581 1
582 1
584 1
585 5
588 5
590 1
592 1
594 2
595 1
598 1
609 1
612 1
616 2
623 2
624 3
627 2
629 1
630 3
632 1
637 1
639 1
640 185
648 2
650 2
656 1
657 1
658 2
660 2
663 1
664 2
665 1
666 1
672 2
675 1
676 1
684 3
686 2
690 1
693 1
696 1
700 1
702 1
704 8
712 1
714 2
720 1
721 1
728 1
732 2
736 1
741 1
742 1
744 1
747 1
750 2
752 2
756 2
760 3
762 2
768 257
770 2
776 1
777 1
780 1
781 2
783 1
792 4
798 1
800 4
801 2
810 3
816 6
826 1
832 3
833 2
836 1
840 3
860 1
864 3
869 1
872 1
876 1
880 1
885 1
888 1
890 3
891 1
896 295
900 1
912 2
913 1
918 7
920 1
923 1
924 1
930 1
936 1
940 1
944 1
952 1
960 5
966 1
968 1
970 1
972 1
979 2
980 1
988 1
990 2
1000 2
1001 2
1008 3
1012 1
1014 1
1020 9
1024 349
1026 1
1030 1
1032 1
1035 2
1036 1
1040 2
1044 2
1053 2
1060 1
1064 1
1066 1
1067 2
1071 1
1079 1
1080 2
1105 1
1107 2
1110 1
1116 1
1120 3
1122 3
1125 1
1136 1
1140 1
1144 2
1152 390
1157 2
1162 1
1170 2
1180 1
1188 1
1196 1
1199 2
1200 1
1204 2
1209 1
1210 2
1218 1
1224 1
1232 1
1240 3
1243 1
1248 2
1250 1
1260 2
1270 2
1274 1
1280 386
1287 2
1290 1
1296 2
1302 1
1326 5
1335 2
1342 3
1344 1
1353 2
1380 1
1386 1
1408 387
1414 1
1428 3
1440 1
1442 1
1470 1
1484 1
1504 1
1512 1
1530 3
1534 1
1536 369
1545 1
1547 1
1586 1
1598 1
1632 3
1664 296
1734 1
1755 1
1768 1
1792 244
1800 1
1818 1
1888 1
1920 187
1984 1
2048 123
2057 1
2176 59
2304 25
2432 8
2560 1
