0 3455.3 148178 2471 207204
1 18900.8 54177.6 24524 41755
2 37572.3 54508.2 43312 47284.8
3 149964 27313.3 74635 54880.4
4 21324 48021 21123 48478
5 3457.9 296134 5147 198951
6 21406.5 95671.9 31281 65471.1
7 46309.6 88448.2 36405 112512
8 31850.9 64299.6 36498 56112.7
9 21137.7 96888.5 32892 62264.4
10 4771.8 429188 3731 548914
11 24677.5 165981 41155 99526.2
12 52008.2 78756.8 45943 89154
13 30913.5 132499 44605 91828.3
14 21043.3 194646 34607 118358
15 4774.7 857855 7241 565668
16 4800.5 106656 14292 35824.2
17 9441.9 54226.4 4346 117809
18 9449.7 54181.6 8354 61288
19 23968.6 42722.6 21381 47893
20 19063.3 53715.8 22758 44995.2
21 23886.7 42869 25708 39832
22 42524.2 48160.8 32460 63093
23 42219.6 48508.3 37254 54974
24 46386.3 44151 33223 61644
25 152092 26931.1 52287 78336.9
26 153073 26758.5 64277 63724.2
27 150601 27197.7 54204 75566.4
28 22548 45414.2 26415 38765.9
29 19909.8 51432 22635 45239.7
30 21449 47741.2 26103 39229.2
31 9444.2 108426 9998 102420
32 9450 108360 11531 88804.1
33 4789.9 213783 4780 214226
34 23925.4 85599.4 33481 61169
35 19750 103696 32184 63634.1
36 23898.6 85695.4 36164 56630.9
37 46433 88213.1 43111 95010.6
38 45199.7 90620.1 39827 102845
39 45935 89169.5 43146 94933.5
40 32156 63689.5 42007 48753.8
41 32276.7 63451.3 41244 49655.7
42 31541.2 64930.9 40220 50919.9
43 20701.8 98928.6 25930 78981.9
44 20362.5 100577 26038 78654.3
45 21443 95509 41006 49943.9
46 9451.6 216683 14319 143027
47 4764.9 429810 6999 292613
48 4762.1 430062 6295 325338
49 24191.8 169314 34402 119063
50 23390.8 175112 39049 104894
51 24570.9 166701 35094 116715
52 50902.5 80467.6 66889 61235.8
53 51475.8 79571.4 59890 68392.1
54 52558.7 77931.9 57687 71003.9
55 33249 123192 43323 94545.6
56 34978.6 117100 54281 75459.2
57 34797.5 117710 54369 75337
58 21672.2 188998 30812 132935
59 20942.2 195586 34092 120145
60 21693.9 188809 43791 93535.2
61 7001.1 585051 11869 345101
62 7173.6 570982 10208 401254
63 4793.1 854562 10690 383162
64 80530.6 12715.7 36909 27743.9
65 84778.6 12078.5 47853 21398.9
66 81539.6 12558.3 54328 18848.5
67 48857 20959.1 32718 31297.8
68 48833.3 20969.3 39671 25812.3
69 49180.6 20821.2 37332 27429.6
70 31586.8 32418.6 31673 32330.4
71 28659.4 35730 31583 32422.5
72 27890.4 36715.1 42433 24132.2
73 99872.1 20506.2 54302 37715
74 92366.3 22172.6 56288 36384.3
75 95072 21541.6 59462 34442.2
76 51011.6 40147.7 45459 45051.6
77 51307 39916.6 51715 39601.7
78 49198.9 41626.9 44026 46518
79 31508 64999.4 42092 48655.3
80 32283.1 63438.8 45189 45320.8
81 31587.4 64836 48528 42202.4
82 104274 39281.1 83352 49141
83 100721 40666.8 72890 56194.3
84 102023 40147.8 71334 57420
85 51220.1 79968.6 49772 82295.3
86 52266.2 78368 60887 67272.2
87 52777.2 77609.3 64689 63318.3
88 35004.5 117014 50794 80639.4
89 34754.7 117855 54841 74688.6
90 34856.5 117510 54496 75161.5
