0 3570.8 286770 2955 346531
1 37726.9 54284.9 38203 53608.4
2 59339.7 69026.3 77476 52868
3 132123 62003 91072 89950.8
4 39201.6 52242.8 32155 63691.5
5 3572.6 573252 4162 492071
6 41540.1 98603.5 38761 105673
7 65555 124964 51317 159635
8 48632.2 84224 38990 105053
9 41570.4 98531.6 42406 96590.1
10 4900.3 835867 4771 858520
11 42381.9 193290 57691 141998
12 60434.4 135552 50872 161032
13 47738.7 171601 55038 148843
14 41090.7 199364 47111 173887
15 4903.3 1.67071e+06 7213 1.13573e+06
16 18863.6 54284.4 27224 37613.9
17 4879.4 209862 2677 382518
18 4879.3 209866 8020 127681
19 42088.4 48659.5 34893 58693.7
20 40826 50164.1 31831 64339.8
21 39278 52141.1 31873 64255
22 61413.1 66695.9 49885 82108.9
23 63431.6 64573.5 47804 85683.2
24 65183 62838.5 41679 98274.9
25 136694 59929.3 44924 182352
26 132061 62031.8 45127 181532
27 132116 62006.3 44315 184858
28 41240.6 49659.8 26935 76034.9
29 41479.5 49373.8 31656 64695.5
30 41425 49438.7 42709 47952.4
31 6904.1 296635 11475 178475
32 7406.2 276525 13297 154020
33 4906.1 417440 4775 428901
34 42659.7 96015.7 42865 95555.8
35 41272 99244 39806 102899
36 42498.2 96380.6 41142 99557.6
37 62679.8 130696 50783 161314
38 65043 125947 44716 183201
39 66359.8 123448 55606 147322
40 46552 87987.6 41553 98572.9
41 49010.1 83574.6 52844 77511.2
42 46742.7 87628.7 54807 74735
43 41507.2 98681.7 36872 111087
44 40984.5 99940.2 37565 109038
45 41291.3 99197.6 57244 71553.4
46 6245.7 655811 13519 302981
47 4885.8 838348 5598 731690
48 4881.8 839035 9929 412529
49 41182.9 198918 44404 184488
50 42220.2 194030 43676 187563
51 44021.1 186093 49505 165478
52 70389.6 116381 61763 132636
53 73298.7 111762 79666 102829
54 73307.2 111749 70388 116383
55 48475.7 168992 46852 174848
56 50906.6 160922 66160 123821
57 49378.6 165902 83079 98604.9
58 40813.8 200716 39972 204943
59 42264.4 193827 54328 150788
60 41443.5 197667 82867 98857.2
61 7138.5 1.14758e+06 11162 733919
62 7313.1 1.12018e+06 12795 640250
63 4911.1 1.66806e+06 4777 1.71488e+06
64 81149.9 25237.2 50523 40536
65 81579.2 25104.4 53141 38539
66 80493.2 25443.1 54878 37319.1
67 55610.1 36827.8 44063 46478.9
68 55603.9 36831.9 41266 49629.2
69 52006.9 39379.4 42046 48708.6
70 47898.9 42756.7 40635 50399.9
71 45901.4 44617.4 39150 52311.6
72 46162.2 44365.3 33349 61411.1
73 81178.7 50456.6 67348 60818.4
74 80532.8 50861.3 55166 74248.6
75 80973.4 50584.5 52761 77633.1
76 62783.6 65240 49415 82889.8
77 67052.9 61086.1 51269 79892.3
78 71229.1 57504.6 49089 83440.3
79 50204.8 81585.8 52092 78630.1
80 46372.6 88328 47013 87124.8
81 46772.2 87573.4 47984 85361.8
82 128016 63992 76195 107514
83 127904 64047.8 68806 119059
84 120827 67799.5 73251 111835
85 69722.2 117495 54870 149298
86 69850.1 117280 64275 127452
87 73376.5 111643 59084 138650
88 51185.1 160047 62842 130359
89 49648.7 164999 66803 122629
90 49601.7 165156 58644 139690
