O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 6208.0000 164948.4536   574 8 3 4.00 4  1818 4 2 3.17 4  24990 128 1 48.15 61  5 1 1.53 1  4325376 65536 2288174.23 1900544  41399 251 1 76.81 68  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 44793.0000 45721.4297   481 5 1 1.00 2  4050 14 2 8.42 8  229401 1176 3 291.12 253  9 1 2.19 2  18284544 65536 9271381.10 8388608  262144 1432 3 332.25 256  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 58072.0000 70533.1313   771 4 1 1.00 1  5905 14 2 7.66 8  432857 2425 2 547.92 401  14 1 2.77 2  35782656 65536 15326628.46 9502720  498368 2937 2 631.65 414  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 78543.0000 104299.5557  1176 3 1 1.00 1  9424 15 1 8.01 8  919736 4082 8 639.59 384  12 1 2.49 1  58851328 65536 18228097.69 8388608  1050808 5106 8 730.74 384  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 32595.0000 62831.7227   608 6 1 2.00 2  5142 14 2 8.46 9  229587 967 4 311.09 283  11 1 2.34 2  15335424 65536 7821682.84 7995392  262355 1095 8 339.84 308  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 6623.0000 309225.4265  1623 11 3 6.00 6  7301 5 3 4.50 5  111725 184 1 70.27 62  7 1 1.70 1  3604480 65536 2205930.77 2621440  144493 245 1 90.82 78  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 36505.0000 112203.8077  1118 6 1 2.00 2  9096 14 1 8.14 8  431059 1418 2 456.63 426  12 1 2.73 2  19726336 65536 9758084.41 8388608  496595 1674 2 526.05 468  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 42955.0000 190711.2094  2267 7 1 2.00 2  18685 15 2 8.24 8  931456 1882 1 550.83 483  15 1 3.09 2  23724032 65536 11517339.56 8585216  1062528 2139 1 625.75 535  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 34191.0000 119797.6076  1160 7 1 2.00 2  9247 14 1 7.97 8  438149 1321 1 464.63 426  13 1 2.86 2  20381696 65536 10225483.82 8388608  503685 1449 1 506.73 464  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 38679.0000 105897.2569  1061 5 1 2.00 2  8573 14 1 8.08 8  430241 1286 2 457.70 404  12 1 2.62 2  20447232 65536 9941739.01 8388608  495777 1353 2 492.33 445  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 8532.0000 480075.0117  2493 9 2 4.00 5  10667 5 1 4.28 5  195803 317 2 95.56 84  7 1 1.69 1  4521984 65536 2708013.01 3014656  261339 394 4 127.54 97  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 36416.0000 224956.0633  2101 6 1 2.00 2  17756 15 1 8.45 9  923426 1594 1 490.66 434  13 1 2.53 2  21102592 65536 9844384.75 8388608  1054498 1655 1 557.35 512  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 41706.0000 196422.5771  2583 6 1 2.00 2  21414 15 3 8.29 8  944434 1551 1 555.22 521  15 1 3.23 2  20774912 65536 10623113.97 8388608  1075506 1551 2 534.81 467  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 45189.0000 181283.0556  2390 6 1 2.00 2  20084 15 2 8.40 8  931800 1490 2 553.33 518  13 1 3.11 2  22085632 65536 10789402.01 8388608  1062897 1559 2 553.88 488  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 38692.0000 211723.3537  2414 7 1 2.00 2  20581 15 1 8.53 9  922530 1447 4 507.16 490  16 1 2.84 2  19660800 65536 9542407.50 8388608  1053602 1575 4 540.86 536  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 8271.0000 990448.5552  1024 1 1 1.00 1  2048 2 2 2.00 2  131072 128 128 128.00 128  1 1 1.00 1  8388608 8388608 8388608.00 8388608  262144 256 128 177.12 128  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 26407.0000 38777.5968   514 7 1 4.00 4  5169 11 9 10.06 10  149967 691 1 263.10 213  13 1 3.72 2  14352384 65536 7841971.75 7471104  166351 819 1 291.84 213  
O  17 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 3129.0000 327261.1058   919 11 5 7.00 7  3525 5 1 3.84 4  46289 122 2 45.20 41  5 1 1.37 1  2097152 65536 1596306.12 1835008  62673 250 2 61.20 42  
O  18 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 5084.0000 201416.2077   843 12 4 6.00 6  3602 5 2 4.27 4  53741 175 1 62.13 50  6 1 1.58 1  2949120 65536 2018485.76 2490368  70125 286 1 81.07 52  
O  19 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 34902.0000 58678.5858   511 5 1 1.00 2  3789 13 1 7.41 8  198511 1066 3 362.91 327  10 1 2.34 2  18153472 65536 9355223.55 8388608  231254 1232 3 417.43 384  
O  20 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 28426.0000 72046.7178   472 4 1 1.00 2  3462 13 1 7.33 8  196431 1130 5 370.62 319  9 1 2.26 2  19529728 65536 9803620.93 8388608  229174 1386 5 427.56 371  
O  21 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 43517.0000 47062.0677   469 5 1 1.00 2  3359 13 1 7.16 7  189119 1044 1 367.22 309  11 1 2.37 2  20643840 65536 10239400.02 8388608  221862 1300 1 425.84 335  
