O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 4325.0000 236763.0058   256 2 2 2.00 2   512 2 2 2.00 2  16409 64 64 63.85 64  1 1 1.00 1  4194304 4194304 4194304.00 4194304  32793 128 64 85.18 64  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 89649.0000 22844.6497   256 1 1 1.00 1  2048 14 2 8.00 8  229401 2816 128 444.58 256  11 1 1.91 1  92274688 8388608 15981273.66 8388608  262144 3072 128 506.07 256  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 164968.0000 24829.0578   512 1 1 1.00 1  3840 14 1 7.50 7  425984 5632 128 690.41 256  25 1 2.55 1  209715200 8388608 21417722.55 8388608  491520 6144 128 796.63 256  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 273194.0000 29986.0173  1024 1 1 1.00 1  8192 15 1 8.00 8  917504 9472 128 710.69 256  35 1 2.71 1  293601280 8388608 22747261.42 8388608  1048576 10496 128 812.22 256  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 34858.0000 58752.6536   256 1 1 1.00 1  2048 14 2 8.00 8  229376 1152 128 368.77 256  4 1 1.46 1  33554432 8388608 12262576.15 8388608  262169 1152 128 388.40 384  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 7680.0000 266666.6667   573 3 2 2.00 2  1719 3 3 3.00 3  65561 170 42 83.30 85  2 1 1.19 1  5636096 2752512 4443069.62 5570560  98304 214 42 110.08 86  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 81401.0000 50318.7922   512 1 1 1.00 1  3840 14 1 7.50 8  426009 2560 128 534.52 384  9 1 1.82 1  75497472 8388608 15259239.56 8388608  491520 2816 128 609.83 512  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 129024.0000 63492.0635  1037 2 1 1.00 1  8303 15 1 8.01 8  917504 6208 64 679.63 384  18 1 2.33 1  130023424 4194304 19265342.51 8388608  1048576 6208 64 754.91 512  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 67648.0000 60548.7228   512 1 1 1.00 1  3842 14 2 7.50 7  426265 2432 128 540.95 384  7 1 1.88 1  58720256 8388608 15775346.03 8388608  491801 2560 128 556.34 384  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 69009.0000 59354.5769   512 1 1 1.00 1  3840 14 1 7.50 8  426009 2176 128 509.58 384  8 1 1.68 1  67108864 8388608 14072632.03 8388608  491545 2176 128 532.55 384  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 9169.0000 446722.6524  1170 4 2 2.00 2  2710 3 1 2.32 3  85425 99 2 72.33 78  4 1 1.22 1  6488064 65536 4443729.42 5767168  150961 227 2 118.22 97  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 152415.0000 53747.9907  1024 1 1 1.00 1  8192 15 1 8.00 8  917504 6528 128 558.77 384  21 1 1.80 1  176160768 8388608 15106501.81 8388608  1048601 6528 128 601.61 384  
