O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 7115.0000 143921.2930   630 9 3 4.00 5  2266 6 2 3.60 4  20159 72 1 27.39 25  6 1 1.42 1  3670016 131072 2336529.56 2883584  28326 118 1 37.47 27  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 74574.0000 27462.6545   605 6 1 2.00 2  5062 14 2 8.37 8  115013 560 1 136.43 121  12 1 2.35 2  17170432 131072 8005202.60 7995392  131397 688 1 155.68 125  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 78494.0000 52182.3324   971 5 1 1.00 2  7656 14 2 7.88 8  218943 1075 1 248.80 195  15 1 2.96 2  28573696 131072 12751831.23 8388608  251686 1331 1 286.33 200  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 90522.0000 90497.3377  1823 4 1 1.00 2  14860 15 1 8.15 8  468190 1237 1 280.35 193  15 1 2.88 2  31719424 131072 13562724.75 8388608  533726 1749 1 319.60 193  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 41106.0000 49822.4104   838 8 1 3.00 3  7171 14 2 8.56 9  115337 397 1 141.87 130  13 1 2.69 2  12845056 131072 6474740.48 6029312  131696 461 1 158.86 150  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 7924.0000 258455.3256  1846 12 3 7.00 7  8740 5 3 4.73 5  60485 95 1 36.28 35  7 1 1.80 1  3801088 131072 2077149.26 2228224  76869 133 1 46.08 41  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 48846.0000 83855.3822  1340 7 1 2.00 3  10919 14 1 8.15 8  218957 587 2 225.26 222  13 1 2.93 2  17825792 131072 8861354.39 8388608  251725 715 2 258.44 256  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 49592.0000 165187.9335  2788 7 1 2.00 3  23217 15 1 8.33 8  471374 951 1 266.77 239  16 1 3.39 2  20971520 131072 10281061.73 8388608  536935 997 1 303.35 266  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 46866.0000 87398.1138  1546 6 1 3.00 3  12373 14 2 8.00 8  224125 633 2 217.18 205  17 1 3.29 2  17170432 131072 8968620.80 8257536  256893 658 2 239.42 234  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 39391.0000 103983.1434  1166 6 1 2.00 2  9582 14 1 8.22 8  216953 583 3 225.05 204  13 1 2.73 2  19136512 131072 9308348.72 8388608  249721 624 4 243.16 222  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 10049.0000 407602.7465  3353 12 3 6.00 6  15871 5 1 4.73 5  117731 145 12 57.46 52  8 1 1.99 2  4849664 131072 2472164.47 2228224  150499 203 17 73.45 57  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 56111.0000 145996.3287  2638 7 1 2.00 2  22369 15 1 8.48 9  465118 647 1 242.50 234  14 1 2.85 2  18219008 131072 8870537.06 8388608  530679 775 1 275.68 271  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 50909.0000 160914.5731  2842 7 1 2.00 3  23796 15 4 8.37 8  476948 712 1 269.31 266  14 1 3.35 3  19267584 131072 10028838.20 8388608  542509 726 5 267.77 252  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 46158.0000 177477.3604  2709 7 1 2.00 3  22905 15 1 8.46 8  470454 771 1 274.48 261  14 1 3.29 2  20578304 131072 10085168.14 8388608  535990 771 1 278.87 256  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 44021.0000 186093.0011  2677 7 1 2.00 3  23113 15 1 8.63 9  464590 736 1 249.11 241  16 1 3.00 2  18743296 131072 9016957.57 8388608  530126 736 1 270.75 264  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 8843.0000 926382.4494  1024 1 1 1.00 1  2048 2 2 2.00 2  65536 64 64 64.00 64  1 1 1.00 1  8388608 8388608 8388608.00 8388608  131072 128 64 88.56 64  
