O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 5473.0000 187100.3106   630 9 3 4.00 5  2266 6 2 3.60 4  40231 141 1 54.66 51  6 1 1.42 1  3538944 65536 2333972.46 2949120  56590 232 2 74.85 54  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 49186.0000 41637.8644   605 6 1 2.00 2  5062 14 2 8.37 8  230001 1120 1 272.84 242  12 1 2.35 2  16908288 65536 8005202.60 7995392  262744 1376 1 311.68 250  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 51868.0000 78969.6923   971 5 1 1.00 2  7656 14 2 7.88 8  437863 2143 1 497.57 389  15 1 2.96 2  28246016 65536 12751881.90 8388608  503374 2655 1 572.67 402  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 42579.0000 192395.3122  1823 4 1 1.00 2  14860 15 1 8.15 8  936386 2472 1 560.71 386  15 1 2.88 2  31326208 65536 13562800.99 8388608  1067458 3496 1 639.20 386  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 31128.0000 65792.8553   838 8 1 3.00 3  7171 14 2 8.56 9  230641 798 1 283.69 261  13 1 2.69 2  12451840 65536 6474543.82 6094848  263384 926 1 317.71 300  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 6851.0000 298934.4621  1846 12 3 7.00 7  8740 5 3 4.73 5  120981 195 1 72.57 69  7 1 1.80 1  3538944 65536 2077635.81 2293760  153749 264 1 92.18 82  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 31066.0000 131848.3229  1340 7 1 2.00 3  10919 14 1 8.15 8  437885 1169 3 450.50 446  13 1 2.93 2  17432576 65536 8861283.98 8388608  503421 1425 4 516.86 514  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 35902.0000 228176.7032  2788 7 1 2.00 3  23217 15 1 8.33 8  942734 1896 1 533.52 480  16 1 3.39 2  20316160 65536 10280927.69 8388608  1073806 1987 1 607.01 533  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 36831.0000 111210.6649  1546 6 1 3.00 3  12373 14 2 8.00 8  448209 1262 3 434.31 410  17 1 3.29 2  16711680 65536 8968341.48 8323072  513745 1319 3 478.79 467  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 35710.0000 114701.7642  1166 6 1 2.00 2  9582 14 1 8.22 8  433895 1171 6 450.10 408  13 1 2.73 2  18743296 65536 9308609.67 8388608  499431 1247 7 486.30 444  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  4096 8830.0000 463873.1597  3353 12 3 6.00 6  15871 5 1 4.73 5  234939 289 22 114.66 103  8 1 1.99 2  4456448 65536 2468073.60 2293760  300475 399 31 146.64 113  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 46372.0000 176658.3283  2638 7 1 2.00 2  22369 15 1 8.48 9  930216 1299 1 484.99 468  14 1 2.85 2  17760256 65536 8870369.90 8388608  1061313 1555 1 551.33 542  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 35948.0000 227884.7224  2842 7 1 2.00 3  23796 15 4 8.37 8  953900 1425 1 538.62 533  14 1 3.35 3  18874368 65536 10028875.18 8388608  1084997 1447 10 535.54 505  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  8192 36120.0000 226799.5570  2709 7 1 2.00 3  22905 15 1 8.46 8  940896 1534 1 548.95 522  14 1 3.29 2  20185088 65536 10085055.25 8388608  1071968 1534 1 557.74 512  
