0 3393.6 75436.1 2555 100196
1 11993.9 42688.4 10211 50142
2 29313.9 34932.2 22213 46099.1
3 40393.3 50701.5 30370 67435
4 13055.8 39216.3 7739 66158.4
5 3396.6 150739 4833 105938
6 16985.1 60288.1 12905 79349.1
7 33522.2 61093.8 30202 67810.1
8 26014.6 39362.5 18754 54601.7
9 16092.2 63633.3 20424 50137.1
10 4710.6 217382 3714 275714
11 18061.4 113391 20738 98755.9
12 45200.8 45308.9 23696 86428.1
13 26370.7 77662 25162 81392.6
14 17650.9 116028 21538 95087.8
15 4710.3 434792 7202 284365
16 5764.3 44411.3 4898 52266.2
17 4701.4 54451.9 2871 89167.5
18 4704.2 54419.5 4125 62060.6
19 15469.7 33097 9691 52832.5
20 13903.9 36824.2 8951 57200.3
21 14089.2 36339.9 6996 73184.7
22 27405.5 37364.8 11884 86166.3
23 25967.6 39433.8 13655 74990.8
24 27217.6 37622.7 10206 100333
25 40057.9 51126 26515 77239.3
26 39329.5 52072.9 19750 103696
27 39190.2 52258 20721 98836.9
28 15447.6 33144.3 7953 64378.2
29 14957.3 34230.8 8488 60320.5
30 13866 36924.9 16695 30667.9
31 6719.3 76198.4 4274 119794
32 7220.8 70906.3 6198 82607.3
33 4729.7 108252 3206 159701
34 14224.8 71987 16890 60627.6
35 14677.9 69764.8 14784 69264.1
36 15122.8 67712.3 10507 97458.8
37 30030.5 68197.3 16199 126428
38 28656.3 71467.7 23593 86805.4
39 24135.3 84855 14948 137008
40 21080.1 48576.6 21894 46770.8
41 23913.5 42821 20483 49992.7
42 22989.1 44542.8 21641 47317.6
43 14200.7 72109.1 12095 84663.1
44 14914.8 68656.6 13139 77935.9
45 16041.4 63834.8 21319 48032.3
46 5789.8 176863 8268 123851
47 4704.8 217650 5757 177870
48 4706.2 217585 6221 164604
49 18488.3 110773 19045 107535
50 18145.3 112867 17420 117566
51 18996.1 107812 14499 141251
52 43237.6 47366.2 26278 77935.9
53 44271.6 46259.9 24392 83962
54 42688.9 47975 24207 84603.6
55 25226.8 81183.5 21976 93192.6
56 26484.9 77327.1 26965 75950.3
57 25306.4 80928.1 21068 97209
58 17243.1 118772 16586 123478
59 15264.9 134164 19203 106650
60 14259.9 143620 22781 89899.5
61 6775.4 302270 11509 177948
62 7254.6 282304 9535 214788
63 4734.8 432542 11420 179334
64 61611.9 8310.08 21208 24141.8
65 63922.1 8009.75 24335 21039.7
66 61568 8316.01 23314 21961.1
67 35513.7 14417 16814 30450.8
68 34512 14835.4 15694 32623.9
69 34642.7 14779.4 15664 32686.4
70 23916.1 21408.2 18118 28259.2
71 23663.7 21636.5 16357 31301.6
72 24305.6 21065.1 17475 29299
73 61765.6 16578.8 30280 33817.7
74 61753 16582.2 28961 35357.9
75 61876.7 16549 28032 36529.7
76 34376 29788.2 26522 38609.5
77 36193.5 28292.4 25493 40167.9
78 36401.2 28130.9 25753 39762.4
79 22273.1 45974.7 17041 60090.4
80 22157.3 46215 18422 55585.7
81 23056.9 44411.9 19266 53150.6
82 77987.6 26260.6 34842 58779.6
83 77781.5 26330.2 34304 59701.5
84 77704.6 26356.2 32438 63135.8
85 43512.2 47067.3 26142 78341.4
86 43877.1 46675.8 24140 84838.4
87 42649.3 48019.5 23741 86264.3
88 26429 77490.6 22061 92833.5
89 25353.1 80779.1 21882 93592.9
90 25274.5 81030.3 23176 88367.3
