0 3455 148191 1552 329897
1 18907.4 54158.7 23486 43600.4
2 37505.1 54605.9 43603 46969.2
3 149977 27310.8 74131 55253.5
4 21556.4 47503.3 19932 51374.7
5 3457.6 296159 5097 200902
6 21451.3 95472.1 31285 65462.7
7 46228.3 88603.7 36797 111313
8 31857.9 64285.5 35955 56960.1
9 21148.4 96839.5 32802 62435.2
10 4774 428990 4041 506805
11 24621.4 166359 40582 100931
12 52102 78615 48684 84134.4
13 31011.6 132080 44671 91692.6
14 21072 194381 34690 118074
15 4774.3 857927 7203 568652
16 4798.8 106693 16338 31338
17 9441.2 54230.4 4944 103560
18 9449.4 54183.3 7406 69133.1
19 23968.9 42722 20763 49318.5
20 18869.6 54267.2 23758 43101.3
21 23949.3 42757 26756 38271.8
22 42390.3 48312.9 33940 60341.8
23 42258.7 48463.4 35510 57673.9
24 46302.3 44231.1 32834 62374.4
25 152075 26934.1 55554 73730.1
26 153040 26764.2 55881 73298.6
27 150593 27199.1 54534 75109.1
28 22557.9 45394.3 25287 40495.1
29 19895.4 51469.2 26868 38112.3
30 21437.2 47767.4 26317 38910.2
31 9445 108417 7081 144612
32 9450 108360 10545 97107.6
33 4786.3 213944 3969 258000
34 24071 85081.6 29092 70397.4
35 19355.2 105811 27953 73265.8
36 23962.6 85466.5 27085 75613.8
37 46490.5 88104 43785 93548
38 45102.2 90816 40030 102323
39 45199.3 90620.9 43819 93475.4
40 32174.1 63653.7 42645 48024.4
41 32279.7 63445.4 42129 48612.6
42 31670 64666.9 42922 47714.5
43 20741.7 98738.3 28971 70691.4
44 20380.4 100489 30228 67751.8
45 21446.7 95492.5 40486 50585.4
46 9451.6 216683 14580 140466
47 4764.5 429846 7953 257513
48 4763.7 429918 5877 348477
49 24266.5 168792 34265 119539
50 23636.6 173291 39137 104658
51 24566.6 166730 39065 104851
52 50882.3 80499.5 66068 61996.7
53 51347.1 79770.8 59865 68420.6
54 52691.6 77735.4 57546 71177.8
55 33166.9 123497 43242 94722.7
56 34797.6 117709 48942 83690.9
57 34792.8 117726 54557 75077.4
58 21667.4 189040 30314 135119
59 20930.4 195696 33879 120901
60 21690.8 188836 39520 103644
61 7009.9 584316 9617 425912
62 7174.2 570935 9747 420232
63 4793.1 854562 10687 383269
64 80727.5 12684.6 36624 27959.8
65 85006.9 12046.1 47986 21339.6
66 81781.1 12521.2 53718 19062.5
67 48868.4 20954.2 32530 31478.6
68 48886.6 20946.4 34403 29764.8
69 49079.9 20863.9 37481 27320.5
70 31664.1 32339.5 29615 34577.1
71 28657.3 35732.6 32177 31824
72 27896.7 36706.9 42243 24240.7
73 99754.3 20530.4 54123 37839.7
74 92454.2 22151.5 56351 36343.6
75 94930.5 21573.7 59401 34477.5
76 50848.8 40276.3 45960 44560.5
77 51130.8 40054.1 52100 39309
78 49290.2 41549.8 44469 46054.6
79 31566.7 64878.5 42438 48258.6
80 32283 63439 45208 45301.7
81 31703.6 64598.3 43176 47433.8
82 104150 39327.7 85084 48140.7
83 100643 40698.4 73012 56100.4
84 102028 40145.6 72454 56532.4
85 51101.1 80154.8 50035 81862.7
86 52591.9 77882.7 61631 66460.1
87 52392.5 78179.1 64666 63340.9
88 34854.3 117518 50821 80596.6
89 34872.3 117457 55281 74094.2
90 34839.3 117568 53931 75948.9
