0 3455.7 148161 2554 200470 1 1 1 2 2 2 7 1 1.26 6 2 3.44
1 18905.9 54163 22006 46532.8 4 1 2 10 2 6 5 1 1.58 10 2 6.31
2 37457.7 54675 43233 47371.2 8 1 3.14 10 1 5.5 4 1 1.41 10 1 5.7
3 149964 27313.2 70044 58477.5 32 1 4.92 11 1 6 6 4 1 512 11 2
4 21566.8 47480.4 14098 72634.4 4 1 1.68 10 2 6 8 1 2.55 10 3 6.36
5 3456.1 296288 5841 175312 1 1 1 3 3 3 6 1 1.79 5 3 4.59
6 21420.4 95609.8 24516 83537.3 4 1 2 10 1 5.5 8 1 2.42 10 2 5.97
7 46411.1 88254.8 34555 118536 8 1 3.31 11 1 6 7 1 1.58 11 2 6.18
8 31929.8 64140.7 37887 54055.5 4 1 2.48 10 1 5.5 2 1 1.23 10 2 5.88
9 21093.1 97093.4 24829 82484.2 4 1 1.66 10 1 5.5 9 1 2.29 10 2 6.12
10 4774.1 428981 3716 551130 1 1 1 1 1 1 1 1 1 3 1 2.02
11 24443.2 167572 41393 98953.9 4 1 2.09 11 1 6 8 1 1.36 11 2 6.25
12 52201.9 78464.6 39842 102806 8 1 3.84 11 1 6 9 1 2.29 11 2 6.36
13 30958.3 132307 34938 117236 4 1 2.56 11 1 6 7 1 1.72 11 2 6.34
14 21088.5 194229 26085 157025 4 1 1.68 11 1 6 10 1 2.54 11 1 6.33
15 4774.2 857945 7209 568179 1 1 1 2 2 2 1 1 1 2 2 2
16 4799.3 106682 15238 33600.2 1 1 1 2 1 1.88 8 1 2.62 7 5 6.45
17 9441.4 54229.2 4689 109192 2 1 1.57 3 2 2.75 5 1 1.55 6 1 3.86
18 9447.5 54194.2 6891 74299.8 3 1 1.8 5 4 4.5 6 1 1.58 6 2 4.38
19 23931.5 42788.8 22529 45452.5 4 1 2.2 9 1 4.88 7 1 1.91 9 1 5.61
20 19333.3 52965.6 22489 45533.4 4 1 2.17 9 1 4.75 8 1 1.87 9 1 5.6
21 24211.4 42294.1 23125 44281.1 4 1 2.12 9 1 4.5 7 1 1.96 9 1 5.49
22 42500 48188.2 34815 58825.2 8 1 3.04 8 1 4.72 4 1 1.37 9 2 5.25
23 42257.3 48465 29036 70533.1 8 1 3.03 8 1 4.69 9 1 2.35 8 1 5.5
24 46248.2 44282.8 34677 59059.3 8 1 3.02 8 1 4.62 8 1 2.12 8 2 5.41
25 152076 26934 56978 71887.4 32 1 4.71 10 1 5.22 5 5 1 529 10 1
26 153138 26747.1 56011 73128.5 32 1 4.69 10 1 5.19 5 5 1 537 10 1
27 150594 27198.9 54614 74999.1 32 1 4.65 10 1 5.12 5 4 1 516 10 1
28 22592.8 45324.2 18434 55549.5 4 1 1.65 9 1 4.75 9 1 2.54 9 2 5.66
29 19891.1 51480.3 21301 48072.9 4 1 1.6 8 1 4.5 8 1 2.05 8 1 5.53
30 21476.1 47680.9 22955 44609 4 1 1.56 8 0 4 9 1 2.2 8 1 5.34
31 9446.1 108405 7851 130429 2 1 1.36 4 3 3.75 7 1 1.9 6 2 4.62
32 9449.8 108362 9954 102873 3 1 1.57 6 5 5.5 8 1 2.09 6 3 4.95
33 4785.1 213998 3339 306679 1 1 1 1 1 1 6 1 1.62 5 1 3.58
34 23916.2 85632.3 22826 89722.2 4 1 2.05 8 2 5.06 10 1 2.64 8 2 5.62
35 19659.8 104172 24330 84175.9 4 1 2.1 9 2 5.12 9 1 2.66 9 2 5.7
36 23957.7 85484 26040 78648.2 4 1 2.21 9 1 5.25 11 1 2.79 9 1 5.75
37 46449.3 88182.2 38282 106995 8 1 3.36 10 1 5.44 8 1 1.7 10 1 5.8
38 45214.9 90589.6 43649 93839.5 8 1 3.34 10 1 5.38 8 1 1.73 10 2 5.76
39 45942.2 89155.5 43843 93424.3 8 1 3.29 10 1 5.25 3 1 1.34 10 1 5.57
40 32238.2 63527.1 25995 78784.4 4 1 2.48 10 1 5.5 9 1 2.22 10 2 6.07
41 32130.8 63739.5 47079 43501.3 4 1 2.29 9 0 4.5 6 1 1.62 9 1 5.44
42 31724.3 64556.2 31722 64560.9 4 1 2.29 9 0 4.5 10 1 2.68 9 1 5.64
43 20757.8 98661.7 23547 86975 4 1 1.67 10 1 5.75 11 1 2.44 10 2 6.24
44 20402.9 100378 21510 95211.5 4 1 1.66 10 1 5.5 9 1 2.56 10 1 6.03
45 21451 95473.4 27332 74930.5 4 1 1.6 9 0 4.5 9 1 2.6 9 1 5.61
46 9451.6 216683 13012 157393 3 1 1.59 6 5 5.38 8 1 2.17 6 3 4.85
47 4764.5 429846 8567 239057 1 1 1 2 1 1.75 6 1 1.87 6 1 4.11
48 4763.4 429945 6435 318260 2 1 1.25 3 2 2.5 7 1 1.89 6 2 4.4
49 24315.1 168455 26998 151715 4 1 2.21 11 1 5.88 10 1 2.6 11 2 6.21
50 23404.2 175011 39017 104980 4 1 2.14 11 1 5.75 2 1 1.14 11 1 5.93
51 24535.4 166942 28162 145444 4 1 2.2 11 1 5.5 11 1 2.56 11 2 5.95
52 51005.6 80304.9 66377 61708.1 8 1 3.48 10 0 5 3 1 1.61 10 1 5.65
53 51682.6 79253 67169 60980.5 8 1 3.48 10 0 5 4 1 1.59 10 1 5.64
54 52868.9 77474.7 57742 70936.2 8 1 3.48 10 0 5 4 1 1.58 10 1 5.63
55 33210.1 123336 45930 89179.2 4 1 2.48 10 1 5.5 6 1 1.51 10 1 5.9
56 34910.3 117329 50905 80463.6 4 1 2.39 10 0 5 8 1 1.98 10 1 5.76
57 34815.5 117649 53814 76114 4 1 2.39 10 0 5 3 1 1.47 10 1 5.59
58 21661 189096 23614 173456 4 1 1.67 11 1 5.75 10 1 2.72 11 2 6.28
59 21089.7 194218 25376 161412 4 1 1.66 10 1 5.5 10 1 2.78 10 1 6.06
60 21704.7 188715 39066 104848 4 1 1.63 10 0 5 8 1 1.74 10 1 5.74
61 7028.2 582795 14072 291074 1 1 1 3 2 2.75 6 1 1.67 6 2 3.55
62 7158 572227 9764 419500 2 1 1.17 4 3 3.5 7 1 2.2 6 3 4.42
63 4793 854580 11854 345537 1 1 1 1 1 1 7 1 1.67 5 1 3.46
64 80678.2 12692.4 40638 25198.1 12 1 3.56 8 0 4 5 3 1 128 8 1
65 85208 12017.7 45435 22537.7 12 1 3.56 8 0 4 5 3 1 128 8 1
66 81675.4 12537.4 59189 17300.5 12 1 3.56 8 0 4 5 4 1 145 8 1
67 48861.5 20957.2 32242 31759.8 8 1 3.05 8 0 4 5 2 1 128 8 1
68 48950.2 20919.2 37906 27014.2 8 1 3.05 8 0 4 4 1 1.41 8 1 5.2
69 49104.4 20853.5 37348 27417.8 8 1 3.05 8 0 4 3 1 1.33 8 1 5.04
70 31667.8 32335.7 21877 46807.1 4 1 2.13 8 0 4 8 1 2.14 8 1 5.36
71 28634.6 35760.9 31601 32404 4 1 2.21 8 0 4 2 1 1.19 8 1 4.98
72 27897.6 36705.7 34125 30007.3 4 1 2.13 8 0 4 7 1 2.04 8 1 5.38
73 99897.5 20501 53839 38039.3 12 1 3.79 9 0 4.5 5 4 1 256 9 1
74 92485.1 22144.1 59016 34702.5 12 1 3.79 9 0 4.5 5 4 1 256 9 1
75 95193.8 21514 59493 34424.2 16 1 3.89 9 0 4.5 5 4 1 256 9 1
76 50872 40257.9 45336 45173.8 8 1 3.27 9 0 4.5 3 1 1.4 9 1 5.33
77 50952.8 40194.1 51647 39653.8 8 1 3.27 9 0 4.5 3 1 1.44 9 1 5.37
78 49193 41631.9 41507 49341.1 8 1 3.27 9 0 4.5 8 1 2.17 9 1 5.56
79 31630.8 64747 35168 58234.8 4 1 2.29 9 0 4.5 8 1 2.39 9 1 5.61
80 32138.4 63724.4 45270 45239.7 4 1 2.29 9 0 4.5 3 1 1.3 9 1 5.27
81 31708 64589.4 42966 47665.6 4 1 2.29 9 0 4.5 8 1 1.69 9 1 5.56
82 104224 39299.8 79744 51364.4 16 1 4.1 10 0 5 5 5 1 512 10 1
83 100737 40660.3 73587 55662 16 1 4.21 10 0 5 5 5 1 512 10 1
84 101890 40200.1 73132 56008.3 16 1 4.1 10 0 5 5 5 1 512 10 1
85 51173.2 80041.9 48719 84074 8 1 3.48 10 0 5 3 1 1.54 10 1 5.66
86 52414.9 78145.7 62120 65936.9 8 1 3.48 10 0 5 3 1 1.6 10 1 5.71
87 52720.6 77692.6 61804 66274 8 1 3.48 10 0 5 3 1 1.56 10 1 5.68
88 34874.9 117448 41413 98906.1 4 1 2.39 10 0 5 11 1 2.95 10 1 5.84
89 34885.2 117414 46191 88675.3 4 1 2.39 10 0 5 9 1 2.33 10 1 5.8
90 34728.4 117944 49644 82507.5 4 1 2.39 10 0 5 6 1 1.71 10 1 5.67
