O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 4722.0000 216857.2639  2677 27 5 20.91 22  4063055872 6710884 621378 1517764.61 1458888  90938 153 10 33.97 33  10196 4 2 3.81 4  90938 295 10 61.11 32  8 1 2.34 2  6848512 294912 931647.49 655360  123706 402 10 83.14 32  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 48890.0000 41889.9570  1690 17 1 6.60 7  17280436163 117440512 1118480 10225110.16 6524469  461804 3328 17 273.26 174  11913 14 2 7.05 6  461829 2518 16 475.62 401  8 1 3.84 3  28737536 491520 5565177.82 4194304  527365 3030 16 543.12 410  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 102380.0000 40007.8140  1859 20 1 3.63 3  24491014841 117440512 645277 13174295.23 9786707  878468 3328 18 472.55 255  12477 14 1 6.71 6  878493 4905 22 875.87 576  8 1 3.75 3  59342848 393216 9943073.86 7274496  1009565 5929 22 1005.54 578  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 153931.0000 53218.6499  3770 18 1 3.68 2  35292394111 125829120 1048576 9361377.75 9437184  1863442 3584 16 494.28 256  28037 15 2 7.44 7  1863442 6442 15 986.99 637  11 1 4.15 3  92274688 458752 10303432.26 7274496  2125586 8490 15 1125.84 637  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 25426.0000 80547.4711  2013 23 1 7.86 8  17378592881 92274688 729444 8633180.77 6291456  464794 2560 12 230.90 160  14682 14 2 7.29 7  464819 1762 12 455.70 363  8 1 4.03 3  24903680 360448 4764972.15 3604480  530355 1941 12 513.91 447  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 4099.0000 499634.0571  4460 23 12 17.42 17  9238746668 3495250 1094166 2071467.86 2207525  215692 88 22 48.36 52  19234 5 3 4.31 5  215717 291 11 120.24 118  8 1 3.23 2  5111808 360448 1548786.40 1015808  281253 436 11 156.77 154  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 38272.0000 107023.4114  2814 18 1 5.50 5  33053702856 117440512 466033 11746163.06 7340032  877612 3328 14 311.87 192  19293 14 1 6.86 6  877637 2571 14 764.49 663  8 1 3.94 3  37748736 458752 6748174.22 5144576  1008709 3083 14 878.67 741  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 70060.0000 116928.3471  4039 14 1 3.94 3  44155818947 117440512 1398100 10932364.19 11184808  1871804 3328 21 463.43 296  30835 15 2 7.63 7  1871804 4234 18 986.72 813  8 1 3.93 3  46137344 589824 8909939.87 6782976  2133973 4234 18 1123.14 896  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 51435.0000 79634.4901  2426 14 1 4.74 5  33477412569 109051904 1677720 13799428.10 9437184  890570 3072 26 367.09 255  17995 14 2 7.42 7  890595 3214 19 816.31 702  8 1 4.21 4  43319296 589824 7827253.93 6291456  1021667 3434 19 907.34 797  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 67873.0000 60348.0029  2941 18 1 5.74 6  33143181925 117440512 1290554 11269358.02 7190232  880330 3328 20 299.33 182  20407 14 2 6.94 6  880355 3541 14 755.02 641  8 1 4.04 3  44007424 458752 6569201.34 4882432  1011427 3797 14 854.97 743  
