O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 4739.0000 216079.3416  4896 48 5 38.25 40  4164923930 6710884 349524 850678.91 818400  94042 153 6 19.21 18  19142 6 2 3.91 4  94042 295 6 63.20 25  16 1 3.65 2  7012352 163840 792393.23 458752  126810 413 6 85.22 25  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 48816.0000 41953.4579  3189 35 1 12.46 12  17346711755 117440512 699050 5439545.86 3262231  463774 3328 11 145.43 84  22457 14 2 7.04 6  463774 2466 8 466.57 383  16 1 6.21 4  30212096 229376 4797905.97 3047424  529335 2978 8 531.99 399  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 99507.0000 41162.9333  3518 30 1 6.87 5  33130044605 117440512 364722 9417295.23 5033160  879938 3328 11 250.12 128  23640 14 1 6.72 6  879938 5276 11 835.65 512  16 1 6.19 4  65175552 262144 8670184.68 5111808  1011035 6300 11 959.24 512  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 165782.0000 49414.2911  5334 25 1 5.21 3  39659974154 125829120 798914 7435315.74 6591046  1865638 3584 12 349.76 174  39427 15 2 7.39 7  1865638 6642 11 967.65 601  16 1 5.38 3  95551488 327680 9517220.94 5603328  2127782 8690 11 1103.62 601  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 23537.0000 87011.9386  3855 42 1 15.06 15  17408058183 92274688 399456 4515709.00 3262231  465678 2560 7 120.80 84  28064 14 2 7.28 7  465703 1829 6 438.52 338  16 1 6.69 5  29327360 196608 4152390.35 2686976  531239 2038 6 496.02 412  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 4332.0000 472760.8495  8432 42 22 32.94 33  9944649447 1906500 599184 1179393.91 1198370  236756 48 12 28.08 28  39090 5 3 4.64 5  236756 309 6 126.40 119  16 1 4.80 3  4947968 196608 1216145.40 720896  302317 480 6 161.32 175  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 40079.0000 102198.1586  5332 29 1 10.41 10  33173773890 100663296 299593 6221638.01 3871662  881244 2816 9 165.27 96  36819 14 1 6.91 6  881269 2822 9 741.81 650  16 1 6.63 5  41123840 262144 5976859.58 4161536  1012316 3334 9 852.84 737  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 76590.0000 106959.1330  7762 27 1 7.58 6  70025092004 117440512 798914 9021526.93 5392674  1874814 3328 12 241.54 144  59210 15 2 7.63 7  1874814 4145 9 966.90 773  16 1 6.72 5  54493184 294912 7941912.19 5308416  2136983 4145 9 1100.40 852  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 63243.0000 64766.0611  4702 25 1 9.18 9  33501723861 109051904 729444 7124994.44 4660335  891298 3072 11 189.56 125  34829 14 2 7.41 7  891323 3547 11 796.54 679  16 1 7.30 6  50855936 327680 7023274.67 5242880  1022370 3803 11 894.46 770  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 40736.0000 100549.8822  5613 34 1 10.96 11  33234175804 117440512 699050 5920929.24 3670016  883086 3328 11 157.33 96  39268 14 2 7.00 6  883111 3135 7 741.49 616  16 1 6.85 5  46661632 229376 5799638.63 3768320  1014158 3243 7 841.62 715  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 6028.0000 679495.6868  12077 34 5 23.59 24  17926999699 5033163 246723 1484391.79 1613190  413374 104 16 34.23 38  50563 5 1 4.19 5  413399 470 33 201.76 205  16 1 4.12 3  7438336 229376 1455290.52 1114112  544446 638 33 265.84 223  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 87422.0000 93706.3897  10284 33 1 10.04 10  69880780267 117440512 310689 6795097.26 4194300  1870348 3328 10 181.87 110  76069 15 1 7.40 7  1870348 5073 12 919.54 722  16 1 6.55 5  70811648 229376 6019770.66 3932160  2132492 5073 12 1048.42 874  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 67869.0000 120703.1192  6410 22 1 6.26 5  61944419887 117440512 883010 9663716.05 6524469  1890378 3328 14 294.91 171  49588 15 2 7.74 7  1890378 4083 15 1043.83 815  16 1 6.22 4  52920320 360448 8845477.92 6291456  2152547 4083 16 1056.72 785  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 61562.0000 133069.1011  8292 25 1 8.10 7  70140398080 109051904 493447 8458803.43 5033160  1878348 3072 14 226.53 136  62581 15 1 7.55 7  1878348 3459 10 999.12 817  16 1 7.11 5  50954240 327680 7964983.18 5898240  2140492 3473 13 1068.64 876  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 48757.0000 168016.9001  10189 28 1 9.95 10  69838017494 117440512 399457 6854256.31 4194302  1869050 3328 13 183.44 108  74794 15 1 7.34 7  1869050 3201 12 930.80 827  16 1 6.84 5  42795008 294912 6383452.01 4489216  2131219 3201 12 1047.28 944  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 9281.0000 882663.5061  16384 30 3 16.00 16  10743535652 11184808 559240 655733.38 2097152  720442 255 9 43.97 48  61592 6 2 3.76 4  720442 562 202 351.78 349  16 1 4.03 3  12877824 262144 2104541.35 1441792  982611 818 227 479.56 488  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 28772.0000 35590.1571  1095 20 1 8.55 9  10843825237 83886080 3774870 9903036.75 7689550  298126 2304 96 272.26 210  11035 11 9 10.08 10  298126 1824 12 381.72 128  16 1 5.83 3  31031296 393216 5727804.86 2588672  330894 1824 12 423.68 128  
O  17 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 3617.0000 283107.5477  4676 50 24 36.53 35  4454514546 2097150 167772 952633.56 911805  102650 55 6 21.95 21  19616 6 1 4.20 4  102675 322 5 87.09 64  16 1 4.09 3  4587520 163840 925224.57 589824  135418 578 5 114.96 64  
O  18 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 3748.0000 273212.3799  4304 43 25 33.62 33  4641753048 1797558 390166 1078474.22 1075460  108456 45 6 25.20 24  18680 6 2 4.34 4  108481 427 6 105.02 66  16 1 4.60 3  4980736 163840 1139809.86 753664  141224 683 6 136.84 66  
O  19 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 34438.0000 59469.1910  3063 42 1 11.96 12  15791086864 100663296 199728 5155431.56 3355440  416302 2816 8 135.91 84  20031 13 1 6.54 6  416327 2464 7 475.80 290  16 1 5.94 4  38141952 196608 4679569.53 2621440  481838 2954 7 551.30 330  
O  20 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 29048.0000 70503.9934  3078 45 1 12.02 11  15733364852 92274688 186413 5111554.53 3145728  414510 2560 8 134.67 80  19851 13 1 6.45 6  414535 2118 5 471.60 298  16 1 5.80 4  39845888 163840 4592743.75 2555904  480046 2607 5 546.75 312  
O  21 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 34077.0000 60099.1871  3057 40 1 11.94 11  15463116407 109051904 226719 5058265.10 2796200  406254 3072 7 132.89 75  19280 13 1 6.31 6  406279 2691 7 450.92 270  16 1 5.67 4  42467328 196608 4545608.56 2457600  471790 2691 7 524.21 270  
O  22 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 56175.0000 72914.9978  4109 28 1 8.03 7  30908889145 109051904 599186 7522241.21 3914680  812132 3072 10 197.65 102  26371 13 2 6.42 6  812157 3710 10 793.12 607  16 1 6.44 4  48496640 294912 7553007.98 4423680  943229 4734 10 921.12 607  
O  23 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 56633.0000 72325.3227  4012 34 1 7.84 6  31042853638 92274688 246723 7737500.91 4473920  816194 2560 11 203.44 112  26132 12 1 6.51 6  816219 3781 10 820.32 635  16 1 6.39 4  45285376 229376 7587389.95 4456448  947266 4345 10 952.98 643  
O  24 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 54515.0000 75135.2839  3814 31 1 7.45 6  30550754586 100663296 524288 8010161.14 4575600  801204 2816 9 210.07 115  24457 12 1 6.41 6  801229 3694 13 810.14 562  16 1 6.27 4  50003968 262144 7829015.88 4194304  932276 4501 13 943.60 574  
O  25 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 49180.0000 166571.7771  5694 24 1 5.56 4  38937676647 109051904 493447 6838369.63 6100800  1712520 3072 11 300.76 160  40073 14 1 7.04 7  1712520 4438 13 1218.88 980  16 1 6.13 4  57671680 327680 9905969.07 6455296  1974664 6486 13 1405.45 980  
O  26 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 56620.0000 144683.8573  5637 29 1 5.50 4  34732172721 117440512 289262 6161464.03 5991860  1715234 3328 10 304.28 160  39362 14 1 6.98 7  1715234 5186 12 1207.91 930  16 1 5.88 4  61177856 262144 9678076.52 5865472  1977378 7234 12 1392.52 930  
O  27 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 88294.0000 92780.9364  5430 27 1 5.30 3  34305989188 109051904 419430 6317861.73 6452770  1702218 3072 9 313.48 168  38000 14 1 7.00 7  1702218 4948 12 1221.98 907  16 1 5.86 4  61276160 294912 9930301.45 5734400  1964387 6996 12 1409.17 906  
O  28 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 33720.0000 60735.4686  3409 42 1 13.32 11  15626872864 83886080 199728 4584004.95 2467235  411274 2304 7 120.64 60  21276 13 1 6.24 6  411299 2009 6 461.62 258  16 1 6.35 4  37945344 196608 4665306.09 2785280  476810 2265 6 532.75 313  
O  29 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 38260.0000 53528.4893  3180 42 1 12.42 11  15262036427 83886080 199728 4799382.52 2516580  400136 2304 7 125.83 64  19319 12 1 6.08 5  400161 2542 6 457.33 143  16 1 6.18 4  45416448 196608 4881362.79 2260992  465672 2798 6 532.81 160  
O  30 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 39932.0000 51287.1882  3002 45 1 11.73 9  14967624554 92274688 186413 4985884.26 2467235  391096 2560 7 130.28 60  17665 12 1 5.88 5  391121 2851 6 493.84 198  16 1 5.85 4  39747584 163840 4954467.35 2457600  456632 3107 6 577.28 218  
O  31 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 5132.0000 399064.6921  7249 43 13 28.32 29  9496523879 3226385 390166 1310046.06 1271000  223494 80 6 30.83 32  31996 6 2 4.41 5  223519 441 6 145.05 102  16 1 5.00 3  6815744 196608 1480527.60 983040  289030 642 6 187.68 102  
O  32 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 4931.0000 415331.5757  6590 39 15 25.74 26  9604496216 3355440 645276 1457434.93 1398100  226976 85 14 34.44 33  29588 6 3 4.49 5  227001 533 7 162.14 90  16 1 5.72 4  6979584 196608 1852538.31 1081344  292512 789 7 209.09 90  
O  33 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 4353.0000 470480.1286  10302 49 29 40.24 41  9667158298 1446310 171196 938376.85 975415  227828 36 10 22.11 24  46436 5 1 4.51 5  227853 464 5 130.87 113  16 1 5.21 3  4030464 163840 1077805.98 688128  293364 720 5 168.60 113  
O  34 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 38226.0000 107152.2001  5317 37 1 10.38 10  31376871960 92274688 453438 5901236.03 3226385  826358 2560 7 155.42 80  33877 12 2 6.37 6  826383 2769 7 754.69 656  16 1 6.82 5  47611904 196608 6318845.16 4128768  957430 3043 7 875.16 768  
O  35 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 45446.0000 90128.9442  5458 35 1 10.66 10  31616146398 100663296 508400 5792624.84 3145728  833636 2816 8 152.74 80  34897 13 2 6.39 6  833661 3166 7 732.57 610  16 1 6.82 5  43483136 229376 6181375.00 3964928  964708 3678 7 848.47 699  
O  36 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 61529.0000 66570.2352  5083 43 1 9.93 9  32214441772 100663296 195083 6337682.82 3355440  851942 2816 8 167.61 85  33351 13 1 6.56 6  851967 3223 8 823.16 703  16 1 6.79 5  46006272 196608 6561703.56 4194304  983014 3735 8 950.69 783  
O  37 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 81111.0000 100997.3986  7542 26 1 7.37 6  57581088584 109051904 399457 7634724.02 5427917  1757176 3072 11 232.99 140  53498 14 1 7.09 7  1757176 4295 14 1080.67 930  16 1 6.72 5  59047936 294912 8311654.03 5439488  2019320 5319 14 1241.89 966  
O  38 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 50976.0000 160703.0760  7320 28 1 7.15 6  61470096266 109051904 441505 8397554.13 5033160  1744766 3072 10 238.36 133  51213 14 1 7.00 7  1744766 4520 15 1079.01 909  16 1 6.64 5  51347456 294912 8527285.64 5505024  2006910 5544 15 1241.13 936  
O  39 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 61851.0000 132447.3331  7037 29 1 6.87 6  48126194213 117440512 289262 6839021.49 5338200  1730752 3328 10 245.95 140  48260 14 1 6.86 6  1730752 4617 14 1102.39 902  16 1 6.49 4  47841280 262144 8783216.70 5537792  1992921 5641 14 1268.57 929  
O  40 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 63740.0000 64261.0606  5120 33 1 10.00 10  33383941989 92274688 699050 6520301.17 3914680  887708 2560 11 173.38 104  36460 14 2 7.12 7  887733 3316 9 775.99 678  16 1 7.35 6  46235648 229376 6727807.95 4784128  1018780 3572 9 883.59 785  
O  41 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 86304.0000 47460.1409  3961 28 1 7.74 6  31120498258 92274688 299593 7856727.66 4194300  818622 2560 11 206.67 105  25574 13 1 6.46 6  818647 4387 10 879.32 552  16 1 6.80 5  58261504 294912 8272082.14 5341184  949694 4643 10 1003.90 698  
O  42 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 77110.0000 53118.9210  3881 30 1 7.58 6  26838445998 100663296 310689 6915342.95 4473920  818962 2816 9 211.02 112  24411 13 1 6.29 6  818987 4237 9 924.36 572  16 1 6.71 5  63995904 262144 8562922.94 5275648  950034 4493 9 1062.68 720  
O  43 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 48841.0000 83863.9667  6260 34 1 12.23 12  34153064758 109051904 279620 5455761.14 3454129  911094 3072 8 145.54 90  44337 14 1 7.08 6  911119 3000 8 746.82 696  16 1 7.09 5  44630016 229376 5458710.92 3801088  1042166 3256 8 854.94 808  
O  44 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 49236.0000 83191.1609  6028 33 1 11.77 11  33256749446 92274688 254200 5517045.36 3262231  883718 2560 9 146.60 84  41857 14 1 6.94 6  883743 2934 8 720.25 585  16 1 7.04 5  45187072 229376 5594320.11 3735552  1014790 3190 8 827.72 712  
O  45 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 64320.0000 63681.5920  4697 40 1 9.17 6  26607463081 109051904 209715 5664778.17 2960682  811854 3072 7 172.85 75  28875 13 1 6.15 5  811879 4097 6 773.22 433  16 1 6.51 5  62849024 196608 6966809.28 3997696  942926 4353 6 898.88 551  
O  46 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 5994.0000 683350.0167  11642 38 15 22.74 22  18993898671 3355440 662256 1631497.91 1597828  447628 85 14 38.45 36  51788 6 3 4.45 5  447653 582 8 221.83 229  16 1 5.75 4  7995392 196608 2106280.31 1310720  578700 838 8 286.91 237  
O  47 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 5521.0000 741894.5843  13783 45 5 26.92 25  17334514144 6710884 186413 1257673.52 1271000  396512 153 8 28.77 30  56201 6 1 4.08 4  396537 452 21 193.53 165  16 1 4.78 3  7602176 163840 1470307.24 1081344  527584 708 21 257.61 165  
