O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 6338.0000 161565.1625  1572 17 4 12.28 12  3920344704 8388608 986894 2493857.95 2581108  21514 48 4 13.69 15  5776 4 2 3.67 4  21539 63 4 14.56 10  4 1 1.77 1  5636096 393216 1190346.94 786432  29731 89 4 19.99 11  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 64168.0000 31916.2199   865 10 1 3.38 3  17248314466 117440512 1677720 19940247.94 13421768  115206 832 7 133.19 91  6111 14 2 7.06 7  115231 608 6 122.20 99  4 1 2.36 2  29360128 786432 6667091.02 5505024  131590 736 6 139.69 102  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 109540.0000 37392.7332  1859 20 1 3.63 3  24491014841 117440512 645277 13174295.23 9786707  219610 832 5 118.13 64  12477 14 1 6.71 6  219635 1226 6 218.98 144  8 1 3.75 3  59244544 393216 9942798.08 7208960  252403 1482 6 251.40 144  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 123877.0000 66130.1129  3770 18 1 3.68 2  35292394111 125829120 1048576 9361377.75 9437184  465848 896 4 123.57 64  28037 15 2 7.44 7  465848 1611 4 246.74 160  11 1 4.15 3  92274688 393216 10303189.89 7340032  531409 2123 4 281.32 160  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 39173.0000 52280.9078  1008 12 1 3.94 4  17350677395 109051904 1398100 17212973.61 12582909  115976 768 6 115.06 80  7317 14 2 7.26 7  116001 422 5 119.34 101  4 1 2.40 2  25165824 655360 5699306.81 4456448  132360 464 5 134.51 115  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 6067.0000 337563.8701  2331 13 5 9.11 9  7884069744 8388605 1935831 3382269.30 3145728  43564 52 10 18.69 16  8615 5 3 3.70 3  43589 63 5 26.32 25  4 1 2.27 2  5111808 524288 2073767.29 1835008  59948 109 5 36.22 31  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 53668.0000 76321.0852  1423 10 1 2.78 2  28671960342 117440512 1048576 20148953.16 14680064  218750 832 6 153.72 96  9690 14 1 6.81 6  218775 693 8 194.81 170  4 1 2.35 2  29360128 786432 7997808.66 6946816  251543 821 8 223.99 192  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 87714.0000 93394.4410  3549 12 1 3.47 3  39835932490 117440512 1677720 11224551.28 12582912  467744 832 6 131.80 88  27093 15 2 7.63 7  467744 1063 5 247.75 204  7 1 3.55 3  44433408 655360 9148962.85 7208960  533280 1063 5 282.16 225  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 52886.0000 77449.6086  1542 10 1 3.01 3  29142739664 109051904 2396744 18899312.36 15099489  222336 768 9 144.19 104  11403 14 2 7.39 7  222361 824 7 207.81 182  5 1 2.91 3  37748736 786432 8534198.95 7340032  255129 888 7 229.85 205  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 55009.0000 74460.5428  1497 9 1 2.92 3  20166963165 117440512 2396744 13471585.28 13981010  219376 832 9 146.54 84  10263 14 2 6.86 6  219401 871 7 191.95 161  4 1 2.40 2  33554432 917504 7741629.98 6291456  252144 935 7 216.43 189  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 8950.0000 457653.6313  3846 11 4 7.51 8  6067359637 10485760 762600 1577576.61 3595116  78394 64 10 20.38 18  13224 5 1 3.44 3  78419 80 9 38.27 38  4 1 1.89 1  6684672 655360 2087424.88 1179648  111187 121 9 54.26 44  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 78479.0000 104384.6124  4006 14 1 3.91 4  48239396552 117440512 1290554 12041786.46 10485760  466322 832 5 116.41 70  29506 15 2 7.37 7  466322 1062 6 230.17 186  6 1 3.11 3  50331648 524288 7336528.29 5636096  531858 1062 6 262.52 224  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 57282.0000 143011.7663  2075 7 1 2.03 2  31768733723 117440512 2396744 15310233.12 25165824  471748 832 9 227.35 160  16300 15 2 7.86 8  471748 880 11 276.85 229  5 1 2.60 2  41943040 1179648 11238890.59 8388608  537284 880 13 265.46 207  
