O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 3010.0000 340199.3355   500 4 2 3.91 4  -1124073472 8388608 4194304 -2248146.94 8388608  64000 192 64 128.00 128  1488 4 2 2.98 2  64000 128 64 64.78 64  1 1 1.00 1  4194304 2097152 2130977.03 2097152  96768 256 64 86.71 64  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 37513.0000 54594.4073   865 10 1 3.38 3  17248314466 117440512 1677720 19940247.94 13421768  460834 3328 26 532.76 357  6111 14 2 7.06 7  460859 2432 25 488.72 394  4 1 2.36 2  29360128 819200 6667217.69 5570560  526395 2944 25 558.21 406  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 102845.0000 39826.9240  1859 20 1 3.63 3  24491014841 117440512 645277 13174295.23 9786707  878468 3328 18 472.55 255  12477 14 1 6.71 6  878468 4905 22 876.71 576  8 1 3.75 3  59342848 393216 9943073.86 7274496  1009565 5929 22 1005.54 578  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 155765.0000 52592.0457  3770 18 1 3.68 2  35292394111 125829120 1048576 9361377.75 9437184  1863442 3584 16 494.28 256  28037 15 2 7.44 7  1863442 6442 15 986.99 637  11 1 4.15 3  92274688 458752 10303432.26 7274496  2125586 8490 15 1125.84 637  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 27898.0000 73410.2803   761 10 1 2.97 3  17358464818 109051904 1677720 22810072.03 16777212  464192 3072 26 609.98 425  5520 14 2 7.25 7  464217 1579 26 483.06 389  3 1 1.95 2  20971520 819200 6116323.86 5046272  529753 1835 26 543.89 486  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 6624.0000 309178.7440   604 3 1 2.36 2  2726296918 25165824 8388606 4513736.62 12582912  148674 512 170 246.15 256  2012 5 3 3.33 3  148699 384 85 126.44 128  1 1 1.00 1  8388608 2785280 3488684.53 2818048  214210 384 85 174.58 128  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 38179.0000 107284.1091  1423 10 1 2.78 2  28671960342 117440512 1048576 20148953.16 14680064  874990 3328 25 614.89 384  9690 14 1 6.81 6  875015 2773 32 779.18 678  4 1 2.35 2  29360128 819200 7997729.16 6979584  1006087 3285 32 895.89 768  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 72322.0000 113271.2038  3549 12 1 3.47 3  39835932490 117440512 1677720 11224551.28 12582912  1871048 3328 26 527.20 344  27093 15 2 7.63 7  1871048 4247 21 991.02 815  7 1 3.55 3  44400640 688128 9149271.66 7208960  2133217 4247 21 1128.09 899  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 61860.0000 66214.0317  1542 10 1 3.01 3  29142739664 109051904 2396744 18899312.36 15099489  889356 3072 37 576.75 408  11403 14 2 7.39 7  889381 3298 26 831.20 729  5 1 2.91 3  37748736 819200 8534299.31 7274496  1020453 3554 26 919.33 819  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 67417.0000 60756.1891  1497 9 1 2.92 3  20166963165 117440512 2396744 13471585.28 13981010  877566 3328 37 586.22 344  10263 14 2 6.86 6  877591 3481 29 767.80 647  4 1 2.40 2  33554432 917504 7742105.88 6291456  1008663 3737 29 865.06 752  
O  10 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 4811.0000 851382.2490  1024 3 1 2.00 2  4294967290 13981010 2796202 4194303.99 8388608  131070 340 170 128.00 170  2050 5 1 2.00 3  131095 128 85 127.65 128  1 1 1.00 1  8388608 2785280 4190180.03 4194304  262142 341 85 170.55 128  
O  11 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 71218.0000 115027.0999  4006 14 1 3.91 4  48239396552 117440512 1290554 12041786.46 10485760  1865328 3328 20 465.63 260  29506 15 2 7.37 7  1865328 4247 25 920.69 742  6 1 3.11 3  50331648 589824 7336666.23 5603328  2127497 4247 25 1049.58 896  
O  12 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 58031.0000 141165.9286  2075 7 1 2.03 2  31768733723 117440512 2396744 15310233.12 25165824  1886998 3328 36 909.40 640  16300 15 2 7.86 8  1886998 3520 43 1107.39 917  5 1 2.60 2  41943040 1179648 11238921.97 8388608  2149142 3520 51 1061.83 831  
O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 51423.0000 159306.1471  2700 9 1 2.64 2  35628350342 125829120 2097152 13195685.31 16777216  1873712 3584 42 693.97 459  20451 15 1 7.57 7  1873712 3404 28 1030.64 876  5 1 2.81 3  41943040 917504 9620306.45 8388608  2135881 3404 36 1074.39 917  
O  14 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 47422.0000 172746.8264  3316 13 1 3.24 3  30940005086 117440512 1398101 9330520.23 13421768  1861688 3328 29 561.43 357  24273 15 1 7.32 7  1861688 3456 28 949.36 852  5 1 2.81 3  37748736 622592 8061360.71 6979584  2123832 3456 37 1049.84 955  
O  15 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 7397.0000 1107476.0038  1024 1 1 1.00 1     0 16777216 16777216 0.00 16777216  262144 256 256 256.00 256  2048 2 2 2.00 2  262144 256 256 256.00 256  1 1 1.00 1  8388608 8388608 8388608.00 8388608  524288 512 256 343.57 256  
O  16 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 25422.0000 40280.0724   207 4 1 1.62 1  6322213928 92274688 18874368 30542096.27 41943040  291242 2560 512 1406.97 1152  2056 11 9 9.93 10  291242 1707 64 586.00 554  3 1 1.93 2  25165824 2097152 9950477.68 8388608  324035 1707 64 650.67 640  
O  17 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 4132.0000 247821.8780   523 6 2 4.09 4  3397385774 16777216 1398101 6495957.50 5592404  70836 384 51 135.44 102  1628 5 1 3.11 3  70836 179 42 80.96 64  1 1 1.00 1  4194304 1376256 2085316.87 2097152  103629 435 42 114.25 64  
O  18 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 7160.0000 143016.7598   435 5 1 3.40 4  3858200124 25165824 3355442 8869425.57 8388608  84932 512 52 195.25 192  1574 5 2 3.62 4  84957 341 51 109.48 85  1 1 1.00 1  8388608 1671168 2450313.60 2097152  117700 597 51 151.29 115  
O  19 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 33990.0000 60253.0156   896 13 1 3.50 3  15705709306 100663296 699050 17528693.42 10485760  413750 2816 20 461.77 256  5635 13 1 6.29 6  413775 2560 21 518.52 355  4 1 2.29 2  33554432 622592 6379059.16 4194304  479311 2688 25 600.64 413  
O  20 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 33280.0000 61538.4615   682 10 1 2.66 2  15513857103 109051904 838860 22747591.06 13981010  407886 3072 29 598.07 340  4238 13 1 6.21 6  407911 2304 26 515.04 384  3 1 1.88 2  25165824 819200 6864200.04 5406720  473447 2368 26 597.79 402  
O  21 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 31334.0000 65360.3115   919 13 1 3.59 3  15332745529 109051904 699050 16684162.71 10485760  402334 3072 20 437.80 256  5598 13 1 6.09 6  402359 2646 22 483.60 320  4 1 2.24 2  29360128 622592 6134919.63 4194304  467870 2900 22 563.02 339  
O  22 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 50790.0000 80645.7964  1376 13 1 2.69 2  22210814682 109051904 1290554 16141580.44 13981010  808868 3072 20 587.84 344  8726 13 2 6.34 6  808893 3349 23 860.52 703  5 1 2.75 2  37748736 622592 9722207.68 8388608  939965 4373 23 999.96 704  
O  23 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 48741.0000 84036.0272  1106 9 1 2.16 2  13683655584 100663296 932067 12372202.16 19573414  810796 2816 29 733.09 510  7099 12 1 6.42 6  810821 3627 28 912.06 746  4 1 2.38 2  33554432 917504 10356755.24 8388608  941893 4488 28 1058.31 768  
O  24 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 69740.0000 58732.4348  1328 14 1 2.59 2  13282323194 100663296 1198372 10001749.39 14680064  798544 2816 18 601.31 384  8287 12 1 6.24 6  798569 3840 25 866.13 598  5 1 2.72 2  41943040 589824 9997261.93 8388608  929641 4864 25 1008.29 613  
O  25 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 73071.0000 112110.1395  2237 11 1 2.18 2  25848059913 109051904 1398101 11554787.62 19573414  1706318 3072 23 762.77 512  15762 14 1 7.05 7  1706318 4480 23 1260.21 1045  6 1 2.97 2  44728320 753664 12142801.73 8388608  1968462 6528 23 1453.81 1045  
O  26 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 73562.0000 111361.8444  1881 10 1 1.84 1  21565530805 117440512 838860 11464928.66 25165824  1706684 3328 25 907.33 640  13254 14 1 7.05 7  1706684 4650 25 1247.58 1024  5 1 2.60 2  41943040 819200 12635048.16 8388608  1968828 6698 25 1439.20 1024  
O  27 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 73083.0000 112091.7313  2159 15 1 2.11 1  29657126836 117440512 1118480 13736510.81 20971520  1691488 3328 17 783.46 561  15012 14 1 6.95 7  1691488 4706 26 1280.46 1003  6 1 2.93 2  46137344 557056 12500803.24 8388608  1953632 6754 26 1478.90 1003  
O  28 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 34128.0000 60009.3765   742 11 1 2.90 2  15520826373 109051904 838860 20917555.76 12582912  408100 3072 23 550.00 320  4512 13 1 6.08 6  408125 2006 23 505.73 362  3 1 1.93 2  25165824 753664 6638196.94 4751360  473636 2176 23 581.15 433  
O  29 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 35476.0000 57729.1690  1141 18 1 4.46 3  15137571284 92274688 466033 13266933.64 6291456  396386 2560 17 347.40 160  6658 12 1 5.84 5  396411 2645 14 490.61 245  5 1 2.75 2  37748736 458752 6254652.93 3932160  461947 2901 14 571.72 273  
O  30 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 50283.0000 40729.4712  1141 19 1 4.46 3  14819769471 92274688 441505 12988404.44 5991860  386672 2560 16 338.89 144  6456 12 1 5.66 5  386697 2901 13 523.27 261  5 1 2.69 2  37748736 425984 6174146.56 3670016  452233 3157 13 611.95 304  
O  31 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 13246.0000 154612.7133   609 5 1 2.38 2  3770958266 41943040 3355442 6192049.70 12582912  180516 1024 51 296.41 256  2283 6 2 3.75 4  180541 512 51 147.14 128  1 1 1.00 1  8388608 1671168 3531595.24 2818048  246052 768 51 199.39 128  
O  32 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 13673.0000 149784.2463   495 3 1 1.93 2  8819222762 41943040 8388606 17816611.64 16777216  203558 1024 170 411.23 384  2070 6 3 4.18 4  203583 640 85 205.64 172  1 1 1.00 1  8388608 2785280 4259745.02 4194304  269094 896 85 271.81 213  
O  33 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 2234.0000 916741.2713   896 4 3 3.50 4  995447552 10485760 2097152 1110990.57 6291456  95744 256 128 106.86 128  2224 5 1 2.48 3  95769 170 64 89.25 64  1 1 1.00 1  2818048 2097152 2376269.35 2097152  161280 341 64 129.75 85  
O  34 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 38749.0000 105705.9537  1756 14 1 3.43 3  18284656295 100663296 1198372 10412674.43 10066326  820124 2816 19 467.04 255  10957 12 2 6.24 6  820149 3072 25 817.70 725  5 1 2.80 2  37748736 589824 7967482.24 5865472  951221 3584 25 948.38 894  
O  35 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 42401.0000 96601.4952  1447 11 1 2.83 2  18458592866 100663296 1525200 12756456.71 11744047  825440 2816 24 570.45 312  8989 13 2 6.21 6  825465 2732 23 820.54 733  4 1 2.37 2  33554432 753664 8248154.00 6291456  956537 3244 23 950.83 853  
O  36 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 48543.0000 84378.7982  1374 13 1 2.68 2  19106060502 109051904 645277 13905429.77 12582912  845206 3072 26 615.14 320  8768 13 1 6.38 6  845231 3072 19 893.48 752  4 1 2.38 2  33554432 622592 8681323.61 7012352  976278 3584 19 1033.10 902  
O  37 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 83026.0000 98667.8872  2474 11 1 2.42 2  22994314450 109051904 1198372 9294387.41 18874368  1750286 3072 23 707.47 510  17451 14 1 7.05 7  1750286 4010 37 1121.98 1003  5 1 2.77 2  41943040 753664 10455574.16 8388608  2012455 5034 37 1288.38 1044  
O  38 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 57454.0000 142583.6321  2400 9 1 2.34 2  22510945106 117440512 1048576 9379560.46 16777216  1735550 3328 28 723.15 459  16693 14 1 6.96 7  1735550 4204 32 1115.39 961  5 1 2.75 2  41943040 917504 10784256.51 8388608  1997694 5228 32 1283.87 982  
O  39 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  8192 95779.0000 85530.2311  2836 13 1 2.77 2  26423146451 117440512 645277 9317047.41 14680064  1723856 3328 24 607.85 384  19407 14 1 6.84 6  1723856 4484 28 1136.36 959  6 1 3.14 3  44761088 622592 10528595.37 8388608  1986000 5508 28 1309.16 974  
O  40 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 41615.0000 98426.0483  1710 11 1 3.34 3  29019235467 109051904 2287800 16970313.14 12582912  885590 3072 37 517.89 340  12078 14 2 7.06 7  885615 3051 25 800.01 700  5 1 2.96 3  37748736 753664 8155197.16 6946816  1016687 3307 25 908.57 792  
O  41 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 69720.0000 58749.2828  1371 10 1 2.68 2  18081169507 109051904 838860 13188307.44 13981010  813922 3072 29 593.67 340  8805 13 1 6.42 6  813947 3908 26 934.50 656  5 1 2.87 3  41943040 819200 10106254.37 8388608  945019 4164 26 1054.71 797  
O  42 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 85492.0000 47910.9156  1593 13 1 3.11 2  18063122452 100663296 762600 11339059.92 10066326  813362 2816 20 510.59 256  9877 13 1 6.20 6  813387 4438 22 976.45 669  6 1 3.23 3  44728320 622592 10106862.61 7831552  944459 4694 22 1112.44 777  
O  43 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 46763.0000 87590.6165  1666 12 1 3.25 3  34014400795 117440512 699050 20416807.20 12582912  906954 3328 23 544.39 320  11548 14 1 6.93 6  906979 2688 21 773.21 723  4 1 2.44 2  33554432 688128 7186570.03 5865472  1038051 2944 21 884.20 844  
O  44 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 48113.0000 85132.9163  1613 11 1 3.15 3  20198734857 109051904 762600 12522464.26 12582912  878530 3072 28 544.66 320  10868 14 1 6.74 6  878555 2987 23 756.07 632  4 1 2.44 2  33554432 753664 7420959.70 5767168  1009627 3243 23 868.87 764  
O  45 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 65853.0000 62199.1405  1998 18 1 3.90 3  22146058534 109051904 466033 11084113.38 6990505  806852 3072 15 403.83 172  11859 13 1 5.94 5  806877 3925 14 799.68 491  6 1 3.13 3  50331648 458752 8117774.33 5177344  937949 4181 14 928.66 640  
O  46 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 14062.0000 291281.4678   859 4 1 1.68 2  -511705346 41943040 6291456 -595698.89 16777216  377570 1024 128 439.55 384  3399 6 3 3.96 4  377595 768 64 234.09 213  1 1 1.00 1  8388608 2097152 4903554.30 4194304  508642 1024 64 313.40 256  
O  47 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  4096 7643.0000 535915.2165  1201 4 1 2.35 2  3026888474 16777216 2097152 2520306.81 8388608  223226 384 85 185.87 128  3225 5 1 2.69 2  223251 341 64 134.08 128  1 1 1.00 1  8388608 2097152 3599887.40 4194304  354323 597 64 199.06 128  
