O  0 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 4410.0000 232199.5465   500 4 2 3.91 4  -1124073472 8388608 4194304 -2248146.94 8388608  16000 48 16 32.00 32  1488 4 2 2.98 2  16025 32 16 16.20 16  1 1 1.00 1  4194304 2097152 2130977.03 2097152  24192 64 16 21.68 16  
O  1 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 64755.0000 31626.9014   865 10 1 3.38 3  17248314466 117440512 1677720 19940247.94 13421768  115206 832 7 133.19 91  6111 14 2 7.06 7  115231 608 6 122.20 99  4 1 2.36 2  29360128 786432 6667091.02 5505024  131615 736 6 139.57 102  
O  2 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 110163.0000 37181.2678  1859 20 1 3.63 3  24491014841 117440512 645277 13174295.23 9786707  219610 832 5 118.13 64  12477 14 1 6.71 6  219635 1226 6 218.98 144  8 1 3.75 3  59244544 393216 9942798.08 7208960  252403 1482 6 251.40 144  
O  3 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 122879.0000 66667.2092  3770 18 1 3.68 2  35292394111 125829120 1048576 9361377.75 9437184  465848 896 4 123.57 64  28037 15 2 7.44 7  465848 1611 4 246.74 160  11 1 4.15 3  92274688 393216 10303189.89 7340032  531384 2123 4 281.45 160  
O  4 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 39617.0000 51694.9794   761 10 1 2.97 3  17358464818 109051904 1677720 22810072.03 16777212  116038 768 7 152.48 105  5520 14 2 7.25 7  116063 395 6 120.77 97  3 1 1.95 2  20971520 786432 6115862.01 4980736  132422 459 6 136.10 121  
O  5 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 12379.0000 165441.4735   604 3 1 2.36 2  2726296918 25165824 8388606 4513736.62 12582912  37122 128 42 61.46 64  2012 5 3 3.33 3  37122 96 21 31.59 32  1 1 1.00 1  8388608 2752512 3485655.28 2883584  53531 96 21 43.59 32  
O  6 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 52721.0000 77692.0013  1423 10 1 2.78 2  28671960342 117440512 1048576 20148953.16 14680064  218750 832 6 153.72 96  9690 14 1 6.81 6  218775 693 8 194.81 170  4 1 2.35 2  29360128 786432 7997808.66 6946816  251543 821 8 223.99 192  
O  7 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  8192 87089.0000 94064.6924  3549 12 1 3.47 3  39835932490 117440512 1677720 11224551.28 12582912  467744 832 6 131.80 88  27093 15 2 7.63 7  467744 1063 5 247.75 204  7 1 3.55 3  44433408 655360 9148962.85 7208960  533305 1063 5 282.02 225  
O  8 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 51412.0000 79670.1159  1542 10 1 3.01 3  29142739664 109051904 2396744 18899312.36 15099489  222336 768 9 144.19 104  11403 14 2 7.39 7  222361 824 7 207.81 182  5 1 2.91 3  37748736 786432 8534198.95 7340032  255129 888 7 229.85 205  
O  9 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  4096 54603.0000 75014.1934  1497 9 1 2.92 3  20166963165 117440512 2396744 13471585.28 13981010  219376 832 9 146.54 84  10263 14 2 6.86 6  219401 871 7 191.95 161  4 1 2.40 2  33554432 917504 7741629.98 6291456  252169 935 7 216.27 188  
