 0 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 5367.0000 95397.8014  3156 13124 13124 2878 6 2 4.16 4 30 1 4.56 3
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 36096.0000 28368.7943  3982 23865 23865 2531 10 2 5.99 6 32 1 9.43 6
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 55653.0000 36799.4538  4061 22896 22896 2587 10 1 5.64 6 32 1 8.85 5
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 127529.0000 32118.1849  5946 35942 35942 4528 11 2 6.04 6 32 1 7.94 5
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 17792.0000 57553.9568  4482 27141 27141 2618 10 2 6.06 6 32 1 10.37 7
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 5842.0000 175282.4375  6299 29961 29961 4605 5 3 4.76 5 32 1 6.51 4
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 37370.0000 54803.3182  6175 34902 34902 3516 10 1 5.65 6 32 1 9.93 6
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 51072.0000 80200.5013  8659 54173 54173 5238 11 2 6.26 6 32 1 10.34 7
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 38938.0000 52596.4354  5088 30446 30446 2859 10 2 5.98 6 32 1 10.65 7
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 24713.0000 82871.3633  6669 38659 38659 3505 10 1 5.80 6 32 1 11.03 8
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 7145.0000 286634.0098  10090 45424 45424 6584 5 1 4.50 5 32 1 6.90 6
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 37876.0000 108142.3593  12192 74632 74632 6904 11 2 6.12 6 32 1 10.81 8
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 56052.0000 73075.0018  6804 42356 42356 4483 11 2 6.23 6 32 1 9.45 6
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 38055.0000 107633.6881  9456 59649 59649 5078 11 2 6.31 6 32 1 11.75 8
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 37265.0000 109915.4703  12094 74366 74366 6516 11 1 6.15 6 32 1 11.41 8
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 7067.0000 579595.3021  16384 63846 63846 8665 6 2 3.90 4 32 1 7.37 5
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 13247.0000 38650.2604  2095 13199 13199 1442 7 5 6.30 6 32 1 9.15 3
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 5812.0000 88093.5994  3118 13261 13261 2512 6 1 4.25 4 32 1 5.28 3
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 7867.0000 65081.9881  3150 14012 14012 2137 6 2 4.45 4 32 1 6.56 4
