 0 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 5281.0000 96951.3350  500 1744 1744 1244 4 2 3.49 4 2 1 1.40 1
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 26490.0000 38656.0966  295 1699 1699 1128 10 2 5.76 6 2 1 1.51 2
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 38759.0000 52839.3405  624 3426 3426 1572 10 1 5.49 5 4 1 2.18 2
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 60316.0000 67909.0125  1228 7378 7378 2868 11 2 6.01 6 6 1 2.57 2
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 21690.0000 47210.6962  334 1943 1943 1270 10 2 5.82 6 2 1 1.53 2
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 6037.0000 169620.6725  577 1901 1901 1204 5 3 3.29 3 2 1 1.58 2
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 26339.0000 77755.4197  698 3793 3793 1976 10 1 5.43 5 3 1 1.92 2
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 38042.0000 107670.4695  1216 7519 7519 3320 11 2 6.18 6 4 1 2.26 2
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 28684.0000 71398.6892  563 3307 3307 1679 10 2 5.87 6 3 1 1.97 2
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 23924.0000 85604.4140  504 2824 2824 1864 10 2 5.60 6 2 1 1.52 2
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 8462.0000 242023.1624  973 2825 2825 1912 5 1 2.90 3 2 1 1.48 1
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 31583.0000 129690.0231  1311 7885 7885 4143 11 2 6.01 6 3 1 1.90 2
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 32967.0000 124245.4576  937 5830 5830 2703 11 2 6.22 6 4 1 2.16 2
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 33307.0000 122977.1520  960 5990 5990 3116 11 2 6.24 6 3 1 1.92 2
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 30489.0000 134343.5337  1268 7658 7658 3963 11 1 6.04 6 3 1 1.93 2
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 4884.0000 838656.8387  1024 2048 2048 1536 2 2 2.00 2 2 1 1.33 1
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 18563.0000 27581.7486  149 891 891 572 7 5 5.98 6 2 1 1.56 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 3141.0000 163005.4123  515 1806 1806 1184 5 1 3.51 4 2 1 1.53 2
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 5442.0000 94083.0577  414 1487 1487 934 5 2 3.59 4 2 1 1.59 2
