 0 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 5451.0000 93927.7197  2469 9640 9640 2649 6 2 3.90 4 16 1 3.64 2
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 40872.0000 25053.8266  2248 13171 13171 2140 10 2 5.86 6 16 1 6.15 4
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 49902.0000 41040.4393  2255 12512 12512 2265 10 1 5.55 5 16 1 5.52 4
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 69108.0000 59269.5491  3146 18968 18968 3841 11 2 6.03 6 16 1 4.94 3
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 15861.0000 64560.8726  2542 15092 15092 2299 10 2 5.94 6 16 1 6.56 5
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 5195.0000 197112.6083  4178 19356 19356 4006 5 3 4.63 5 16 1 4.83 3
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 26906.0000 76116.8513  3400 18836 18836 3062 10 1 5.54 5 16 1 6.15 4
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 44994.0000 91034.3601  4586 28376 28376 4620 11 2 6.19 6 16 1 6.14 4
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 31100.0000 65852.0900  2773 16476 16476 2520 10 2 5.94 6 16 1 6.54 5
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 25495.0000 80329.4764  3616 20586 20586 3113 10 2 5.69 6 16 1 6.61 5
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 6364.0000 321810.1823  6035 25243 25243 6234 5 1 4.18 5 16 1 4.05 3
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 40354.0000 101501.7099  6641 40231 40231 6257 11 2 6.06 6 16 1 6.43 5
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 48325.0000 84759.4413  3589 22311 22311 3912 11 2 6.22 6 16 1 5.70 4
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 32161.0000 127359.2239  4956 31205 31205 4559 11 2 6.30 6 16 1 6.84 5
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 30860.0000 132728.4511  6474 39563 39563 5876 11 1 6.11 6 16 1 6.73 5
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 8126.0000 504061.0386  8192 30776 30776 7681 6 2 3.76 4 16 1 4.01 3
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 13425.0000 38137.8026  1113 6803 6803 1202 7 5 6.11 6 16 1 5.66 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 3812.0000 134312.6967  2345 9836 9836 2331 6 1 4.19 4 16 1 4.22 3
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 4933.0000 103790.7967  2114 9125 9125 1891 6 2 4.32 4 16 1 4.83 3
 19 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 34145.0000 29989.7496  2015 10426 10426 1894 9 1 5.17 5 16 1 5.50 4
 20 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 26257.0000 38999.1240  2075 10905 10905 1994 9 1 5.26 5 16 1 5.47 4
 21 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 18976.0000 53962.9005  2173 11325 11325 2067 9 1 5.21 5 16 1 5.48 4
 22 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 36698.0000 55806.8560  2613 13748 13748 2342 9 1 5.26 5 16 1 5.87 4
 23 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 32434.0000 63143.6147  2614 13450 13450 2286 8 1 5.15 5 16 1 5.88 4
 24 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 36089.0000 56748.5938  2512 12815 12815 2231 8 2 5.10 5 16 1 5.74 4
 25 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 39819.0000 102865.4662  3292 18131 18131 3477 10 2 5.51 5 16 1 5.21 3
 26 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 45145.0000 90729.8704  3327 18244 18244 3498 10 1 5.48 5 16 1 5.22 3
 27 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 50578.0000 80983.8270  3273 17817 17817 3443 10 1 5.44 5 16 1 5.17 3
 28 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 16509.0000 62026.7733  2383 12606 12606 2004 9 1 5.29 5 16 1 6.29 5
 29 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 15984.0000 64064.0641  2259 11568 11568 1871 8 1 5.12 5 16 1 6.18 4
 30 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 18212.0000 56226.6637  2107 10398 10398 1773 8 1 4.93 5 16 1 5.86 4
 31 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 5420.0000 188929.8893  3302 14389 14389 3024 6 2 4.36 5 16 1 4.76 3
 32 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 6178.0000 165749.4335  3153 14053 14053 2434 6 3 4.46 4 16 1 5.77 3
 33 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 3830.0000 267362.9243  4817 21557 21557 4240 5 1 4.48 5 16 1 5.08 3
 34 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 23262.0000 88040.5812  3670 19199 19199 2868 8 2 5.23 5 16 1 6.69 5
 35 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 28242.0000 72516.1108  3859 20426 20426 2957 9 2 5.29 5 16 1 6.91 5
 36 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 28417.0000 72069.5358  3666 19628 19628 2821 9 1 5.35 5 16 1 6.96 5
 37 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 40847.0000 100276.6421  4562 25686 25686 4254 10 1 5.63 6 16 1 6.04 4
 38 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 38883.0000 105341.6660  4478 24858 24858 4216 10 1 5.55 5 16 1 5.90 4
 39 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 42758.0000 95794.9390  4488 24861 24861 4122 10 1 5.54 5 16 1 6.03 4
 40 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 31862.0000 64277.1954  3233 18780 18780 2708 10 2 5.81 6 16 1 6.94 5
 41 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 33510.0000 61116.0848  2655 14099 14099 2129 9 1 5.31 5 16 1 6.62 5
 42 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 25987.0000 78808.6351  2787 14546 14546 2205 9 1 5.22 5 16 1 6.60 5
 43 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 24031.0000 85223.2533  4355 25637 25637 3442 10 1 5.89 6 16 1 7.45 6
 44 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 29349.0000 69780.9125  4126 23338 23338 3270 10 1 5.66 6 16 1 7.14 5
 45 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 26226.0000 78090.4446  3571 18166 18166 2769 9 1 5.09 5 16 1 6.56 5
 46 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 7516.0000 272485.3646  5521 24415 24415 4430 6 3 4.42 5 16 1 5.51 3
 47 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 7525.0000 272159.4684  6818 27689 27689 5789 6 1 4.06 4 16 1 4.78 3
 48 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 5480.0000 373722.6277  6850 29471 29471 5346 6 2 4.30 4 16 1 5.51 4
 49 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 38825.0000 105499.0341  6909 40766 40766 6412 11 1 5.90 6 16 1 6.36 5
 50 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 30734.0000 133272.5971  6795 39441 39441 6445 11 1 5.80 6 16 1 6.12 4
 51 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 27852.0000 147063.0475  6851 38825 38825 6001 11 1 5.67 5 16 1 6.47 5
 52 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 39975.0000 102464.0400  3465 19436 19436 3117 10 1 5.61 6 16 1 6.24 4
 53 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 42517.0000 96337.9354  3461 19301 19301 3116 10 1 5.58 6 16 1 6.19 4
 54 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 40147.0000 102025.0579  3542 20013 20013 3150 10 1 5.65 6 16 1 6.35 5
 55 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 35919.0000 114034.3551  5293 31080 31080 4344 10 1 5.87 6 16 1 7.15 6
 56 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 37019.0000 110645.8845  4373 24405 24405 3418 10 1 5.58 6 16 1 7.14 5
 57 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 34869.0000 117468.2383  4558 25654 25654 3570 10 1 5.63 6 16 1 7.19 6
 58 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 26503.0000 154548.5417  7617 45605 45605 6168 11 1 5.99 6 16 1 7.39 6
 59 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 35246.0000 116211.7687  6872 38580 38580 5253 10 1 5.61 5 16 1 7.34 6
 60 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 37913.0000 108036.8211  6090 32798 32798 4322 10 1 5.39 5 16 1 7.59 6
 61 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 7785.0000 526140.0128  9540 40121 40121 7653 6 2 4.21 4 16 1 5.24 3
 62 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 6778.0000 604308.0555  10200 43807 43807 6444 6 3 4.29 4 16 1 6.80 5
 63 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 7020.0000 583475.7835  11515 47681 47681 8194 5 1 4.14 5 16 1 5.82 5
 64 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 47408.0000 21599.7300  802 3871 3871 838 8 1 4.83 5 16 1 4.62 2
 65 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 35144.0000 29137.2638  778 3763 3763 828 8 1 4.84 5 16 1 4.54 3
 66 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 34596.0000 29598.7975  781 3747 3747 804 8 1 4.80 5 16 1 4.66 3
 67 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 28455.0000 35986.6456  1299 6670 6670 1188 8 1 5.13 5 16 1 5.61 3
 68 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 31815.0000 32186.0758  1289 6564 6564 1176 8 1 5.09 5 16 1 5.58 4
