 0 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 4906.0000 104362.0057  1345 5124 5124 2202 4 2 3.81 4 8 1 2.33 2
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 41681.0000 24567.5488  1172 6803 6803 1781 10 2 5.80 6 8 1 3.82 3
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 51194.0000 40004.6880  1212 6642 6642 1927 10 1 5.48 5 8 1 3.45 3
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 71800.0000 57047.3538  1622 9745 9745 3143 11 2 6.01 6 8 1 3.10 2
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 20688.0000 49497.2931  1323 7799 7799 1986 10 2 5.89 6 8 1 3.93 3
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 5194.0000 197150.5583  2193 9433 9433 2959 5 3 4.30 5 8 1 3.19 2
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 27869.0000 73486.6698  1792 9814 9814 2628 10 1 5.48 5 8 1 3.73 3
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 52314.0000 78296.4407  2370 14624 14624 3990 11 2 6.17 6 8 1 3.67 3
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 29037.0000 70530.7022  1448 8563 8563 2167 10 2 5.91 6 8 1 3.95 3
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 26271.0000 77956.6823  1914 10789 10789 2727 10 2 5.64 6 8 1 3.96 3
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 6415.0000 319251.7537  3656 13686 13686 5532 5 1 3.74 3 8 1 2.47 1
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 39515.0000 103656.8392  3457 20908 20908 5455 11 2 6.05 6 8 1 3.83 3
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 42748.0000 95817.3482  1835 11370 11370 3260 11 2 6.20 6 8 1 3.49 3
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 32535.0000 125895.1898  2527 15859 15859 4019 11 2 6.28 6 8 1 3.95 3
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 33187.0000 123421.8218  3347 20333 20333 5171 11 1 6.07 6 8 1 3.93 3
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 8376.0000 489016.2369  4096 14352 14352 5671 6 2 3.50 4 8 1 2.53 2
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 12891.0000 39717.6325  572 3413 3413 901 7 5 5.97 6 8 1 3.79 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 3314.0000 154496.0772  1636 6708 6708 2061 6 1 4.10 4 8 1 3.25 2
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 4882.0000 104875.0512  1237 5040 5040 1575 6 2 4.07 4 8 1 3.20 2
