 0 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 4946.0000 103517.9943  790 2904 2904 1641 4 2 3.68 4 4 1 1.77 1
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 42790.0000 23930.8250  594 3443 3443 1444 10 2 5.80 6 4 1 2.38 2
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 52893.0000 38719.6794  624 3426 3426 1572 10 1 5.49 5 4 1 2.18 2
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 69370.0000 59045.6970  1228 7378 7378 2868 11 2 6.01 6 6 1 2.57 2
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 26051.0000 39307.5122  671 3942 3942 1646 10 2 5.87 6 4 1 2.39 2
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 5693.0000 179870.0158  1131 4147 4147 1847 5 3 3.67 3 4 1 2.25 2
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 35190.0000 58198.3518  931 5068 5068 2175 10 1 5.44 5 4 1 2.33 2
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 52600.0000 77870.7224  1216 7519 7519 3320 11 2 6.18 6 4 1 2.26 2
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 36339.0000 56358.1827  744 4368 4368 1814 10 2 5.87 6 4 1 2.41 2
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 33198.0000 61690.4633  995 5570 5570 2271 10 2 5.60 6 4 1 2.45 2
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 8039.0000 254758.0545  1924 6616 6616 3486 5 1 3.44 3 4 1 1.90 1
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 41311.0000 99150.3474  1738 10477 10477 4529 11 2 6.03 6 4 1 2.31 2
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 42170.0000 97130.6616  937 5830 5830 2703 11 2 6.22 6 4 1 2.16 2
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 37616.0000 108889.8341  1281 8024 8024 3394 11 2 6.26 6 4 1 2.36 2
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 39437.0000 103861.8556  1691 10233 10233 4317 11 1 6.05 6 4 1 2.37 2
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 8875.0000 461521.1268  2048 6152 6152 3383 6 2 3.00 4 4 1 1.82 1
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 20299.0000 25222.9174  286 1686 1686 678 7 5 5.90 6 4 1 2.49 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 3517.0000 145578.6181  1002 3815 3815 1641 6 1 3.81 4 4 1 2.32 2
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 5985.0000 85547.2013  731 2794 2794 1226 6 2 3.82 4 4 1 2.28 2
 19 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 33529.0000 30540.7259  582 2900 2900 1293 9 1 4.98 5 4 1 2.24 2
 20 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 28081.0000 36465.9378  620 3120 3120 1404 9 1 5.03 5 4 1 2.22 2
 21 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 25587.0000 40020.3228  654 3280 3280 1456 9 1 5.02 5 4 1 2.25 2
 22 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 31349.0000 65329.0376  740 3797 3797 1669 9 1 5.13 5 4 1 2.28 2
 23 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 32825.0000 62391.4699  735 3701 3701 1631 8 1 5.04 5 4 1 2.27 2
 24 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 38686.0000 52939.0477  732 3626 3626 1559 8 2 4.95 5 4 1 2.33 2
