 0 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 6640.0000 77108.4337  500 1744 1744 1244 4 2 3.49 4 2 1 1.40 1
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 38131.0000 26854.7901  295 1699 1699 1128 10 2 5.76 6 2 1 1.51 2
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 52947.0000 38680.1896  624 3426 3426 1572 10 1 5.49 5 4 1 2.18 2
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 69079.0000 59294.4310  1228 7378 7378 2868 11 2 6.01 6 6 1 2.57 2
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 30326.0000 33766.4051  334 1943 1943 1270 10 2 5.82 6 2 1 1.53 2
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 7188.0000 142459.6550  577 1901 1901 1204 5 3 3.29 3 2 1 1.58 2
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 34835.0000 58791.4454  698 3793 3793 1976 10 1 5.43 5 3 1 1.92 2
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 52812.0000 77558.1307  1216 7519 7519 3320 11 2 6.18 6 4 1 2.26 2
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 35035.0000 58455.8299  563 3307 3307 1679 10 2 5.87 6 3 1 1.97 2
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 30797.0000 66499.9838  504 2824 2824 1864 10 2 5.60 6 2 1 1.52 2
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 9530.0000 214900.3148  973 2825 2825 1912 5 1 2.90 3 2 1 1.48 1
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 47685.0000 85897.0326  1311 7885 7885 4143 11 2 6.01 6 3 1 1.90 2
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 42547.0000 96270.0073  937 5830 5830 2703 11 2 6.22 6 4 1 2.16 2
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 36190.0000 113180.4366  960 5990 5990 3116 11 2 6.24 6 3 1 1.92 2
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 38005.0000 107775.2927  1268 7658 7658 3963 11 1 6.04 6 3 1 1.93 2
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 4788.0000 855472.0134  1024 2048 2048 1536 2 2 2.00 2 2 1 1.33 1
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 24910.0000 20553.9944  149 891 891 572 7 5 5.98 6 2 1 1.56 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 3922.0000 130545.6400  515 1806 1806 1184 5 1 3.51 4 2 1 1.53 2
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 7381.0000 69367.2944  414 1487 1487 934 5 2 3.59 4 2 1 1.59 2
 19 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 35204.0000 29087.6037  444 2201 2201 1190 9 1 4.96 5 3 1 1.85 2
 20 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 28727.0000 35645.9080  320 1596 1596 1092 9 1 4.99 5 2 1 1.46 1
 21 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 26315.0000 38913.1674  344 1704 1704 1152 9 1 4.95 5 2 1 1.48 1
 22 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 32487.0000 63040.6009  564 2883 2883 1534 9 1 5.11 5 3 1 1.88 2
 23 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 31135.0000 65778.0633  558 2818 2818 1499 8 1 5.05 5 3 1 1.88 2
 24 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 35616.0000 57502.2462  559 2769 2769 1438 8 2 4.95 5 3 1 1.93 2
 25 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 41342.0000 99076.0002  880 4805 4805 2321 10 2 5.46 5 4 1 2.07 2
 26 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 44746.0000 91538.9085  891 4846 4846 2344 10 1 5.44 5 4 1 2.07 2
 27 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 43680.0000 93772.8938  891 4826 4826 2364 10 1 5.42 5 4 1 2.04 2
 28 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 24149.0000 42403.4121  363 1843 1843 1224 9 2 5.08 5 2 1 1.51 2
 29 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 29373.0000 34861.9480  340 1641 1641 1070 8 1 4.83 5 2 1 1.53 2
 30 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 33923.0000 30186.0095  519 2395 2395 1207 8 1 4.61 5 3 1 1.98 2
 31 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 9130.0000 112157.7218  588 2218 2218 1448 5 2 3.77 4 2 1 1.53 2
 32 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 14165.0000 72290.8577  447 1794 1794 1148 6 3 4.01 4 2 1 1.56 2
