 0 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 5111.0000 100176.0908  2469 9640 9640 2649 6 2 3.90 4 16 1 3.64 2
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 33754.0000 30337.1452  2248 13171 13171 2140 10 2 5.86 6 16 1 6.15 4
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 39079.0000 52406.6634  2255 12512 12512 2265 10 1 5.55 5 16 1 5.52 4
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 54722.0000 74851.0654  3146 18968 18968 3841 11 2 6.03 6 16 1 4.94 3
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 14326.0000 71478.4308  2542 15092 15092 2299 10 2 5.94 6 16 1 6.56 5
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 4896.0000 209150.3268  4178 19356 19356 4006 5 3 4.63 5 16 1 4.83 3
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25209.0000 81240.8267  3400 18836 18836 3062 10 1 5.54 5 16 1 6.15 4
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 38234.0000 107129.7798  4586 28376 28376 4620 11 2 6.19 6 16 1 6.14 4
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 28423.0000 72054.3222  2773 16476 16476 2520 10 2 5.94 6 16 1 6.54 5
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 21517.0000 95180.5549  3616 20586 20586 3113 10 2 5.69 6 16 1 6.61 5
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 6189.0000 330909.6785  6035 25243 25243 6234 5 1 4.18 5 16 1 4.05 3
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 31898.0000 128409.3047  6641 40231 40231 6257 11 2 6.06 6 16 1 6.43 5
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 35883.0000 114148.7613  3589 22311 22311 3912 11 2 6.22 6 16 1 5.70 4
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 27729.0000 147715.3882  4956 31205 31205 4559 11 2 6.30 6 16 1 6.84 5
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 27062.0000 151356.1451  6474 39563 39563 5876 11 1 6.11 6 16 1 6.73 5
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 7319.0000 559639.2950  8192 30776 30776 7681 6 2 3.76 4 16 1 4.01 3
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 11827.0000 43290.7753  1113 6803 6803 1202 7 5 6.11 6 16 1 5.66 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 3433.0000 149140.6933  2345 9836 9836 2331 6 1 4.19 4 16 1 4.22 3
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 4667.0000 109706.4495  2114 9125 9125 1891 6 2 4.32 4 16 1 4.83 3
 19 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 29819.0000 34340.5211  2015 10426 10426 1894 9 1 5.17 5 16 1 5.50 4
 20 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 17901.0000 57203.5082  2075 10905 10905 1994 9 1 5.26 5 16 1 5.47 4
 21 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 16403.0000 62427.6047  2173 11325 11325 2067 9 1 5.21 5 16 1 5.48 4
 22 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 34484.0000 59389.8620  2613 13748 13748 2342 9 1 5.26 5 16 1 5.87 4
 23 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25665.0000 79797.3894  2614 13450 13450 2286 8 1 5.15 5 16 1 5.88 4
 24 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 30727.0000 66651.4792  2512 12815 12815 2231 8 2 5.10 5 16 1 5.74 4
 25 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 34753.0000 117860.3286  3292 18131 18131 3477 10 2 5.51 5 16 1 5.21 3
 26 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 40430.0000 101310.9077  3327 18244 18244 3498 10 1 5.48 5 16 1 5.22 3
 27 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 37441.0000 109398.7874  3273 17817 17817 3443 10 1 5.44 5 16 1 5.17 3
 28 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 14738.0000 69480.2551  2383 12606 12606 2004 9 1 5.29 5 16 1 6.29 5
 29 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 15668.0000 65356.1399  2259 11568 11568 1871 8 1 5.12 5 16 1 6.18 4
 30 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 17102.0000 59876.0379  2107 10398 10398 1773 8 1 4.93 5 16 1 5.86 4
 31 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 5156.0000 198603.5687  3302 14389 14389 3024 6 2 4.36 5 16 1 4.76 3
 32 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 5807.0000 176338.9013  3153 14053 14053 2434 6 3 4.46 4 16 1 5.77 3
 33 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 3954.0000 258978.2499  4817 21557 21557 4240 5 1 4.48 5 16 1 5.08 3
 34 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 17990.0000 113841.0228  3670 19199 19199 2868 8 2 5.23 5 16 1 6.69 5
 35 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 23752.0000 86224.3180  3859 20426 20426 2957 9 2 5.29 5 16 1 6.91 5
 36 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25673.0000 79772.5237  3666 19628 19628 2821 9 1 5.35 5 16 1 6.96 5
 37 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 35425.0000 115624.5589  4562 25686 25686 4254 10 1 5.63 6 16 1 6.04 4
