 0 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 4264.0000 120075.0469 254 760 760 760 4 2 2.99 2 1 1 1.00 1
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 31435.0000 32575.1551 295 1699 1699 1128 10 2 5.76 6 2 1 1.51 2
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 42621.0000 48051.4300 624 3426 3426 1572 10 1 5.49 5 4 1 2.18 2
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 53468.0000 76606.5684 1228 7378 7378 2868 11 2 6.01 6 6 1 2.57 2
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 27176.0000 37680.3062 334 1943 1943 1270 10 2 5.82 6 2 1 1.53 2
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 11950.0000 85690.3766 295 979 979 979 5 3 3.32 3 1 1 1.00 1
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 29698.0000 68960.8728 698 3793 3793 1976 10 1 5.43 5 3 1 1.92 2
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 40293.0000 101655.3744 1216 7519 7519 3320 11 2 6.18 6 4 1 2.26 2
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 32414.0000 63182.5754 563 3307 3307 1679 10 2 5.87 6 3 1 1.97 2
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 27522.0000 74413.1967 504 2824 2824 1864 10 2 5.60 6 2 1 1.52 2
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 5990.0000 341903.1720 512 1024 1024 1024 3 1 2.00 3 1 1 1.00 1
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 39412.0000 103927.7377 1311 7885 7885 4143 11 2 6.01 6 3 1 1.90 2
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 39152.0000 104617.8995 937 5830 5830 2703 11 2 6.22 6 4 1 2.16 2
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 34550.0000 118552.8220 960 5990 5990 3116 11 2 6.24 6 3 1 1.92 2
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 35889.0000 114129.6776 1268 7658 7658 3963 11 1 6.04 6 3 1 1.93 2
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 8793.0000 465825.0881 512 1024 1024 1024 2 2 2.00 2 1 1 1.00 1
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 23969.0000 21360.9245 149 891 891 572 7 5 5.98 6 2 1 1.56 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 4883.0000 104853.5736 266 828 828 828 4 1 3.11 3 1 1 1.00 1
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  512 12030.0000 42560.2660 210 758 758 758 5 2 3.61 4 1 1 1.00 1
 19 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 29663.0000 34521.1206 444 2201 2201 1190 9 1 4.96 5 3 1 1.85 2
 20 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 23756.0000 43104.8998 320 1596 1596 1092 9 1 4.99 5 2 1 1.46 1
 21 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 21957.0000 46636.6079 344 1704 1704 1152 9 1 4.95 5 2 1 1.48 1
 22 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 24167.0000 84743.6587 564 2883 2883 1534 9 1 5.11 5 3 1 1.88 2
 23 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 24890.0000 82282.0410 558 2818 2818 1499 8 1 5.05 5 3 1 1.88 2
 24 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 26521.0000 77221.8242 559 2769 2769 1438 8 2 4.95 5 3 1 1.93 2
 25 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 30665.0000 133572.4768 880 4805 4805 2321 10 2 5.46 5 4 1 2.07 2
 26 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 28175.0000 145377.1074 891 4846 4846 2344 10 1 5.44 5 4 1 2.07 2
 27 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  4096 31812.0000 128756.4441 891 4826 4826 2364 10 1 5.42 5 4 1 2.04 2
 28 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 21948.0000 46655.7317 363 1843 1843 1224 9 2 5.08 5 2 1 1.51 2
 29 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 26245.0000 39016.9556 340 1641 1641 1070 8 1 4.83 5 2 1 1.53 2
 30 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 31333.0000 32681.1987 519 2395 2395 1207 8 1 4.61 5 3 1 1.98 2
 31 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 12326.0000 83076.4238 291 1068 1068 1068 5 2 3.67 4 1 1 1.00 1
 32 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 17723.0000 57778.0286 221 883 883 883 6 3 4.00 4 1 1 1.00 1
 33 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  1024 4467.0000 229236.6241 448 1124 1124 1124 5 1 2.51 3 1 1 1.00 1
 34 OPTIQ_Alltoallv msg = 8388608 chunk = 131072  2048 29391.0000 69681.1949 500 2505 2505 1699 8 2 5.01 5 2 1 1.47 1
