 0 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 4625.0000 110702.7027  1345 5124 5124 2202 4 2 3.81 4 8 1 2.33 2
 1 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 34171.0000 29966.9310  1172 6803 6803 1781 10 2 5.80 6 8 1 3.82 3
 2 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 46701.0000 43853.4507  1212 6642 6642 1927 10 1 5.48 5 8 1 3.45 3
 3 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 65805.0000 62244.5103  1622 9745 9745 3143 11 2 6.01 6 8 1 3.10 2
 4 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 18921.0000 54119.7611  1323 7799 7799 1986 10 2 5.89 6 8 1 3.93 3
 5 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 4796.0000 213511.2594  2193 9433 9433 2959 5 3 4.30 5 8 1 3.19 2
 6 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 21219.0000 96517.2723  1792 9814 9814 2628 10 1 5.48 5 8 1 3.73 3
 7 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 41133.0000 99579.4131  2370 14624 14624 3990 11 2 6.17 6 8 1 3.67 3
 8 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25140.0000 81463.8027  1448 8563 8563 2167 10 2 5.91 6 8 1 3.95 3
 9 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 20198.0000 101396.1778  1914 10789 10789 2727 10 2 5.64 6 8 1 3.96 3
 10 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 6095.0000 336013.1255  3656 13686 13686 5532 5 1 3.74 3 8 1 2.47 1
 11 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 30083.0000 136156.6333  3457 20908 20908 5455 11 2 6.05 6 8 1 3.83 3
 12 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 34313.0000 119371.6667  1835 11370 11370 3260 11 2 6.20 6 8 1 3.49 3
 13 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 28402.0000 144215.1961  2527 15859 15859 4019 11 2 6.28 6 8 1 3.95 3
 14 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 27032.0000 151524.1196  3347 20333 20333 5171 11 1 6.07 6 8 1 3.93 3
 15 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 8394.0000 487967.5959  4096 14352 14352 5671 6 2 3.50 4 8 1 2.53 2
 16 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 12632.0000 40531.9823  572 3413 3413 901 7 5 5.97 6 8 1 3.79 2
 17 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 2858.0000 179146.2561  1636 6708 6708 2061 6 1 4.10 4 8 1 3.25 2
 18 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  512 4506.0000 113626.2761  1237 5040 5040 1575 6 2 4.07 4 8 1 3.20 2
 19 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 24612.0000 41605.7208  1107 5594 5594 1604 9 1 5.05 5 8 1 3.49 3
 20 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 20726.0000 49406.5425  1161 5958 5958 1715 9 1 5.13 5 8 1 3.47 3
 21 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 23802.0000 43021.5948  1225 6242 6242 1794 9 1 5.10 5 8 1 3.48 3
 22 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 23974.0000 85425.8780  1402 7250 7250 1987 9 1 5.17 5 8 1 3.65 3
 23 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 33137.0000 61804.0257  1417 7154 7154 1968 8 1 5.05 5 8 1 3.64 3
 24 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 33418.0000 61284.3378  1367 6845 6845 1906 8 2 5.01 5 8 1 3.59 3
 25 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 39122.0000 104698.1238  1735 9439 9439 2905 10 2 5.44 5 8 1 3.25 2
 26 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 34429.0000 118969.4734  1736 9416 9416 2939 10 1 5.42 5 8 1 3.20 2
 27 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 32889.0000 124540.1198  1713 9249 9249 2916 10 1 5.40 5 8 1 3.17 2
 28 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 14780.0000 69282.8146  1328 6867 6867 1764 9 2 5.17 5 8 1 3.89 3
 29 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 18436.0000 55543.5018  1253 6247 6247 1613 8 1 4.99 5 8 1 3.87 3
 30 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 19573.0000 52316.9673  1233 5890 5890 1554 8 1 4.78 5 8 1 3.79 3
 31 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 6065.0000 168837.5927  1962 8040 8040 2413 6 2 4.10 4 8 1 3.33 2
 32 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 6410.0000 159750.3900  1682 7077 7077 1853 6 3 4.21 4 8 1 3.82 3
 33 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 3386.0000 302421.7366  3103 13041 13041 3706 5 1 4.20 5 8 1 3.52 3
 34 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25123.0000 81518.9269  1940 9943 9943 2490 8 2 5.13 5 8 1 3.99 3
 35 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25866.0000 79177.2984  2019 10497 10497 2612 9 2 5.20 5 8 1 4.02 3
 36 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25214.0000 81224.7164  1921 10136 10136 2461 9 1 5.28 5 8 1 4.12 4
 37 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 37052.0000 110547.3389  2379 13248 13248 3627 10 1 5.57 5 8 1 3.65 3
 38 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 30918.0000 132479.4618  2366 13005 13005 3664 10 1 5.50 5 8 1 3.55 3
 39 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 40191.0000 101913.3637  2380 13054 13054 3560 10 1 5.48 5 8 1 3.67 3
 40 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 29680.0000 69002.6954  1694 9776 9776 2401 10 2 5.77 6 8 1 4.07 3
 41 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 26783.0000 76466.4153  1465 7654 7654 1890 9 1 5.22 5 8 1 4.05 3
 42 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 23757.0000 86206.1708  1495 7710 7710 1927 9 1 5.16 5 8 1 4.00 3
 43 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 22641.0000 90455.3686  2279 13328 13328 3073 10 2 5.85 6 8 1 4.34 4
 44 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 25305.0000 80932.6220  2155 12041 12041 2843 10 1 5.59 5 8 1 4.24 4
 45 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 23760.0000 86195.2862  2006 9990 9990 2476 9 1 4.98 5 8 1 4.03 3
 46 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 7661.0000 267328.0251  3017 12578 12578 3468 6 3 4.17 4 8 1 3.63 3
 47 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 6998.0000 292655.0443  4082 15828 15828 5021 6 1 3.88 4 8 1 3.15 2
 48 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  2048 5308.0000 385832.7054  3720 14951 14951 4411 6 2 4.02 4 8 1 3.39 2
 49 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 27863.0000 147004.9887  3607 21222 21222 5601 11 1 5.88 6 8 1 3.79 3
 50 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 27020.0000 151591.4138  3567 20535 20535 5597 11 1 5.76 6 8 1 3.67 3
 51 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 27552.0000 148664.3438  3646 20437 20437 5248 11 1 5.61 5 8 1 3.89 3
 52 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 35901.0000 114091.5295  1805 10106 10106 2703 10 1 5.60 6 8 1 3.74 3
 53 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 33095.0000 123764.9192  1805 10036 10036 2701 10 1 5.56 6 8 1 3.72 3
 54 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 35112.0000 116655.2746  1859 10461 10461 2741 10 1 5.63 6 8 1 3.82 3
 55 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 33809.0000 121151.1728  2780 16246 16246 3889 10 1 5.84 6 8 1 4.18 4
 56 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 33400.0000 122634.7305  2340 12955 12955 3092 10 1 5.54 6 8 1 4.19 4
 57 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 41004.0000 99892.6934  2399 13351 13351 3202 10 1 5.57 5 8 1 4.17 4
 58 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 25223.0000 162391.4681  3961 23497 23497 5494 11 1 5.93 6 8 1 4.28 4
 59 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 28085.0000 145842.9767  3617 20082 20082 4702 10 1 5.55 5 8 1 4.27 4
 60 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 28271.0000 144883.4495  3259 17297 17297 3932 10 1 5.31 5 8 1 4.40 4
 61 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 7897.0000 518677.9790  4962 18662 18662 5648 6 2 3.76 4 8 1 3.30 2
 62 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 7864.0000 520854.5270  5189 20611 20611 4765 6 3 3.97 4 8 1 4.33 4
 63 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  4096 6909.0000 592849.9059  6041 21029 21029 7194 5 1 3.48 3 8 1 2.92 2
 64 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 35882.0000 28537.9856  403 1927 1927 642 8 1 4.78 5 8 1 3.00 2
 65 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 32261.0000 31741.1116  401 1903 1903 633 8 1 4.75 5 8 1 3.01 2
 66 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 30798.0000 33248.9123  395 1888 1888 629 8 1 4.78 5 8 1 3.00 2
 67 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 26538.0000 38586.1783  671 3429 3429 960 8 1 5.11 5 8 1 3.57 3
 68 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 30119.0000 33998.4727  678 3426 3426 947 8 1 5.05 5 8 1 3.62 3
 69 OPTIQ_Alltoallv msg = 8388608 chunk = 65536  1024 26886.0000 38086.7366  674 3388 3388 963 8 1 5.03 5 8 1 3.52 2
